symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
AVIO.MI,2019-12-31,12M,EUR,,,,,,,,524000.0,26142846.0,1.0,,,,-16226000.0,,,,,-11598000.0,,,,,,,,,,,-11598000.0,,,,,,,,,,,,,,,,26142846.0,0.97,,3239000.0,,,,,,,,,,,,,,,,,,,,,,524000.0,,,,,10000000.0,,,,,10000000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,524000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIO.MI,2020-12-31,12M,EUR,66454000.0,2175000.0,-107869000.0,135175000.0,-483000.0,9819000.0,,524000.0,25688113.0,0.55,144303000.0,67020000.0,-34600000.0,,7219000.0,90964000.0,124666000.0,124666000.0,,,-19639000.0,5210000.0,4221000.0,-2201000.0,-33881000.0,42146000.0,15495000.0,-19639000.0,90964000.0,,303482000.0,-6413000.0,33040000.0,100536000.0,644059000.0,2676000.0,22812000.0,25488000.0,615456000.0,12352000.0,536000.0,19285000.0,19285000.0,19285000.0,9466000.0,26637736.0,0.53,14118000.0,,16059000.0,35344000.0,124666000.0,264360201.0,-32438000.0,1142000.0,12799000.0,61005000.0,186587000.0,2659000.0,229077000.0,105573000.0,650000.0,650000.0,246000.0,246000.0,-357000.0,51475000.0,358294000.0,-34600000.0,3138000.0,524000.0,524000.0,3640000.0,4885000.0,63000.0,,17239000.0,4543000.0,32000000.0,36543000.0,,-8000000.0,9112000.0,19382000.0,79233000.0,291303201.0,8512000.0,-755000.0,0.0,-6413000.0,14118000.0,14118000.0,14873000.0,14118000.0,14118000.0,14873000.0,14873000.0,-13131000.0,-598000.0,0.0,-8000000.0,-8000000.0,-598000.0,-18025000.0,1000.0,121208000.0,-21469000.0,116895000.0,619000.0,20264000.0,77975000.0,11261000.0,572000.0,39665000.0,18288694.594068,47399000.0,86716000.0,18857000.0,206109000.0,25688113.0,2000.0,3250000.0,,125582000.0,,-1000.0,136000.0,870000.0,16149000.0,32545000.0,340564000.0,4321000.0,0.0,91091000.0,-277000.0,88835000.0,15409000.0,0.0,-157000.0,0.0,-13131000.0,0.0,-21469000.0,45058000.0,100536000.0,19285000.0,512000.0,-8000000.0,-6413000.0,63492000.0,,26359346.0,-4321000.0,303482000.0,116895000.0,-150305.405932,536000.0,0.034785,33094000.0,-653000.0,1122476000.0,335482000.0,62031000.0,311994000.0,187252000.0,810482000.0,478418000.0,195026000.0,194000.0,206109000.0,8488000.0,-4321000.0,-4321000.0,106821000.0,671233.0,9081000.0,5275000.0,28603000.0
AVIO.MI,2021-12-31,12M,EUR,76926918.0,3696299.0,-117439000.0,135175614.0,-483000.0,11624000.0,,,25688113.0,0.33,124666000.0,70237000.0,-33714000.0,,7656797.0,90964212.0,104614266.0,104614266.0,-7321000.0,104614000.0,-20051000.0,-14423000.0,18675000.0,-6677000.0,10473000.0,11294000.0,19342000.0,-20051000.0,90964212.0,,302479966.0,0.0,46893000.0,644341113.0,741880237.0,2905817.0,17797000.0,20702817.0,751833899.0,10864556.0,-510000.0,21151000.0,21151000.0,21151000.0,9527000.0,25688113.0,0.32,8479652.0,,8995135.0,30146135.0,104615000.0,263975922.0,-27594000.0,1119000.0,7543000.0,61005397.0,190357397.0,4179000.0,250066000.0,96641887.0,373000.0,373000.0,521000.0,521000.0,-293000.0,57099000.0,342276966.0,-33714000.0,3211128.0,,524000.0,3640000.0,7368000.0,63000.0,,17221000.0,4750980.0,22000000.0,26750980.0,,-10000000.0,11595000.0,17364250.0,81565000.0,300550922.0,7847258.0,-652861.0,0.0,0.0,8479652.0,8479652.0,9132513.0,8479652.0,8479652.0,9133000.0,9132513.0,-15395000.0,-43000.0,,-10000000.0,-10000000.0,-43000.0,-7141000.0,,132627000.0,-18319000.0,112122569.0,406000.0,17039000.0,79435789.0,10343919.0,568000.0,29217135.0,7773612.0,41257000.0,91193259.0,5448628.0,740983000.0,25688113.0,,1488000.0,-165.0,129352000.0,,-1131.0,-312.0,1696876.0,16828000.0,34150000.0,459694958.0,-929000.0,0.0,101076714.0,-1170000.0,97632000.0,8622135.0,0.0,-3505000.0,0.0,-15395000.0,,-18319000.0,50427000.0,644341113.0,21151000.0,671000.0,-10000000.0,0.0,62743305.0,,26359346.0,929000.0,302479966.0,112122569.0,222960.0,-510378.0,0.24,17655714.0,-409000.0,1236449960.0,324479966.0,47453797.0,310327224.0,735534372.0,926122736.0,494567183.0,174288837.0,191000.0,740983000.0,7321796.0,929000.0,929000.0,102385000.0,671233.0,9080000.0,5553000.0,-9953662.0
AVIO.MI,2022-12-31,12M,EUR,89825718.0,3725455.0,-123460000.0,130686924.0,-483000.0,10099000.0,,,25268139.0,-0.02,104615000.0,70993000.0,-32515000.0,,6815778.0,90964212.0,131403014.0,131403014.0,-4500000.0,131403000.0,26788000.0,-47841000.0,5087000.0,-35323000.0,12899000.0,85406000.0,20228000.0,26790000.0,90964212.0,-4500000.0,293662323.0,-5739000.0,58832000.0,814395.0,785248364.0,1878679.0,38061000.0,39939679.0,849165029.0,23458025.0,72000.0,19187000.0,19187000.0,19187000.0,9088000.0,25268139.0,-0.02,-434767.0,,2266101.0,21453101.0,131403000.0,200806685.0,-4714000.0,1119000.0,33224000.0,64149492.0,183963492.0,4208000.0,269568000.0,72403605.0,880000.0,880000.0,58000.0,58000.0,-218000.0,74221000.0,343799323.0,-34235000.0,3479277.0,,2245000.0,5276000.0,8021000.0,63000.0,,17221000.0,4937099.0,12076000.0,17013099.0,,-10000000.0,15605000.0,29921216.0,86317000.0,241701001.0,9598904.0,-1748443.0,-1720000.0,-5739000.0,-434767.0,-434767.0,1313676.0,-434767.0,-434767.0,1314000.0,1313676.0,-10970000.0,-859000.0,,-10000000.0,-10000000.0,-859000.0,18657000.0,,146108000.0,-21545000.0,109698831.0,369000.0,16051000.0,81471150.0,9524486.0,586000.0,24467101.0,2421748.841198,65739000.0,67798198.0,4605407.0,73218000.0,25268139.0,-2000.0,18000.0,53874.0,119814000.0,,-423.0,372.0,1905000.0,15194000.0,36205000.0,434520595.0,3014000.0,0.0,109247640.0,-248000.0,128351000.0,1386101.0,0.0,25150000.0,-1720000.0,-10970000.0,,-21545000.0,66458000.0,814395.0,19187000.0,1131000.0,-10000000.0,-5739000.0,57814313.0,0.0,26359346.0,-3014000.0,293662323.0,109698831.0,-157484.158802,72425.0,0.052251,13009300.0,-1495000.0,1285356429.0,305738323.0,56952778.0,303261227.0,68612593.0,982095202.0,500106496.0,132930173.0,37000.0,73218000.0,4227922.0,-3014000.0,-3014000.0,60051000.0,1091207.0,13569000.0,6644000.0,-63916665.0
AVIO.MI,2023-12-31,12M,EUR,113159259.0,2943798.0,-129532000.0,130920685.0,-483000.0,8552000.0,8552000.0,,,,131403000.0,90702000.0,-36345000.0,,7366650.0,90964212.0,95593462.0,95593462.0,,95593000.0,-35809000.0,-81854000.0,-2064000.0,2177000.0,23334000.0,88878000.0,30471000.0,-35809000.0,90964212.0,0.0,300616709.0,0.0,50889000.0,-75277799.0,529497852.0,1746805.0,10044000.0,11790805.0,627667528.0,18401797.0,17000.0,6731000.0,15283000.0,15283000.0,6731000.0,,,6487372.0,,7122048.0,22405048.0,95593000.0,111554486.0,-39441000.0,9211000.0,6137000.0,62829038.0,189051038.0,3426000.0,293913000.0,111041799.0,481000.0,481000.0,1840000.0,1840000.0,-143000.0,123121000.0,312711709.0,-38850000.0,3784642.0,,4750000.0,5516000.0,7253000.0,63000.0,,17221000.0,5619845.0,2051000.0,7670845.0,,,17582000.0,25435752.0,94927000.0,213768455.0,9736010.0,-136656.0,-2505000.0,0.0,6487372.0,6487372.0,6624028.0,6487372.0,6487372.0,6624000.0,6624028.0,-13103000.0,1194000.0,,-10000000.0,-10000000.0,1194000.0,-29441000.0,,164381000.0,-23242000.0,111565671.0,165000.0,14731000.0,81200112.0,8915891.0,717000.0,21973048.0,6056479.150558,42482000.0,108719863.0,2321936.0,35764000.0,25268139.0,-1000.0,21000.0,621773.0,126222000.0,,-1528.0,371.0,3325000.0,15646000.0,40174000.0,130489715.0,-432000.0,0.0,131317907.0,-705000.0,161305000.0,6641048.0,0.0,-9542000.0,-2505000.0,-13103000.0,,-23242000.0,103130000.0,-75277799.0,15283000.0,2842000.0,,0.0,64088039.0,0.0,26359346.0,432000.0,300616709.0,111565671.0,1107.150558,17020.0,0.002563,16023877.0,-51000.0,1055105106.0,302667709.0,19461650.0,310352719.0,33442064.0,744752387.0,525607264.0,117084859.0,165000.0,35764000.0,2512648.0,432000.0,432000.0,60166000.0,1091207.0,13335000.0,10780000.0,-98169676.0
