symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,ChangeInCashSupplementalAsReported,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff,OtherEquityInterest,TreasuryStock
ENAV.MI,2022-12-31,3M,EUR,,,-2600105000.0,-40508000.0,344000.0,,,,4579000.0,541744385.0,267731584.0,267731584.0,,,541744385.0,,260256000.0,,,2009000.0,431652000.0,433661000.0,,9986574.0,,,,,,,,,0.0,,,93472000.0,,374076000.0,,,169.0,,,,,-9485000.0,,,,344319.0,,2570000.0,,,,,2009904000.0,,,,,,,,,,,,,,,157637000.0,,5789746.0,,,,,,,,,,,86945452.0,5320490.0,-613.0,,,69821000.0,,32562000.0,,,816000.0,,564779000.0,65247000.0,,,,193732398.0,,,,,,,,5877327.0,,,,,,,,,,30604000.0,,,74424661.0,370519.0,,,,
ENAV.MI,2023-03-31,3M,EUR,,,,,,540873866.0,-0.039983,,,,,,,,,,,,,,,,,,540873866.0,-0.039983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENAV.MI,2023-06-30,3M,EUR,106817000.0,399354431.0,-2654221000.0,-44161000.0,,,,313388000.0,4605000.0,541744385.0,270463113.0,270463113.0,-42928000.0,-42928000.0,541744385.0,1115498840.0,270451000.0,194999822.0,787695836.0,2444000.0,90111000.0,92555000.0,525064835.0,9302465.0,,,40315182.0,54692518.0,54692518.0,3000.0,270463000.0,2447172126.0,,-19184000.0,-38612000.0,93472000.0,181678466.0,443515000.0,3471479000.0,55223233.0,,6854000.0,6854000.0,2064000.0,2064000.0,,60846371.0,1720396840.0,-15487000.0,344319.0,36150469.0,2161000.0,514787000.0,516948000.0,36150469.0,1504553.0,2016723000.0,2113578710.0,1017012.0,141982.0,334434887.0,40315182.0,40315182.0,40173200.0,40315182.0,40315182.0,40173200.0,-4790000.0,-4790000.0,817257837.0,933820374.0,151997000.0,35886582.0,5348950.0,39675938.0,64130109.0,48240557.756022,-8257000.0,-7160279.0,62383512.0,250223055.0,541110781.0,45112233.0,37341000.0,88206466.0,,6086897.0,1655.0,998067.0,248265000.0,617363000.0,,0.0,375474000.0,,47838518.0,566942000.0,60846371.0,194999822.0,422766.0,7579000.0,101244643.0,541744385.0,-9437591.0,1115498840.0,933820374.0,-1512215.243978,7665318.0,0.160233,11919688.0,2433482931.0,1630285840.0,609503000.0,1116515852.0,187839543.0,1316967079.0,1645787095.0,791902244.0,250223055.0,20392000.0,-9437591.0,-9437591.0,76426148.0,633604.0,262631001.0,1858591.0,,
ENAV.MI,2023-09-30,3M,EUR,101104000.0,430666000.0,,,,,,270463000.0,,,,,37505000.0,37505000.0,,1185546000.0,,76118178.0,491955000.0,,,,396029000.0,,,,68123818.0,104143482.0,104143482.0,86000.0,308054000.0,2235092063.0,,-62337000.0,141795000.0,,181801000.0,,811697000.0,217489767.0,,6590000.0,6590000.0,4555000.0,4555000.0,,61289000.0,1515440000.0,-11598000.0,,36876000.0,,329894000.0,329894000.0,36876000.0,11295000.0,,1896052176.0,871000.0,146018.0,329894000.0,68123818.0,68123818.0,67977800.0,68123818.0,68123818.0,67977800.0,-2035000.0,-2035000.0,811697000.0,1003745000.0,,29409000.0,,38205000.0,109616891.0,71937831.551256,111440000.0,113286279.0,104203488.0,293607945.0,541110781.0,,294925000.0,,,,145545000.0,695933.0,,811697000.0,,0.0,101104000.0,,97553482.0,,,76118178.0,392234.0,5647000.0,,541110781.0,-5473409.0,1185546000.0,1003745000.0,-1659395.448744,29575682.0,0.303174,,2107385000.0,1515440000.0,329894000.0,1186417000.0,189404457.0,920968000.0,1615430000.0,524939000.0,293607945.0,,-5473409.0,-5473409.0,,,95926000.0,-173591.0,,
ENAV.MI,2023-12-31,3M,EUR,195714834.0,391302609.0,-2698833000.0,-40591000.0,,,,308054000.0,4933000.0,541744385.0,224876212.0,224876212.0,-83042000.0,-83042000.0,541744385.0,1217605297.0,298771000.0,270176939.0,714792209.0,2549000.0,19659000.0,22208000.0,405703017.0,12529684.0,,,26108182.0,43818756.0,43818756.0,-136000.0,224876000.0,2198296530.0,,-125444000.0,-40771000.0,93472000.0,190296506.0,431894000.0,3521669000.0,-18303793.0,0.0,6358617.0,6358617.0,3461000.0,3461000.0,-9495000.0,61769530.0,1740756297.0,-27303000.0,343787.0,46682503.0,2384000.0,503492000.0,505876000.0,46682503.0,1077000.0,2030420000.0,1859256643.0,1128629.0,-257635.0,298274788.0,26108182.0,26108182.0,26365817.0,26108182.0,26108182.0,26365817.0,-2897617.0,-2897617.0,822835853.0,1027308791.0,140865000.0,33588982.0,4681730.0,39429150.0,49714059.0,30257512.040061,69705000.0,-65123874.0,46820081.0,251873146.0,541110781.0,,74285000.0,96824506.0,5542530.0,-97.0,-1294.0,9326126.0,75444000.0,621345000.0,34070000.0,0.0,286036834.0,,37460139.0,571133000.0,65722000.0,270176939.0,365080.0,7050000.0,195476643.0,541744385.0,-5895303.0,1217605297.0,1027308791.0,-1745972.959939,11094322.0,0.296163,2773858.0,2335429635.0,1721097297.0,528084000.0,1218733926.0,205053065.0,1116695709.0,1620637598.0,710992692.0,251873146.0,14878000.0,-5895303.0,-5895303.0,19065374.0,633604.0,309089192.0,-1154697.0,,
ENAV.MI,2024-03-31,3M,EUR,162204000.0,377373000.0,,,,541110781.0,-0.025342,224876000.0,,,,,20003000.0,20003000.0,,1205948000.0,,136764000.0,438604000.0,,,,333459000.0,,541110781.0,-0.025342,-13713000.0,-6178000.0,-6178000.0,69000.0,244948000.0,2438549717.0,,-2329000.0,49875000.0,,189105000.0,,805542000.0,48654000.0,,6182000.0,6182000.0,3900000.0,3900000.0,,61231000.0,1506562000.0,-27543000.0,,48025000.0,,300614000.0,300614000.0,48025000.0,13504000.0,,2099509830.0,1062000.0,66000.0,300614000.0,-13713000.0,-13713000.0,-13779000.0,-13713000.0,-13713000.0,-13779000.0,-2282000.0,-2282000.0,805542000.0,1016843000.0,,28358000.0,,38257000.0,-842000.0,-9657640.0,49875000.0,53577000.0,-4923000.0,185418000.0,541110781.0,,171255000.0,,,,138299000.0,762000.0,,805542000.0,,0.0,162204000.0,,-12360000.0,,,136764000.0,366000.0,5874000.0,,541110781.0,-5336000.0,1205948000.0,1016843000.0,-1280640.0,1419000.0,0.24,,2031143000.0,1506562000.0,300614000.0,1207010000.0,190341000.0,824133000.0,1592539000.0,490674000.0,185418000.0,,-5336000.0,-5336000.0,,,105145000.0,-538000.0,,
ENAV.MI,2024-06-30,3M,EUR,141015169.0,428625413.0,-2743063000.0,-41704000.0,,,,244948000.0,4104000.0,541744385.0,199518142.0,199518142.0,-20028440.0,-20028440.0,541744385.0,1120209599.0,302373000.0,204050216.0,740844664.0,2232000.0,20309000.0,22541000.0,404970983.0,9645771.0,,,36890075.0,57286617.0,57286617.0,-68918.0,199518.0,2319386558.0,,2275234.0,-49843172.0,93472000.0,186981470.0,470329000.0,3541254000.0,54364771.0,,6663000.0,6663000.0,4229000.0,4229000.0,,62204197.0,1714878599.0,27504523.0,343787.0,49302584.0,1872000.0,574360000.0,576232000.0,49302584.0,2726093.0,2048841000.0,2016178770.0,964451.0,98178.0,395150858.0,36890075.0,36890075.0,36791897.0,36890075.0,36890075.0,36791897.0,-2434000.0,-2434000.0,798190204.0,933228129.0,137094000.0,30896296.0,4766490.0,37234621.0,66183544.0,43356124.666118,-49808197.0,-7538065.0,61902836.0,258414987.0,541217731.0,40294726.0,39193000.0,93509470.0,197.0,56469.0,-800.0,-283654.0,163446000.0,616909000.0,,0.0,323117169.0,,50623617.0,573131000.0,62204000.0,204050216.0,458730.0,7338000.0,88811626.0,541744385.0,-8896927.0,1120209599.0,933228129.0,-2430877.333882,13831720.0,0.273227,10202186.0,2308947443.0,1694569599.0,598773000.0,1121174050.0,196512151.0,1187773393.0,1568102779.0,782802410.0,258414987.0,18656000.0,-8896927.0,-8896927.0,24750017.0,526654.0,335873681.0,1558927.0,2234000.0,2234000.0
