symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
ENAV.MI,2022-12-31,3M,EUR,140096489.0,333567855.0,-2600105000.0,-40508000.0,344000.0,4579000.0,541744385.0,267731584.0,267731584.0,541744385.0,1205554192.0,260256000.0,700821425.0,2009000.0,431652000.0,433661000.0,764251879.0,9986574.0,0.0,93472000.0,180417452.0,374076000.0,3451797000.0,169.0,-9485000.0,61082490.0,1802300192.0,344319.0,36309550.0,2570000.0,165094000.0,167664000.0,36309550.0,1456200.0,2009904000.0,1339994.0,329014416.0,851692420.0,1025136740.0,157637000.0,36320924.0,5789746.0,40869231.0,541373866.0,,70337000.0,86945452.0,70567490.0,-613.0,555.0,69821000.0,616858000.0,32562000.0,240521489.0,816000.0,564779000.0,,193732398.0,541744385.0,1205554192.0,1025136740.0,5877327.0,2418987424.0,1370648192.0,601325000.0,1206894186.0,1212093238.0,1717997220.0,447841359.0,30604000.0,74424661.0,370519.0,-63430454.0
ENAV.MI,2023-06-30,3M,EUR,106817000.0,399354431.0,-2654221000.0,-44161000.0,,4605000.0,541744385.0,270463113.0,270463113.0,541744385.0,1115498840.0,270451000.0,787695836.0,2444000.0,90111000.0,92555000.0,525064835.0,9302465.0,,93472000.0,181678466.0,443515000.0,3471479000.0,,,60846371.0,1720396840.0,344319.0,36150469.0,2161000.0,514787000.0,516948000.0,36150469.0,1504553.0,2016723000.0,1017012.0,334434887.0,817257837.0,933820374.0,151997000.0,35886582.0,5348950.0,39675938.0,541110781.0,45112233.0,37341000.0,88206466.0,,6086897.0,1655.0,248265000.0,617363000.0,,375474000.0,,566942000.0,60846371.0,101244643.0,541744385.0,1115498840.0,933820374.0,11919688.0,2433482931.0,1630285840.0,609503000.0,1116515852.0,1316967079.0,1645787095.0,791902244.0,20392000.0,76426148.0,633604.0,262631001.0
ENAV.MI,2023-09-30,3M,EUR,101104000.0,430666000.0,,,,,,,,,1185546000.0,,491955000.0,,,,396029000.0,,,,181801000.0,,811697000.0,,,61289000.0,1515440000.0,,36876000.0,,329894000.0,329894000.0,36876000.0,11295000.0,,871000.0,329894000.0,811697000.0,1003745000.0,,29409000.0,,38205000.0,541110781.0,,294925000.0,,,,145545000.0,,811697000.0,,101104000.0,,,,,541110781.0,1185546000.0,1003745000.0,,2107385000.0,1515440000.0,329894000.0,1186417000.0,920968000.0,1615430000.0,524939000.0,,,,95926000.0
ENAV.MI,2023-12-31,3M,EUR,195714834.0,391302609.0,-2698833000.0,-40591000.0,,4933000.0,541744385.0,224876212.0,224876212.0,541744385.0,1217605297.0,298771000.0,714792209.0,2549000.0,19659000.0,22208000.0,405703017.0,12529684.0,,93472000.0,190296506.0,431894000.0,3521669000.0,0.0,-9495000.0,61769530.0,1740756297.0,343787.0,46682503.0,2384000.0,503492000.0,505876000.0,46682503.0,1077000.0,2030420000.0,1128629.0,298274788.0,822835853.0,1027308791.0,140865000.0,33588982.0,4681730.0,39429150.0,541110781.0,,74285000.0,96824506.0,71264530.0,-97.0,-1294.0,75444000.0,621345000.0,34070000.0,286036834.0,,571133000.0,,195476643.0,541744385.0,1217605297.0,1027308791.0,2773858.0,2335429635.0,1721097297.0,528084000.0,1218733926.0,1116695709.0,1620637598.0,710992692.0,14878000.0,19065374.0,633604.0,309089192.0
ENAV.MI,2024-03-31,3M,EUR,162204000.0,377373000.0,,,,,,,,,1205948000.0,,438604000.0,,,,333459000.0,,,,189105000.0,,805542000.0,,,61231000.0,1506562000.0,,48025000.0,,300614000.0,300614000.0,48025000.0,13504000.0,,1062000.0,300614000.0,805542000.0,1016843000.0,,28358000.0,,38257000.0,541110781.0,,171255000.0,,,,138299000.0,,805542000.0,,162204000.0,,,,,541110781.0,1205948000.0,1016843000.0,,2031143000.0,1506562000.0,300614000.0,1207010000.0,824133000.0,1592539000.0,490674000.0,,,,105145000.0
