symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
ENAV.MI,2019-12-31,12M,EUR,,,,,,1443517.0,11005000.0,,,,,,,,,-108001000.0,449209000.0,59000.0,,,,,,,,,,,6625000.0,0.0,,,,,,,,,,,0.0,,,,,,,,,85000.0,,,,,,,,,,,,,,,,,,,,,6625000.0,,,,,,,,,,,,,-41126000.0,6625000.0,,,,,,,,,,,,9000000.0,,,,,,,,-2089000.0,,,,,,,,,,,,,,,,18000.0,,,,,,,24967000.0,,,,1193000.0,,,,-41126000.0,,,,,,,0.0,23295000.0,,9000000.0,0.0,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,
ENAV.MI,2020-12-31,12M,EUR,149811624.0,136581749.0,-2416725000.0,-32454000.0,,1431642.0,347000.0,540722675.0,0.1,450657000.0,-91488000.0,7204000.0,541744385.0,316044081.0,325895081.0,-113190000.0,315994000.0,50000.0,-132965000.0,-248000.0,-23611000.0,-44925000.0,-300372000.0,-369156000.0,-132965000.0,541744385.0,-113190000.0,1083277882.0,0.0,0.0,207398000.0,565330974.0,591039776.0,2135000.0,65356000.0,67491000.0,383162795.0,2291531.0,138071000.0,138071000.0,33000.0,540722675.0,0.1,54283479.0,72352131.0,210423131.0,-273000.0,317419000.0,2043548819.0,0.0,92341000.0,-264546000.0,4320000.0,93472000.0,175629242.0,169036000.0,3346258000.0,171365159.0,0.0,4179047.0,7353000.0,7353000.0,1401000.0,1401000.0,-9082000.0,61560792.0,1628681882.0,-52248000.0,347000.0,50121845.0,0.0,220000000.0,5069000.0,480048000.0,485117000.0,220000000.0,-13540000.0,50121845.0,1050000.0,1989831000.0,1944878697.0,2188502.0,311263.0,0.0,0.0,229359919.0,-23000.0,54283479.0,54283479.0,53972216.0,54283479.0,54283479.0,53972000.0,53972216.0,-17485000.0,-5952000.0,24897000.0,204654000.0,206460000.0,-5952000.0,877000.0,14343000.0,929533044.0,-74003000.0,-1806000.0,907648640.0,171395000.0,27147820.0,6729418.0,49943154.0,220770255.0,61774796.776,-173058000.0,89894545.0,81470614.0,736696133.0,540544385.0,38414000.0,82157242.0,70642792.0,4000.0,-645.0,8957.0,5533545.0,106158000.0,595588000.0,50788000.0,9851000.0,0.0,266491624.0,-3020000.0,1446000.0,64999131.0,553441000.0,1691000.0,0.0,-17485000.0,-74003000.0,565330974.0,138071000.0,2115601.0,-13540000.0,0.0,,74046965.0,24897000.0,0.0,541744385.0,-10347124.0,1083000.0,1083277882.0,907648640.0,-2855806.224,11026915.0,0.276,13336512.0,2191411790.0,1563325882.0,552608000.0,1085466384.0,655225519.0,1105945406.0,1600371832.0,722782611.0,71124275.0,,736696133.0,10522000.0,-10347124.0,-10347124.0,8506082.0,1200000.0,207876981.0,6168077.0
ENAV.MI,2021-12-31,12M,EUR,116425000.0,177161512.0,-2520856000.0,-35633000.0,,0.0,344000.0,541120029.0,0.14,317419000.0,-85631000.0,5678000.0,541744385.0,225309927.0,225309927.0,,,,-92358000.0,630000.0,-5033000.0,-26107000.0,-342610000.0,-373120000.0,-92358000.0,541744385.0,0.0,1161233650.0,,,240099000.0,604537838.0,519948729.0,1907000.0,250325000.0,252232000.0,509444102.0,10313372.0,129257000.0,129257000.0,0.0,541120029.0,0.14,78371693.0,109576564.0,238833564.0,249000.0,225310000.0,2498656458.0,83000.0,124677000.0,-242779000.0,42000.0,93472000.0,176192810.0,212794000.0,3405571000.0,195687017.0,70000.0,0.0,6791000.0,6791000.0,10202000.0,10202000.0,-9258000.0,61518741.0,1822986650.0,-59887000.0,344000.0,47253016.0,,180000000.0,3771000.0,411428000.0,415199000.0,180000000.0,-63665000.0,47253016.0,3601072.0,1997624000.0,2127016458.0,1847184.0,341318.0,,,436443073.0,-49000.0,78371693.0,78371693.0,78030375.0,78371693.0,78371693.0,78030000.0,78030375.0,-14129000.0,3411000.0,0.0,114823000.0,116335000.0,3411000.0,9854000.0,25744000.0,884715291.0,-71502000.0,-1512000.0,985040840.0,169144000.0,33246034.0,6188240.0,47895752.0,265848359.0,98767863.225,-157148000.0,70385731.0,125301286.0,800224855.0,541225562.0,38271000.0,82720810.0,70776741.0,,-223.0,596.0,3063731.0,65742000.0,608138000.0,48681000.0,,0.0,200361000.0,-3173000.0,1643000.0,102785564.0,559710000.0,10903000.0,,-14129000.0,-71502000.0,604537838.0,129257000.0,1786555.0,-63665000.0,,23094000.0,150210033.0,0.0,,541744385.0,-27014795.0,962000.0,1161233650.0,985040840.0,-6618624.775,24755189.0,0.245,5564549.0,2356114635.0,1572661650.0,667431000.0,1163080834.0,674923569.0,1193033801.0,1836166103.0,683589699.0,98285883.0,,800224855.0,18194000.0,-27014795.0,-27014795.0,41561039.0,518823.0,10504627.0,3920795.0
ENAV.MI,2022-12-31,12M,EUR,140096489.0,333567855.0,-2600105000.0,-40508000.0,13916000.0,,344000.0,541151410.0,0.19,225310000.0,-97765000.0,4579000.0,541744385.0,267731584.0,267731584.0,-58410000.0,,,42222000.0,587000.0,53796000.0,28658000.0,-76678000.0,6363000.0,42222000.0,541744385.0,-58410000.0,1205554192.0,,,260256000.0,646469456.0,700821425.0,2009000.0,431652000.0,433661000.0,764251879.0,9986574.0,112442000.0,126358000.0,,541151410.0,0.19,105004115.0,158025322.0,284383322.0,200000.0,267732000.0,2604470604.0,0.0,-124510000.0,139132000.0,50000.0,93472000.0,180417452.0,374076000.0,3451797000.0,260894556.0,169.0,0.0,10243377.0,10243377.0,8953000.0,8953000.0,-9485000.0,61082490.0,1802300192.0,-70165000.0,344319.0,36309550.0,,180000000.0,2570000.0,165094000.0,167664000.0,180000000.0,-246206000.0,36309550.0,1456200.0,2009904000.0,2143253225.0,1339994.0,507190.0,,,329014416.0,-194000.0,105004115.0,105004115.0,104496925.0,105004115.0,105004115.0,104497000.0,104496925.0,-18009000.0,-1290377.0,,-66206000.0,-66206000.0,-1290377.0,106000.0,27600000.0,851692420.0,-79756000.0,106000.0,1025136740.0,157637000.0,36320924.0,5789746.0,40869231.0,314104419.0,125847520.3261,236897000.0,82841286.0,178053270.0,907364012.0,541373866.0,70337000.0,86945452.0,70567490.0,,-613.0,555.0,3373286.0,69821000.0,616858000.0,32562000.0,,0.0,240521489.0,-1468000.0,816000.0,147781945.0,564779000.0,234000.0,,-18009000.0,-79756000.0,646469456.0,126358000.0,1641289.0,-246206000.0,,23988000.0,193732398.0,,,541744385.0,-29721097.0,1057000.0,1205554192.0,1025136740.0,-8877691.6739,43285020.0,0.2987,5877327.0,2418987424.0,1370648192.0,601325000.0,1206894186.0,729310742.0,1212093238.0,1717997220.0,447841359.0,148332581.0,,907364012.0,30604000.0,-29721097.0,-29721097.0,74424661.0,370519.0,-63430454.0,5733097.0
ENAV.MI,2023-12-31,12M,EUR,195714834.0,391302609.0,-2698833000.0,-40591000.0,17771000.0,,,541512066.0,0.21,267732000.0,-110476000.0,4933000.0,541744385.0,224876212.0,224876212.0,-106436000.0,,,-42743000.0,-84000.0,-21317000.0,-38340000.0,22200000.0,-37541000.0,-42743000.0,541744385.0,-106436000.0,1217605297.0,,-2158000.0,298771000.0,670062939.0,714792209.0,2549000.0,19659000.0,22208000.0,405703017.0,12529684.0,110698000.0,128469000.0,,541512066.0,0.21,112921182.0,184760756.0,313229756.0,-113000.0,224876000.0,2198296530.0,,-181760000.0,100139000.0,24000.0,93472000.0,190296506.0,431894000.0,3521669000.0,293945207.0,0.0,0.0,23327617.0,23327617.0,12248000.0,12248000.0,-9495000.0,61769530.0,1740756297.0,-71598000.0,343787.0,46682503.0,,360000000.0,2384000.0,503492000.0,505876000.0,360000000.0,-428748000.0,46682503.0,1077000.0,2030420000.0,1859256643.0,1128629.0,211365.0,,-2158000.0,298274788.0,-230000.0,112921182.0,112921182.0,112709817.0,112921182.0,112921182.0,112710000.0,112709817.0,-26650000.0,-11079617.0,,-68748000.0,-68748000.0,-11079617.0,-4418000.0,38878000.0,822835853.0,-83826000.0,,1027308791.0,140865000.0,33588982.0,4681730.0,39429150.0,341301059.0,132543022.797,210615000.0,93203126.0,200742081.0,964008146.0,541110781.0,74285000.0,96824506.0,71264530.0,,-97.0,-1294.0,11819126.0,75444000.0,621345000.0,34070000.0,,0.0,286036834.0,-1665000.0,,161433139.0,571133000.0,7926000.0,,-26650000.0,-83826000.0,670062939.0,128469000.0,1544080.0,-428748000.0,-2158000.0,25775000.0,195476643.0,,,541744385.0,-28071303.0,921000.0,1217605297.0,1027308791.0,-8449462.203,48723322.0,0.301,2773858.0,2335429635.0,1721097297.0,528084000.0,1218733926.0,763266065.0,1116695709.0,1620637598.0,710992692.0,172669992.0,,964008146.0,14878000.0,-28071303.0,-28071303.0,19065374.0,633604.0,309089192.0,2296303.0
