symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFI,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
AC5.MI,2019-12-31,12M,EUR,,,,,,,141000.0,,,,,,-23627000.0,,,,,,10112000.0,,,,-1261000.0,,,,,,-13814000.0,,,,,,,,,,,,,,,117000.0,,,,,,,,,,,,,,136000.0,,,,,,,,,,,-885000.0,,475000.0,-287000.0,,,,141000.0,,,,,,,,,,,,,,,,,,-287000.0,,,,,,,,,,,,-2935000.0,,,,,,,,,,,,,,,,,,,,,10359000.0,,,,,141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,867000.0,,136000.0,,50798000.0,,,,,,,,,,,,,,,,,,,,,,,,,29000.0
AC5.MI,2020-12-31,12M,EUR,89273000.0,164743000.0,-207702000.0,-18650000.0,28211000.0,30568000.0,1071000.0,197447745.0,0.0909,10167000.0,52279000.0,-71082000.0,,6426000.0,197344000.0,9959000.0,15162000.0,-15788000.0,9884000.0,75000.0,-208000.0,-105000.0,,-6522000.0,4104000.0,-1000000.0,-208000.0,197344000.0,,481076000.0,11310000.0,261875000.0,214215000.0,1828000.0,80433000.0,82261000.0,,216033000.0,6088000.0,14388000.0,44956000.0,42490000.0,14279000.0,72000.0,197447745.0,0.0909,17948000.0,26677000.0,71633000.0,9959000.0,583845850.0,,10516000.0,363000.0,-11924000.0,,0.0,,82888000.0,504380000.0,183393000.0,361814000.0,102965000.0,0.0,1051000.0,1051000.0,502000.0,502000.0,,-280000.0,,,8142000.0,637864000.0,-69882000.0,1071000.0,433000.0,32000.0,75000000.0,6140000.0,,4598000.0,76355000.0,80953000.0,75000000.0,-21806000.0,465000.0,7663000.0,236628000.0,449943850.0,8614000.0,-336000.0,365000.0,,146829000.0,17948000.0,17948000.0,19463000.0,-1179000.0,17948000.0,19127000.0,18284000.0,18284000.0,-38534000.0,-348000.0,365000.0,29030000.0,53194000.0,-348000.0,-2442000.0,154112000.0,-31713000.0,-24164000.0,-23304000.0,35811000.0,16429000.0,50450000.0,10000000.0,981000.0,76312000.0,22639057.4,59158000.0,73953000.0,29012000.0,364840000.0,197343794.0,7610000.0,,421492000.0,,341000.0,90000.0,35044000.0,1641000.0,4242000.0,38515000.0,55457000.0,14273000.0,5203000.0,-392000.0,0.0,131083000.0,-1199000.0,1973000.0,25626000.0,0.0,2081000.0,0.0,-39238000.0,-31844000.0,7779000.0,261875000.0,44956000.0,14678000.0,-21806000.0,,707000.0,17948000.0,704000.0,131000.0,,197343794.0,,-4679000.0,481076000.0,-23304000.0,-1166942.6,6163000.0,0.2494,9922000.0,-10022000.0,890672000.0,557431000.0,163214000.0,489690000.0,335828000.0,400982000.0,676457000.0,184949000.0,25974000.0,-201000.0,364840000.0,3295000.0,-4679000.0,-4679000.0,,-1818000.0,4364000.0
AC5.MI,2021-12-31,12M,EUR,136451000.0,205701000.0,-217753000.0,-17920000.0,31295000.0,33628000.0,1467000.0,197385708.0,0.2253,9959000.0,48686000.0,-75703000.0,,5253000.0,197344000.0,7535000.0,11844000.0,-15788000.0,,7535000.0,-2200000.0,-439000.0,,53237000.0,-68791000.0,-15993000.0,-2200000.0,197344000.0,,509171000.0,17059000.0,331611000.0,284971000.0,1629000.0,105771000.0,107400000.0,372000.0,293764000.0,-15906000.0,14965000.0,48593000.0,46123000.0,14828000.0,23000.0,197385708.0,0.2253,44471000.0,32056000.0,80649000.0,7759000.0,637921171.0,32000.0,22157000.0,366000.0,-20295000.0,0.0,672000.0,,79172000.0,445083000.0,223621000.0,385327000.0,117795000.0,4853000.0,1003000.0,1003000.0,430000.0,430000.0,,-671000.0,,,8418000.0,704805000.0,-79765000.0,1467000.0,433000.0,11000.0,47000000.0,6800000.0,12763000.0,3624000.0,89863000.0,93487000.0,47000000.0,-17698000.0,444000.0,6311000.0,241593000.0,487439171.0,8310000.0,-390000.0,-4091000.0,0.0,188099000.0,44471000.0,44471000.0,46902000.0,-2041000.0,44471000.0,46512000.0,44861000.0,44861000.0,-47770000.0,-722000.0,,38793000.0,29302000.0,-722000.0,-157000.0,167574000.0,-27904000.0,9491000.0,64088000.0,34972000.0,32445000.0,25009000.0,8689000.0,981000.0,85753000.0,50391040.0,55408000.0,82666000.0,35129000.0,449406000.0,197343794.0,1000.0,-6911950.0,365911000.0,366000.0,724000.0,1467000.0,47758000.0,1736000.0,9824000.0,36554000.0,71189000.0,44874000.0,4309000.0,-731000.0,0.0,179756000.0,-1186000.0,2618000.0,31053000.0,0.0,5522000.0,-4091000.0,-47770000.0,-27933000.0,8052000.0,331611000.0,48593000.0,14835000.0,-17698000.0,92000.0,982000.0,44471000.0,0.0,29000.0,,197343794.0,,-5104000.0,509171000.0,64088000.0,-1224960.0,-15849000.0,0.24,11144000.0,-16061000.0,992499000.0,599034000.0,200887000.0,517481000.0,414277000.0,475018000.0,707527000.0,181254000.0,31761000.0,149000.0,449406000.0,6751000.0,-5104000.0,-5104000.0,,-8793000.0,5188000.0
AC5.MI,2022-12-31,12M,EUR,245456000.0,233729000.0,-228832000.0,-21075000.0,28646000.0,28649000.0,40970000.0,197387677.0,0.1558,7759000.0,52918000.0,-66068000.0,,5262000.0,197344000.0,17436000.0,25493000.0,-18747000.0,,17436000.0,9677000.0,-1082000.0,,105514000.0,-200854000.0,-96422000.0,9677000.0,197344000.0,,522181000.0,14546000.0,564778000.0,453949000.0,1774000.0,161542000.0,163316000.0,133000.0,454938000.0,8761000.0,14062000.0,42711000.0,42712000.0,14066000.0,,197387677.0,0.1558,30753000.0,37981000.0,80693000.0,17436000.0,605354215.0,410000.0,55711000.0,390000.0,-80737000.0,-3354000.0,598000.0,,69222000.0,424002000.0,254804000.0,410178000.0,87140000.0,9950000.0,1276000.0,1276000.0,770000.0,770000.0,,-581000.0,,,9415000.0,783109000.0,-31365000.0,40970000.0,281000.0,11000.0,64450000.0,6800000.0,0.0,3488000.0,99386000.0,102874000.0,64450000.0,-34402000.0,292000.0,6819000.0,250292000.0,406528215.0,5814000.0,-1053000.0,34564000.0,2539000.0,243492000.0,30753000.0,30753000.0,28258000.0,3548000.0,30753000.0,27205000.0,31806000.0,31806000.0,-37183000.0,-488000.0,,65460000.0,30048000.0,-488000.0,6494000.0,181346000.0,-28746000.0,35412000.0,98179000.0,3942000.0,32731000.0,19292000.0,6037000.0,1985000.0,59846000.0,10731700.6,-14669000.0,72481000.0,14659000.0,651918000.0,197343794.0,,,354780000.0,,488000.0,,2685000.0,1837000.0,12065000.0,28969000.0,85622000.0,142720000.0,8057000.0,-16475000.0,0.0,280718000.0,-1933000.0,19369000.0,36705000.0,0.0,7672000.0,,-37183000.0,-28885000.0,9025000.0,564778000.0,42711000.0,14828000.0,-34402000.0,,-14322000.0,30753000.0,,139000.0,,197343794.0,,20847000.0,522181000.0,98179000.0,4373700.6,8447000.0,0.2098,23090000.0,-14515000.0,1133700000.0,621567000.0,266190000.0,527995000.0,637259000.0,605705000.0,679751000.0,150767000.0,37343000.0,-18000.0,651918000.0,6293000.0,20847000.0,20847000.0,9118000.0,-989000.0,
AC5.MI,2023-12-31,12M,EUR,158597000.0,266011000.0,-240907000.0,-26808000.0,35372000.0,35373000.0,,197237569.0,0.0543,17436000.0,52416000.0,-62772000.0,,5569000.0,197344000.0,45396000.0,51485000.0,-16774000.0,,45396000.0,27960000.0,-1115000.0,,-93796000.0,78073000.0,-16838000.0,27960000.0,197344000.0,,516362000.0,9756000.0,506166000.0,375186000.0,2173000.0,157335000.0,159508000.0,106000.0,357467000.0,6753000.0,14947000.0,50320000.0,50319000.0,14947000.0,,197237569.0,0.0543,10710000.0,26162000.0,76482000.0,45396000.0,682632339.0,181000.0,27285000.0,455000.0,-4437000.0,-782000.0,810000.0,,65485000.0,420884000.0,292819000.0,431432000.0,98374000.0,3737000.0,8190000.0,8190000.0,8013000.0,8013000.0,,-9396000.0,,,10530000.0,819086000.0,-57660000.0,,384000.0,11000.0,140000000.0,6642000.0,0.0,3396000.0,145389000.0,148785000.0,140000000.0,-82667000.0,395000.0,6361000.0,259165000.0,402581339.0,6291000.0,-510000.0,5029000.0,0.0,257328000.0,10710000.0,10710000.0,11220000.0,0.0,10710000.0,10710000.0,11220000.0,11220000.0,-38466000.0,-10031000.0,,41812000.0,57333000.0,-10031000.0,2275000.0,190525000.0,-24223000.0,-15521000.0,95478000.0,2267000.0,34851000.0,18049000.0,5333000.0,885000.0,66377000.0,4401448.5,58335000.0,82204000.0,16170000.0,604540000.0,197343794.0,,,355399000.0,,10031000.0,,2169000.0,1734000.0,14759000.0,30607000.0,103453000.0,21538000.0,6089000.0,-20209000.0,0.0,193076000.0,-720000.0,3986000.0,17972000.0,0.0,8809000.0,,-38466000.0,-24306000.0,10075000.0,506166000.0,50320000.0,15197000.0,-82667000.0,,6367000.0,10710000.0,,83000.0,,197343794.0,,10105000.0,516362000.0,95478000.0,3796448.5,6752000.0,0.3757,21530000.0,-5615000.0,1074896000.0,661751000.0,308293000.0,522653000.0,588370000.0,552243000.0,699710000.0,194776000.0,28009000.0,9854000.0,604540000.0,3872000.0,10105000.0,10105000.0,11812000.0,17719000.0,
