symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
AC5.MI,2019-12-31,12M,EUR,,,,,141000.0,,,,,,10112000.0,,,,,,,,,,,117000.0,,,,,,,-287000.0,,,141000.0,,,,,,,,,,,,,,,,,,,,,10359000.0,,,,141000.0,,,,,,,,,,,,,,,,,,,,,,,,,
AC5.MI,2020-12-31,12M,EUR,89273000.0,164743000.0,-207702000.0,-18650000.0,1071000.0,52279000.0,6426000.0,197344000.0,9959000.0,15162000.0,9884000.0,75000.0,197344000.0,481076000.0,11310000.0,214215000.0,1828000.0,80433000.0,82261000.0,,216033000.0,72000.0,,363000.0,82888000.0,504380000.0,183393000.0,361814000.0,,8142000.0,637864000.0,1071000.0,433000.0,32000.0,6140000.0,,4598000.0,76355000.0,80953000.0,465000.0,7663000.0,236628000.0,8614000.0,146829000.0,154112000.0,-23304000.0,35811000.0,16429000.0,50450000.0,10000000.0,981000.0,197343794.0,7610000.0,,421492000.0,,90000.0,35044000.0,38515000.0,55457000.0,14273000.0,5203000.0,131083000.0,1973000.0,0.0,7779000.0,,17948000.0,197343794.0,481076000.0,-23304000.0,9922000.0,890672000.0,557431000.0,163214000.0,489690000.0,400982000.0,676457000.0,184949000.0,3295000.0,,-1818000.0
AC5.MI,2021-12-31,12M,EUR,136451000.0,205701000.0,-217753000.0,-17920000.0,1467000.0,48686000.0,5253000.0,197344000.0,7535000.0,11844000.0,,7535000.0,197344000.0,509171000.0,17059000.0,284971000.0,1629000.0,105771000.0,107400000.0,372000.0,293764000.0,23000.0,32000.0,366000.0,79172000.0,445083000.0,223621000.0,385327000.0,,8418000.0,704805000.0,1467000.0,433000.0,11000.0,6800000.0,12763000.0,3624000.0,89863000.0,93487000.0,444000.0,6311000.0,241593000.0,8310000.0,188099000.0,167574000.0,64088000.0,34972000.0,32445000.0,25009000.0,8689000.0,981000.0,197343794.0,1000.0,-6911950.0,365911000.0,366000.0,1467000.0,47758000.0,36554000.0,71189000.0,44874000.0,4309000.0,179756000.0,2618000.0,0.0,8052000.0,92000.0,44471000.0,197343794.0,509171000.0,64088000.0,11144000.0,992499000.0,599034000.0,200887000.0,517481000.0,475018000.0,707527000.0,181254000.0,6751000.0,,-8793000.0
AC5.MI,2022-12-31,12M,EUR,245456000.0,233729000.0,-228832000.0,-21075000.0,40970000.0,52918000.0,5262000.0,197344000.0,17436000.0,25493000.0,,17436000.0,197344000.0,522181000.0,14546000.0,453949000.0,1774000.0,161542000.0,163316000.0,133000.0,454938000.0,,410000.0,390000.0,69222000.0,424002000.0,254804000.0,410178000.0,,9415000.0,783109000.0,40970000.0,281000.0,11000.0,6800000.0,0.0,3488000.0,99386000.0,102874000.0,292000.0,6819000.0,250292000.0,5814000.0,243492000.0,181346000.0,98179000.0,3942000.0,32731000.0,19292000.0,6037000.0,1985000.0,197343794.0,,,354780000.0,,,2685000.0,28969000.0,85622000.0,142720000.0,8057000.0,280718000.0,19369000.0,0.0,9025000.0,,30753000.0,197343794.0,522181000.0,98179000.0,23090000.0,1133700000.0,621567000.0,266190000.0,527995000.0,605705000.0,679751000.0,150767000.0,6293000.0,9118000.0,-989000.0
AC5.MI,2023-12-31,12M,EUR,158597000.0,266011000.0,-240907000.0,-26808000.0,,52416000.0,5569000.0,197344000.0,45396000.0,51485000.0,,45396000.0,197344000.0,516362000.0,9756000.0,375186000.0,2173000.0,157335000.0,159508000.0,106000.0,357467000.0,,181000.0,455000.0,65485000.0,420884000.0,292819000.0,431432000.0,,10530000.0,819086000.0,,384000.0,11000.0,6642000.0,0.0,3396000.0,145389000.0,148785000.0,395000.0,6361000.0,259165000.0,6291000.0,257328000.0,190525000.0,95478000.0,2267000.0,34851000.0,18049000.0,5333000.0,885000.0,197343794.0,,,355399000.0,,,2169000.0,30607000.0,103453000.0,21538000.0,6089000.0,193076000.0,3986000.0,0.0,10075000.0,,10710000.0,197343794.0,516362000.0,95478000.0,21530000.0,1074896000.0,661751000.0,308293000.0,522653000.0,552243000.0,699710000.0,194776000.0,3872000.0,11812000.0,17719000.0
