symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
AC5.MI,2019-12-31,12M,EUR,,,,,,,,,,,,136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000.0,,,,,,,,,,,29000.0
AC5.MI,2020-12-31,12M,EUR,28211000.0,197447745.0,0.0909,261875000.0,42490000.0,14279000.0,197447745.0,0.0909,17948000.0,26677000.0,71633000.0,,102965000.0,0.0,1051000.0,1051000.0,502000.0,502000.0,-336000.0,17948000.0,17948000.0,19463000.0,-1179000.0,17948000.0,19127000.0,18284000.0,-348000.0,-348000.0,76312000.0,22639057.4,73953000.0,29012000.0,364840000.0,1641000.0,4242000.0,-392000.0,0.0,25626000.0,261875000.0,44956000.0,14678000.0,707000.0,,-4679000.0,-1166942.6,6163000.0,0.2494,335828000.0,25974000.0,-201000.0,364840000.0,-4679000.0,-4679000.0,4364000.0
AC5.MI,2021-12-31,12M,EUR,31295000.0,197385708.0,0.2253,331611000.0,46123000.0,14828000.0,197385708.0,0.2253,44471000.0,32056000.0,80649000.0,,117795000.0,4853000.0,1003000.0,1003000.0,430000.0,430000.0,-390000.0,44471000.0,44471000.0,46902000.0,-2041000.0,44471000.0,46512000.0,44861000.0,-722000.0,-722000.0,85753000.0,50391040.0,82666000.0,35129000.0,449406000.0,1736000.0,9824000.0,-731000.0,0.0,31053000.0,331611000.0,48593000.0,14835000.0,982000.0,,-5104000.0,-1224960.0,-15849000.0,0.24,414277000.0,31761000.0,149000.0,449406000.0,-5104000.0,-5104000.0,5188000.0
AC5.MI,2022-12-31,12M,EUR,28646000.0,197387677.0,0.1558,564778000.0,42712000.0,14066000.0,197387677.0,0.1558,30753000.0,37981000.0,80693000.0,,87140000.0,9950000.0,1276000.0,1276000.0,770000.0,770000.0,-1053000.0,30753000.0,30753000.0,28258000.0,3548000.0,30753000.0,27205000.0,31806000.0,-488000.0,-488000.0,59846000.0,10731700.6,72481000.0,14659000.0,651918000.0,1837000.0,12065000.0,-16475000.0,0.0,36705000.0,564778000.0,42711000.0,14828000.0,-14322000.0,,20847000.0,4373700.6,8447000.0,0.2098,637259000.0,37343000.0,-18000.0,651918000.0,20847000.0,20847000.0,
AC5.MI,2023-09-30,TTM,EUR,,,0.060373,,,,,0.060373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC5.MI,2023-12-31,12M,EUR,35372000.0,197237569.0,0.0543,506166000.0,50319000.0,14947000.0,197237569.0,0.0543,10710000.0,26162000.0,76482000.0,,98374000.0,3737000.0,8190000.0,8190000.0,8013000.0,8013000.0,-510000.0,10710000.0,10710000.0,11220000.0,0.0,10710000.0,10710000.0,11220000.0,-10031000.0,-10031000.0,66377000.0,4401448.5,82204000.0,16170000.0,604540000.0,1734000.0,14759000.0,-20209000.0,0.0,17972000.0,506166000.0,50320000.0,15197000.0,6367000.0,,10105000.0,3796448.5,6752000.0,0.3757,588370000.0,28009000.0,9854000.0,604540000.0,10105000.0,10105000.0,
AC5.MI,2023-12-31,TTM,EUR,,197237569.0,0.0543,,,,197343794.0,0.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC5.MI,2024-03-31,TTM,EUR,,197343794.0,0.07913,,52141000.0,16769000.0,197343794.0,0.07913,15610000.0,37797000.0,89938000.0,,,,,,,,-1159000.0,15610000.0,15610000.0,16769000.0,,15610000.0,15610000.0,16769000.0,-12521000.0,-12521000.0,79833000.0,9361124.940074,24149000.0,27805000.0,558120000.0,,-48626000.0,,0.0,27117000.0,,51011000.0,,,,,3856124.940074,10348000.0,0.381606,530315000.0,39644000.0,,558120000.0,10105000.0,10105000.0,
