symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherIntangibleAssets,OtherInventories,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
E9IA.MI,2020-12-31,12M,EUR,2863000.0,3299000.0,,-235000.0,166000.0,23298000.0,23298000.0,23298000.0,,166000.0,8482000.0,,31593000.0,3056000.0,3056000.0,,9386000.0,,,10000.0,229000.0,17670000.0,3534000.0,552000.0,645000.0,39497000.0,,1124000.0,123000.0,27959000.0,27959000.0,1247000.0,373000.0,4386000.0,7717000.0,552000.0,-9188000.0,,,378000.0,,821000.0,23184182.0,,17441000.0,83000.0,,2116000.0,552000.0,838000.0,,5276000.0,83000.0,421000.0,-6594000.0,23184182.0,8482000.0,-9188000.0,3430000.0,51440000.0,36441000.0,31015000.0,12868000.0,38572000.0,19847000.0,29186000.0,297000.0,33000.0,214000.0,22207000.0
E9IA.MI,2021-12-31,12M,EUR,4149963.0,3802681.0,14007608.0,-308013.0,168432.0,10615653.0,10615653.0,10613803.0,1850.0,168432.0,3423767.0,,22656887.0,3302623.0,3302623.0,584998.0,12259273.0,12003.0,0.0,0.0,228703.0,24671924.0,4110694.0,816984.0,2064364.0,35156860.0,,1300735.0,180775.0,28430470.0,28430470.0,1481510.0,373000.0,4122813.0,21117440.0,816984.0,-21248157.0,,0.0,585000.0,373330.0,1004588.0,23184182.0,,24443221.0,249000.0,1.0,1609802.0,816984.0,1942673.0,,6193353.0,249173.0,739628.0,-11184904.0,23184182.0,3423767.0,-21248157.0,3397345.0,49627305.0,31854237.0,31733093.0,7546580.0,42080725.0,26970418.0,29821452.0,433588.0,1060.0,1324736.0,10397614.0
E9IA.MI,2022-12-31,12M,EUR,4757592.0,4233621.0,51611503.0,-194370.0,231842.0,22060666.0,23560666.0,22059556.0,1110.0,231842.0,29864641.0,0.0,38400567.0,4065808.0,4065808.0,2035288.0,15599229.0,0.0,516210.0,24184.0,228703.0,28559810.0,4427991.0,1320279.0,2269010.0,52505445.0,2621361.0,1605527.0,499624.0,18574996.0,18574996.0,2105151.0,497220.0,5063719.0,580138.0,1320279.0,1304831.0,637988.0,0.0,,497220.0,1302212.0,23184182.0,1.0,28331107.0,,1.0,2147439.0,1320279.0,3117270.0,1500000.0,7313322.0,0.0,1531645.0,-22613330.0,23184182.0,29864641.0,1304831.0,3184712.0,70902018.0,48439637.0,22640804.0,34928360.0,35973658.0,32501450.0,20374429.0,408291.0,,713181.0,22801338.0
E9IA.MI,2023-12-31,12M,EUR,3320310.0,4162340.0,51611503.0,,233877.0,7129662.0,8529662.0,7128638.0,1024.0,233877.0,7257937.0,0.0,20308907.0,3674476.0,3674476.0,0.0,13032901.0,0.0,263319.0,98450.0,152651.0,20003309.0,,1109622.0,3758897.0,27397287.0,,794307.0,53033.0,16464874.0,16464874.0,847340.0,117537.0,3682111.0,13009688.0,1109622.0,-12745372.0,,,,461386.0,1515752.0,23387722.0,,19850658.0,,-1.0,1824016.0,1109622.0,1253377.0,1400000.0,6097418.0,0.0,1840938.0,-45075867.0,23387722.0,7257937.0,-12745372.0,2604631.0,42532497.0,23722811.0,20139350.0,10940048.0,31592449.0,22223590.0,18559548.0,953092.0,,1819509.0,7276006.0
