symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
ABT.MI,2022-12-31,3M,EUR,23169472.0,363053.0,,40743801.0,26458825.0,0.04,32365487.0,-491865.0,132654.0,18926873.0,18926873.0,,18926873.0,,-13438614.0,-13201770.0,-3048266.0,-577980.0,-91248.0,-16919264.0,-13438614.0,132654.0,0.0,93264350.0,0.0,0.0,,23833566.0,362432163.0,,,105734677.0,1130016.0,277149.0,277149.0,277150.0,277150.0,26458825.0,0.04,1058353.0,4513778.0,4790928.0,18926873.0,274266487.0,,,13330462.0,,-13934932.0,-2239.0,2564689.0,,6640724.0,2280532.0,2280532.0,6495.0,6495.0,-1520689.0,318581642.0,93264350.0,-13326009.0,317635.0,,0.0,20628660.0,,,20628660.0,-7229816.0,3824729.0,,152286860.0,4008048.0,-71877.0,0.0,0.0,,1058353.0,1058353.0,1130230.0,1058353.0,1058353.0,1103230.0,1130230.0,-46866.0,-2274037.0,-12836383.0,0.0,13398844.0,13398844.0,-2274037.0,-68382.0,26038491.0,-442760.0,90699661.0,50278205.0,2619565.0,10935309.0,344442.0,4816341.0,1077666.88,-13443067.0,2108028.0,4532696.0,30474290.0,26530812.0,12868473.0,10723305.0,4270959.0,,,2274037.0,,302669.0,924051.0,,,,,0.0,24370863.0,,2233246.0,,58228.0,,-46866.0,0.0,-12836383.0,-444999.0,23833566.0,277149.0,40474.0,-7229816.0,0.0,,41667582.0,0.0,0.0,2239.0,26530812.0,-25413.0,157708.0,93264350.0,90699661.0,-6099.12,1103016.0,0.24,11692122.0,0.0,397797272.0,93264350.0,,97272398.0,25941594.0,300524874.0,35365109.0,194790197.0,4507283.0,30474290.0,1201391.0,-25413.0,-25413.0,,,256697486.0,25413.0
ABT.MI,2023-03-31,3M,EUR,14762498.0,874196.0,-1496612.0,41080488.0,,,18926873.0,,133004.0,,,,,,29846631.0,80471440.0,-24024170.0,-8806973.0,-498998.0,47141299.0,29846631.0,133004.0,,114632835.0,0.0,,19791742.0,88630851.0,314894755.0,17636951.0,17636951.0,59741815.0,-156179.0,-99426.0,292599.0,292598.0,-99427.0,,,21240366.0,21941550.0,22234149.0,48773504.0,253653488.0,,,-38830135.0,58645217.0,68979320.0,,2279685.0,27812922.0,24612976.0,930563.0,930563.0,79711.0,79711.0,-1794832.0,58645217.0,236853938.0,35557.0,271354.0,,0.0,6653097.0,104584152.0,104584152.0,6653097.0,-45430461.0,3939669.0,50067.0,131673861.0,3934646.0,73200.0,0.0,0.0,122221103.0,21240366.0,21240366.0,21167166.0,21240366.0,21240366.0,21167167.0,21167166.0,4832.0,-850852.0,-300315.0,0.0,-38777364.0,-38777364.0,-850852.0,-52771.0,26316310.0,331040.0,112353150.0,55263926.0,1879638.0,9588131.0,680258.0,23011186.0,21830914.12,68641209.0,1974100.0,22638876.0,113243827.0,26600780.0,7468443.0,2632066.0,4088183.0,2279685.0,,1626766.0,100000.0,,774319.0,8273249.0,1972898.0,4052985.0,,0.0,24727820.0,187092968.0,21010987.0,5998215.0,33211.0,,4832.0,,,333279.0,88630851.0,292599.0,100779.0,-45430461.0,,48774000.0,62907948.0,0.0,0.0,-2239.0,26600780.0,-777123.0,154261.0,114632835.0,112353150.0,-186488.88,-156179.0,0.24,7986946.0,192474.0,349680915.0,219216987.0,122221103.0,118567481.0,90604951.0,231113434.0,34786656.0,171371619.0,,113243827.0,1692073.0,-777037.0,-777037.0,,,255152940.0,777123.0
ABT.MI,2023-06-30,3M,EUR,10687934.0,760241.0,,41080488.0,,,48773504.0,-397841.0,133004.0,28309617.0,46309617.0,,,,-20463887.0,48752733.0,-18335654.0,-4074565.0,113955.0,26456469.0,-20463887.0,133004.0,,115384869.0,0.0,,,62887948.0,267919837.0,15805064.0,15805064.0,56398216.0,1435288.0,,,355475.0,747500.0,,,640733.0,6468948.0,6824423.0,28309617.0,265091823.0,,,-50639704.0,,30608934.0,,2322314.0,,7503689.0,4439143.0,4439143.0,154560.0,154560.0,-1485462.0,189357469.0,208791927.0,-830958.0,241664.0,,0.0,3411278.0,77601994.0,77601994.0,3411278.0,-33771054.0,2049522.0,,143112196.0,3888443.0,46216.0,-23604.0,0.0,65097441.0,640733.0,640733.0,594517.0,640733.0,640733.0,594516.0,594517.0,-214279.0,-4284583.0,-409513.0,-23604.0,-30359776.0,-30359776.0,-4284583.0,-20279928.0,26816023.0,-183562.0,113062555.0,40732235.0,1647131.0,6290835.0,375550.0,6061778.0,61122.8,31006775.0,1951946.0,5551743.0,70391637.0,26600780.0,24405726.0,10487647.0,4244145.0,,,3508668.0,,324349.0,698265.0,,,2200000.0,18000000.0,0.0,16541983.0,,2029805.0,,48927.0,,-214279.0,,,-183562.0,62887948.0,355475.0,-69561.0,-33771054.0,,,63548681.0,0.0,0.0,0.0,26600780.0,762731.0,155962.0,115384869.0,113062555.0,183034.8,1435288.0,0.24,4886784.0,0.0,300996491.0,192986863.0,93407058.0,119273312.0,64839894.0,181723179.0,33076654.0,125324963.0,,70391637.0,5854049.0,762645.0,762645.0,,,211521621.0,-762731.0
ABT.MI,2023-09-30,3M,EUR,7161139.0,808301.0,-1691164.0,41080488.0,,,28309617.0,-560975.0,133004.0,28917054.0,44137608.0,,,28917054.0,607437.0,19571155.0,-7342642.0,-3526796.0,-48060.0,8653657.0,607437.0,133004.0,,105846279.0,0.0,,20556565.0,35554568.0,244992471.0,10806796.0,10806796.0,47492869.0,-1439246.0,,,373291.0,-552948.0,,,1377088.0,2846891.0,3220182.0,28917054.0,202848319.0,184544.0,2022472.0,-7055674.0,24051967.0,8094818.0,,2315962.0,29216231.0,2749526.0,2989551.0,2989551.0,2884554.0,2884554.0,-1044092.0,169786314.0,105846279.0,-992682.0,184544.0,103000.0,0.0,6439999.0,72633222.0,72633222.0,6439999.0,-14975326.0,2022472.0,50067.0,155750878.0,3808130.0,80502.0,-76396.0,-1115515.0,54522964.0,1377088.0,1377088.0,1296586.0,1377088.0,1377088.0,1296586.0,1296586.0,-106054.0,-104997.0,-355311.0,,-8535327.0,-8535327.0,-104997.0,2595168.0,27525067.0,-454921.0,103530317.0,44181101.0,2080880.0,3316613.0,389915.0,4217334.0,2134923.52,8655793.0,1790037.0,959489.0,38304094.0,26398454.0,23933618.0,19188275.0,4401853.0,2315962.0,1919000.0,104998.0,472.0,335184.0,570923.0,15786689.0,2060878.0,2200000.0,15220554.0,0.0,14169608.0,151900477.0,-142660.0,6548721.0,1034303.0,-76396.0,-106054.0,,,-454921.0,35554568.0,373291.0,16791.0,-14975326.0,,,54999945.0,0.0,0.0,0.0,26600780.0,-997152.0,157708.0,105846279.0,103530317.0,-239316.48,-1439246.0,0.24,4126630.0,-475391.0,279121396.0,105846279.0,83440018.0,109654409.0,37344605.0,169466987.0,34128925.0,121974118.0,,38304094.0,7008469.0,-997152.0,-997152.0,202326.0,1115515.0,197499602.0,997152.0
ABT.MI,2023-12-31,3M,EUR,8761719.0,1353849.0,,41080488.0,28732943.0,0.07,28917053.0,-510449.0,133004.0,28702995.0,44061026.0,-9925824.0,,,-214058.0,-9370366.0,7328141.0,1600580.0,-545548.0,-987193.0,-214058.0,133004.0,-9925824.0,106345281.0,,-1465066.0,,1009627.0,251918815.0,,,40163498.0,1107103.0,301479.0,301479.0,301479.0,301479.0,28732943.0,0.07,2011306.0,5003403.0,5304882.0,28702995.0,178203887.0,,,-851561.0,,1005669.0,,2335760.0,,5626913.0,1938714.0,1938714.0,1395114.0,1395114.0,-1438485.0,179156680.0,106345281.0,-878615.0,111032.0,,,13971548.0,,,13971548.0,-2682478.0,1965002.0,,131106446.0,3754410.0,53720.0,,-1465066.0,,2011306.0,2011306.0,1957586.0,2011306.0,2011306.0,1957586.0,1957586.0,-225125.0,-543600.0,-368166.0,,11289070.0,11289070.0,-543600.0,-749741.0,28082407.0,-285324.0,104009521.0,48536980.0,1947984.0,3736880.0,414071.0,5315717.0,2018226.912468,1516118.0,2007789.0,3619124.0,6636540.0,26116822.0,20293834.0,9252497.0,4401853.0,,,543600.0,,339171.0,489909.0,,,2787939.0,15358031.0,0.0,16090679.0,,3064689.0,,46701.0,,-225125.0,,-368166.0,-285324.0,1009627.0,301479.0,30120.0,-2682478.0,-1465066.0,,57011251.0,,,0.0,26600780.0,-10835.0,0.0,106345281.0,104009521.0,-3914.087532,1107103.0,0.361245,4265487.0,0.0,286361000.0,106345281.0,,110099691.0,3017416.0,176261309.0,34442185.0,136097811.0,3608289.0,6636540.0,7328960.0,-10835.0,-10835.0,483958.0,2580581.0,211755317.0,10835.0
