symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
ABT.MI,2022-12-31,3M,EUR,23169472.0,363053.0,,40743801.0,132654.0,18926873.0,18926873.0,18926873.0,,132654.0,93264350.0,,362432163.0,,,105734677.0,,,,2564689.0,,318581642.0,93264350.0,317635.0,,,,3824729.0,,4008048.0,,26038491.0,90699661.0,50278205.0,2619565.0,10935309.0,344442.0,26530812.0,12868473.0,10723305.0,4270959.0,,,,302669.0,,,,,24370863.0,,,,41667582.0,26530812.0,93264350.0,90699661.0,11692122.0,397797272.0,93264350.0,,97272398.0,300524874.0,35365109.0,194790197.0,1201391.0,,,256697486.0
ABT.MI,2023-03-31,3M,EUR,14762498.0,874196.0,-1496612.0,41080488.0,133004.0,,,,,133004.0,114632835.0,19791742.0,314894755.0,17636951.0,17636951.0,59741815.0,,,58645217.0,2279685.0,27812922.0,58645217.0,236853938.0,271354.0,,104584152.0,104584152.0,3939669.0,50067.0,3934646.0,122221103.0,26316310.0,112353150.0,55263926.0,1879638.0,9588131.0,680258.0,26600780.0,7468443.0,2632066.0,4088183.0,2279685.0,,100000.0,,8273249.0,1972898.0,4052985.0,,24727820.0,187092968.0,5998215.0,48774000.0,62907948.0,26600780.0,114632835.0,112353150.0,7986946.0,349680915.0,219216987.0,122221103.0,118567481.0,231113434.0,34786656.0,171371619.0,1692073.0,,,255152940.0
ABT.MI,2023-06-30,3M,EUR,10687934.0,760241.0,,41080488.0,133004.0,28309617.0,46309617.0,,,133004.0,115384869.0,,267919837.0,15805064.0,15805064.0,56398216.0,,,,2322314.0,,189357469.0,208791927.0,241664.0,,77601994.0,77601994.0,2049522.0,,3888443.0,65097441.0,26816023.0,113062555.0,40732235.0,1647131.0,6290835.0,375550.0,26600780.0,24405726.0,10487647.0,4244145.0,,,,324349.0,,,2200000.0,18000000.0,16541983.0,,,,63548681.0,26600780.0,115384869.0,113062555.0,4886784.0,300996491.0,192986863.0,93407058.0,119273312.0,181723179.0,33076654.0,125324963.0,5854049.0,,,211521621.0
ABT.MI,2023-09-30,3M,EUR,7161139.0,808301.0,-1691164.0,41080488.0,133004.0,28917054.0,44137608.0,,28917054.0,133004.0,105846279.0,20556565.0,244992471.0,10806796.0,10806796.0,47492869.0,184544.0,2022472.0,24051967.0,2315962.0,29216231.0,169786314.0,105846279.0,184544.0,103000.0,72633222.0,72633222.0,2022472.0,50067.0,3808130.0,54522964.0,27525067.0,103530317.0,44181101.0,2080880.0,3316613.0,389915.0,26398454.0,23933618.0,19188275.0,4401853.0,2315962.0,1919000.0,472.0,335184.0,15786689.0,2060878.0,2200000.0,15220554.0,14169608.0,151900477.0,6548721.0,,54999945.0,26600780.0,105846279.0,103530317.0,4126630.0,279121396.0,105846279.0,83440018.0,109654409.0,169466987.0,34128925.0,121974118.0,7008469.0,202326.0,1115515.0,197499602.0
ABT.MI,2023-12-31,3M,EUR,8761719.0,1353849.0,,41080488.0,133004.0,28702995.0,44061026.0,,,133004.0,106345281.0,,251918815.0,,,40163498.0,,,,2335760.0,,179156680.0,106345281.0,111032.0,,,,1965002.0,,3754410.0,,28082407.0,104009521.0,48536980.0,1947984.0,3736880.0,414071.0,26116822.0,20293834.0,9252497.0,4401853.0,,,,339171.0,,,2787939.0,15358031.0,16090679.0,,,,57011251.0,26600780.0,106345281.0,104009521.0,4265487.0,286361000.0,106345281.0,,110099691.0,176261309.0,34442185.0,136097811.0,7328960.0,483958.0,2580581.0,211755317.0
