symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
FCH.MI,2020-12-31,12M,EUR,612135.0,1321120.0,,-11978.0,16379.0,,78751.0,3733000.0,0.04832,129622.0,-243766.0,300000.0,536616.0,536616.0,-40134.0,536616.0,0.0,4756.0,406994.0,146467.0,48572.0,127144.0,-307869.0,19070.0,406994.0,300000.0,458761.0,0.0,0.0,,1448698.0,2014578.0,713782.0,713782.0,,1325917.0,36909.0,36909.0,36908.0,20529.0,3733000.0,0.04832,180379.0,0.0,280133.0,317042.0,,536616.0,,420142.0,,,-14236.0,1128.0,318214.0,466893.0,1333098.0,43925.0,685882.0,,45930.0,45930.0,101.0,101.0,-51781.0,156842.0,1851956.0,-242678.0,78751.0,0.0,679413.0,679413.0,0.0,21304.0,34934.0,,0.0,0.0,856579.0,180379.0,180379.0,180379.0,180379.0,180379.0,285984.0,180379.0,-234115.0,-51781.0,1088.0,205305.0,0.0,-51781.0,254971.0,43925.0,-9651.0,205305.0,-8132.0,33200.0,,195614.0,317042.0,180379.0,229530.0,399899.0,285983.0,2134580.0,6733000.0,148679.0,121135.0,,,,,69691.0,,8991.0,,0.0,612135.0,,,234203.0,,0.0,0.0,-234115.0,,-9651.0,17401.0,1448698.0,36909.0,119904.0,119904.0,0.0,0.0,,180379.0,0.0,0.0,1088.0,0.0,1128.0,6733000.0,,458761.0,-8132.0,0.0,53824.0,0.229818,,-53824.0,3038454.0,1138174.0,1393195.0,458761.0,1848597.0,2579693.0,1023877.0,1253776.0,5952.0,2134580.0,,,,519859.0,18306.0,688661.0,
FCH.MI,2021-12-31,12M,EUR,627107.0,1796259.0,,-20148.0,16265.0,,78751.0,3733000.0,0.178925,536616.0,-104245.0,304291.0,886272.0,886272.0,-155950.0,885561.0,711.0,-1655.0,349656.0,-22560.0,-208110.0,14972.0,-375240.0,-592593.0,349656.0,304291.0,975030.0,4291.0,0.0,,2352404.0,2861934.0,981907.0,981907.0,,1609014.0,34194.0,34194.0,34194.0,17929.0,3733000.0,0.178925,667928.0,0.0,1000004.0,1034198.0,,886272.0,,14081.0,,,330585.0,,251786.0,508891.0,1816407.0,71978.0,1610778.0,0.0,0.0,0.0,2533.0,2533.0,-67112.0,179403.0,2533965.0,-99255.0,78751.0,4291.0,577028.0,577028.0,0.0,31170.0,64511.0,,0.0,4291.0,672663.0,667928.0,667928.0,667928.0,667928.0,667928.0,1067116.0,667928.0,-58263.0,-67112.0,4990.0,150583.0,0.0,-67112.0,15157.0,71978.0,-45982.0,150583.0,466139.0,31545.0,,90725.0,1052124.0,679901.229435,434830.0,577127.0,1033651.0,3963182.0,6733000.0,257105.0,38462.0,17926.0,,,103255.0,146096.0,,7467.0,,0.0,627107.0,,,1000004.0,,0.0,0.0,-58263.0,0.0,-45982.0,116380.0,2352404.0,34194.0,194284.0,194284.0,0.0,0.0,17926.0,667928.0,0.0,0.0,4990.0,0.0,,6733000.0,-17926.0,975030.0,466139.0,-5952.770565,332076.0,0.332075,,-16641.0,3970164.0,1552058.0,1558935.0,975030.0,2929531.0,2995134.0,1108232.0,1386120.0,67112.0,3963182.0,,-17926.0,-17926.0,746377.0,24561.0,1252920.0,0.0
FCH.MI,2022-12-31,12M,EUR,846272.0,3673083.0,,,195271.0,195271.0,,6833000.0,0.175668,886272.0,-1303319.0,347039.0,2234329.0,2234329.0,2388417.0,2234263.0,66.0,187404.0,1348057.0,24914.0,-374845.0,219165.0,-1868481.0,-1811843.0,1348057.0,347039.0,4606532.0,121498.0,0.0,,2496306.0,6061900.0,1675020.0,1675020.0,,2521292.0,18800.0,214071.0,214071.0,18800.0,6833000.0,0.175668,1200337.0,0.0,1644205.0,1858276.0,0.0,2234329.0,21410303.0,3029619.0,,,-1556821.0,,,1580631.0,,,2401531.0,0.0,102453.0,102453.0,14778.0,14778.0,-87675.0,154488.0,6685171.0,-1428060.0,,121498.0,403619.0,403619.0,0.0,41218.0,,20737640.0,0.0,121498.0,,1200337.0,1200337.0,1200337.0,1200337.0,1200337.0,1629427.0,1200337.0,-1267011.0,-87675.0,-124741.0,955744.0,0.0,-87675.0,1952377.0,89486.0,-36308.0,955744.0,3025901.0,,,,1885064.0,1221192.90131,-253502.0,749421.0,1652110.0,4897837.0,6833000.0,,,26788.0,1240557.0,1399913.0,155026.0,130127.0,,,,0.0,846272.0,,,1541752.0,,0.0,0.0,-1267011.0,-124741.0,-36308.0,,2496306.0,214071.0,,,0.0,0.0,26788.0,1200337.0,0.0,0.0,0.0,0.0,,6833000.0,-26788.0,4606532.0,3025901.0,-5932.09869,341415.0,0.221446,,-207530.0,8972574.0,5010151.0,2078639.0,4606532.0,3245727.0,4366042.0,2910674.0,1844750.0,87675.0,4897837.0,,-26788.0,-26788.0,,,3540608.0,0.0
FCH.MI,2023-12-31,12M,EUR,1341899.0,5768623.0,2972413.0,,489936.0,489936.0,,,,2234329.0,-1171815.0,358408.0,2602278.0,2602278.0,,2601905.0,373.0,60954.0,367949.0,-769052.0,127752.0,495627.0,-2105466.0,-2190185.0,367949.0,358408.0,6552325.0,23392.0,0.0,0.0,2561188.0,10487150.0,2796979.0,2796979.0,0.0,5611716.0,16652.0,506588.0,506588.0,16652.0,,,1243204.0,0.0,2024694.0,2531282.0,0.0,2602278.0,28626004.0,1645004.0,0.0,0.0,-1406838.0,,355041.0,2262510.0,,70485.0,3671788.0,,153731.0,153731.0,23295.0,23295.0,-130436.0,923540.0,9573379.0,-1042032.0,,23392.0,224075.0,224075.0,0.0,,2751.0,28310512.0,0.0,23392.0,418776.0,1243204.0,1243204.0,1243204.0,1243204.0,1243204.0,2001399.0,1243204.0,-1171815.0,-130436.0,127434.0,1112873.0,0.0,-130436.0,508739.0,70485.0,2349.0,1112873.0,4289815.0,,64599.0,,2598513.0,1287877.169979,-235023.0,1575662.0,2096126.0,6232976.0,6990250.0,1907469.0,,67231.0,,,,180788.0,209049.0,67734.0,382397.0,0.0,2290909.0,243925.0,0.0,1870963.0,0.0,0.0,0.0,-1171815.0,0.0,,0.0,2561188.0,506588.0,,,0.0,0.0,67231.0,1337751.0,0.0,0.0,127434.0,2349.0,,6990250.0,-67231.0,6552325.0,4289815.0,-22557.830021,627759.0,0.335527,810312.0,-445770.0,12851847.0,6776400.0,3021054.0,6552325.0,4136850.0,6299522.0,2364697.0,687806.0,,6232976.0,739961.0,-67231.0,-67231.0,399132.0,923540.0,4875434.0,
