symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,SaleOfBusiness,SaleOfPPE,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,TradeandOtherPayablesNonCurrent
HER.MI,2022-12-31,3M,EUR,,,-2674300000.0,-552000000.0,,2000000.0,,,,94100000.0,,,,,,-9000000.0,1942400000.0,,,,,,,,,,,183000000.0,,,,403700000.0,,,,,,,,,,2100000.0,,,,,,,488100000.0,,,,,2051100000.0,,,,,,,,,,,,,2000000.0,,38900000.0,132600000.0,18800000.0,,908700000.0,,5171500000.0,,,,,3072600000.0,,,,,,3632800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706100000.0,,2679900000.0,,,,,82800000.0,89300000.0,,0.0,,,,,57600000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,38541380.0,43600000.0,449400000.0,,17400000.0
HER.MI,2023-03-31,3M,EUR,,,,,122000000.0,,1448396366.0,0.134,,,,,,,,-1700000.0,,,,,,,,,,,,,,,,,,,,,,11300000.0,1448396366.0,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HER.MI,2023-06-30,3M,EUR,1795500000.0,2345900000.0,,,,,,,2107100000.0,,-162600000.0,70100000.0,1446600000.0,1254800000.0,1320600000.0,-211500000.0,,-852300000.0,-283800000.0,39300000.0,-836100000.0,798000000.0,-282600000.0,-852300000.0,1446600000.0,,3322800000.0,,1459800000.0,6129900000.0,20100000.0,,20100000.0,4595700000.0,124100000.0,169500000.0,169500000.0,23900000.0,,,59500000.0,,184400000.0,353900000.0,1254800000.0,1869371115.0,2000000.0,-643700000.0,,-210600000.0,9700000.0,870500000.0,5431400000.0,,2068400000.0,1208800000.0,664600000.0,91900000.0,91900000.0,42600000.0,42600000.0,-56900000.0,1000000.0,1107900000.0,3322800000.0,-160600000.0,,146600000.0,,,,602700000.0,,50000000.0,,50000000.0,602700000.0,212600000.0,582400000.0,,3939571115.0,266800000.0,-8200000.0,-8100000.0,-3000000.0,,59500000.0,59500000.0,67700000.0,59500000.0,59500000.0,92500000.0,67700000.0,-116800000.0,-49300000.0,602700000.0,602700000.0,-49300000.0,-1026900000.0,9400000.0,2068400000.0,-45100000.0,-2108600000.0,274800000.0,196100000.0,85700000.0,353900000.0,59500000.0,-48000000.0,1070200000.0,138600000.0,2668600000.0,1447307537.0,645300000.0,1787900000.0,4560900000.0,41500000.0,913800000.0,,2068400000.0,,65800000.0,0.0,1900000000.0,-2200000.0,,,92500000.0,,45300000.0,1000000.0,-116800000.0,-45800000.0,,1459800000.0,124100000.0,253900000.0,,700000.0,1489538745.0,3322800000.0,-2108600000.0,0.0,24800000.0,0.268108,45600000.0,-23900000.0,14265700000.0,3322800000.0,70100000.0,3589600000.0,2530000000.0,10676100000.0,8135800000.0,6080400000.0,138600000.0,2668600000.0,104500000.0,42231208.0,,,1534200000.0,
HER.MI,2023-09-30,3M,EUR,1847800000.0,2379300000.0,,,,,,,1254800000.0,,-195600000.0,69700000.0,1444200000.0,1118900000.0,1236500000.0,-9900000.0,,-135900000.0,-38300000.0,-13800000.0,52300000.0,-51700000.0,-51500000.0,-135900000.0,1444200000.0,-9900000.0,3303700000.0,,1501500000.0,5831500000.0,20300000.0,,20300000.0,4971200000.0,127900000.0,158600000.0,158600000.0,0.0,,,47800000.0,2500000.0,173100000.0,331700000.0,1118900000.0,2498026520.0,500000.0,-128900000.0,,-12500000.0,-19100000.0,871700000.0,5490600000.0,,2082000000.0,1156000000.0,456700000.0,92400000.0,92400000.0,41000000.0,41000000.0,-48100000.0,34200000.0,1153700000.0,3303700000.0,-190100000.0,,146900000.0,,,,0.0,,49400000.0,,49400000.0,0.0,212900000.0,593400000.0,,3748526520.0,274500000.0,-11300000.0,-3300000.0,-6600000.0,,47800000.0,47800000.0,59100000.0,47800000.0,47800000.0,80700000.0,59100000.0,-137400000.0,-51400000.0,0.0,0.0,-51400000.0,-107500000.0,8600000.0,2082000000.0,-58000000.0,-2186900000.0,275000000.0,172700000.0,84400000.0,331700000.0,47800000.0,183100000.0,1026100000.0,129900000.0,2657500000.0,1447307537.0,547900000.0,1733800000.0,4618900000.0,59200000.0,862400000.0,,2082000000.0,,117600000.0,0.0,1965600000.0,-3400000.0,,,80700000.0,,22100000.0,-1200000.0,-137400000.0,-58200000.0,,1501500000.0,127900000.0,301700000.0,,200000.0,1447307537.0,3303700000.0,-2186900000.0,0.0,21600000.0,0.267658,57400000.0,-19100000.0,14039400000.0,3303700000.0,69700000.0,3578200000.0,2527600000.0,10461200000.0,8207900000.0,5490000000.0,129900000.0,2657500000.0,117800000.0,,,,860300000.0,
HER.MI,2023-12-31,3M,EUR,2637200000.0,2439800000.0,-2850700000.0,-626700000.0,,2000000.0,,,1118900000.0,104100000.0,-301800000.0,81300000.0,1443000000.0,1332800000.0,1398700000.0,-16000000.0,1332800000.0,213900000.0,560100000.0,235500000.0,767800000.0,-1339900000.0,223500000.0,213900000.0,1443000000.0,-16000000.0,3438200000.0,246100000.0,3639300000.0,6640800000.0,24500000.0,571800000.0,596300000.0,5987100000.0,145300000.0,17100000.0,17100000.0,327800000.0,,,139700000.0,6000000.0,100200000.0,245500000.0,1332800000.0,3134597999.0,300000.0,-171500000.0,128300000.0,410000000.0,58000000.0,908700000.0,5628300000.0,3066500000.0,4998700000.0,382500000.0,478000000.0,-98300000.0,-98300000.0,-34700000.0,-34700000.0,-20900000.0,12400000.0,631600000.0,8082200000.0,-326400000.0,1900000.0,2000000.0,,,,0.0,955000000.0,56800000.0,4072200000.0,4129000000.0,0.0,195600000.0,617800000.0,3164900000.0,4301397999.0,313400000.0,-10200000.0,7200000.0,-3300000.0,3311200000.0,139700000.0,139700000.0,149900000.0,139700000.0,139700000.0,198500000.0,149900000.0,-196300000.0,-11800000.0,0.0,0.0,-11800000.0,-145200000.0,-32700000.0,2148000000.0,-104600000.0,-2190100000.0,302300000.0,156900000.0,88100000.0,245500000.0,139700000.0,711800000.0,124400000.0,258100000.0,4021800000.0,1443708537.0,85300000.0,119000000.0,4719600000.0,40100000.0,168400000.0,696200000.0,528600000.0,1348500000.0,65900000.0,0.0,3562000000.0,-2200000.0,89800000.0,74500000.0,198500000.0,0.0,92200000.0,-18900000.0,-196300000.0,-105500000.0,70200000.0,3639300000.0,145300000.0,441400000.0,,900000.0,1489538745.0,3438200000.0,-2190100000.0,0.0,48600000.0,0.244836,184400000.0,-45800000.0,15080000000.0,7510400000.0,4725300000.0,3751600000.0,3763700000.0,11328400000.0,8439200000.0,5341300000.0,236400000.0,4021800000.0,228600000.0,45830208.0,56000000.0,433100000.0,653700000.0,20100000.0
HER.MI,2024-03-31,3M,EUR,2295300000.0,3337000000.0,,,131600000.0,,1440880982.0,0.099,1332800000.0,,-156800000.0,78000000.0,1440200000.0,1227600000.0,1290300000.0,,,-105200000.0,11700000.0,134600000.0,-341900000.0,-106300000.0,-301900000.0,-105200000.0,1440200000.0,,3561100000.0,,1828900000.0,6307000000.0,23300000.0,,23300000.0,5543800000.0,131600000.0,171200000.0,171200000.0,,1440880982.0,0.099,143100000.0,,286600000.0,457800000.0,1227600000.0,3372752081.0,300000.0,10700000.0,,-153000000.0,-15900000.0,908700000.0,5658900000.0,,2146000000.0,1456900000.0,335700000.0,73700000.0,73700000.0,37800000.0,37800000.0,-89800000.0,11300000.0,619900000.0,3561100000.0,-119700000.0,,162100000.0,,,,0.0,,54700000.0,,54700000.0,0.0,198700000.0,623100000.0,,4715152081.0,323000000.0,-10200000.0,-400000.0,-6500000.0,,143100000.0,143100000.0,153300000.0,143100000.0,143100000.0,212900000.0,153300000.0,-113100000.0,-35900000.0,0.0,0.0,-35900000.0,22200000.0,37100000.0,2146000000.0,-43300000.0,-2097800000.0,299500000.0,152400000.0,86000000.0,457800000.0,143100000.0,3800000.0,1211000000.0,245900000.0,3285800000.0,1441438745.0,710900000.0,1812900000.0,4750200000.0,35900000.0,983900000.0,,2146000000.0,,62700000.0,0.0,2460100000.0,-3100000.0,,,212900000.0,,27900000.0,0.0,-113100000.0,-43700000.0,,1828900000.0,131600000.0,143100000.0,,400000.0,1489538745.0,3561100000.0,-2097800000.0,0.0,59600000.0,0.28,13200000.0,-2200000.0,14772500000.0,3561100000.0,78000000.0,3884100000.0,3039900000.0,10888400000.0,8465500000.0,5344600000.0,245900000.0,3285800000.0,164800000.0,48100000.0,,,763200000.0,
HER.MI,2024-06-30,3M,EUR,652700000.0,1363600000.0,-2931200000.0,-671500000.0,,2000000.0,,,1227600000.0,104600000.0,-187600000.0,74900000.0,1441200000.0,818500000.0,874700000.0,,818500000.0,-409100000.0,-22100000.0,47600000.0,-604500000.0,472900000.0,-106100000.0,-409100000.0,1441200000.0,,3432500000.0,298200000.0,1359800000.0,5271200000.0,22700000.0,582800000.0,605500000.0,4775900000.0,134800000.0,95200000.0,95200000.0,324400000.0,,,75300000.0,,121300000.0,256100000.0,818500000.0,3391655351.0,100000.0,-310000000.0,137200000.0,-46000000.0,-7200000.0,908700000.0,5703000000.0,2035100000.0,5080900000.0,891200000.0,252700000.0,4600000.0,4600000.0,13700000.0,13700000.0,-75100000.0,14500000.0,642200000.0,8048600000.0,-240700000.0,1900000.0,2000000.0,,,,0.0,957300000.0,52200000.0,4033300000.0,4085500000.0,0.0,197700000.0,636500000.0,3190500000.0,4603955351.0,291300000.0,-8700000.0,0.0,1200000.0,3797600000.0,75300000.0,75300000.0,84000000.0,75300000.0,75300000.0,116700000.0,84000000.0,-132400000.0,-31900000.0,0.0,0.0,-31900000.0,-84800000.0,-55200000.0,2149700000.0,-53100000.0,-2270500000.0,320000000.0,154100000.0,79500000.0,256100000.0,75300000.0,141600000.0,784500000.0,106700000.0,2251000000.0,1441926307.0,102200000.0,129500000.0,4794300000.0,13000000.0,616500000.0,698600000.0,530300000.0,975300000.0,56200000.0,0.0,1663800000.0,-1800000.0,96700000.0,97100000.0,116700000.0,0.0,45200000.0,0.0,-132400000.0,-55200000.0,68900000.0,1359800000.0,134800000.0,218400000.0,,2100000.0,1489538745.0,3432500000.0,-2270500000.0,0.0,32700000.0,0.280206,963400000.0,-300000.0,13800900000.0,7465800000.0,4691000000.0,3723800000.0,2144300000.0,10077100000.0,8529700000.0,5301200000.0,139200000.0,2251000000.0,312500000.0,47612438.0,59500000.0,436100000.0,495300000.0,20200000.0
