symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,DividendsPayable,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
HER.MI,2019-12-31,12M,EUR,,,,,246600000.0,,,,,,,,,,,,,,,,,,,,,,-161500000.0,,,,,,,,,,,,,,,,,,2900000.0,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-477700000.0,,,,,,,,,,,,,,,,,,,168200000.0,,,,,,,,,,,,,,,,,,,,,,,111600000.0,,,,,,,,,,,,,,,,,,,,,13000000.0,26900000.0,-477700000.0,,,168200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,26100000.0
HER.MI,2020-12-31,12M,EUR,616800000.0,1040600000.0,-2455300000.0,-394400000.0,,457100000.0,1900000.0,1467973723.0,0.206,364000000.0,106100000.0,-506400000.0,93600000.0,1460000000.0,987100000.0,1137700000.0,-163300000.0,,623100000.0,-3800000.0,-65100000.0,101900000.0,4800000.0,37800000.0,623100000.0,1460000000.0,,2960800000.0,104400000.0,3841300000.0,3775500000.0,20100000.0,502900000.0,523000000.0,3331800000.0,457100000.0,457100000.0,455500000.0,455500000.0,576500000.0,1467973723.0,0.206,302700000.0,10100000.0,2700000.0,558800000.0,1015900000.0,987100000.0,3861603460.0,14400000.0,250300000.0,44000000.0,385000000.0,-6700000.0,-6700000.0,812800000.0,4737200000.0,1435000000.0,4475400000.0,3237700000.0,113100000.0,1600000.0,124200000.0,124200000.0,28300000.0,28300000.0,-81900000.0,37400000.0,171700000.0,6559800000.0,-518600000.0,2300000.0,1900000.0,,,,512600000.0,824500000.0,73500000.0,3096100000.0,3169600000.0,512600000.0,-20900000.0,187900000.0,538200000.0,2917500000.0,4352703460.0,194500000.0,-20100000.0,-46600000.0,-54800000.0,2611900000.0,302700000.0,302700000.0,322800000.0,302700000.0,302700000.0,434600000.0,322800000.0,-365800000.0,-113400000.0,2000000.0,491700000.0,491700000.0,-113400000.0,-1200000.0,30800000.0,2020100000.0,-137000000.0,-1776400000.0,156600000.0,120500000.0,116700000.0,1033900000.0,316069535.204786,891400000.0,2679900000.0,557800000.0,7079000000.0,1460638745.0,72600000.0,88200000.0,3924400000.0,124900000.0,,2105800000.0,505800000.0,522900000.0,1032100000.0,150600000.0,4900000.0,0.0,1180800000.0,-13500000.0,76300000.0,101100000.0,434600000.0,0.0,84400000.0,-48600000.0,-365800000.0,-140600000.0,53400000.0,3841300000.0,457100000.0,12600000.0,12600000.0,-20900000.0,302700000.0,2000000.0,2000000.0,3600000.0,1489538745.0,-6500000.0,2960800000.0,-1776400000.0,-4630464.795214,111800000.0,0.257248,106600000.0,-184600000.0,11034800000.0,6056900000.0,3692600000.0,3155300000.0,6521200000.0,7879500000.0,7259300000.0,4547700000.0,551300000.0,17500000.0,7079000000.0,58200000.0,-18000000.0,-18000000.0,22800000.0,,28900000.0,,74300000.0,443700000.0,1800000.0
HER.MI,2021-12-31,12M,EUR,2356600000.0,1398300000.0,-2625700000.0,-444600000.0,,469900000.0,1900000.0,1461238457.0,0.228,987100000.0,110400000.0,-588700000.0,96600000.0,1459600000.0,885600000.0,932500000.0,-193000000.0,,-101500000.0,-196700000.0,279800000.0,858500000.0,-893800000.0,47800000.0,-101500000.0,1459600000.0,-193000000.0,3200200000.0,122100000.0,7116600000.0,6441800000.0,43400000.0,120900000.0,164300000.0,6066500000.0,463300000.0,463300000.0,463300000.0,463300000.0,598700000.0,1461238457.0,0.228,333500000.0,12000000.0,,518600000.0,981900000.0,885600000.0,4572734386.0,6900000.0,-484300000.0,65600000.0,456700000.0,25500000.0,,842900000.0,4969600000.0,1842900000.0,4666200000.0,3260500000.0,1797400000.0,6600000.0,111700000.0,111700000.0,42000000.0,42000000.0,-96200000.0,32600000.0,368000000.0,6427000000.0,-662600000.0,2100000.0,1900000.0,,,,525100000.0,856800000.0,53200000.0,3105900000.0,3159100000.0,525100000.0,-772700000.0,198500000.0,528000000.0,3017500000.0,5346234386.0,216600000.0,-39200000.0,-74900000.0,-200000.0,2341200000.0,333500000.0,333500000.0,372700000.0,333500000.0,333500000.0,406900000.0,372700000.0,-416800000.0,-196900000.0,,525100000.0,525100000.0,-196900000.0,-793700000.0,-1500000.0,2040500000.0,-169400000.0,-1769400000.0,229400000.0,132100000.0,105400000.0,1017600000.0,366201200.0,1045400000.0,2634200000.0,626300000.0,10377100000.0,1460320783.0,73300000.0,85800000.0,4126700000.0,218000000.0,,1977000000.0,538800000.0,559400000.0,1593100000.0,46900000.0,8000000.0,0.0,3078300000.0,-12600000.0,81700000.0,190200000.0,406900000.0,0.0,111000000.0,-64100000.0,-416800000.0,-171900000.0,50500000.0,7116600000.0,463300000.0,13100000.0,13100000.0,-772700000.0,333500000.0,200000.0,,2500000.0,1489538745.0,-14600000.0,3200200000.0,-1769400000.0,-2998800.0,34200000.0,0.084,89000000.0,-156300000.0,14031500000.0,6306100000.0,3323400000.0,3416800000.0,9750800000.0,10614700000.0,7589700000.0,4548200000.0,611700000.0,127200000.0,10377100000.0,182900000.0,-35700000.0,-35700000.0,23000000.0,,29217962.0,,251900000.0,375300000.0,6600000.0
HER.MI,2022-12-31,12M,EUR,3093100000.0,1499100000.0,-2674300000.0,-552000000.0,,,2000000.0,1454636032.0,0.175,885600000.0,94100000.0,-709500000.0,76400000.0,1450300000.0,1942400000.0,1983300000.0,-219500000.0,1942400000.0,1056800000.0,-627400000.0,252700000.0,727800000.0,-1280700000.0,-927600000.0,1056800000.0,1450300000.0,-219500000.0,3398400000.0,183000000.0,17352500000.0,9200900000.0,21300000.0,403700000.0,425000000.0,6849200000.0,477100000.0,477100000.0,477100000.0,477100000.0,505800000.0,1454636032.0,0.175,255200000.0,13400000.0,,524200000.0,1001300000.0,1942400000.0,2434759145.0,1000000.0,1779500000.0,488100000.0,-673800000.0,41600000.0,,848100000.0,5265500000.0,2051100000.0,4740900000.0,2518800000.0,1622200000.0,1500000.0,115400000.0,115400000.0,25300000.0,25300000.0,-128000000.0,41800000.0,995100000.0,8973600000.0,-758400000.0,2000000.0,2000000.0,38900000.0,132600000.0,18800000.0,2127000000.0,908700000.0,55100000.0,5171500000.0,5226600000.0,2127000000.0,,190300000.0,565600000.0,3072600000.0,3666659145.0,246300000.0,-50100000.0,-53300000.0,-26700000.0,3632800000.0,255200000.0,255200000.0,305300000.0,255200000.0,255200000.0,408800000.0,305300000.0,-483900000.0,-149400000.0,,2127000000.0,2127000000.0,-149400000.0,-57900000.0,1100000.0,2066600000.0,-222300000.0,-1867100000.0,240400000.0,215700000.0,92000000.0,996700000.0,251763800.0,35700000.0,1975200000.0,543600000.0,19871300000.0,1450997365.0,119600000.0,99500000.0,4417400000.0,135000000.0,,1444300000.0,706100000.0,482500000.0,2679900000.0,40900000.0,8300000.0,0.0,3899300000.0,-12700000.0,82800000.0,89300000.0,408800000.0,0.0,160700000.0,-50100000.0,-483900000.0,-225600000.0,57600000.0,17352500000.0,477100000.0,,,,255200000.0,0.0,,3300000.0,1489538745.0,-9800000.0,3398400000.0,-1867100000.0,1163800.0,103500000.0,0.253,212400000.0,-165900000.0,17118500000.0,8569900000.0,5651600000.0,3644700000.0,19327700000.0,13473800000.0,7917600000.0,6624600000.0,533800000.0,59300000.0,19871300000.0,100100000.0,4600000.0,4600000.0,17400000.0,,38541380.0,43600000.0,449400000.0,2351700000.0,
HER.MI,2023-12-31,12M,EUR,2637200000.0,2439800000.0,-2850700000.0,-626700000.0,,,2000000.0,1446069736.0,0.305,1942400000.0,104100000.0,-815800000.0,81300000.0,1443000000.0,1332800000.0,1398700000.0,-239100000.0,1332800000.0,-609600000.0,395100000.0,429700000.0,-513700000.0,-81900000.0,229200000.0,-609600000.0,1443000000.0,-239100000.0,3438200000.0,246100000.0,10978200000.0,6640800000.0,24500000.0,571800000.0,596300000.0,5987100000.0,519300000.0,519300000.0,519300000.0,519300000.0,327800000.0,1446069736.0,0.305,441400000.0,15100000.0,,815800000.0,1335100000.0,1332800000.0,3134597999.0,300000.0,-1323000000.0,128300000.0,756900000.0,-8400000.0,,908700000.0,5628300000.0,3066500000.0,4998700000.0,3998600000.0,478000000.0,6900000.0,159400000.0,159400000.0,75200000.0,75200000.0,-193400000.0,77800000.0,631600000.0,8082200000.0,-859300000.0,1900000.0,2000000.0,,,,614900000.0,955000000.0,56800000.0,4072200000.0,4129000000.0,614900000.0,,195600000.0,617800000.0,3164900000.0,4301397999.0,313400000.0,-41800000.0,-76200000.0,-19700000.0,3311200000.0,441400000.0,441400000.0,483200000.0,441400000.0,441400000.0,656400000.0,483200000.0,-573100000.0,-159600000.0,,614900000.0,614900000.0,-159600000.0,-1656700000.0,30100000.0,2148000000.0,-240100000.0,-2190100000.0,302300000.0,156900000.0,88100000.0,1385100000.0,478200000.0,1572700000.0,3142900000.0,855700000.0,14976800000.0,1443708537.0,85300000.0,119000000.0,4719600000.0,187900000.0,,2648500000.0,696200000.0,528600000.0,1348500000.0,65900000.0,14800000.0,0.0,3562000000.0,-11000000.0,89800000.0,74500000.0,656400000.0,0.0,199800000.0,-76200000.0,-573100000.0,-242700000.0,70200000.0,10978200000.0,519300000.0,,,,441400000.0,,,2600000.0,1489538745.0,-21700000.0,3438200000.0,-2190100000.0,-13200000.0,173200000.0,0.264,184400000.0,-96600000.0,15080000000.0,7510400000.0,4725300000.0,3751600000.0,14121100000.0,11328400000.0,8439200000.0,5341300000.0,834000000.0,75400000.0,14976800000.0,228600000.0,-50000000.0,-50000000.0,20100000.0,,45830208.0,56000000.0,433100000.0,653700000.0,
