symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
HER.MI,2019-12-31,12M,EUR,246600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111600000.0,,,,,,,13000000.0,26900000.0,,,,,,,,,,,26100000.0
HER.MI,2020-12-31,12M,EUR,,1467973723.0,0.206,5792200000.0,455500000.0,455500000.0,1467973723.0,0.206,302700000.0,558800000.0,1015900000.0,1286800000.0,1600000.0,124200000.0,124200000.0,28300000.0,28300000.0,-20100000.0,302700000.0,302700000.0,322800000.0,302700000.0,302700000.0,322800000.0,-113400000.0,-113400000.0,1033900000.0,316069535.204786,729000000.0,557800000.0,7079000000.0,,154900000.0,4900000.0,0.0,434600000.0,5792200000.0,457100000.0,12600000.0,12600000.0,-6500000.0,-4630464.795214,111800000.0,0.257248,6521200000.0,551300000.0,-10800000.0,7079000000.0,-18000000.0,-18000000.0,1800000.0
HER.MI,2021-12-31,12M,EUR,,1461238457.0,0.228,8894100000.0,463300000.0,463300000.0,1461238457.0,0.228,333500000.0,518600000.0,981900000.0,1483000000.0,6600000.0,111700000.0,111700000.0,13900000.0,13900000.0,-39200000.0,333500000.0,333500000.0,372700000.0,333500000.0,333500000.0,372700000.0,-196900000.0,-196900000.0,1017600000.0,366201200.0,856700000.0,626300000.0,10377100000.0,,199500000.0,8000000.0,0.0,406900000.0,8894100000.0,463300000.0,13100000.0,13100000.0,-14600000.0,-2998800.0,34200000.0,0.084,9750800000.0,611700000.0,99100000.0,10377100000.0,-35700000.0,-35700000.0,6600000.0
HER.MI,2022-12-31,12M,EUR,,1454636032.0,0.175,18542600000.0,477100000.0,477100000.0,1454636032.0,0.175,255200000.0,524200000.0,1001300000.0,1328700000.0,1500000.0,115400000.0,115400000.0,1100000.0,1100000.0,-50100000.0,255200000.0,255200000.0,305300000.0,255200000.0,255200000.0,305300000.0,-149400000.0,-149400000.0,996700000.0,251763800.0,785100000.0,543600000.0,19871300000.0,,254200000.0,8300000.0,0.0,408800000.0,18542600000.0,477100000.0,,,-9800000.0,1163800.0,103500000.0,0.253,19327700000.0,533800000.0,35100000.0,19871300000.0,4600000.0,4600000.0,
HER.MI,2023-09-30,TTM,EUR,,1447888433.0,0.288,,,,1447888433.0,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HER.MI,2023-12-31,12M,EUR,,1446069736.0,0.305,13325500000.0,519300000.0,519300000.0,1446069736.0,0.305,441400000.0,815800000.0,1335100000.0,1651300000.0,6900000.0,159400000.0,159400000.0,27400000.0,27400000.0,-41800000.0,441400000.0,441400000.0,483200000.0,441400000.0,441400000.0,483200000.0,-159600000.0,-159600000.0,1385100000.0,478200000.0,795600000.0,855700000.0,14976800000.0,,301200000.0,14800000.0,0.0,656400000.0,13325500000.0,519300000.0,,,-21700000.0,-13200000.0,173200000.0,0.264,14121100000.0,834000000.0,27600000.0,14976800000.0,-50000000.0,-50000000.0,
HER.MI,2023-12-31,TTM,EUR,,1446069736.0,0.305,,,,1446069736.0,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HER.MI,2024-03-31,TTM,EUR,,1444190890.0,0.27,11058000000.0,516400000.0,516400000.0,1444190890.0,0.27,390100000.0,744300000.0,1273200000.0,1575700000.0,,159700000.0,159700000.0,38900000.0,38900000.0,-39900000.0,390100000.0,390100000.0,430000000.0,390100000.0,390100000.0,430000000.0,-148400000.0,-148400000.0,1323200000.0,426877283.612727,803200000.0,772500000.0,12633700000.0,,300000000.0,,0.0,584600000.0,11058000000.0,528900000.0,,,,-13222716.387273,154600000.0,0.264454,11861200000.0,750800000.0,,12633700000.0,-50000000.0,-50000000.0,
