symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
HER.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400000.0,2500000.0,,,,
HER.MI,2020-12-31,12M,EUR,616800000.0,1040600000.0,-2455300000.0,-394400000.0,1900000.0,106100000.0,93600000.0,1460000000.0,987100000.0,1137700000.0,,1460000000.0,2960800000.0,104400000.0,3775500000.0,20100000.0,504200000.0,524300000.0,3331800000.0,576500000.0,2700000.0,14400000.0,44000000.0,812800000.0,4737200000.0,1435000000.0,4475400000.0,113100000.0,171700000.0,6583900000.0,2300000.0,1900000.0,,,,824500000.0,73500000.0,3118900000.0,3192400000.0,187900000.0,538200000.0,2917500000.0,194500000.0,2636000000.0,2020100000.0,-1776400000.0,156600000.0,120500000.0,116700000.0,1460638745.0,72600000.0,96300000.0,3924400000.0,496400000.0,522900000.0,1032100000.0,150600000.0,1171400000.0,76300000.0,101100000.0,0.0,53400000.0,302700000.0,1489538745.0,2960800000.0,-1776400000.0,106600000.0,11034800000.0,6079700000.0,3716700000.0,3155300000.0,7879500000.0,7259300000.0,4547700000.0,58200000.0,,,28900000.0,,74300000.0,443700000.0
HER.MI,2021-12-31,12M,EUR,2356600000.0,1398300000.0,-2625700000.0,-444600000.0,1900000.0,110400000.0,96600000.0,1459600000.0,885600000.0,932500000.0,,1459600000.0,3200200000.0,122100000.0,6441800000.0,43400000.0,123100000.0,166500000.0,6066500000.0,598700000.0,,6900000.0,65600000.0,842900000.0,4969600000.0,1842900000.0,4666200000.0,1797400000.0,368000000.0,6452200000.0,2100000.0,1900000.0,,,,856800000.0,53200000.0,3128900000.0,3182100000.0,198500000.0,528000000.0,3017500000.0,216600000.0,2366400000.0,2040500000.0,-1769400000.0,229400000.0,132100000.0,105400000.0,1460320783.0,73300000.0,135000000.0,4126700000.0,487400000.0,559400000.0,1593100000.0,46900000.0,3026900000.0,81700000.0,190200000.0,0.0,50500000.0,333500000.0,1489538745.0,3200200000.0,-1769400000.0,89000000.0,14031500000.0,6329100000.0,3348600000.0,3416800000.0,10614700000.0,7589700000.0,4548200000.0,182900000.0,,,29217962.0,,251900000.0,375300000.0
HER.MI,2022-12-31,12M,EUR,3093100000.0,1499100000.0,-2674300000.0,-552000000.0,2000000.0,94100000.0,76400000.0,1450300000.0,1942400000.0,1983300000.0,1942400000.0,1450300000.0,3398400000.0,183000000.0,9200900000.0,21300000.0,417000000.0,438300000.0,6849200000.0,505800000.0,,1000000.0,488100000.0,848100000.0,5265500000.0,2051100000.0,4740900000.0,1622200000.0,995100000.0,9004300000.0,2000000.0,2000000.0,38900000.0,132600000.0,18800000.0,908700000.0,55100000.0,5188900000.0,5244000000.0,190300000.0,565600000.0,3072600000.0,246300000.0,3663500000.0,2066600000.0,-1867100000.0,240400000.0,215700000.0,92000000.0,1450997365.0,119600000.0,151100000.0,4417400000.0,641200000.0,482500000.0,2679900000.0,40900000.0,3834400000.0,82800000.0,89300000.0,0.0,57600000.0,255200000.0,1489538745.0,3398400000.0,-1867100000.0,212400000.0,17118500000.0,8587300000.0,5682300000.0,3644700000.0,13473800000.0,7917600000.0,6624600000.0,100100000.0,,,38541380.0,43600000.0,449400000.0,2351700000.0
HER.MI,2023-12-31,12M,EUR,2637200000.0,2439800000.0,-2850700000.0,-626700000.0,2000000.0,104100000.0,81300000.0,1443000000.0,1332800000.0,1398700000.0,1332800000.0,1443000000.0,3438200000.0,246100000.0,6640800000.0,24500000.0,585600000.0,610100000.0,5987100000.0,327800000.0,,300000.0,128300000.0,908700000.0,5628300000.0,3066500000.0,4998700000.0,478000000.0,631600000.0,8116100000.0,1900000.0,2000000.0,,,,955000000.0,56800000.0,4092300000.0,4149100000.0,195600000.0,617800000.0,3164900000.0,313400000.0,3345100000.0,2148000000.0,-2190100000.0,302300000.0,156900000.0,88100000.0,1443708537.0,85300000.0,168500000.0,4719600000.0,632900000.0,528600000.0,1348500000.0,65900000.0,3498700000.0,89800000.0,74500000.0,0.0,70200000.0,441400000.0,1489538745.0,3438200000.0,-2190100000.0,184400000.0,15080000000.0,7530500000.0,4759200000.0,3751600000.0,11328400000.0,8439200000.0,5341300000.0,228600000.0,,,45830208.0,56000000.0,433100000.0,653700000.0
