symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
GBUS.MI,2019-06-30,TTM,EUR,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBUS.MI,2019-12-31,12M,EUR,,5008204.0,0.549436,,,,5008204.0,0.549436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBUS.MI,2020-12-31,12M,EUR,894122.0,5008204.0,1.082272,18464303.0,1879835.0,985713.0,5008204.0,1.082272,5420237.0,7105279.0,8985114.0,1843212.0,26617772.0,0.0,61129.0,61129.0,39013.0,39013.0,,5420237.0,5420237.0,5420237.0,5420237.0,5420237.0,5420237.0,4791.0,4791.0,9768747.0,6023216.292182,18962628.0,7655144.0,45082075.0,167865.0,857411.0,-37044.0,0.0,7044150.0,18464303.0,1879835.0,306287.0,306287.0,3546960.0,441021.0,2770559.0,4613771.0,-783633.0,-180653.707818,1623913.0,0.230534,37426931.0,-26907.0,45082075.0,-783633.0,-783633.0,379656.0
GBUS.MI,2021-12-31,12M,EUR,914449.0,5008204.0,2.796244,29889605.0,2038093.0,1123644.0,5008204.0,2.796244,14004159.0,20259977.0,22298071.0,2316885.0,42844448.0,0.0,1505508.0,1505508.0,21476.0,21476.0,,14004159.0,14004159.0,14004159.0,14004159.0,14004159.0,14004159.0,2558306.0,2558306.0,22982669.0,14515355.517645,26221785.0,16622663.0,72734053.0,258443.0,451678.0,-25137.0,0.0,18754469.0,29889605.0,2038094.0,996307.0,996307.0,6474897.0,525340.0,3473263.0,5790148.0,-684598.0,-173401.482355,4750310.0,0.253289,56111390.0,-4042338.0,72734053.0,-684598.0,-684598.0,184395.0
GBUS.MI,2022-12-31,12M,EUR,1657757.0,4991529.0,2.064472,33531971.0,3113609.0,1455852.0,4991529.0,2.064472,10304870.0,21225327.0,24338936.0,3848521.0,50408103.0,0.0,3808988.0,3808988.0,10208.0,10208.0,0.0,10304870.0,10304870.0,10304870.0,10304870.0,10304870.0,10304870.0,2224546.0,2224546.0,25242927.0,10991903.16,34598248.0,15809855.0,83940074.0,286028.0,573586.0,-53819.0,0.0,17416339.0,33531971.0,3113609.0,1157783.0,1157783.0,6128193.0,599722.0,6635016.0,10483537.0,-903991.0,-216957.84,7111469.0,0.24,68130219.0,-6023326.0,83940074.0,-903991.0,-903991.0,358088.0
GBUS.MI,2023-06-30,TTM,EUR,,4991529.0,1.247544,,,,4991529.0,1.247544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBUS.MI,2023-12-31,12M,EUR,3556320.0,,,38135886.0,5436203.0,1879883.0,,,3708442.0,10854919.0,16291122.0,4019785.0,53183177.0,0.0,4158281.0,4158281.0,392176.0,392176.0,0.0,3708442.0,3708442.0,3708442.0,3708442.0,3708442.0,3708442.0,-1209333.0,-1209333.0,16898827.0,4170297.8,45177812.0,8005365.0,91319063.0,508082.0,1254239.0,3493.0,0.0,6696638.0,38135886.0,5436203.0,1565822.0,1565822.0,6399649.0,574493.0,7665460.0,11685245.0,-607705.0,-145849.2,2988196.0,0.24,83313698.0,-2556772.0,91319063.0,-607705.0,-607705.0,29719.0
GBUS.MI,2023-12-31,TTM,EUR,3556320.0,4970429.0,0.746101,38135886.0,5436203.0,1879883.0,4970429.0,0.746101,3708442.0,10854919.0,16291122.0,4019785.0,53183177.0,0.0,4158281.0,4158281.0,392176.0,392176.0,0.0,3708442.0,3708442.0,3708442.0,3708442.0,3708442.0,3708442.0,-1209333.0,-1209333.0,16898827.0,4170297.8,45177812.0,8005365.0,91319063.0,508082.0,1254239.0,3493.0,0.0,6696638.0,38135886.0,5436203.0,1565822.0,1565822.0,6399649.0,574493.0,7665460.0,11685245.0,-607705.0,-145849.2,2988196.0,0.24,83313698.0,-2556772.0,91319063.0,-607705.0,-607705.0,29719.0
