symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
GBUS.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBUS.MI,2020-12-31,12M,EUR,9458995.0,8229506.0,-8197961.0,,-396090.0,10000.0,6604770.0,17924820.0,17924820.0,17920051.0,4769.0,6604770.0,18250973.0,48440.0,33481946.0,4854190.0,4854190.0,285442.0,17392258.0,329959.0,,2180411.0,8625596.0,15305854.0,244458.0,0.0,5624462.0,28956287.0,10000.0,,5851124.0,5851124.0,,307100.0,7568348.0,0.0,,7107893.0,16070562.0,68204.0,910593.0,5008204.0,,2180411.0,,-2.0,1779282.0,3713904.0,515009.0,12386158.0,242422.0,3975162.0,4414228.0,5420237.0,5008204.0,18250973.0,16070562.0,415827.0,42780250.0,24102097.0,10705314.0,18250973.0,24529277.0,9298304.0,7137019.0,1147881.0,,14950.0,880275.0,16089688.0
GBUS.MI,2021-12-31,12M,EUR,15104841.0,13152507.0,-9213632.0,,-555707.0,10000.0,6604770.0,23015294.0,23015294.0,23011885.0,3409.0,6604770.0,29392677.0,293441.0,48474360.0,3468339.0,3468339.0,468484.0,24648769.0,327754.0,0.0,1947216.0,13708214.0,17009113.0,,0.0,8102221.0,35500707.0,10000.0,0.0,2639691.0,2639691.0,0.0,524786.0,8503164.0,0.0,,7795481.0,27445461.0,0.0,1021139.0,5008204.0,,1947216.0,1.0,-4.0,2276601.0,4217030.0,506885.0,20659439.0,145145.0,3995478.0,6461127.0,14004159.0,5008204.0,29392677.0,27445461.0,3083824.0,58227058.0,32032368.0,6108030.0,29392677.0,28834381.0,9752698.0,4185612.0,3277997.0,,0.0,1313340.0,23825591.0
GBUS.MI,2022-12-31,12M,EUR,13270778.0,12597862.0,-17565650.0,3903120.0,-1013452.0,10000.0,6604770.0,22411674.0,22411674.0,22400684.0,10990.0,6604770.0,34521960.0,2790456.0,61314588.0,16575122.0,16575122.0,640635.0,38582673.0,516855.0,19343159.0,26778708.0,13611314.0,34990223.0,,-49055.0,19369086.0,79517732.0,10000.0,0.0,28420650.0,28420650.0,0.0,442033.0,12676286.0,0.0,22584098.0,17424573.0,7743252.0,2262742.0,1297814.0,4991529.0,665742.0,7435549.0,1.0,-2.0,5942328.0,8036476.0,917274.0,20036783.0,241205.0,11487005.0,13150362.0,10304870.0,5008204.0,34521960.0,7743252.0,5136852.0,105527870.0,62942610.0,44995772.0,34521960.0,71005910.0,44213282.0,32423237.0,823677.0,16675.0,235619.0,5701869.0,22731915.0
GBUS.MI,2023-12-31,12M,EUR,10026282.0,13171859.0,-19287406.0,3903120.0,-816356.0,10000.0,6604770.0,19484344.0,19484344.0,19475435.0,8909.0,6604770.0,35495061.0,3357607.0,52739267.0,8443332.0,8443332.0,515860.0,23804640.0,610155.0,17359245.0,24162094.0,13988215.0,37216993.0,,,15122388.0,75495365.0,10000.0,,31556972.0,31556972.0,,342557.0,13922127.0,0.0,20515960.0,17929587.0,11332967.0,2216959.0,1424758.0,4970429.0,201887.0,6802849.0,,1.0,3367285.0,8403555.0,1334446.0,14541204.0,154974.0,11533704.0,11395024.0,3708442.0,5008204.0,35495061.0,11332967.0,2955396.0,94840948.0,67052033.0,40000304.0,35495061.0,59345887.0,42101681.0,35541247.0,1147637.0,37775.0,466694.0,3117209.0,28934627.0
