symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfInvestment,TaxesRefundPaid
GBUS.MI,2023-12-31,TTM,EUR,1879883.0,22411673.0,-3372197.0,-2495765.0,-686808.0,-2927329.0,4288549.0,-369880.0,-3244496.0,-899620.0,-1021987.0,-2927329.0,-231075.0,3556320.0,5436203.0,19484344.0,-7722307.0,4794978.0,3493.0,-3372197.0,10517000.0,10517000.0,-15512467.0,0.0,-231075.0,3708442.0,3708442.0,-939706.0,0.0,-4995467.0,-4995467.0,-2432491.0,8167175.0,-87493.0,128517.0,-939706.0,0.0,-2432491.0,-15512467.0,-231075.0,0.0,0.0,0.0
