symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
ILP.MI,2019-12-31,12M,EUR,,,,-100288.0,,,,9584.0,12038600.0,0.04386,,,,,,,,,,,,,,,,,,-601930.0,,,,196876.0,,,,,,,,,,,,,12038600.0,0.04386,,,,,,,,,1260215.0,,,,,,,,,,,,,,,9584.0,,,,,3623000.0,4819041.0,,,3623000.0,,,,,,,,,5488791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315036.0,,,,,,1.0,,,,,,,,,662740.0,,,,,,,,,,,,,,1260215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILP.MI,2020-12-31,12M,EUR,5308195.0,9126892.0,4753914.0,-146622.0,1145942.0,,,9584.0,12036800.0,0.041176,3114381.0,-1259756.0,2407720.0,9862722.0,10134921.0,-335222.0,9857070.0,5652.0,1900770.0,6748340.0,-1130900.0,-1262525.0,536420.0,255523.0,299288.0,6748340.0,2407720.0,-335222.0,18330006.0,0.0,0.0,0.0,18896137.0,38050833.0,4681110.0,4681110.0,268131.0,19090384.0,20000.0,785983.0,1894404.0,1894404.0,1894405.0,748463.0,12036800.0,0.041176,495625.0,4247708.0,6142113.0,9862721.0,30951252.0,2382685.0,7052936.0,4336382.0,,437563.0,3693050.0,9273514.0,7882163.0,17447582.0,266556.0,266556.0,1263.0,1263.0,-224061.0,,13674125.0,29459801.0,-1230483.0,9584.0,9584.0,462066.0,10000.0,0.0,4695959.0,,6448685.0,6448685.0,4695959.0,-1448438.0,481650.0,20000.0,1074970.0,24799516.0,2804624.0,-2699544.0,0.0,1267073.0,,495625.0,495625.0,3195169.0,495625.0,495625.0,3195169.0,3195169.0,-1066672.0,-265293.0,29273.0,2717907.0,3247521.0,-265293.0,,7882163.0,-193084.0,-529614.0,14636956.0,32572.0,29722.0,2865526.0,6187371.0,531947.893123,5596138.0,13197112.0,4250470.0,36343719.0,12036800.0,,3357877.0,1.0,3255487.0,,208779.0,2.0,497920.0,1183336.0,942191.0,4220980.0,272199.0,4794.0,0.0,8308955.0,373252.0,762136.0,3981152.0,5865002.0,499768.0,957028.0,18896137.0,1894404.0,1158568.0,1158568.0,-1448438.0,0.0,,7904775.0,,12038600.0,-60778.0,18330006.0,14636956.0,-8935.106877,785983.0,0.197426,625784.0,-774977.0,50210582.0,24778691.0,11129795.0,21134630.0,32093249.0,29075952.0,12159751.0,9985568.0,36343719.0,1817424.0,-45258.0,-45258.0,621633.0,1800.0,3840.0,5664161.0,18960449.0,55984.0
ILP.MI,2021-12-31,12M,EUR,5707908.0,10688812.0,4753914.0,-169469.0,1200737.0,,73639.0,,11976800.0,0.372289,9862721.0,-1018458.0,2407720.0,15777061.0,16104469.0,-1091358.0,15762355.0,14706.0,-549445.0,5914340.0,1094141.0,771196.0,501760.0,-1542992.0,274660.0,5914340.0,2407720.0,,22134192.0,0.0,-232056.0,,22048587.0,45381621.0,5428811.0,5428811.0,347178.0,21672839.0,,1519113.0,1901884.0,1901884.0,1901884.0,701147.0,11976800.0,0.372289,4458835.0,6992834.0,8894718.0,15777061.0,55026573.0,-102869.0,5399295.0,6174193.0,,364760.0,3301020.0,10858281.0,7390767.0,21968393.0,202928.0,202928.0,830.0,830.0,-249975.0,,12579984.0,34305230.0,-1175442.0,,9584.0,462066.0,10000.0,0.0,3504900.0,,6742227.0,6742227.0,3504900.0,-3145628.0,481650.0,30000.0,512938.0,56770032.0,2737307.0,-811958.0,-232056.0,,,4458835.0,4458835.0,5270793.0,4458835.0,4458835.0,5270793.0,5270793.0,-808708.0,-202098.0,-156984.0,1220545.0,359272.0,-202098.0,,7390767.0,-209750.0,861273.0,18833172.0,44122.0,22172.0,3008174.0,8942697.0,4496079.60653,7192651.0,14880533.0,7087860.0,44016980.0,11976800.0,,3459925.0,1.0,2936260.0,,110828.0,,633643.0,2975676.0,1105542.0,4111401.0,327408.0,11978.0,0.0,10612531.0,,729151.0,6789906.0,5772287.0,599171.0,1039178.0,22048587.0,1901884.0,1538698.0,1538698.0,-3145628.0,-232056.0,,10404101.0,,12038600.0,-83343.0,22134192.0,18833172.0,-10734.39347,1519113.0,0.223731,746987.0,-1708384.0,56653982.0,28876419.0,12171038.0,24871499.0,36929120.0,31782483.0,11272361.0,10109644.0,44016980.0,1928947.0,-47979.0,-47979.0,307071.0,61800.0,235896.0,6141511.0,23708782.0,71365.0
ILP.MI,2022-12-31,12M,EUR,8751392.0,16225615.0,4753914.0,-284630.0,1454983.0,,0.0,,11904200.0,0.438847,15777061.0,-3829320.0,2407720.0,17316197.0,17658255.0,-1953627.0,17303012.0,13185.0,3623438.0,636516.0,-7359758.0,-1282166.0,7235114.0,-5540906.0,-3324278.0,636516.0,2407720.0,,25594593.0,0.0,-294780.0,,30760822.0,61163341.0,7860137.0,7860137.0,398385.0,34993984.0,,1827238.0,2211559.0,2211559.0,3092313.0,1637330.0,11904200.0,0.438847,5224128.0,8640709.0,11733022.0,17316197.0,54716977.0,-1108571.0,7254508.0,1799470.0,,475265.0,4434120.0,16225615.0,11076524.0,26074564.0,313229.0,313229.0,15112.0,15112.0,-444570.0,0.0,19939742.0,42716029.0,-3883703.0,0.0,9584.0,462066.0,10000.0,0.0,4400000.0,,9261299.0,9261299.0,4400000.0,-4940436.0,481650.0,40000.0,1384236.0,55027726.0,3893381.0,-1268938.0,-294780.0,463568.0,,5224128.0,5224128.0,6493066.0,5224128.0,5224128.0,6474612.0,6493066.0,-2588083.0,-298117.0,-54383.0,-3260164.0,-4940436.0,-298117.0,4400000.0,11076524.0,-1241237.0,1680272.0,21160473.0,321333.0,274081.0,3441429.0,12750405.0,6017397.388372,5628790.0,16198672.0,9875892.0,56835386.0,11904200.0,902620.0,7651555.0,-1.0,3958855.0,,677675.0,4591234.0,389667.0,2994130.0,1159749.0,5637703.0,342058.0,4456.0,0.0,13665857.0,,723109.0,8327480.0,8532539.0,828940.0,2366627.0,30760822.0,2211559.0,836698.0,836698.0,-4940436.0,-294780.0,786864.0,11656515.0,,12038600.0,-1017383.0,25594593.0,21160473.0,-224113.611628,1834414.0,0.220284,1303641.0,-2048291.0,77596497.0,34855892.0,17121436.0,29487974.0,46959494.0,48108523.0,16433158.0,13114539.0,56835386.0,1920335.0,-1017383.0,-1017383.0,97730.0,134400.0,530676.0,10318607.0,26169357.0,226063.0
ILP.MI,2023-12-31,12M,EUR,9112903.0,17117883.0,4753914.0,,2170406.0,2170406.0,8938.0,10000.0,,,17316197.0,-13761089.0,2407720.0,14678087.0,15236216.0,-1755947.0,14666021.0,12066.0,-2085858.0,-4865957.0,-5651718.0,-816932.0,-1897865.0,-1398989.0,-11851362.0,-4865957.0,2407720.0,,29019018.0,0.0,-135132.0,16155.0,39061116.0,66787942.0,13358477.0,13358477.0,514482.0,36254882.0,,1853646.0,1888858.0,4059264.0,4059264.0,1888858.0,,,4960530.0,9511881.0,13571145.0,14678087.0,76975958.0,10298609.0,9955372.0,-14438167.0,,409246.0,10677895.0,17117883.0,14534575.0,30367463.0,1164394.0,1164394.0,156463.0,156463.0,-980164.0,,25591461.0,59735478.0,-14487488.0,10000.0,9584.0,472266.0,10000.0,0.0,,,17357983.0,17357983.0,,-12218112.0,491850.0,200217.0,1987988.0,61164490.0,5894229.0,-1533311.0,-135132.0,16038373.0,-27408.0,4960530.0,4960530.0,6493840.0,4960530.0,4960530.0,6493841.0,6493841.0,-8414181.0,-1007931.0,-726399.0,-6719772.0,-12218112.0,-1007931.0,18909460.0,14534575.0,-5346908.0,5498340.0,18341123.0,713769.0,557197.0,4139717.0,14638557.0,5790911.975088,-677078.0,19972401.0,10395062.0,69428579.0,11876600.0,2227847.0,5392179.0,-1.0,10268649.0,1.0,1007931.0,-2.0,844775.0,3234235.0,1447852.0,5213263.0,558129.0,52456.0,0.0,13773649.0,,833658.0,8347487.0,11082580.0,882094.0,3233149.0,39061116.0,4059264.0,986483.0,986483.0,-12218112.0,-135132.0,679802.0,12062009.0,,12038600.0,-1067412.0,29019018.0,18341123.0,-237030.024912,1853647.0,0.22206,2272041.0,-2374087.0,93500754.0,46377001.0,30716460.0,34913247.0,59033517.0,58587507.0,26712814.0,22332625.0,69428579.0,1426511.0,-1067412.0,-1067412.0,77513.0,162000.0,665808.0,12402939.0,30533060.0,335154.0
