symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
GEO.MI,2019-12-31,12M,EUR,,,,,,,257857268.0,-0.1,,,,,,,,,-6480000.0,,,,,,,,,,,,-6480000.0,,-5051000.0,,,,,,,,,,,,,,257857268.0,-0.1,,,,,,,,,,,,,,,,,,9367000.0,,,,,,,,,,,,8777000.0,,,,,,,,,-5051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5051000.0,3245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812000.0,
GEO.MI,2020-12-31,12M,EUR,178154000.0,87718000.0,,37678000.0,-21109000.0,24000.0,255211081.0,-0.5,48449000.0,262881000.0,-18212000.0,-18212000.0,268415000.0,25921000.0,83130000.0,86101000.0,,3842000.0,79288000.0,36083000.0,-5461000.0,-5902000.0,-2793000.0,-45002000.0,23656000.0,-35502000.0,36083000.0,25921000.0,,167208000.0,0.0,373000.0,302523000.0,478032000.0,65554000.0,61969000.0,127523000.0,360555000.0,7124000.0,,110793000.0,110793000.0,,,255211081.0,-0.5,-128205000.0,-123541000.0,-12748000.0,-1402000.0,83130000.0,581284598.0,,82936000.0,252792000.0,-44809000.0,188050000.0,1138000.0,35834000.0,108827000.0,292221000.0,232374000.0,1156000.0,12436000.0,8313000.0,8313000.0,2563000.0,2563000.0,,,267964000.0,343009000.0,-20256000.0,24000.0,157240000.0,7903000.0,202861000.0,113832000.0,316693000.0,157240000.0,-22207000.0,7015000.0,18430000.0,202637598.0,0.0,92671000.0,,-128205000.0,-128205000.0,-127547000.0,-658000.0,-128205000.0,-127547000.0,-128205000.0,-128205000.0,-8044000.0,-2227000.0,131547000.0,135033000.0,-8044000.0,292221000.0,183000.0,-3486000.0,131374000.0,2659000.0,42579000.0,2834000.0,822000.0,-114420262.927177,-26597000.0,344899000.0,-112525000.0,534897000.0,255211081.0,,34696000.0,77000.0,26317000.0,2353000.0,,6049000.0,2634000.0,13993000.0,2971000.0,,0.0,197260000.0,,15129000.0,2034000.0,-131854000.0,0.0,13413000.0,302523000.0,110793000.0,10976000.0,10976000.0,-22207000.0,0.0,1134000.0,108603000.0,183000.0,64444000.0,252494000.0,259207331.0,-13570000.0,,167208000.0,131374000.0,-443262.927177,-4307000.0,0.032665,19066000.0,,857133000.0,281040000.0,444216000.0,167208000.0,647422000.0,689925000.0,379101000.0,329370000.0,,2294000.0,534897000.0,13057000.0,-13570000.0,-13570000.0,169000.0,3996250.0,,1682000.0,117477000.0
GEO.MI,2021-12-31,12M,EUR,196812000.0,68927000.0,,37678000.0,-26844000.0,26000.0,255211081.0,-0.24,83130000.0,221614000.0,-18989000.0,-18989000.0,212717000.0,25921000.0,45655000.0,48486000.0,,1062000.0,44593000.0,-38332000.0,42374000.0,865000.0,10501000.0,24617000.0,14096000.0,92453000.0,-38332000.0,25921000.0,,124582000.0,0.0,549000.0,324653000.0,408340000.0,46635000.0,43954000.0,90589000.0,334715000.0,806000.0,6419000.0,77677000.0,77677000.0,72015000.0,72015000.0,262022690.0,-0.24,-62147000.0,-45581000.0,32096000.0,857000.0,45655000.0,627451856.0,19.549223,-106033000.0,233482000.0,60814000.0,103440000.0,1138000.0,31853000.0,95771000.0,239547000.0,284262000.0,19582000.0,0.0,7687000.0,7687000.0,1853000.0,1853000.0,-6736000.0,1357000.0,240320000.0,250925000.0,-12102000.0,26000.0,16669000.0,0.0,166082000.0,82389000.0,248471000.0,16669000.0,-59549000.0,6497000.0,14638000.0,273075856.0,0.0,80688000.0,,-62147000.0,-62147000.0,-59687000.0,-2460000.0,-62147000.0,-59687000.0,-62147000.0,-62147000.0,-8595000.0,382000.0,-44741000.0,-42880000.0,-8595000.0,239547000.0,6505000.0,-1861000.0,92729000.0,1169000.0,30374000.0,2411000.0,31745000.0,-59953760.0,79803000.0,341247000.0,-56985000.0,608915000.0,255211081.0,1980000.0,30715000.0,218000.0,-27455000.0,1236000.0,,7971000.0,2746000.0,13671000.0,2831000.0,,0.0,214862000.0,-393000.0,20272000.0,2617000.0,-53268000.0,0.0,6620000.0,324653000.0,77677000.0,6233000.0,6233000.0,-59549000.0,0.0,-351000.0,51532000.0,6505000.0,66854000.0,170294000.0,259207331.0,351000.0,1980000.0,124582000.0,92729000.0,84240.0,6419000.0,0.24,14737000.0,-3352000.0,718237000.0,206971000.0,339060000.0,124582000.0,665900000.0,593655000.0,309897000.0,258940000.0,-44932000.0,2761000.0,608915000.0,10079000.0,351000.0,351000.0,392000.0,3996250.0,5051000.0,0.0,73625000.0
GEO.MI,2022-12-31,12M,EUR,297061000.0,83998000.0,-164516000.0,37678000.0,-19072000.0,27000.0,255211081.0,-0.05,45655000.0,80623000.0,-25237000.0,-25237000.0,232500000.0,25921000.0,24303000.0,28346000.0,,2788000.0,21515000.0,-21610000.0,-56742000.0,-819000.0,-3346000.0,108823000.0,-10700000.0,37406000.0,-21610000.0,25921000.0,,108210000.0,0.0,1112000.0,386287000.0,461432000.0,42951000.0,30160000.0,73111000.0,427124000.0,2355000.0,4625000.0,75164000.0,75164000.0,71077000.0,71077000.0,261933168.0,-0.05,-13021000.0,2838000.0,78002000.0,258000.0,24303000.0,505440498.0,,-85422000.0,284902000.0,64829000.0,94853000.0,1138000.0,34190000.0,103070000.0,423266000.0,349230000.0,26902000.0,,11234000.0,11234000.0,2709000.0,2709000.0,-8251000.0,1714000.0,290165000.0,194992000.0,-26254000.0,27000.0,17000000.0,,189549000.0,56622000.0,246171000.0,17000000.0,-48180000.0,5826000.0,25385000.0,204934498.0,0.0,62479000.0,967000.0,-13021000.0,-13021000.0,-13021000.0,0.0,-13021000.0,-13021000.0,-13021000.0,-13021000.0,-11693000.0,-1062000.0,-33402000.0,-31180000.0,-11693000.0,258750000.0,45000.0,-2222000.0,74020000.0,871000.0,29222000.0,1875000.0,72041000.0,-17551360.0,90066000.0,357388000.0,-8158000.0,735517000.0,255211081.0,3904000.0,33052000.0,337000.0,-9790000.0,6461000.0,8822000.0,5088000.0,316146000.0,20068000.0,4043000.0,-5961000.0,0.0,311881000.0,-159000.0,20051000.0,3690000.0,-8396000.0,0.0,4926000.0,386287000.0,75164000.0,11120000.0,11120000.0,-48180000.0,0.0,0.0,38884000.0,45000.0,69356000.0,164209000.0,259207331.0,5961000.0,1924000.0,108210000.0,74020000.0,1430640.0,4625000.0,0.24,8263000.0,-672000.0,790385000.0,164832000.0,319282000.0,108210000.0,743675000.0,682175000.0,328953000.0,255051000.0,4264000.0,3168000.0,735517000.0,9732000.0,5961000.0,5961000.0,308000.0,3996250.0,5051000.0,,34308000.0
GEO.MI,2023-12-31,12M,EUR,231349000.0,72076000.0,-354746000.0,37678000.0,-18551000.0,27000.0,,,24303000.0,503027000.0,-18702000.0,-18702000.0,244477000.0,25921000.0,70146000.0,75487000.0,,2880000.0,67266000.0,46186000.0,20997000.0,17832000.0,-3005000.0,-62635000.0,6326000.0,-21111000.0,46186000.0,25921000.0,,90590000.0,,1356000.0,355011000.0,442632000.0,42554000.0,68658000.0,111212000.0,401238000.0,2677000.0,643000.0,73445000.0,73445000.0,69136000.0,69136000.0,,,-6451000.0,10169000.0,83614000.0,-343000.0,70146000.0,503547878.0,,2352000.0,272107000.0,45464000.0,94928000.0,1789000.0,30433000.0,90627000.0,621506000.0,364560000.0,1852000.0,,15977000.0,15977000.0,3537000.0,3537000.0,-13866000.0,2553000.0,275979000.0,235552000.0,-20332000.0,27000.0,104891000.0,,201923000.0,76304000.0,278227000.0,104891000.0,-40357000.0,5090000.0,28086000.0,186048878.0,,74816000.0,6021000.0,-6451000.0,-6451000.0,-6451000.0,,-6451000.0,-6451000.0,-6451000.0,-6451000.0,-19805000.0,-1630000.0,51518000.0,64534000.0,-19805000.0,266760000.0,0.0,-13016000.0,60157000.0,941000.0,31638000.0,1649000.0,83142000.0,-6809720.0,64166000.0,349645000.0,14915000.0,719571000.0,255211081.0,2855000.0,28644000.0,213000.0,24998000.0,4631000.0,9260000.0,6289000.0,89037000.0,10431000.0,5341000.0,-472000.0,0.0,244202000.0,,16214000.0,1715000.0,-5808000.0,0.0,3659000.0,355011000.0,73445000.0,11655000.0,11655000.0,-40357000.0,,,32598000.0,0.0,69012000.0,163940000.0,259207331.0,472000.0,-1049000.0,90590000.0,60157000.0,113280.0,643000.0,0.24,5092000.0,-1017000.0,777980000.0,166894000.0,389439000.0,90590000.0,704656000.0,687390000.0,335348000.0,286152000.0,15579000.0,7365000.0,719571000.0,6564000.0,472000.0,472000.0,245000.0,3996250.0,5051000.0,,41394000.0
