symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
NUS.MI,2023-12-31,TTM,EUR,1045155.0,1475253.0,-931607.0,1506041.0,2100282.0,1370063.0,-1500290.0,742327.0,-3679623.0,-1561482.0,2100283.0,-168839.0,1247827.0,718691.0,1763846.0,3575535.0,1980011.0,1212044.0,-881148.0,-2023379.0,2814135.0,2814135.0,-1997710.0,-168839.0,2203561.0,2203561.0,-138660.0,-1091773.0,2148850.0,816425.0,1.0,-792947.0,1332425.0,2143651.0,-1.0,881148.0,705852.0,-138660.0,-1091773.0,-792947.0,-1997710.0,-168839.0,-1247827.0
