symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,CashFlowsfromusedinOperatingActivitiesDirect,ChangeInCashSupplementalAsReported,ChangesInCash,ClassesofCashPayments,ClassesofCashReceiptsfromOperatingActivities,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentLiabilities,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedDirect,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidDirect,InterestReceivedDirect,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCashPaymentsfromOperatingActivities,OtherCashReceiptsfromOperatingActivities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PaymentsonBehalfofEmployees,PaymentstoSuppliersforGoodsandServices,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReceiptsfromCustomers,ReconciledCostOfRevenue,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaidDirect,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkingCapital
EQUI.MI,2019-12-31,12M,EUR,,3753021.0,,,25087356.0,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13654.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,821581.0,,,,,,,,,,,,-4186213.0,,,,,,,,,1117864.0,,,,,9211217.0,74236854.0,,,
EQUI.MI,2020-12-31,12M,EUR,16592259.0,10205331.0,-4466808.0,18198319.0,19563356.0,45940198.0,0.266666,-547155.0,7698372.0,-12992458.0,5732155.0,11376345.0,117227794.0,117227794.0,-8635876.0,,,27623738.0,7289028.0,7289028.0,-81832435.0,106901823.0,11376345.0,-8635876.0,85598415.0,1293625.0,30602331.0,187107583.0,19085091.0,2366530.0,45940198.0,0.266666,12250672.0,3230301.0,19485174.0,19485174.0,6741873.0,321578868.0,,43849094.0,-7342252.0,-30315.0,14631280.0,12537915.0,24152987.0,27523550.0,11092085.0,45446041.0,,1661775.0,1855259.0,1855259.0,73703.0,73703.0,-1855260.0,1761160.0,238266618.0,-12992458.0,63412450.0,1293625.0,,5732155.0,152668203.0,158400358.0,67267.0,2672933.0,775633.0,111634681.0,85248.0,-645681.0,,1293625.0,35440409.0,12250672.0,12250672.0,12896353.0,12250672.0,12250672.0,12896353.0,-12798146.0,-1781556.0,,-1781556.0,-1.0,6625277.0,-194312.0,58074865.0,807878.0,1013128.0,760403.0,2269815.0,55405.0,21146949.0,13467091.3,24372796.0,21073245.0,76048372.0,45940198.0,-1.0,-42145172.0,45153178.0,3370563.0,6171.0,3224998.0,396830.0,752146.0,2618080.0,66551119.0,,0.0,19085091.0,-33314650.0,-6372613.0,983812.0,17629915.0,0.0,,-12798146.0,,-194312.0,61748645.0,30602331.0,677321.0,677321.0,,12896353.0,892782.0,13430697.0,50000000.0,-1661775.0,85598415.0,58074865.0,-445355.7,4733562.0,0.268,2344858.0,-581852.0,285755448.0,238266618.0,158400358.0,85683663.0,54975127.0,200071785.0,98647843.0,180986694.0,,76048372.0,1740686.0,-1661775.0,-1661775.0,10483779.0,,4059802.0,4059802.0,168022492.0
EQUI.MI,2021-12-31,12M,EUR,22381252.0,,-5637149.0,18737040.0,38406064.0,46164398.0,0.465978,126741872.0,7508715.0,-336507.0,4761971.0,11427911.0,136126012.0,136126012.0,-9232880.0,,,37464920.0,28687520.0,28687520.0,-78443422.0,110896380.0,11427911.0,-9232880.0,99309038.0,791987.0,37553556.0,192363360.0,29549097.0,2493928.0,46164398.0,0.465978,21511592.0,6804222.0,31959621.0,31959621.0,155429393.0,382060782.0,0.0,49243191.0,-8440893.0,-42752.0,37128413.0,13363666.0,24153008.0,27221201.0,11101246.0,62134930.0,,1659090.0,2743230.0,2743230.0,8694.0,8694.0,-2743231.0,950972.0,261908352.0,-336507.0,87649255.0,791987.0,0.0,4761971.0,162599314.0,167361285.0,46267.0,4372648.0,782191.0,176348000.0,,-559498.0,,791987.0,26473302.0,21511592.0,21511592.0,22071091.0,21511592.0,21511592.0,22071091.0,-70458.0,-2734536.0,,-2734536.0,,5464097.0,-266049.0,72087837.0,882349.0,2876193.0,756221.0,2397194.0,92515.0,33618711.0,22772500.4,28483909.0,33651021.0,99688486.0,46164398.0,1.0,-29059372.0,31755791.0,3068193.0,3120.0,2774999.0,1706440.0,573542.0,2810340.0,53032618.0,,0.0,29549097.0,-42728523.0,-6655527.0,1367598.0,29216391.0,0.0,,-70458.0,,-266049.0,79140589.0,37553556.0,825282.0,825282.0,,22071091.0,1203478.0,14567144.0,50224200.0,-1659090.0,99309038.0,72087837.0,-398181.6,7145300.0,0.24,1837132.0,,315623495.0,261908352.0,167361285.0,99309038.0,66037465.0,216314457.0,123260133.0,186765360.0,,99688486.0,6594303.0,-1659090.0,-1659090.0,5726736.0,,4059802.0,4059802.0,162814263.0
EQUI.MI,2022-12-31,12M,EUR,59646301.0,,-6776003.0,20446452.0,30652845.0,46594630.0,0.33,155429393.0,7467651.0,-285581.0,3714231.0,11587376.0,107944782.0,107944782.0,-16366215.0,107944469.0,313.0,-20043998.0,-32755366.0,-32755366.0,-186224845.0,157553505.0,11587376.0,-16366215.0,104300846.0,3940428.0,32980716.0,219098237.0,64173208.0,3401798.0,47067018.0,0.32,15247383.0,9491077.0,27667766.0,27667766.0,122674027.0,260426963.0,6208385.0,105651753.0,-12425787.0,106868.0,-20329579.0,14791504.0,24153009.0,26901934.0,11060321.0,63879936.0,34718241.0,1667144.0,3658210.0,3658210.0,203041.0,203041.0,-3658210.0,3251913.0,308791426.0,-285581.0,140369994.0,3940428.0,0.0,3714231.0,204490580.0,208204811.0,46267.0,3833991.0,813454.0,171165678.0,0.0,-2020592.0,0.0,3940428.0,96545798.0,15247383.0,15247383.0,17267975.0,15247383.0,15247383.0,17267975.0,-39947.0,-3455169.0,0.0,-3455169.0,,4284318.0,-245634.0,77398912.0,348993.0,2558542.0,693519.0,2069142.0,92515.0,29317055.0,16434871.08,34721533.0,29158403.0,96860652.0,47023538.0,,-137187228.0,81530904.0,2748925.0,63080.0,2839058.0,243902.0,412452.0,2779216.0,64861036.0,-17855.0,0.0,64173208.0,-42528767.0,-6508850.0,1952218.0,24009556.0,0.0,0.0,-39947.0,0.0,-245634.0,76022601.0,32980716.0,1138423.0,1138423.0,,17267975.0,1500125.0,16291629.0,50925028.0,-1649289.0,104300846.0,77398912.0,-461800.92,6741581.0,0.28,44340201.0,-457438.0,399530757.0,308791426.0,208204811.0,104300846.0,67702249.0,295229911.0,180432520.0,231056703.0,,96860652.0,4114455.0,-1649289.0,-1649289.0,,,3901490.0,3926926.0,154925029.0
EQUI.MI,2023-12-31,12M,EUR,47984467.0,,-7888864.0,23373173.0,,47284353.0,0.34,122674027.0,10579457.0,-3542895.0,5844305.0,11678163.0,130481458.0,130481458.0,-17000065.0,130481143.0,315.0,29839148.0,13260804.0,13260804.0,-116586743.0,137330703.0,11678163.0,-17000065.0,105489237.0,,37195211.0,223568940.0,50557195.0,2312455.0,48217156.0,0.33,16059033.0,9855677.0,33865755.0,33865755.0,135934831.0,286060581.0,2537477.0,74952882.0,-12435449.0,56243.0,26296253.0,14550061.0,24153008.0,26606917.0,14318606.0,61900785.0,42931128.0,1982869.0,10217283.0,10217283.0,6040755.0,6040755.0,-10217284.0,10212231.0,295077111.0,-4142895.0,117884010.0,,0.0,5844305.0,189587874.0,195432179.0,756358.0,3234663.0,1061545.0,177087462.0,3207700.0,-694937.0,0.0,1356915.0,59106416.0,16059033.0,16059033.0,16753969.0,16059033.0,16059033.0,16753969.0,0.0,-4176528.0,-600000.0,-4176528.0,3207701.0,6429742.0,-3542895.0,78882320.0,646612.0,2038147.0,708305.0,1941659.0,,36043221.0,17605033.86,31898318.0,30002467.0,99095996.0,48177773.0,,-67604387.0,67013103.0,2453909.0,24551.0,208101.0,187296.0,514662.0,2677604.0,59277514.0,194597.0,0.0,50557195.0,-41440983.0,-7541373.0,3067223.0,23648472.0,0.0,0.0,0.0,-600000.0,-3542895.0,70317600.0,37195211.0,1391836.0,1391836.0,,16753969.0,2836717.0,17386778.0,51324020.0,-2177466.0,105489237.0,78882320.0,-631465.14,6894503.0,0.29,30742745.0,-755436.0,379846139.0,295077111.0,195432179.0,108696937.0,69093529.0,271149202.0,156277202.0,220592007.0,,99095996.0,2058066.0,-2177466.0,-2177466.0,,,3146247.0,3171237.0,173011745.0
