symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt
DIT.MI,2023-12-31,TTM,EUR,3542899.0,-12294410.0,-1197881.0,-775.0,783791.0,10494227.0,-10682396.0,594847.0,-1197881.0,839601.0,-246315.0,1761222.0,1761222.0,2345018.0,10020178.0,-10956427.0,-530491.0,-12556042.0,839601.0,-10000.0,839601.0,-2353293.0,-2253126.0,-12098323.0,-261632.0,3240577.0,-10000.0,5940000.0,-196087.0,3250577.0,1337983.0,1552091.0,517244.0,-12098323.0,-261632.0,-196087.0,-10000.0
