symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
BEC.MI,2022-12-31,3M,EUR,,,-17602495.0,,-524671.0,4866000.0,,,,,5819137.0,6213.0,,,273582.0,,,,,,4104124.0,,,22116925.0,,-976831.0,,,,5532.0,,,,,,8854150.0,0.0,13177434.0,,,,,59678.0,,,,,,1.0,,,1017758.0,,1603045.0,8573524.0,,0.0,7566081.0,31676850.0,,,,,,,,,,,,,160163.0,15726957.0,
BEC.MI,2023-03-31,3M,EUR,12808616.0,22375040.0,,,,,4514919.0,1083690.0,7296400.0,7296400.0,,,1083690.0,40694229.0,,72303634.0,1181911.0,9950974.0,11132885.0,30995702.0,,2318181.0,2687145.0,,6929367.0,,27331572.0,58270374.0,0.0,,3333008.0,7625171.0,10958179.0,0.0,41487.0,,,10279745.0,6929367.0,38007084.0,999455.0,774799.0,,10837196.0,15280855.0,2835806.0,,368964.0,,544794.0,-1.0,,6929367.0,,,17027011.0,,,35735710.0,11000000.0,40694229.0,38007084.0,19767.0,83464395.0,48319400.0,22091064.0,40694229.0,42770166.0,11160761.0,11774464.0,4218395.0,162804.0,,41307932.0
BEC.MI,2023-06-30,3M,EUR,11908717.0,22270079.0,-17931919.0,,-532557.0,4361000.0,4543231.0,1083624.0,6987479.0,15658100.0,,,1083624.0,38285449.0,320897.0,70457693.0,1221286.0,13127520.0,14348806.0,33350430.0,4378842.0,2318181.0,2719959.0,22802636.0,24952479.0,-1061379.0,28470118.0,57262416.0,0.0,5431.0,3321945.0,5849447.0,9171392.0,0.0,41487.0,8940095.0,,11989488.0,7020560.0,35565490.0,897507.0,789317.0,59678.0,10836449.0,1.0,759819.0,,401778.0,,475977.0,-1.0,779224.0,11325056.0,1229900.0,8670621.0,16933367.0,0.0,6803316.0,,11000000.0,38285449.0,35565490.0,2829495.0,81638074.0,44134896.0,23520198.0,38285449.0,43352625.0,11180381.0,10002195.0,4245426.0,163551.0,18349339.0,37107263.0
BEC.MI,2023-09-30,3M,EUR,10695500.0,22474788.0,,,,,4248350.0,1099613.0,12729350.0,12729350.0,,,1099613.0,44219666.0,,76881315.0,1235726.0,12900712.0,14136438.0,31672070.0,,2318181.0,2743343.0,,7751590.0,,29346442.0,64244678.0,0.0,,3012624.0,7124300.0,10136924.0,0.0,41487.0,,,7295662.0,7751590.0,41476323.0,894538.0,2786714.0,,10996432.0,12281394.0,3474082.0,-1.0,425162.0,,586076.0,1.0,,7751590.0,,,14061550.0,,,36324257.0,10996432.0,44219666.0,41476323.0,49341.0,88856862.0,51343966.0,24273362.0,44219666.0,44637196.0,11975547.0,12965126.0,3366050.0,,,45209245.0
BEC.MI,2023-12-31,3M,EUR,10823737.0,18149825.0,-24371036.0,,-575748.0,,6644602.0,1099613.0,14612848.0,21591489.0,14608347.0,4501.0,1099613.0,46210334.0,315526.0,71745597.0,1416216.0,10147066.0,11563282.0,26875964.0,5396333.0,2318181.0,2766024.0,18725573.0,34721122.0,-2815929.0,27623705.0,61809843.0,0.0,2500748.0,5228386.0,5452443.0,10680829.0,0.0,43012.0,13865652.0,0.0,986661.0,10350086.0,43444310.0,906969.0,2537875.0,59678.0,10996432.0,,922614.0,-1.0,447843.0,,512960.0,,1319275.0,18039196.0,1377345.0,6978641.0,13434201.0,0.0,8752207.0,39156125.0,11000000.0,46210334.0,43444310.0,3003233.0,86348014.0,51662777.0,22244111.0,46210334.0,40137680.0,14602417.0,13261716.0,1291189.0,3568.0,16291094.0,44869633.0
BEC.MI,2024-03-31,3M,EUR,12238642.0,20137903.0,,4713000.0,,,6303064.0,1097356.0,13877288.0,13877288.0,,13877000.0,1097356.0,49141809.0,,72365917.0,1345343.0,6297545.0,7642888.0,25641134.0,,2318181.0,2751108.0,,10481918.0,,27319394.0,60202018.0,0.0,,4957721.0,4762664.0,9720385.0,0.0,43012.0,,0.0,,10481918.0,46390701.0,906097.0,2542508.0,,10973530.0,10838718.0,3462444.0,-469.0,432927.0,,583808.0,,,10481918.0,,,14535802.0,,,42411755.0,11000000.0,49141809.0,46390701.0,192614.0,87088848.0,53904473.0,17363273.0,49141809.0,37947039.0,14722931.0,12305905.0,2297160.0,26470.0,,46724783.0
