symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,FinishedGoods,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
BEC.MI,2022-12-31,3M,EUR,,,-17602495.0,,-524671.0,,,4866000.0,,,,,5819137.0,6213.0,,,273582.0,,,,,,,,,,,,,,,4104124.0,,,,22116925.0,,,,,,,-976831.0,,,,5532.0,,,,,,8854150.0,,0.0,,13177434.0,,,,,,,,,,,,,59678.0,,,,,,,,,,,1.0,,,1017758.0,,1603045.0,8573524.0,,,,0.0,7566081.0,,,31676850.0,,,,,,,,,,,,,,,,,,,,,,,160163.0,15726957.0,,
BEC.MI,2023-03-31,3M,EUR,12808616.0,22375040.0,,,,10952951.0,0.37,,4514919.0,1083690.0,7296400.0,7296400.0,,,1083690.0,40694229.0,,15264700.0,72303634.0,1181911.0,9950974.0,11132885.0,30995702.0,506888.0,506888.0,10952951.0,0.37,4052592.0,6313770.0,6820658.0,166553021.0,,1391125.0,2318181.0,2687145.0,,6929367.0,9006245.0,733703.0,733703.0,552995.0,552995.0,,27331572.0,58270374.0,0.0,,3333008.0,7625171.0,10958179.0,0.0,41487.0,,157139342.0,,0.0,10279745.0,4052592.0,4052592.0,4052592.0,4052592.0,4052592.0,4052592.0,-180708.0,-180708.0,6929367.0,38007084.0,999455.0,774799.0,,6820658.0,4052592.0,3245470.0,5760775.0,24270945.0,10837196.0,15280855.0,2835806.0,,368964.0,,544794.0,-1.0,,6929367.0,,,0.0,17027011.0,5580067.0,,,15264700.0,506888.0,35735710.0,185267.0,1576392.0,11000000.0,0.0,40694229.0,38007084.0,0.0,1527475.0,0.273738,19767.0,83464395.0,48319400.0,22091064.0,40694229.0,18510170.0,42770166.0,11160761.0,11774464.0,24270945.0,4218395.0,0.0,0.0,162804.0,,41307932.0,0.0
BEC.MI,2023-06-30,3M,EUR,11908717.0,22270079.0,-17931919.0,,-532557.0,,,4361000.0,4543231.0,1083624.0,6987479.0,15658100.0,,,1083624.0,38285449.0,320897.0,15203716.0,70457693.0,1221286.0,13127520.0,14348806.0,33350430.0,528278.0,448832.0,,,4060008.0,4725259.0,5253537.0,168130417.0,4378842.0,1824621.0,2318181.0,2719959.0,22802636.0,24952479.0,9067200.0,-522703.0,-522703.0,-508995.0,-508995.0,-1061379.0,28470118.0,57262416.0,0.0,5431.0,3321945.0,5849447.0,9171392.0,0.0,41487.0,8940095.0,153335753.0,,0.0,11989488.0,4060008.0,4060008.0,4060008.0,4060008.0,4060008.0,4060008.0,7449.0,7449.0,7020560.0,35565490.0,897507.0,789317.0,59678.0,5194537.0,4014363.524678,3804159.0,5263041.0,24270916.0,10836449.0,1.0,759819.0,,401778.0,,475977.0,-1.0,779224.0,11325056.0,1229900.0,8670621.0,0.0,16933367.0,5247962.0,0.0,6803316.0,15203716.0,528278.0,,293558.0,2118179.0,11000000.0,0.0,38285449.0,35565490.0,13355.524678,1187954.0,0.226365,2829495.0,81638074.0,44134896.0,23520198.0,38285449.0,19007875.0,43352625.0,11180381.0,10002195.0,24270916.0,4245426.0,59000.0,59000.0,163551.0,18349339.0,37107263.0,0.0
BEC.MI,2023-09-30,3M,EUR,10695500.0,22474788.0,,,,,,,4248350.0,1099613.0,12729350.0,12729350.0,,,1099613.0,44219666.0,,14209544.0,76881315.0,1235726.0,12900712.0,14136438.0,31672070.0,538263.0,617709.0,,,3555215.0,5967845.0,6506108.0,182328926.0,,1815606.0,2318181.0,2743343.0,,7751590.0,8820448.0,1123405.0,1123405.0,1030028.0,1030028.0,,29346442.0,64244678.0,0.0,,3012624.0,7124300.0,10136924.0,0.0,41487.0,,174466828.0,,0.0,7295662.0,3555215.0,3555215.0,3555215.0,3555215.0,3555215.0,3555215.0,-87118.0,-87118.0,7751590.0,41476323.0,894538.0,2786714.0,,6565108.0,3598513.644425,3911419.0,4909029.0,23029992.0,10996432.0,12281394.0,3474082.0,-1.0,425162.0,,586076.0,1.0,,7751590.0,,,0.0,14061550.0,4844440.0,,,14209544.0,538263.0,36324257.0,216735.0,2032341.0,10996432.0,0.0,44219666.0,41476323.0,-15701.355575,1289225.0,0.266125,49341.0,88856862.0,51343966.0,24273362.0,44219666.0,18120963.0,44637196.0,11975547.0,12965126.0,23029992.0,3366050.0,-59000.0,-59000.0,,,45209245.0,0.0
BEC.MI,2023-12-31,3M,EUR,10823737.0,18149825.0,-24371036.0,,-575748.0,,,,6644602.0,1099613.0,14612848.0,21591489.0,14608347.0,4501.0,1099613.0,46210334.0,315526.0,14608943.0,71745597.0,1416216.0,10147066.0,11563282.0,26875964.0,602741.0,451562.0,,,2325949.0,3714173.0,4316914.0,210392851.0,5396333.0,-1213.0,2318181.0,2766024.0,18725573.0,34721122.0,8338628.0,340141.0,340141.0,,,-2815929.0,27623705.0,61809843.0,0.0,2500748.0,5228386.0,5452443.0,10680829.0,0.0,43012.0,13865652.0,198848839.0,0.0,0.0,986661.0,2325949.0,2325949.0,2325949.0,2325949.0,2325949.0,2325949.0,-1414169.0,-1414169.0,10350086.0,43444310.0,906969.0,2537875.0,59678.0,3782314.97,1957413.645496,4646421.0,3692207.0,22947571.0,10996432.0,,922614.0,-1.0,447843.0,,512960.0,,1319275.0,18039196.0,1377345.0,6978641.0,0.0,13434201.0,3374032.0,0.0,8752207.0,14608943.0,602741.0,39156125.0,15578.0,14365.0,11000000.0,93599.03,46210334.0,43444310.0,166063.675496,1048083.0,0.310632,3003233.0,86348014.0,51662777.0,22244111.0,46210334.0,19255364.0,40137680.0,14602417.0,13261716.0,22947571.0,1291189.0,534599.03,534599.03,3568.0,16291094.0,44869633.0,-93599.03
BEC.MI,2024-03-31,3M,EUR,12238642.0,20137903.0,,4713000.0,,10857417.0,0.3,,6303064.0,1097356.0,13877288.0,13877288.0,,13877000.0,1097356.0,49141809.0,,15035188.0,72365917.0,1345343.0,6297545.0,7642888.0,25641134.0,633650.0,633650.0,10857417.0,0.3,3257225.0,4884957.0,5518607.0,200874405.0,,1909614.0,2318181.0,2751108.0,,10481918.0,8877277.0,358270.0,358270.0,490060.0,490060.0,,27319394.0,60202018.0,0.0,,4957721.0,4762664.0,9720385.0,0.0,43012.0,,193243142.0,0.0,0.0,,3257225.0,3257225.0,3257225.0,3257225.0,3257225.0,3257225.0,131790.0,131790.0,10481918.0,46390701.0,906097.0,2542508.0,,5518607.0,3257225.0,4482379.0,4394898.0,23912465.0,10973530.0,10838718.0,3462444.0,-469.0,432927.0,,583808.0,,,10481918.0,,,0.0,14535802.0,4526687.0,,,15035188.0,633650.0,42411755.0,275291.0,2184905.0,11000000.0,0.0,49141809.0,46390701.0,0.0,1269462.0,0.28044,192614.0,87088848.0,53904473.0,17363273.0,49141809.0,19517567.0,37947039.0,14722931.0,12305905.0,23912465.0,2297160.0,0.0,0.0,26470.0,,46724783.0,0.0
