symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LongTermEquityInvestment,MinorityInterest,NetPPE,NetTangibleAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
ABC.MI,2023-06-30,3M,EUR,203272.0,173737.0,9774940.0,7520486.0,603469.0,8841125.0,603438.0,31.0,7520486.0,16723828.0,9559598.0,362803.0,285286.0,221569.0,66528.0,16723828.0,8350187.0,5181000.0,13531187.0,6394185.0,66528.0,16502259.0,7631095.0,221569.0,33512.0,66528.0,22750.0,8237656.0,255182.0,-647018.0,7631095.0,16723828.0,16502259.0,159183.0,23403299.0,16723828.0,23118013.0,285286.0,13843701.0,0.0,18398.0,9274312.0
