symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkInProcess,WorkingCapital
FPE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91482.0,,,,,31888.0,,,,,,,,,,,,,,,,,,,,,,,,,,
FPE.MI,2020-12-31,12M,EUR,2471024.0,5592008.0,-8653508.0,3280917.0,,5294071.0,9684920.0,9684920.0,9676418.0,8502.0,5294071.0,20532538.0,179780.0,25039630.0,4535654.0,4535654.0,286294.0,7794662.0,352521.0,,1528358.0,1469295.0,979627.0,3580308.0,18715728.0,419932.0,8426382.0,32632930.0,,10.0,78601.0,7564738.0,7564738.0,78611.0,51455.0,4414396.0,41216.0,2415472.0,10062220.0,16952230.0,119627.0,2331399.0,,5000200.0,10621.0,2600681.0,,505896.0,4588417.0,283592.0,3206783.0,133265.0,9533135.0,6064321.0,1663602.0,5000200.0,20532538.0,16952230.0,346502.0,38788156.0,28097276.0,12100392.0,20573754.0,18214402.0,13748526.0,10419740.0,229863.0,833703.0,17244968.0
FPE.MI,2021-12-31,12M,EUR,4457257.0,9324585.0,-9783355.0,3433505.0,,5399608.0,11987442.0,11987442.0,11981120.0,6322.0,5399608.0,25764471.0,90450.0,33676853.0,5109695.0,5109695.0,603980.0,12880485.0,21931.0,,1311241.0,1469295.0,727086.0,3113533.0,19345839.0,794993.0,10308809.0,35876703.0,,9470.0,78601.0,5002537.0,5002537.0,88071.0,87455.0,4822807.0,77389.0,,9562484.0,22650938.0,260319.0,2386975.0,,5399608.0,29304.0,2386447.0,,758839.0,4869997.0,606730.0,7647748.0,,9562585.0,7800395.0,4993382.0,5399608.0,25764471.0,22650938.0,50314.0,46481562.0,30767008.0,10112232.0,25841860.0,20639702.0,12804709.0,7759217.0,2431652.0,1197173.0,20796368.0
FPE.MI,2022-12-31,12M,EUR,4688627.0,12361591.0,-10276631.0,3433505.0,750000.0,5399608.0,11521537.0,11521537.0,11510093.0,11444.0,5399608.0,33475403.0,174456.0,41021068.0,5023222.0,5023222.0,849741.0,13814343.0,473647.0,110509.0,1818594.0,1469295.0,574453.0,3041036.0,20250821.0,132082.0,13922637.0,43495950.0,750000.0,10055.0,103601.0,4997325.0,4997325.0,113656.0,89455.0,5463418.0,165203.0,,9974190.0,30434367.0,123145.0,2050351.0,,5399608.0,26333.0,2466583.0,750000.0,1272872.0,4782931.0,475034.0,8510206.0,347937.0,9830016.0,10729981.0,10739407.0,5399608.0,33475403.0,30434367.0,1410509.0,55188872.0,38472728.0,10020547.0,33640606.0,21548266.0,14167804.0,7733923.0,2548707.0,1374062.0,27206725.0
FPE.MI,2023-12-31,12M,EUR,4110521.0,14375399.0,-11239773.0,3433505.0,750000.0,5399608.0,11255171.0,11255171.0,11246304.0,8867.0,5399608.0,39838997.0,265321.0,45384792.0,5898509.0,5898509.0,762165.0,12081674.0,148845.0,42407.0,2867998.0,1469295.0,421820.0,3470784.0,21649639.0,695148.0,15710383.0,51123871.0,750000.0,5374.0,35024.0,5386365.0,5386365.0,40398.0,21455.0,6222286.0,212336.0,29703.0,10409866.0,36368213.0,305092.0,2166872.0,,5399608.0,22570.0,3048964.0,,901021.0,5567350.0,551133.0,5957279.0,521556.0,9594682.0,11700518.0,10031422.0,5399608.0,39838997.0,36368213.0,1513837.0,60161636.0,45225362.0,11284874.0,40051333.0,20110303.0,14776844.0,8028629.0,945737.0,1141867.0,33303118.0
