symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
AMP.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-30939000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378000.0,-1756000.0,-1756000.0,,,2235000.0,,,,,,,,,,,,,,,,-50000.0,1707000.0,,,,,,,3000.0,,,,,,,,,,23379000.0,,,,,,,64592000.0,,,,,,-1374000.0,,,,,,27322000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2970000.0
AMP.MI,2020-12-31,12M,EUR,181036000.0,169060000.0,-566489000.0,202712000.0,-16912000.0,61455000.0,63400000.0,223797671.0,0.45132,138371000.0,827115000.0,-60835000.0,422780000.0,4528000.0,545027000.0,554024000.0,,31635000.0,513392000.0,408706000.0,942000.0,21110000.0,5648000.0,32873000.0,60573000.0,408706000.0,4528000.0,0.0,800883000.0,0.0,15223000.0,652965000.0,841031000.0,85430000.0,69383000.0,154813000.0,5051000.0,671414000.0,3560000.0,38263000.0,139067000.0,202467000.0,198940000.0,137485000.0,5963000.0,226690896.0,0.44556,101004000.0,2000.0,162381000.0,364848000.0,-2050000.0,545027000.0,8761647554.0,4327000.0,151523000.0,57433000.0,330631000.0,1281609000.0,1642794000.0,185972000.0,1153443000.0,850293000.0,0.0,3491000.0,28470000.0,28470000.0,182000.0,182000.0,-21234000.0,57432000.0,1939587000.0,-134283000.0,205000.0,337350000.0,1069321000.0,1406671000.0,2002000.0,49765000.0,256258000.0,7651714554.0,985000.0,-58000.0,-77089000.0,0.0,593677000.0,101004000.0,101004000.0,96672000.0,4390000.0,101004000.0,96614000.0,101062000.0,101062000.0,-30727000.0,-29778000.0,0.0,232054000.0,232054000.0,-29778000.0,-19000.0,3641000.0,586954000.0,-26467000.0,-841911000.0,7777000.0,130016000.0,83671000.0,95150000.0,24019000.0,368445000.0,99221825.0,391466000.0,683400000.0,166893000.0,1503258000.0,224785974.0,,,,361185000.0,-1000.0,28863000.0,54023000.0,11344000.0,2000.0,296293000.0,145135000.0,54642000.0,39574000.0,8997000.0,,0.0,388260000.0,3139000.0,20911000.0,133911000.0,0.0,24799000.0,-89199000.0,-30727000.0,-30108000.0,,652965000.0,202467000.0,1959000.0,8688000.0,0.0,,648486000.0,12110000.0,3641000.0,226388620.0,-3491000.0,,800883000.0,-841911000.0,-989175.0,37239000.0,0.275,15890000.0,-34462000.0,3228472000.0,1870204000.0,1561484000.0,801868000.0,1336365000.0,2426604000.0,2387441000.0,1755190000.0,163402000.0,1490000.0,1503258000.0,62089000.0,-3597000.0,-3597000.0,32262000.0,1602646.0,14281000.0,169617000.0,3491000.0
AMP.MI,2021-12-31,12M,EUR,242507000.0,168680000.0,-710666000.0,202712000.0,-17444000.0,74706000.0,80225000.0,224823927.0,0.70182,545027000.0,972132000.0,-113402000.0,451932000.0,4528000.0,268546000.0,318435000.0,-49356000.0,6980000.0,261566000.0,-279876000.0,178000.0,19123000.0,53088000.0,3016000.0,75405000.0,-279876000.0,4528000.0,-49356000.0,925178000.0,-31085000.0,11957000.0,854223000.0,646542000.0,98665000.0,144651000.0,243316000.0,5187000.0,886292000.0,3282000.0,58382000.0,147185000.0,227410000.0,219499000.0,144793000.0,2531000.0,227326771.0,0.69409,157785000.0,2000.0,251037000.0,478447000.0,3396000.0,268546000.0,11668671261.0,10983000.0,-208639000.0,62570000.0,348967000.0,1681470000.0,2096001000.0,186124000.0,1334888000.0,1093852000.0,168000.0,2827000.0,27677000.0,27677000.0,198000.0,198000.0,-23616000.0,62570000.0,2080414000.0,-533606000.0,219000.0,353267000.0,1010585000.0,1363852000.0,2133000.0,29079000.0,287584000.0,10675361261.0,2103000.0,-58000.0,-427737000.0,-31085000.0,886690000.0,157785000.0,157785000.0,163598000.0,-5755000.0,157785000.0,163540000.0,157843000.0,157843000.0,-61628000.0,-29245000.0,5167000.0,-32666000.0,-32666000.0,-29245000.0,784000.0,,624222000.0,-49408000.0,-1170823000.0,9452000.0,144414000.0,85185000.0,105191000.0,20762000.0,476513000.0,162124312.0,462369000.0,849987000.0,243865000.0,1948075000.0,224981270.0,,-1000.0,-1000.0,414531000.0,,22006000.0,38516000.0,16318000.0,4512000.0,388026000.0,207206000.0,62996000.0,67790000.0,49889000.0,-450000.0,0.0,504250000.0,4081000.0,,223360000.0,0.0,17935000.0,-427737000.0,-61628000.0,-51774000.0,,854223000.0,227410000.0,1780000.0,10800000.0,-31085000.0,,752051000.0,,2366000.0,226388620.0,-2377000.0,,925178000.0,-1170823000.0,518312.0,59762000.0,0.268,23713000.0,-65579000.0,3515291000.0,1935763000.0,1607168000.0,927281000.0,1704210000.0,2588010000.0,2868749000.0,1701718000.0,246000000.0,1766000.0,1948075000.0,54537000.0,1934000.0,1934000.0,19571000.0,1407350.0,28841000.0,-239750000.0,2827000.0
AMP.MI,2022-12-31,12M,EUR,325583000.0,192067000.0,-809801000.0,202712000.0,-14960000.0,80085000.0,80110000.0,224363318.0,0.7957,268546000.0,1076880000.0,-115634000.0,468605000.0,4528000.0,179654000.0,229538000.0,-58237000.0,1125000.0,178529000.0,-88960000.0,-16212000.0,-28825000.0,80235000.0,-22507000.0,12691000.0,-88960000.0,4528000.0,-58237000.0,1038509000.0,-53701000.0,11248000.0,943777000.0,592853000.0,99715000.0,236757000.0,336472000.0,5262000.0,1056277000.0,1663000.0,64956000.0,159931000.0,240041000.0,239707000.0,159622000.0,24474000.0,226845503.0,0.78699,178525000.0,342000.0,274424000.0,514465000.0,68000.0,179654000.0,7589359663.0,25850000.0,-353801000.0,76258000.0,342988000.0,1754028000.0,2174126000.0,207027000.0,1454963000.0,1175349000.0,17016000.0,333000.0,30688000.0,30688000.0,598000.0,598000.0,-33080000.0,76258000.0,2074206000.0,-193781000.0,154000.0,368890000.0,798940000.0,1167830000.0,2093000.0,19944000.0,284200000.0,6251023663.0,1841000.0,-255000.0,-87489000.0,-53701000.0,856043000.0,178525000.0,178525000.0,178780000.0,0.0,178525000.0,178525000.0,178780000.0,178780000.0,-58788000.0,-32480000.0,0.0,-128393000.0,-128393000.0,-32480000.0,-134565000.0,9342000.0,645162000.0,-56846000.0,-1135617000.0,11131000.0,153613000.0,81780000.0,106683000.0,8940000.0,503004000.0,170124087.0,458622000.0,908186000.0,267163000.0,2119126000.0,224557260.0,,,269957000.0,420098000.0,,35239000.0,33266000.0,16123000.0,9826000.0,430648000.0,192397000.0,82481000.0,50393000.0,49884000.0,,0.0,592765000.0,3616000.0,,243736000.0,0.0,13889000.0,-87489000.0,-58788000.0,-56846000.0,,943777000.0,240041000.0,1738000.0,12490000.0,-53701000.0,-11839000.0,869934000.0,,9342000.0,226388620.0,11506000.0,,1038509000.0,-1135617000.0,3060087.0,64956000.0,0.267,22319000.0,-44856000.0,3575465000.0,1837449000.0,1504302000.0,1040350000.0,1851963000.0,2535115000.0,2982612000.0,1478838000.0,278669000.0,2390000.0,2119126000.0,74785000.0,11461000.0,11461000.0,5705000.0,1831360.0,49895000.0,-463424000.0,333000.0
AMP.MI,2023-12-31,12M,EUR,358955000.0,231253000.0,-934140000.0,202712000.0,-16669000.0,93448000.0,93506000.0,223912788.0,0.69285,179654000.0,1202139000.0,-141653000.0,497431000.0,4528000.0,193148000.0,193999000.0,-65361000.0,1379000.0,191769000.0,17005000.0,-11361000.0,27490000.0,24152000.0,-49121000.0,-8840000.0,17005000.0,4528000.0,-65361000.0,1100919000.0,-215000.0,25433000.0,990216000.0,621195000.0,113522000.0,310204000.0,423726000.0,6840000.0,1179244000.0,1268000.0,54720000.0,174131000.0,267637000.0,267131000.0,173683000.0,,225462658.0,0.68809,155139000.0,198000.0,254369000.0,522006000.0,-3511000.0,193148000.0,8445740662.0,12933000.0,-135057000.0,88320000.0,271890000.0,1799574000.0,2216163000.0,247922000.0,1633809000.0,1269868000.0,549000.0,506000.0,44622000.0,44622000.0,2077000.0,2077000.0,-51985000.0,88320000.0,2121390000.0,-261481000.0,129000.0,383909000.0,710267000.0,1094176000.0,2444000.0,19379000.0,307530000.0,7067498662.0,759000.0,114000.0,-121623000.0,-215000.0,827323000.0,155139000.0,155139000.0,155025000.0,,155139000.0,155139000.0,155025000.0,155025000.0,-66313000.0,-48511000.0,,,,-48511000.0,48119000.0,1795000.0,699669000.0,-75340000.0,-1115244000.0,11275000.0,153716000.0,82701000.0,98451000.0,12963000.0,511772000.0,147576074.0,413543000.0,1019227000.0,250641000.0,2260084000.0,225746472.0,,,,416589000.0,,50017000.0,33920000.0,26379000.0,,451462000.0,190655000.0,98578000.0,67768000.0,851000.0,,0.0,624043000.0,3713000.0,,209747000.0,0.0,35871000.0,-121623000.0,-66313000.0,-75340000.0,,990216000.0,267637000.0,2747000.0,15936000.0,-215000.0,-9077000.0,964782000.0,,,226388620.0,8571000.0,,1100919000.0,-1115244000.0,2671074.0,54722000.0,0.261,32466000.0,-77679000.0,3693215000.0,1811186000.0,1517902000.0,1101678000.0,2009443000.0,2591537000.0,3072020000.0,1412293000.0,259212000.0,5966000.0,2260084000.0,74433000.0,10234000.0,10234000.0,7229000.0,642148.0,17495000.0,-558049000.0,
