symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
AMP.MI,2022-12-31,3M,EUR,,,,,-14960000.0,,,,,,1125000.0,178529000.0,,,,,,,,,,,24474000.0,,76258000.0,,,207027000.0,,,,,,,,,,,,,,,,,,,,,,269957000.0,,,,,,,,,,,,,,,,22319000.0,,,,,,,,,,,,
AMP.MI,2023-03-31,3M,EUR,315988000.0,190274000.0,-824302000.0,202712000.0,,1093656000.0,479014000.0,4528000.0,144429000.0,194629000.0,0.0,144429000.0,4528000.0,1046141000.0,16132000.0,563375000.0,105540000.0,251564000.0,357104000.0,4831000.0,1093231000.0,2395000.0,454000.0,25400000.0,,1755695000.0,2172037000.0,,1483900000.0,276000.0,83637000.0,2036440000.0,142000.0,373474000.0,738735000.0,1112209000.0,2215000.0,19734000.0,287996000.0,1151000.0,845870000.0,659598000.0,-1125896000.0,11870000.0,156831000.0,86540000.0,105023000.0,8841000.0,224580485.0,,188768000.0,416342000.0,44549000.0,16479000.0,16417000.0,85974000.0,89728000.0,50200000.0,421899000.0,3754000.0,0.0,898093000.0,226388620.0,1046141000.0,-1125896000.0,,3565584000.0,1784876000.0,1469313000.0,1047292000.0,2518292000.0,3002209000.0,1425061000.0,89494000.0,5490000.0,1808135.0,49262000.0,-529856000.0
AMP.MI,2023-06-30,3M,EUR,310504000.0,197246000.0,-862313000.0,202712000.0,,1127081000.0,482058000.0,4528000.0,164981000.0,215512000.0,,,4528000.0,1040630000.0,16229000.0,589646000.0,105849000.0,411904000.0,517753000.0,5204000.0,1217546000.0,3362000.0,940000.0,24130000.0,,1769809000.0,2191738000.0,,1523730000.0,253000.0,80287000.0,2109648000.0,156000.0,376209000.0,657114000.0,1033323000.0,2293000.0,19009000.0,293298000.0,961000.0,904037000.0,661417000.0,-1151108000.0,11900000.0,157931000.0,86749000.0,105011000.0,10068000.0,225493237.0,,,421929000.0,45542000.0,20927000.0,177050000.0,86966000.0,91144000.0,50531000.0,575885000.0,3690000.0,0.0,891236000.0,226388620.0,1040630000.0,-1151108000.0,,3613415000.0,1697744000.0,1551076000.0,1041591000.0,2571824000.0,3023769000.0,1354278000.0,88331000.0,7069000.0,895383.0,24395000.0,-627900000.0
AMP.MI,2023-09-30,3M,EUR,324454000.0,202889000.0,-898329000.0,202712000.0,,1160355000.0,487635000.0,4528000.0,146767000.0,197788000.0,0.0,146767000.0,4528000.0,1069770000.0,25710000.0,593807000.0,108109000.0,431491000.0,539600000.0,4900000.0,1228009000.0,975000.0,19429000.0,19429000.0,,1794323000.0,2219487000.0,,1574252000.0,218000.0,84712000.0,2158165000.0,154000.0,379526000.0,656904000.0,1036430000.0,2293000.0,19511000.0,291112000.0,945000.0,941628000.0,675923000.0,-1149717000.0,12583000.0,159386000.0,88193000.0,105897000.0,10099000.0,225510487.0,311108000.0,7129000.0,425164000.0,46577000.0,21428000.0,170414000.0,96921000.0,103300000.0,51021000.0,563916000.0,3368000.0,0.0,917256000.0,226388620.0,1069770000.0,-1149717000.0,,3658292000.0,1726674000.0,1576030000.0,1070715000.0,2587577000.0,3064485000.0,1359568000.0,69048000.0,6817000.0,878133.0,23925000.0,-634202000.0
AMP.MI,2023-12-31,3M,EUR,358955000.0,231253000.0,-934140000.0,202712000.0,-16669000.0,1202139000.0,497431000.0,4528000.0,193148000.0,193999000.0,1379000.0,191769000.0,4528000.0,1100919000.0,25433000.0,621195000.0,113522000.0,310204000.0,423726000.0,6840000.0,1179244000.0,1268000.0,,12933000.0,88320000.0,1799574000.0,2216163000.0,247922000.0,1633809000.0,549000.0,88320000.0,2121390000.0,129000.0,383909000.0,710267000.0,1094176000.0,2444000.0,19379000.0,307530000.0,759000.0,827323000.0,699669000.0,-1115244000.0,11275000.0,153716000.0,82701000.0,98451000.0,12963000.0,225746472.0,,,416589000.0,33920000.0,26379000.0,190655000.0,98578000.0,67768000.0,851000.0,624043000.0,3713000.0,0.0,964782000.0,226388620.0,1100919000.0,-1115244000.0,32466000.0,3693215000.0,1811186000.0,1517902000.0,1101678000.0,2591537000.0,3072020000.0,1412293000.0,74433000.0,7229000.0,642148.0,17495000.0,-558049000.0
AMP.MI,2024-03-31,3M,EUR,346881000.0,232836000.0,-954130000.0,202712000.0,,1222373000.0,506974000.0,4528000.0,213720000.0,214813000.0,,213720000.0,4528000.0,1137364000.0,27728000.0,672799000.0,119991000.0,358652000.0,478643000.0,6200000.0,1251890000.0,2640000.0,,12223000.0,,1856957000.0,2281940000.0,,1667563000.0,303000.0,88521000.0,2206052000.0,151000.0,386983000.0,710036000.0,1097019000.0,2445000.0,19337000.0,317116000.0,1065000.0,854968000.0,713433000.0,-1144576000.0,12104000.0,164805000.0,83589000.0,100823000.0,12626000.0,226152896.0,,,424983000.0,73367000.0,57121000.0,218620000.0,100195000.0,130126000.0,1093000.0,645765000.0,3669000.0,0.0,1011457000.0,226388620.0,1137364000.0,-1144576000.0,,3851900000.0,1847400000.0,1575662000.0,1138429000.0,2713471000.0,3179101000.0,1461581000.0,80264000.0,9850000.0,235724.0,6422000.0,-579091000.0
