symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
AMP.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,4290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23379000.0,,64592000.0,,,,,,,,,,,,,,,,,
AMP.MI,2020-12-31,12M,EUR,181036000.0,169060000.0,-566489000.0,202712000.0,-16912000.0,827115000.0,422780000.0,4528000.0,545027000.0,554024000.0,31635000.0,513392000.0,4528000.0,800883000.0,15223000.0,841031000.0,85430000.0,69383000.0,154813000.0,5051000.0,671414000.0,3560000.0,5963000.0,4327000.0,57433000.0,1281609000.0,1642794000.0,185972000.0,1153443000.0,0.0,57432000.0,1939587000.0,205000.0,337350000.0,1069321000.0,1406671000.0,2002000.0,49765000.0,256258000.0,985000.0,593677000.0,586954000.0,-841911000.0,7777000.0,130016000.0,83671000.0,95150000.0,24019000.0,224785974.0,,361185000.0,-1000.0,54023000.0,11344000.0,145135000.0,54642000.0,39574000.0,8997000.0,388260000.0,3139000.0,20911000.0,0.0,,648486000.0,226388620.0,800883000.0,-841911000.0,15890000.0,3228472000.0,1870204000.0,1561484000.0,801868000.0,2426604000.0,2387441000.0,1755190000.0,62089000.0,32262000.0,1602646.0,14281000.0,169617000.0
AMP.MI,2021-12-31,12M,EUR,242507000.0,168680000.0,-710666000.0,202712000.0,-17444000.0,972132000.0,451932000.0,4528000.0,268546000.0,318435000.0,6980000.0,261566000.0,4528000.0,925178000.0,11957000.0,646542000.0,98665000.0,144651000.0,243316000.0,5187000.0,886292000.0,3282000.0,2531000.0,10983000.0,62570000.0,1681470000.0,2096001000.0,186124000.0,1334888000.0,168000.0,62570000.0,2080414000.0,219000.0,353267000.0,1010585000.0,1363852000.0,2133000.0,29079000.0,287584000.0,2103000.0,886690000.0,624222000.0,-1170823000.0,9452000.0,144414000.0,85185000.0,105191000.0,20762000.0,224981270.0,-1000.0,414531000.0,,38516000.0,16318000.0,207206000.0,62996000.0,67790000.0,49889000.0,504250000.0,4081000.0,,0.0,,752051000.0,226388620.0,925178000.0,-1170823000.0,23713000.0,3515291000.0,1935763000.0,1607168000.0,927281000.0,2588010000.0,2868749000.0,1701718000.0,54537000.0,19571000.0,1407350.0,28841000.0,-239750000.0
AMP.MI,2022-12-31,12M,EUR,325583000.0,192067000.0,-809801000.0,202712000.0,-14960000.0,1076880000.0,468605000.0,4528000.0,179654000.0,229538000.0,1125000.0,178529000.0,4528000.0,1038509000.0,11248000.0,592853000.0,99715000.0,236757000.0,336472000.0,5262000.0,1056277000.0,1663000.0,24474000.0,25850000.0,76258000.0,1754028000.0,2174126000.0,207027000.0,1454963000.0,17016000.0,76258000.0,2074206000.0,154000.0,368890000.0,798940000.0,1167830000.0,2093000.0,19944000.0,284200000.0,1841000.0,856043000.0,645162000.0,-1135617000.0,11131000.0,153613000.0,81780000.0,106683000.0,8940000.0,224557260.0,269957000.0,420098000.0,,33266000.0,16123000.0,192397000.0,82481000.0,50393000.0,49884000.0,592765000.0,3616000.0,,0.0,,869934000.0,226388620.0,1038509000.0,-1135617000.0,22319000.0,3575465000.0,1837449000.0,1504302000.0,1040350000.0,2535115000.0,2982612000.0,1478838000.0,74785000.0,5705000.0,1831360.0,49895000.0,-463424000.0
AMP.MI,2023-12-31,12M,EUR,358955000.0,231253000.0,-934140000.0,202712000.0,-16669000.0,1202139000.0,497431000.0,4528000.0,193148000.0,193999000.0,1379000.0,191769000.0,4528000.0,1100919000.0,25433000.0,621195000.0,113522000.0,310204000.0,423726000.0,6840000.0,1179244000.0,1268000.0,,12933000.0,88320000.0,1799574000.0,2216163000.0,247922000.0,1633809000.0,549000.0,88320000.0,2121390000.0,129000.0,383909000.0,710267000.0,1094176000.0,2444000.0,19379000.0,307530000.0,759000.0,827323000.0,699669000.0,-1115244000.0,11275000.0,153716000.0,82701000.0,98451000.0,12963000.0,225746472.0,,416589000.0,,33920000.0,26379000.0,190655000.0,98578000.0,67768000.0,851000.0,624043000.0,3713000.0,,0.0,,964782000.0,226388620.0,1100919000.0,-1115244000.0,32466000.0,3693215000.0,1811186000.0,1517902000.0,1101678000.0,2591537000.0,3072020000.0,1412293000.0,74433000.0,7229000.0,642148.0,17495000.0,-558049000.0
