symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
AMP.MI,2022-12-31,3M,EUR,,,,,-14960000.0,,,,,,,,,,,,0.0,1125000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,24474000.0,,,,0.0,,,,,,,,76258000.0,,,,207027000.0,,,,128000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,269957000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22319000.0,,,,,,,,,,,,,,,,,,,,128000.0
AMP.MI,2023-03-31,3M,EUR,,,,,,,,224551388.0,0.13048,,,,,,,,,0.0,144429000.0,,,,,,,,,,,,,428087000.0,,,,,,,,,,,,,454000.0,226224496.0,0.12952,,,,,,,,,,,,,,,,112164000.0,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-28998000.0,-28998000.0,,,,,,,,,,,,,,,,,,,,188768000.0,,,,,3477000.0,,,,,,,,,,,,,,,428087000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0
AMP.MI,2023-06-30,3M,EUR,310504000.0,197246000.0,-862313000.0,202712000.0,,22284000.0,22310000.0,,,144429000.0,1127081000.0,-34758000.0,482058000.0,4528000.0,164981000.0,215512000.0,,,,20796000.0,8069000.0,-33396000.0,-796000.0,-6939000.0,-33062000.0,20796000.0,4528000.0,,1040630000.0,0.0,16229000.0,425059000.0,589646000.0,105849000.0,411904000.0,517753000.0,5204000.0,1217546000.0,3362000.0,18817000.0,44156000.0,66466000.0,66314000.0,44030000.0,940000.0,,,52058000.0,,79583000.0,146049000.0,-244000.0,164981000.0,8849001830.0,24130000.0,-15773000.0,,56386000.0,1769809000.0,2191738000.0,,1523730000.0,148460000.0,253000.0,152000.0,8702000.0,8702000.0,-12027000.0,80287000.0,2109648000.0,-54575000.0,156000.0,376209000.0,657114000.0,1033323000.0,2293000.0,19009000.0,293298000.0,7574317830.0,961000.0,-6000.0,-19293000.0,0.0,904037000.0,52058000.0,52058000.0,52064000.0,,52058000.0,52058000.0,52064000.0,52064000.0,-21909000.0,-9425000.0,0.0,,,-9425000.0,48471000.0,-524000.0,661417000.0,-12849000.0,-1151108000.0,11900000.0,157931000.0,86749000.0,105011000.0,10068000.0,145996000.0,52019070.075196,91144000.0,66314000.0,82146000.0,573519000.0,225493237.0,,,421929000.0,11850000.0,45542000.0,20927000.0,657000.0,,177050000.0,86966000.0,91144000.0,50531000.0,0.0,575885000.0,3690000.0,70881000.0,0.0,4622000.0,-19293000.0,-21909000.0,-12849000.0,425059000.0,66466000.0,0.0,891236000.0,,226388620.0,-152000.0,1040630000.0,-1151108000.0,14070.075196,18817000.0,0.265473,,-12494000.0,3613415000.0,1697744000.0,1551076000.0,1041591000.0,491373000.0,2571824000.0,3023769000.0,1354278000.0,198292000.0,723000.0,573519000.0,88331000.0,53000.0,53000.0,7069000.0,895383.0,24395000.0,-627900000.0,152000.0
AMP.MI,2023-09-30,3M,EUR,324454000.0,202889000.0,-898329000.0,202712000.0,,22051000.0,22051000.0,225510487.0,0.09792,164981000.0,1160355000.0,-38385000.0,487635000.0,4528000.0,146767000.0,197788000.0,0.0,0.0,146767000.0,-17765000.0,-5885000.0,-11430000.0,12923000.0,-8426000.0,-12818000.0,-17765000.0,4528000.0,0.0,1069770000.0,-137000.0,25710000.0,423203000.0,593807000.0,108109000.0,431491000.0,539600000.0,4900000.0,1228009000.0,975000.0,8157000.0,42324000.0,64375000.0,64344000.0,42293000.0,19429000.0,225510487.0,0.09792,22081000.0,3000.0,42242000.0,106617000.0,-449000.0,146767000.0,7676433824.0,19429000.0,-12822000.0,,25567000.0,1794323000.0,2219487000.0,,1574252000.0,108093000.0,218000.0,,11965000.0,11965000.0,-8821000.0,84712000.0,2158165000.0,-68895000.0,154000.0,379526000.0,656904000.0,1036430000.0,2293000.0,19511000.0,291112000.0,6340869824.0,945000.0,-37000.0,-30969000.0,-137000.0,941628000.0,22081000.0,22081000.0,22118000.0,,22081000.0,22081000.0,22118000.0,22118000.0,-18597000.0,-13568000.0,,,,-13568000.0,17671000.0,459000.0,675923000.0,-19788000.0,-1149717000.0,12583000.0,159386000.0,88193000.0,105897000.0,10099000.0,119650000.0,31601886.943885,63952000.0,1327348000.0,56968000.0,531295000.0,225510487.0,311108000.0,7129000.0,425164000.0,13177000.0,46577000.0,21428000.0,-264000.0,,170414000.0,96921000.0,103300000.0,51021000.0,0.0,563916000.0,3368000.0,30277000.0,0.0,7708000.0,-30969000.0,-18597000.0,-19788000.0,423203000.0,64375000.0,-137000.0,917256000.0,,226388620.0,-13252000.0,1069770000.0,-1149717000.0,-3512113.056115,8159000.0,0.269478,,-29019000.0,3658292000.0,1726674000.0,1576030000.0,1070715000.0,474327000.0,2587577000.0,3064485000.0,1359568000.0,43452000.0,1603000.0,531295000.0,69048000.0,-13033000.0,-13033000.0,6817000.0,878133.0,23925000.0,-634202000.0,31000.0
AMP.MI,2023-12-31,3M,EUR,358955000.0,231253000.0,-934140000.0,202712000.0,-16669000.0,28129000.0,28161000.0,225746472.0,0.229022,146767000.0,1202139000.0,-39993000.0,497431000.0,4528000.0,193148000.0,193999000.0,0.0,1379000.0,191769000.0,47867000.0,-2856000.0,53141000.0,21141000.0,-34652000.0,36774000.0,47867000.0,4528000.0,0.0,1100919000.0,-78000.0,25433000.0,,621195000.0,113522000.0,310204000.0,423726000.0,6840000.0,1179244000.0,1268000.0,15387000.0,46560000.0,74721000.0,74418000.0,46289000.0,,225746472.0,0.229022,51701000.0,195000.0,81711000.0,156432000.0,-1486000.0,193148000.0,8445740662.0,12933000.0,-47710000.0,88320000.0,119996000.0,1799574000.0,2216163000.0,247922000.0,1633809000.0,,549000.0,,14740000.0,14740000.0,-17865000.0,88320000.0,2121390000.0,-64412000.0,129000.0,383909000.0,710267000.0,1094176000.0,2444000.0,19379000.0,307530000.0,7067498662.0,759000.0,117000.0,-24387000.0,-78000.0,827323000.0,51701000.0,51701000.0,51584000.0,,51701000.0,51701000.0,51584000.0,51584000.0,-15000000.0,-15101000.0,,,,-15101000.0,-16540000.0,-32000.0,699669000.0,-24993000.0,-1115244000.0,11275000.0,153716000.0,82701000.0,98451000.0,12963000.0,133519000.0,34052402.965463,159989000.0,-436490000.0,61293000.0,615019000.0,225746472.0,,,416589000.0,12915000.0,33920000.0,26379000.0,,-811542000.0,190655000.0,98578000.0,67768000.0,851000.0,0.0,624043000.0,3713000.0,66971000.0,0.0,7136000.0,-24387000.0,-15000000.0,-24993000.0,,74721000.0,-78000.0,964782000.0,,226388620.0,21995000.0,1100919000.0,-1115244000.0,5264402.965463,15387000.0,0.229756,32466000.0,-17000000.0,3693215000.0,1811186000.0,1517902000.0,1101678000.0,553726000.0,2591537000.0,3072020000.0,1412293000.0,79543000.0,2438000.0,615019000.0,74433000.0,22913000.0,22913000.0,7229000.0,642148.0,17495000.0,-558049000.0,
AMP.MI,2024-03-31,3M,EUR,346881000.0,232836000.0,-954130000.0,202712000.0,,24297000.0,24797000.0,225787617.0,0.15441,193148000.0,1222373000.0,-30155000.0,506974000.0,4528000.0,213720000.0,214813000.0,,,213720000.0,21534000.0,-1362000.0,1071000.0,-14007000.0,-845000.0,-15143000.0,21534000.0,4528000.0,,1137364000.0,0.0,27728000.0,440691000.0,672799000.0,119991000.0,358652000.0,478643000.0,6200000.0,1251890000.0,2640000.0,14850000.0,46265000.0,71062000.0,70543000.0,46246000.0,,227219641.0,0.15344,34864000.0,,63314000.0,134376000.0,-962000.0,213720000.0,8954133753.0,12223000.0,22256000.0,,66113000.0,1856957000.0,2281940000.0,,1667563000.0,132418000.0,303000.0,519000.0,13136000.0,13136000.0,-13193000.0,88521000.0,2206052000.0,-96990000.0,151000.0,386983000.0,710036000.0,1097019000.0,2445000.0,19337000.0,317116000.0,7630230753.0,1065000.0,-464000.0,-67049000.0,0.0,854968000.0,34864000.0,34864000.0,35328000.0,,34864000.0,34864000.0,35328000.0,35328000.0,-14278000.0,-13711000.0,,46487000.0,46487000.0,-13711000.0,5898000.0,214000.0,713433000.0,-15877000.0,-1144576000.0,12104000.0,164805000.0,83589000.0,100823000.0,12626000.0,135232000.0,35466624.0,96268000.0,70543000.0,61875000.0,573109000.0,226152896.0,,,424983000.0,14455000.0,73367000.0,57121000.0,3277000.0,,218620000.0,100195000.0,130126000.0,1093000.0,0.0,645765000.0,3669000.0,50178000.0,0.0,7288000.0,-71310000.0,-14278000.0,-15877000.0,440691000.0,71062000.0,0.0,1011457000.0,4261000.0,226388620.0,-519000.0,1137364000.0,-1144576000.0,-253376.0,14850000.0,0.296,,-17675000.0,3851900000.0,1847400000.0,1575662000.0,1138429000.0,511234000.0,2713471000.0,3179101000.0,1461581000.0,64633000.0,575000.0,573109000.0,80264000.0,-856000.0,-856000.0,9850000.0,235724.0,6422000.0,-579091000.0,
AMP.MI,2024-06-30,3M,EUR,321669000.0,215274000.0,-1000099000.0,202712000.0,,25756000.0,25356000.0,,,213720000.0,1265380000.0,-35503000.0,512361000.0,4528000.0,154992000.0,155859000.0,,0.0,154992000.0,-58657000.0,10305000.0,-30608000.0,-29979000.0,9294000.0,-40988000.0,-58657000.0,4528000.0,,1138354000.0,0.0,33541000.0,446994000.0,599049000.0,124135000.0,462782000.0,586917000.0,6461000.0,1292728000.0,1828000.0,18708000.0,48408000.0,73764000.0,73638000.0,47882000.0,,,,52929000.0,,83751000.0,157515000.0,-71000.0,154992000.0,8878171263.0,8713000.0,-33228000.0,,43110000.0,1922878000.0,2355888000.0,,1730301000.0,157148000.0,2369000.0,126000.0,12497000.0,12497000.0,-12787000.0,83063000.0,2273305000.0,-104042000.0,158000.0,388226000.0,672169000.0,1060395000.0,2726000.0,20716000.0,329689000.0,7517322263.0,234000.0,383000.0,-68645000.0,0.0,979959000.0,52929000.0,52929000.0,52546000.0,,52929000.0,52929000.0,52546000.0,52546000.0,-12126000.0,-12629000.0,,,,-12629000.0,112395000.0,106000.0,730202000.0,-23377000.0,-1217534000.0,11828000.0,166169000.0,78358000.0,102871000.0,12357000.0,157454000.0,52884015.774553,78613000.0,73638000.0,83510000.0,604142000.0,226183821.0,,,433010000.0,13343000.0,52007000.0,48375000.0,930000.0,,186688000.0,101533000.0,136023000.0,867000.0,0.0,573665000.0,4071000.0,71254000.0,0.0,2265000.0,-71427000.0,-12126000.0,-23377000.0,446994000.0,73764000.0,0.0,989234000.0,2782000.0,226388620.0,-126000.0,1138354000.0,-1217534000.0,16015.774553,18708000.0,0.262554,,-26533000.0,3846739000.0,1810523000.0,1647312000.0,1138588000.0,520632000.0,2708151000.0,3247690000.0,1415423000.0,84314000.0,132000.0,604142000.0,65308000.0,61000.0,61000.0,4540000.0,204799.0,5607000.0,-693679000.0,
