symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
GTH.MI,2019-12-31,12M,EUR,,,,644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906000.0,,,,,,,,,,,,,,,,,,,,-2000.0,,,,,,,,389000.0,272000.0,,,,,,,,,,,,,,,,,,,
GTH.MI,2020-12-31,12M,EUR,46977000.0,34938000.0,-289692000.0,644000.0,-3852000.0,5851000.0,4206000.0,4758000.0,80704000.0,27416000.0,29796000.0,27356000.0,60000.0,80704000.0,5386000.0,9878000.0,84803000.0,2674000.0,11993000.0,14667000.0,87847000.0,432000.0,,31737000.0,33233000.0,38790000.0,412696000.0,2880000.0,71446000.0,6543000.0,5851000.0,5192000.0,60070000.0,2172000.0,2084000.0,54067000.0,56151000.0,5205000.0,108160000.0,304967000.0,1445000.0,38644000.0,123005000.0,-27847000.0,8206000.0,16917000.0,4120000.0,1987000.0,88188227.0,1065000.0,14576000.0,,1496000.0,1875000.0,5896000.0,33575000.0,10994000.0,2380000.0,55055000.0,1301000.0,460000.0,0.0,2880000.0,,10128000.0,92700000.0,5386000.0,-27847000.0,5130000.0,284505000.0,59453000.0,70818000.0,6831000.0,277674000.0,199702000.0,189827000.0,2182000.0,4511773.0,2495000.0,-3044000.0
GTH.MI,2021-12-31,12M,EUR,50328000.0,30705000.0,-298124000.0,,-3576000.0,5213000.0,14960000.0,9040000.0,80704000.0,27536000.0,30736000.0,27481000.0,55000.0,80704000.0,7481000.0,15621000.0,98731000.0,1868000.0,22424000.0,24292000.0,103002000.0,54000.0,,31583000.0,33255000.0,34281000.0,442149000.0,2899000.0,85077000.0,3990000.0,5213000.0,,71351000.0,2079000.0,7172000.0,55172000.0,62344000.0,5419000.0,95867000.0,307051000.0,1724000.0,50060000.0,144025000.0,-25774000.0,5699000.0,16848000.0,4167000.0,57000.0,88188227.0,2110000.0,12357000.0,,1672000.0,23395000.0,1585000.0,33166000.0,23302000.0,3200000.0,55389000.0,1323000.0,,0.0,2899000.0,,9649000.0,92700000.0,7481000.0,-25774000.0,8979000.0,316961000.0,62653000.0,86636000.0,9205000.0,307756000.0,218230000.0,204754000.0,3476000.0,4511773.0,2495000.0,-4271000.0
GTH.MI,2022-12-31,12M,EUR,44264000.0,36818000.0,-305338000.0,,-3560000.0,4243000.0,14373000.0,5842000.0,80704000.0,34083000.0,40925000.0,34007000.0,76000.0,80704000.0,23225000.0,21617000.0,104106000.0,2076000.0,18427000.0,20503000.0,104936000.0,0.0,,35237000.0,53576000.0,40378000.0,455768000.0,2450000.0,95711000.0,2512000.0,4243000.0,,74630000.0,577000.0,5842000.0,72486000.0,78328000.0,5421000.0,91387000.0,311059000.0,3137000.0,38403000.0,150430000.0,-30351000.0,5578000.0,16459000.0,3733000.0,447000.0,150688227.0,2479000.0,19152000.0,,18339000.0,23037000.0,1544000.0,34089000.0,12806000.0,6842000.0,54141000.0,1544000.0,,0.0,2450000.0,,17269000.0,155200000.0,23225000.0,-30351000.0,8628000.0,344819000.0,95711000.0,78328000.0,26362000.0,318457000.0,240713000.0,213521000.0,8333000.0,4511773.0,2495000.0,-830000.0
GTH.MI,2023-12-31,12M,EUR,46339000.0,43890000.0,-319645000.0,,-3533000.0,145000.0,14611000.0,9078000.0,80704000.0,68164000.0,83352000.0,68092000.0,72000.0,80704000.0,34460000.0,24590000.0,155080000.0,2535000.0,29865000.0,32400000.0,114439000.0,,12000.0,43467000.0,61093000.0,47423000.0,487469000.0,2036000.0,183704000.0,1134000.0,145000.0,,78106000.0,587000.0,6543000.0,119379000.0,125922000.0,5555000.0,92221000.0,326440000.0,4498000.0,81080000.0,167824000.0,-26633000.0,5889000.0,15843000.0,4512000.0,313000.0,150688227.0,2076000.0,17300000.0,,17626000.0,27338000.0,1872000.0,43722000.0,10533000.0,15188000.0,53080000.0,,,0.0,2036000.0,5500000.0,15026000.0,155200000.0,34460000.0,-26633000.0,7693000.0,419820000.0,153839000.0,158322000.0,38958000.0,380862000.0,264740000.0,266423000.0,4869000.0,4511773.0,2495000.0,40641000.0
