symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
IP.MI,2020-12-31,12M,EUR,154098000.0,261707000.0,-585714000.0,78693000.0,-11236000.0,0.0,258000.0,80457000.0,55462000.0,343170000.0,343170000.0,341794000.0,1376000.0,55462000.0,1139575000.0,1015406000.0,17227000.0,174881000.0,192108000.0,439253000.0,4739000.0,743000.0,142454000.0,549168000.0,592679000.0,272943000.0,1062194000.0,376596000.0,1671036000.0,258000.0,1268000.0,63230000.0,356580000.0,419810000.0,1268000.0,10415000.0,503383000.0,10402000.0,188291000.0,476480000.0,546896000.0,59610000.0,43229000.0,23809000.0,106656938.0,1833000.0,1906000.0,43511000.0,2089000.0,476000.0,71832000.0,244769000.0,8527000.0,240413000.0,314042000.0,123592000.0,108879294.0,1139575000.0,546896000.0,23573000.0,2149290000.0,1496155000.0,611918000.0,1149977000.0,999313000.0,1133884000.0,560060000.0,14483000.0,61656000.0,2222356.0,110550000.0,576153000.0
IP.MI,2021-12-31,12M,EUR,285212000.0,361913000.0,-638251000.0,66472000.0,-12571000.0,1460000.0,321000.0,85913000.0,55327000.0,349015000.0,349015000.0,348471000.0,544000.0,55327000.0,1328199000.0,1298247000.0,18322000.0,221562000.0,239884000.0,681295000.0,4694000.0,966000.0,183070000.0,734697000.0,778909000.0,374484000.0,1251966000.0,515958000.0,2085559000.0,321000.0,963000.0,67591000.0,535798000.0,603389000.0,963000.0,13028000.0,578053000.0,11465000.0,408345000.0,613715000.0,549290000.0,63658000.0,52808000.0,23937000.0,106398651.0,2401000.0,3867000.0,44212000.0,18241000.0,6058000.0,112880000.0,276960000.0,39624000.0,432761000.0,396953000.0,178913000.0,108879294.0,1328199000.0,549290000.0,27876000.0,2777347000.0,1863997000.0,843273000.0,1339664000.0,1437683000.0,1479100000.0,756388000.0,34669000.0,56591000.0,2480643.0,153975000.0,616952000.0
IP.MI,2022-12-31,12M,EUR,312222000.0,433812000.0,-707568000.0,39444000.0,-13460000.0,1291000.0,322000.0,77778000.0,55584000.0,358275000.0,358275000.0,355370000.0,2905000.0,55584000.0,1553548000.0,1556313000.0,19350000.0,299689000.0,319039000.0,817150000.0,13329000.0,970000.0,231820000.0,754944000.0,816807000.0,447272000.0,1388663000.0,683819000.0,2374998000.0,322000.0,1669000.0,58428000.0,521761000.0,580189000.0,1669000.0,12989000.0,649155000.0,12562000.0,463175000.0,681095000.0,736741000.0,66184000.0,56947000.0,22824000.0,106891431.0,8529000.0,5648000.0,61863000.0,2648000.0,12041000.0,105126000.0,306891000.0,25454000.0,478010000.0,432617000.0,244963000.0,108879294.0,1553548000.0,736741000.0,45133000.0,3131059000.0,2075309000.0,899228000.0,1566110000.0,1564949000.0,1574746000.0,747799000.0,60662000.0,62323000.0,1987863.0,207036000.0,739163000.0
IP.MI,2023-12-31,12M,EUR,262941000.0,414787000.0,-754585000.0,46938000.0,-13992000.0,0.0,388000.0,85136000.0,55625000.0,334483000.0,334483000.0,331143000.0,3340000.0,55625000.0,1793578000.0,1519697000.0,18323000.0,298964000.0,317287000.0,787198000.0,8525000.0,1317000.0,238700000.0,784571000.0,855344000.0,428779000.0,1540496000.0,696428000.0,2528936000.0,388000.0,1588000.0,66813000.0,436394000.0,503207000.0,1588000.0,13355000.0,724681000.0,9326000.0,400875000.0,785911000.0,938234000.0,72509000.0,54524000.0,23923000.0,106970431.0,5121000.0,9413000.0,70773000.0,2912000.0,15318000.0,149616000.0,333589000.0,22572000.0,451880000.0,482226000.0,243157000.0,108879294.0,1793578000.0,938234000.0,46306000.0,3243963000.0,2229972000.0,820494000.0,1802904000.0,1441059000.0,1724266000.0,653861000.0,39323000.0,43141000.0,1908863.0,214571000.0,732499000.0
