symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
IP.MI,2022-12-31,3M,EUR,,,-707568000.0,,-13460000.0,,,77778000.0,,,,355370000.0,2905000.0,,,,19350000.0,,,,,970000.0,231820000.0,,,447272000.0,1388663000.0,,,,,1669000.0,58428000.0,521761000.0,,1669000.0,,649155000.0,,463175000.0,,,,,,,,,,,,,105126000.0,306891000.0,25454000.0,,432617000.0,244963000.0,,,,,,,,,,,,,,,207036000.0,
IP.MI,2023-03-31,3M,EUR,315187000.0,478703000.0,,41139000.0,,1291000.0,2588000.0,,55594000.0,336734000.0,336734000.0,,,55594000.0,1629868000.0,1602796000.0,,39436000.0,311611000.0,837116000.0,13327000.0,,,759184000.0,819653000.0,,,-47016000.0,705242000.0,1669304000.0,2588000.0,,,,559014000.0,,13106000.0,,13005000.0,,700758000.0,810215000.0,65402000.0,56843000.0,20436000.0,106906931.0,36167000.0,130176000.0,60469000.0,752258000.0,3195000.0,69672000.0,,,,382002000.0,,,108879294.0,1629868000.0,810215000.0,44659000.0,3199413000.0,1629868000.0,870625000.0,1642873000.0,1556540000.0,1596617000.0,719424000.0,66815000.0,353000.0,1972363.0,,765680000.0
IP.MI,2023-06-30,3M,EUR,319732000.0,498151000.0,,43965000.0,,1291000.0,2791000.0,,55620000.0,304834000.0,304834000.0,,,55620000.0,1690734000.0,1609631000.0,,39584000.0,310464000.0,862253000.0,13230000.0,,,779790000.0,852211000.0,,,-49417000.0,726454000.0,1730318000.0,2791000.0,,,,572667000.0,,13466000.0,,13202000.0,,739042000.0,838523000.0,65974000.0,57171000.0,21000000.0,106960931.0,36710000.0,174849000.0,72421000.0,775871000.0,3373000.0,46587000.0,,,,363710000.0,,,108879294.0,1690734000.0,838523000.0,42191000.0,3277432000.0,1690734000.0,883131000.0,1703936000.0,1573496000.0,1667801000.0,711243000.0,43978000.0,352000.0,1918363.0,,747378000.0
IP.MI,2023-09-30,3M,EUR,278798000.0,459554000.0,,45444000.0,,0.0,2988000.0,,55622000.0,348982000.0,348982000.0,,,55622000.0,1764269000.0,1617686000.0,,37623000.0,297900000.0,812031000.0,9877000.0,,,776572000.0,848220000.0,,,-49889000.0,726888000.0,1801892000.0,2988000.0,,,,577220000.0,,13231000.0,,8794000.0,,762501000.0,916049000.0,67746000.0,57227000.0,20796000.0,106966431.0,36423000.0,169566000.0,71648000.0,776777000.0,3396000.0,52450000.0,,,,334688000.0,,,108879294.0,1764269000.0,916049000.0,45839000.0,3306376000.0,1764269000.0,875120000.0,1773063000.0,1533313000.0,1688690000.0,721282000.0,55890000.0,358000.0,1912863.0,,805655000.0
IP.MI,2023-12-31,3M,EUR,262941000.0,414787000.0,-754585000.0,46938000.0,-13992000.0,0.0,388000.0,85136000.0,55625000.0,334483000.0,334483000.0,331143000.0,3340000.0,55625000.0,1793578000.0,1519697000.0,18323000.0,298964000.0,317287000.0,787198000.0,8525000.0,1317000.0,238700000.0,784571000.0,855344000.0,428779000.0,1540496000.0,,696428000.0,2528936000.0,388000.0,1588000.0,66813000.0,436394000.0,503207000.0,1588000.0,13355000.0,724681000.0,9326000.0,400875000.0,785911000.0,938234000.0,72509000.0,54524000.0,23923000.0,106970431.0,5121000.0,9413000.0,70773000.0,,2912000.0,15318000.0,149616000.0,333589000.0,22572000.0,451880000.0,482226000.0,243157000.0,108879294.0,1793578000.0,938234000.0,46306000.0,3243963000.0,2229972000.0,820494000.0,1802904000.0,1441059000.0,1724266000.0,653861000.0,39323000.0,43141000.0,1908863.0,214571000.0,732499000.0
IP.MI,2024-03-31,3M,EUR,263274000.0,450776000.0,,48273000.0,,0.0,3391000.0,,55625000.0,440083000.0,440083000.0,,,55625000.0,1871776000.0,1670656000.0,,53864000.0,315613000.0,803619000.0,8357000.0,,,787307000.0,858468000.0,,,-49049000.0,702603000.0,1925640000.0,3391000.0,,,,577270000.0,,12510000.0,,9357000.0,,803781000.0,1013308000.0,72254000.0,58251000.0,20838000.0,106970931.0,30050000.0,160383000.0,71161000.0,751652000.0,2849000.0,60777000.0,,,,319266000.0,,,108879294.0,1871776000.0,1013308000.0,47144000.0,3414564000.0,1871776000.0,892883000.0,1881133000.0,1533431000.0,1743908000.0,729812000.0,55992000.0,166000.0,1908363.0,,867037000.0
