symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
CLF.MI,2019-12-31,12M,EUR,,,,,,15482908.0,-0.000129,,,,,,,,,,,,,,,,,,,0.0,,0.0,-82000.0,,,,,,,,,,,,15482908.0,-0.000129,,,,,,,,,46000.0,,,,,,,,,,,,,,11000.0,0.0,,,,,,-4073000.0,11000.0,,,,,,,,,,,,,,,,,,,,,,,,-902000.0,,,2000.0,,,,,,,,,,79000.0,,,,,,,,,,,,,,,,,,,,,,-4073000.0,-82000.0,,,46000.0,,,,,,,,,,,,,,,,,,130000.0,,,,,,,,210000.0
CLF.MI,2020-12-31,12M,EUR,14580000.0,22843000.0,3475000.0,-2836000.0,103000.0,15433428.0,0.225965,2958000.0,,-321000.0,7359000.0,8127000.0,8491000.0,8491000.0,8460000.0,31000.0,5533000.0,-196000.0,414000.0,442000.0,6095000.0,-9240000.0,-2758000.0,5533000.0,8127000.0,,16351000.0,,,0.0,40639000.0,47795000.0,1518000.0,3247000.0,4765000.0,22188000.0,2566000.0,2566000.0,2566000.0,2463000.0,15433428.0,0.225965,3495000.0,5063000.0,7629000.0,8491000.0,31141570.0,2236000.0,12562000.0,3297000.0,,2025000.0,2650000.0,25679000.0,10842000.0,15419000.0,269000.0,269000.0,2000.0,2000.0,15854000.0,34466000.0,-321000.0,5000.0,11000.0,,8450000.0,5841000.0,14868000.0,20709000.0,8450000.0,-2124000.0,11000.0,641000.0,1633000.0,10605570.0,957000.0,-315000.0,-36000.0,9624000.0,3495000.0,3495000.0,3810000.0,3495000.0,3495000.0,3810000.0,3810000.0,-64000.0,-267000.0,3792000.0,6326000.0,-267000.0,-1520000.0,,10842000.0,-257000.0,-2534000.0,13701000.0,1098000.0,0.0,1586000.0,7925000.0,3730244.055069,3618000.0,10275000.0,5144000.0,56058000.0,15421365.0,1000.0,58000.0,625000.0,11000.0,179000.0,399000.0,1058000.0,8554000.0,341000.0,,-4000.0,0.0,16630000.0,664000.0,149000.0,4794000.0,655000.0,-64000.0,-257000.0,3154000.0,40639000.0,2566000.0,418000.0,-2124000.0,,3282000.0,0.0,,15907153.0,-296000.0,16351000.0,13701000.0,-60755.944931,984000.0,0.205257,117000.0,62432000.0,31219000.0,25474000.0,17308000.0,50914000.0,45124000.0,14637000.0,22936000.0,5027000.0,,56058000.0,992000.0,-296000.0,-296000.0,485788.0,138000.0,25607000.0,300000.0
CLF.MI,2021-12-31,12M,EUR,11693000.0,15951000.0,3475000.0,-2303000.0,111000.0,15403058.0,0.225965,8491000.0,,-457000.0,7733000.0,8127000.0,10480000.0,10489000.0,10464000.0,16000.0,1989000.0,-3276000.0,-72000.0,291000.0,-2951000.0,6792000.0,554000.0,1989000.0,8127000.0,,19653000.0,,,12000.0,44647000.0,46222000.0,1450000.0,6043000.0,7493000.0,22212000.0,2438000.0,2438000.0,2438000.0,2327000.0,15403058.0,0.225965,3438000.0,5381000.0,7819000.0,10480000.0,38386016.0,-4304000.0,15336000.0,6266000.0,,2025000.0,2652000.0,18254000.0,10619000.0,16138000.0,383000.0,383000.0,1000.0,1000.0,19130000.0,35078000.0,-430000.0,5000.0,,,0.0,6283000.0,9382000.0,15665000.0,0.0,-99000.0,,557000.0,1455000.0,22006016.0,1239000.0,-293000.0,-99000.0,4945000.0,3438000.0,3438000.0,3731000.0,3438000.0,3438000.0,3731000.0,3731000.0,-113000.0,-378000.0,-99000.0,-99000.0,-378000.0,-1471000.0,,10619000.0,-317000.0,-99000.0,17001000.0,1148000.0,,1440000.0,8077000.0,3630596.638655,6723000.0,10781000.0,5357000.0,60785000.0,15341768.0,,11000.0,627000.0,11000.0,256000.0,267000.0,1199000.0,8580000.0,221000.0,9000.0,8000.0,0.0,13924000.0,757000.0,186000.0,4998000.0,572000.0,-113000.0,-344000.0,3362000.0,44647000.0,2438000.0,593000.0,-99000.0,,3934000.0,27000.0,,15907153.0,-258000.0,19653000.0,17001000.0,-65403.361345,1267000.0,0.253501,245000.0,60766000.0,29035000.0,23158000.0,20892000.0,55428000.0,39874000.0,14544000.0,17662000.0,5355000.0,-4000.0,60785000.0,1032000.0,-258000.0,-258000.0,565385.0,432000.0,24010000.0,250000.0
CLF.MI,2022-12-31,12M,EUR,12229000.0,16987000.0,3475000.0,-2239000.0,116000.0,14952387.0,0.15,10480000.0,,-406000.0,6965000.0,8127000.0,6581000.0,6581000.0,6381000.0,200000.0,-3899000.0,-1571000.0,-77000.0,-81000.0,-14000.0,-1817000.0,-3628000.0,-3899000.0,8127000.0,,21749000.0,,,90000.0,45755000.0,45833000.0,1582000.0,5436000.0,7018000.0,21656000.0,2395000.0,2395000.0,2395000.0,2279000.0,14952387.0,0.15,2251000.0,3634000.0,6029000.0,6581000.0,30366831.0,-4709000.0,16279000.0,766000.0,,2025000.0,2598000.0,19226000.0,9389000.0,13530000.0,350000.0,350000.0,1000.0,1000.0,20701000.0,34087000.0,-362000.0,5000.0,,,3014000.0,5383000.0,6902000.0,12285000.0,3014000.0,,,653000.0,1240000.0,15147831.0,1420000.0,-154000.0,-259000.0,5757000.0,2251000.0,2251000.0,2405000.0,2251000.0,2251000.0,2405000.0,2405000.0,-67000.0,-349000.0,3014000.0,3014000.0,-349000.0,-1377000.0,1000.0,9389000.0,-296000.0,,19151000.0,1091000.0,,1276000.0,6210000.0,2383553.288672,1172000.0,10970000.0,2560000.0,59285000.0,15116008.0,,16000.0,573000.0,11000.0,1334000.0,247000.0,1131000.0,7535000.0,225000.0,,36000.0,0.0,13831000.0,750000.0,298000.0,3284000.0,524000.0,-67000.0,-339000.0,4272000.0,45755000.0,2395000.0,925000.0,,,3496000.0,43000.0,,15907153.0,-181000.0,21749000.0,19151000.0,-48446.711328,879000.0,0.267661,1041000.0,59039000.0,28651000.0,19303000.0,23169000.0,56725000.0,35870000.0,13206000.0,14214000.0,3713000.0,,59285000.0,471000.0,-181000.0,-181000.0,791145.0,150000.0,24177000.0,145000.0
CLF.MI,2023-12-31,12M,EUR,11133000.0,21303000.0,3475000.0,-2128000.0,109000.0,,,6581000.0,487000.0,-947000.0,7651000.0,8127000.0,1436000.0,1439000.0,1249000.0,187000.0,-5143000.0,3334000.0,-539000.0,317000.0,-1111000.0,-4048000.0,-2262000.0,-5144000.0,8127000.0,,24244000.0,,,0.0,45649000.0,41992000.0,1427000.0,4064000.0,5491000.0,19339000.0,2352000.0,2352000.0,2352000.0,2243000.0,,,1930000.0,2618000.0,4970000.0,1436000.0,28463877.0,-6219000.0,14196000.0,1073000.0,,2136000.0,2634000.0,23431000.0,10112000.0,13412000.0,305000.0,305000.0,12000.0,12000.0,17367000.0,32696000.0,-945000.0,5000.0,,,1551000.0,6224000.0,4388000.0,10612000.0,1551000.0,,,627000.0,1357000.0,16093877.0,0.0,0.0,583000.0,7016000.0,1930000.0,1930000.0,1930000.0,1930000.0,1930000.0,1930000.0,1930000.0,-145000.0,-604000.0,1551000.0,1551000.0,-604000.0,-2920000.0,,10112000.0,-800000.0,,21610000.0,1066000.0,,1087000.0,4448000.0,1494435.797665,2020000.0,11488000.0,1924000.0,59061000.0,15549640.0,-1000.0,,498000.0,11000.0,441000.0,448000.0,1341000.0,8268000.0,798000.0,3000.0,-522000.0,0.0,13055000.0,748000.0,289000.0,2313000.0,0.0,-145000.0,-802000.0,3119000.0,45649000.0,2352000.0,1042000.0,,,3539000.0,2000.0,,15628081.0,522000.0,24244000.0,21610000.0,86435.797665,383000.0,0.165586,796000.0,55909000.0,28632000.0,16103000.0,24244000.0,57137000.0,31665000.0,13917000.0,12326000.0,2861000.0,311000.0,59061000.0,581000.0,522000.0,522000.0,78441.0,52000.0,22653000.0,
