symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,PurchaseOfIntangibles,PurchaseOfPPE,SaleOfPPE
CLF.MI,2023-12-31,TTM,EUR,6581000.0,-947000.0,-5143000.0,3334000.0,-539000.0,317000.0,-1111000.0,-4048000.0,-2262000.0,-5144000.0,2352000.0,2352000.0,1436000.0,-6219000.0,1073000.0,-945000.0,1551000.0,1551000.0,583000.0,1930000.0,1930000.0,-145000.0,1551000.0,1551000.0,-2920000.0,-800000.0,2020000.0,-1000.0,-145000.0,-802000.0,2000.0
