symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
RETI.MI,2019-12-31,12M,EUR,,,,,-256000.0,,12499000.0,,,,,,,,,,,,0.0,,,,,,,-550000.0,,,,,,,,,,,,,,12499000.0,,,,,,,,,,139000.0,,6457000.0,,,,,,,,,,,,,2950000.0,,,2950000.0,,,41000.0,,,,,,,,,,,,,,,,,,2950000.0,,,,,,,,,,,,,,,87000.0,,,,,,,,802000.0,,,,,,,,,,,,,,,,,,,,,139000.0,,,,,,,,,,,,,,,,,,1174000.0,-33000.0,,,,,,,,
RETI.MI,2020-12-31,12M,EUR,1582169.0,8634114.0,-6454433.0,1999200.0,,237885.0,,0.072266,740897.0,-1691298.0,2499800.0,2589613.0,2589613.0,-550000.0,2581069.0,8544.0,349436.0,1848716.0,,853115.0,4746.0,-2086370.0,-219135.0,2508654.0,2499800.0,,7278180.0,2499000.0,23840.0,15827517.0,11658025.0,7546359.0,7546359.0,15503786.0,347052.0,1102519.0,1102519.0,1102519.0,864634.0,,0.072266,903254.0,1433303.0,2535822.0,2589613.0,23880174.0,1314474.0,373447.0,-193.0,,936588.0,,26819687.0,6242288.0,182997.0,182997.0,7010.0,7010.0,-127014.0,21741570.0,-870565.0,,11000.0,2499000.0,2000000.0,6917031.0,6917031.0,2000000.0,-1879743.0,11000.0,,2162020.0,10324174.0,2499000.0,11873777.0,903254.0,903254.0,903254.0,903254.0,903254.0,903254.0,903254.0,-720950.0,-175987.0,804281.0,-2634526.0,-1879743.0,-175987.0,2000000.0,20365253.0,-953896.0,-754783.0,6341592.0,3274252.0,2382.0,2572124.0,929479.521359,2064745.0,4779132.0,1463156.0,22069805.0,12499000.0,-659938.0,,936588.0,-10367.0,,328413.0,1888923.0,2398677.0,42504.0,,6115.0,0.0,4176174.0,902836.0,355760.0,1250306.0,22235150.0,669061.0,-720950.0,0.0,-970348.0,15827517.0,1102519.0,139984.0,139984.0,-1879743.0,2435865.0,,804281.0,16452.0,,12499000.0,-49028.0,7278180.0,6341592.0,-10076.478641,347052.0,0.277574,36034.0,-236593.0,32973249.0,14195211.0,14463390.0,7278180.0,20606649.0,25695069.0,21315223.0,10191283.0,,,22069805.0,705082.0,-36302.0,-36302.0,,,-3845761.0,42913.0
RETI.MI,2021-12-31,12M,EUR,1248172.0,8367074.0,-7253385.0,1999200.0,-209966.0,240624.0,12499000.0,0.086569,2589613.0,-864431.0,2499800.0,2220876.0,3152291.0,-499960.0,2209399.0,11477.0,2466758.0,-368738.0,,346839.0,-333998.0,220598.0,2700196.0,-368739.0,2499800.0,,7860245.0,0.0,24200.0,18093384.0,11954421.0,6965995.0,6965995.0,17523775.0,525116.0,1130773.0,1130773.0,1130773.0,890149.0,12499000.0,0.086569,1082028.0,1811213.0,2941986.0,2220876.0,39169528.0,-3951855.0,4500333.0,-11679.0,,718138.0,8577040.0,20307926.0,7035722.0,204069.0,204069.0,18315.0,18315.0,-141553.0,18862235.0,-1781648.0,20295.0,18000.0,0.0,0.0,4035995.0,4035995.0,0.0,-3537724.0,18000.0,,996942.0,28497720.0,0.0,8781114.0,1082028.0,1082028.0,1082028.0,1082028.0,1082028.0,1082028.0,1082028.0,-22175.0,-185754.0,-938329.0,-3451895.0,-3537724.0,-185754.0,,20307926.0,-821144.0,85829.0,7142107.0,3580765.0,2295.0,2976107.0,1105000.351817,5364764.0,5208489.0,1827233.0,25129106.0,12499000.0,2.0,2113924.0,718138.0,176706.0,,315336.0,2220892.0,783387.0,402362.0,931415.0,2869.0,0.0,4210125.0,1009417.0,361688.0,1607144.0,18503397.0,974526.0,-22175.0,-1353898.0,-842256.0,18093384.0,1130773.0,206833.0,206833.0,-3537724.0,2614639.0,0.0,415569.0,21112.0,,12499000.0,-43384.0,7860245.0,7142107.0,-11148.648183,525116.0,0.326739,32694.0,-443852.0,33000780.0,11896240.0,11001990.0,7860245.0,23301873.0,25140535.0,21046359.0,7616760.0,,,25129106.0,741061.0,-34121.0,-34121.0,,0.0,-5569354.0,40515.0
RETI.MI,2022-12-31,12M,EUR,1471503.0,10042373.0,-8142701.0,1999200.0,,244685.0,12458500.0,0.07872,2220876.0,-1189719.0,2499800.0,1512480.0,2340808.0,-649948.0,1500913.0,11567.0,2389960.0,-708395.0,,264768.0,223331.0,-1764802.0,1113258.0,-708394.0,2499800.0,,8111467.0,,546292.0,20552398.0,12853530.0,6469091.0,6469091.0,19809648.0,505302.0,1177917.0,1177917.0,1177917.0,933232.0,12458500.0,0.07872,980735.0,1666264.0,2844181.0,1512481.0,29434732.0,-3172095.0,2640323.0,-13745.0,,511897.0,,28668672.0,7519518.0,180227.0,180227.0,1706.0,1706.0,-164875.0,16660790.0,-1366341.0,220295.0,218000.0,,0.0,2080232.0,2080232.0,0.0,-2826496.0,218000.0,,5144318.0,22487592.0,-79568.0,7036843.0,980735.0,980735.0,980735.0,980735.0,980735.0,980735.0,980735.0,-38442.0,-178521.0,-190367.0,-2442580.0,-2826496.0,-178521.0,1.0,20525972.0,-1137532.0,383916.0,7599570.0,4110348.0,2295.0,2894647.0,1014040.881691,3830042.0,5710785.0,1808733.0,28071916.0,12458500.0,-1.0,,511897.0,175226.0,-93454.0,431264.0,2336908.0,117451.0,40239.0,828328.0,2500.0,0.0,4546369.0,1065990.0,399641.0,1486037.0,22860611.0,1264764.0,-38442.0,-203043.0,-1151277.0,20552398.0,1177917.0,267263.0,267263.0,-2826496.0,2513346.0,0.0,12676.0,13745.0,,12499000.0,-54019.0,8111467.0,7599570.0,-17160.118309,505302.0,0.340033,30469.0,-618333.0,34111695.0,10191699.0,8549323.0,8111467.0,26263183.0,26000228.0,21258164.0,6190580.0,,,28071916.0,737958.0,-50466.0,-50466.0,40500.0,79568.0,-6956118.0,51519.0
RETI.MI,2023-12-31,12M,EUR,2315379.0,9359582.0,-8944355.0,1999200.0,-309631.0,254891.0,12349000.0,0.118807,1512481.0,-1682166.0,2499800.0,1293650.0,2209583.0,-646438.0,1286834.0,6816.0,265056.0,-218831.0,,-115980.0,843876.0,580568.0,1573520.0,-218832.0,2499800.0,,8723596.0,,765479.0,22571747.0,12243874.0,5184968.0,5184968.0,19803405.0,656333.0,1181429.0,1181429.0,1181429.0,926538.0,12349000.0,0.118807,1467142.0,2385065.0,3566494.0,1293650.0,28865707.0,-3218635.0,3217427.0,-22579.0,,299614.0,9669213.0,30091350.0,8620671.0,261590.0,261590.0,464.0,464.0,-166503.0,14909295.0,-1899790.0,,418000.0,,,1000731.0,1000731.0,,-1983870.0,418000.0,,5157834.0,24574510.0,-208573.0,4892049.0,1467142.0,1467142.0,1467142.0,1467142.0,1467142.0,1467142.0,1467142.0,-93060.0,-261126.0,-243124.0,-2363624.0,-1983870.0,-261126.0,,21146995.0,-1563606.0,-379754.0,8423982.0,4582804.0,2052.0,3553435.0,1458119.333202,4899593.0,6248548.0,2372123.0,31192418.0,12349000.0,1.0,,299614.0,198108.0,-352.0,543032.0,2614465.0,127645.0,34864.0,915933.0,1845.0,0.0,5503620.0,1131142.0,514308.0,2123475.0,24040392.0,1078432.0,-93060.0,-309642.0,-1589106.0,22571747.0,1181429.0,288975.0,288975.0,-1983870.0,2999753.0,0.0,66518.0,25500.0,,12499000.0,-50191.0,8723596.0,8423982.0,4036.333202,656333.0,0.309084,125537.0,-496853.0,34110536.0,9724327.0,6185699.0,8723596.0,28820295.0,25386940.0,21866661.0,5583535.0,,,31192418.0,573776.0,13059.0,13059.0,150000.0,288141.0,-7559531.0,48346.0
