symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
RETI.MI,2023-12-31,TTM,EUR,1512481.0,-1682166.0,-646438.0,265056.0,-218831.0,-115980.0,843876.0,580568.0,1573520.0,-218832.0,656333.0,1181429.0,1181429.0,1293650.0,-3218635.0,3217427.0,-22579.0,-166503.0,-1899790.0,-1983870.0,-208573.0,1467142.0,1467142.0,-93060.0,-243124.0,-2363624.0,-1983870.0,-1563606.0,-379754.0,4899593.0,1.0,198108.0,1078432.0,-93060.0,-309642.0,-1589106.0,-1983870.0,0.0,66518.0,25500.0,-496853.0
