symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccumulatedDepreciation,AdditionalPaidInCapital,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HeldToMaturitySecurities,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkingCapital
FIC.MI,2019-12-31,12M,EUR,116419.0,-208263.0,,,291537.0,,,,,,,,,,,,,,,,532702.0,,,,0.0,,291537.0,,,,1497000.0,110258.0,,,,,26328.0,1867.0,,,,,427394.0,,506723.0,,168379.0,422444.0,,,,,,,,,,,,,,,,,,,165439.0,,,
FIC.MI,2020-12-31,12M,EUR,69087.0,-298293.0,1159542.0,,211980.0,5312630.0,1471.0,11555876.0,,,5312630.0,55583527.0,30826978.0,,,776409.0,47496711.0,1282756.0,,13889.0,533028.0,40270.0,83468493.0,47536981.0,8793625.0,8793625.0,211980.0,27884966.0,28096946.0,8793625.0,500487.0,110582.0,1241434.0,27883495.0,234734.0,55569638.0,25235.0,1942.0,799044.0,1926333.0,75806.0,2587674.0,275467.0,13889.0,,4310.0,108568.0,422446.0,257442.0,11554405.0,149806.0,18953105.0,,7936094.0,2623072.0,55583527.0,55569638.0,60555.0,88205252.0,83468493.0,28096946.0,56824961.0,31380291.0,57378273.0,30603882.0,41238.0,155614.0,35398.0,413208.0,30050569.0
FIC.MI,2021-12-31,12M,EUR,158919.0,-390828.0,6134213.0,,131226.0,5889959.0,14001331.0,25927294.0,14000880.0,451.0,5889959.0,85653656.0,26276537.0,0.0,0.0,1435961.0,87775038.0,1174100.0,,9454.0,541408.0,40270.0,119095958.0,87815308.0,11065896.0,11065896.0,131226.0,33442302.0,33573528.0,11065896.0,2038480.0,110584.0,2358346.0,19440971.0,150580.0,85644202.0,44271.0,,1306559.0,1457585.0,104043.0,2778102.0,742702.0,9454.0,,2735.0,205650.0,430824.0,250143.0,11925963.0,224211.0,44271.0,,26210374.0,2908125.0,85653656.0,85644202.0,54829.0,126624334.0,119095958.0,33573528.0,88012002.0,38612332.0,100347797.0,37176371.0,18561.0,,130023.0,2707568.0,24840576.0
FIC.MI,2022-12-31,12M,EUR,213500.0,-482844.0,7152086.0,45868.0,47972.0,6008087.0,4465916.0,13080144.0,4464959.0,957.0,6008087.0,77720574.0,13370976.0,8998359.0,8998359.0,891133.0,90144147.0,465310.0,2227.0,11996.0,62810.0,1.0,111152756.0,90144148.0,12347067.0,12347067.0,47972.0,33432182.0,33432182.0,12347067.0,1572524.0,8326.0,3044010.0,28966266.0,62809.0,77708578.0,,,1491000.0,661242.0,103710.0,2813743.0,75626.0,9769.0,236103.0,2621.0,248516.0,8616.0,223123.0,8614228.0,275665.0,34462.0,0.0,-8907062.0,2927417.0,77720574.0,77708578.0,33247.0,117427996.0,111152756.0,33432182.0,80764584.0,36663412.0,104057020.0,35772279.0,27149.0,,113674.0,2363123.0,12479843.0
FIC.MI,2023-12-31,12M,EUR,,,7153878.0,,,6008295.0,16279492.0,19249836.0,16279373.0,119.0,6008295.0,78739578.0,19653013.0,,,240613.0,80981550.0,202113.0,152675.0,199571.0,,1.0,109482873.0,80981551.0,,12430935.0,,30743295.0,30743295.0,12430935.0,,,2500106.0,14463803.0,222613.0,78540007.0,,,872582.0,852170.0,126832.0,2858739.0,,46896.0,,1157671.0,,,211707.0,2970344.0,240613.0,63842.0,,2647370.0,2889000.0,78739578.0,78540007.0,127628.0,114360265.0,109482873.0,30743295.0,81239684.0,33120581.0,94707252.0,32879968.0,240613.0,,30261.0,481578.0,19412400.0
