symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
CAI.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.0,,,,,,,,,,,,,,,,
CAI.MI,2020-12-31,12M,EUR,30400000.0,134415819.0,0.122,544500000.0,67300000.0,36900000.0,134415819.0,0.122,16500000.0,30000000.0,100100000.0,425100000.0,2700000.0,6500000.0,6500000.0,700000.0,700000.0,-12600000.0,16500000.0,16500000.0,29000000.0,0.0,16500000.0,16500000.0,29000000.0,-9600000.0,-9600000.0,101700000.0,17716000.0,406700000.0,18400000.0,969600000.0,19000000.0,19000000.0,-6200000.0,0.0,23500000.0,544500000.0,70100000.0,-200000.0,-900000.0,-384000.0,-5500000.0,0.24,951200000.0,30500000.0,3800000.0,969600000.0,-1600000.0,-1600000.0,4400000.0
CAI.MI,2021-12-31,12M,EUR,32200000.0,134415819.0,0.38,588400000.0,67700000.0,35500000.0,134415819.0,0.37942,51000000.0,101800000.0,169500000.0,482400000.0,100000.0,5000000.0,5000000.0,100000.0,100000.0,-28900000.0,51000000.0,51000000.0,79900000.0,0.0,51000000.0,51000000.0,79900000.0,-10700000.0,-10700000.0,164100000.0,46537190.082645,417100000.0,65300000.0,1070800000.0,39100000.0,24200000.0,-6800000.0,0.0,96800000.0,588400000.0,67700000.0,2000000.0,5800000.0,937190.082645,16800000.0,0.173554,1005500000.0,103200000.0,5800000.0,1070800000.0,5400000.0,5400000.0,900000.0
CAI.MI,2022-12-31,12M,EUR,34400000.0,134415819.0,0.239,625100000.0,71000000.0,36600000.0,134415819.0,0.238811,32100000.0,61400000.0,133300000.0,438900000.0,900000.0,5000000.0,5000000.0,200000.0,200000.0,-19600000.0,32100000.0,32100000.0,51700000.0,0.0,32100000.0,32100000.0,51700000.0,-8600000.0,-8600000.0,137200000.0,35675000.0,417000000.0,21900000.0,1064000000.0,50400000.0,28600000.0,,0.0,56400000.0,625100000.0,71900000.0,400000.0,-3700000.0,-325000.0,4700000.0,0.083333,1042100000.0,69300000.0,3800000.0,1064000000.0,-3900000.0,-3900000.0,2800000.0
CAI.MI,2023-09-30,TTM,EUR,,134415819.0,0.096904,,,,134415819.0,0.096715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAI.MI,2023-12-31,12M,EUR,38600000.0,134415819.0,0.285681,594600000.0,74400000.0,35800000.0,134415819.0,0.285681,38400000.0,83000000.0,157900000.0,456700000.0,500000.0,7600000.0,7600000.0,500000.0,500000.0,-22700000.0,38400000.0,38400000.0,61100000.0,0.0,38400000.0,38400000.0,61100000.0,-13900000.0,-13900000.0,160300000.0,40344827.586207,413000000.0,43700000.0,1051300000.0,48000000.0,16800000.0,,0.0,75400000.0,594600000.0,74900000.0,2400000.0,-4800000.0,-455172.413793,14300000.0,0.189655,1007600000.0,86900000.0,6800000.0,1051300000.0,-2400000.0,-2400000.0,4300000.0
CAI.MI,2023-12-31,TTM,EUR,,,0.285681,,,,,0.285681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAI.MI,2024-03-31,TTM,EUR,,134415819.0,0.29344,582500000.0,73300000.0,34700000.0,134415819.0,0.29312,39400000.0,86300000.0,159600000.0,457400000.0,,,,,,-22800000.0,39400000.0,39400000.0,62300000.0,,39400000.0,39400000.0,62300000.0,-14400000.0,-14400000.0,161800000.0,41145987.261146,410400000.0,47000000.0,1039900000.0,,,,0.0,78500000.0,582500000.0,73300000.0,,-4500000.0,-454012.738854,16200000.0,0.206369,992900000.0,90600000.0,,1039900000.0,-2200000.0,-2200000.0,
