symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
CAI.MI,2019-12-31,12M,EUR,,,-27100000.0,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,147400000.0,,,,,,1900000.0,,,,,16700000.0,,,,,,,58700000.0,,,,,,,,13200000.0,,,,,,,,,900000.0,,,
CAI.MI,2020-12-31,12M,EUR,243500000.0,244200000.0,,224200000.0,-40600000.0,2500000.0,144500000.0,180900000.0,7000000.0,87400000.0,94300000.0,87200000.0,200000.0,7000000.0,468400000.0,100000.0,409300000.0,28800000.0,97400000.0,126200000.0,529300000.0,29400000.0,1000000.0,,2400000.0,198500000.0,982300000.0,284800000.0,219700000.0,,19900000.0,624700000.0,16200000.0,2500000.0,,19700000.0,152100000.0,58900000.0,211000000.0,34600000.0,27700000.0,49000000.0,309400000.0,68900000.0,219700000.0,-513900000.0,96300000.0,164200000.0,51200000.0,,134415819.0,,101200000.0,783800000.0,2000000.0,100000.0,8800000.0,6400000.0,28400000.0,6900000.0,272400000.0,,12300000.0,0.0,16000000.0,237200000.0,134416598.0,468400000.0,-513900000.0,10200000.0,1763300000.0,527300000.0,337200000.0,777800000.0,985500000.0,1354000000.0,456200000.0,20100000.0,1000000.0,779.0,1500000.0,-120000000.0
CAI.MI,2021-12-31,12M,EUR,298800000.0,288800000.0,,224200000.0,-40900000.0,2400000.0,150600000.0,184800000.0,7000000.0,113000000.0,113300000.0,112700000.0,300000.0,7000000.0,514400000.0,200000.0,485900000.0,29900000.0,36400000.0,66300000.0,534000000.0,30700000.0,,100000.0,2400000.0,195400000.0,985100000.0,329700000.0,218400000.0,,19600000.0,590400000.0,7000000.0,2400000.0,29700000.0,19000000.0,154900000.0,39600000.0,194500000.0,29700000.0,31200000.0,42100000.0,333300000.0,,218400000.0,-470700000.0,86800000.0,162100000.0,49800000.0,4700000.0,134415819.0,5700000.0,40300000.0,789700000.0,4700000.0,-200000.0,37600000.0,6500000.0,24600000.0,300000.0,356600000.0,,18800000.0,0.0,15100000.0,283200000.0,134416598.0,514400000.0,-470700000.0,20800000.0,1820300000.0,554000000.0,260800000.0,847700000.0,972600000.0,1334400000.0,438600000.0,20200000.0,1200000.0,779.0,2100000.0,-48100000.0
CAI.MI,2022-12-31,12M,EUR,307100000.0,264300000.0,,224200000.0,-37900000.0,5400000.0,127700000.0,162400000.0,7000000.0,54300000.0,56200000.0,53900000.0,400000.0,7000000.0,525000000.0,500000.0,444800000.0,28800000.0,31800000.0,60600000.0,538600000.0,32000000.0,400000.0,400000.0,3300000.0,195500000.0,990200000.0,302200000.0,250400000.0,,35500000.0,596800000.0,6900000.0,5400000.0,25900000.0,78700000.0,133600000.0,40000000.0,173600000.0,25500000.0,27100000.0,36900000.0,341800000.0,17500000.0,250400000.0,-465200000.0,86000000.0,163400000.0,44300000.0,4300000.0,134415819.0,22800000.0,8400000.0,794700000.0,4300000.0,900000.0,77200000.0,6600000.0,70100000.0,1900000.0,408000000.0,,18700000.0,0.0,28400000.0,293800000.0,134416598.0,525000000.0,-465200000.0,27300000.0,1814700000.0,565000000.0,234200000.0,866800000.0,947900000.0,1369900000.0,409300000.0,23700000.0,1300000.0,779.0,3800000.0,-93800000.0
CAI.MI,2023-12-31,12M,EUR,278100000.0,259500000.0,,224200000.0,-39400000.0,5000000.0,111500000.0,145400000.0,7000000.0,58100000.0,58100000.0,57600000.0,500000.0,7000000.0,548400000.0,1300000.0,430000000.0,25400000.0,23600000.0,49000000.0,487600000.0,20700000.0,,,3100000.0,195500000.0,987300000.0,298900000.0,230800000.0,200000.0,21400000.0,612400000.0,6700000.0,5000000.0,,75900000.0,120000000.0,40400000.0,160400000.0,25900000.0,21500000.0,35800000.0,346900000.0,5900000.0,230800000.0,-438900000.0,84000000.0,163400000.0,41800000.0,4538000.0,134415819.0,,8600000.0,791800000.0,,4238000.0,79900000.0,6300000.0,72800000.0,,382200000.0,,18000000.0,0.0,16000000.0,317200000.0,134416598.0,548400000.0,-438900000.0,,1774238000.0,588800000.0,209400000.0,895300000.0,878938000.0,1344238000.0,391338000.0,24200000.0,,779.0,2300000.0,-57600000.0
