symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
IRC.MI,2022-09-30,TTM,EUR,54000.0,,,438064000.0,7279000.0,7225000.0,,,5488000.0,6567000.0,13846000.0,45155000.0,15000.0,-42000.0,-42000.0,3165000.0,3165000.0,20000.0,5488000.0,5488000.0,5467000.0,5488000.0,5488000.0,5467000.0,1179000.0,1179000.0,14553000.0,6072834.165532,38872000.0,6283000.0,483219000.0,,1030000.0,-804000.0,0.0,6609000.0,438064000.0,7279000.0,,-107000.0,-122165.834468,1142000.0,0.172795,476936000.0,,483219000.0,-707000.0,-707000.0,
IRC.MI,2022-12-31,3M,EUR,16000.0,,,76336000.0,1618000.0,1602000.0,,,4232000.0,5971000.0,7589000.0,14601000.0,0.0,1271000.0,1271000.0,597000.0,597000.0,2000.0,4232000.0,4232000.0,4231000.0,4232000.0,4232000.0,4231000.0,-674000.0,-674000.0,6818000.0,3537935.957447,9433000.0,5168000.0,90937000.0,,476000.0,-271000.0,0.0,4700000.0,76336000.0,1618000.0,103000.0,271000.0,76935.957447,469000.0,0.099787,85769000.0,,90937000.0,771000.0,771000.0,0.0
IRC.MI,2023-03-31,3M,EUR,9000.0,26541612.0,0.097,100044000.0,1629000.0,1620000.0,26541612.0,0.097,2569000.0,4396000.0,6025000.0,13147000.0,0.0,1114000.0,1114000.0,900000.0,900000.0,0.0,2569000.0,2569000.0,2569000.0,2569000.0,2569000.0,2569000.0,-214000.0,-214000.0,6025000.0,2569000.0,9763000.0,3384000.0,113191000.0,186000.0,579000.0,,0.0,3282000.0,100044000.0,1629000.0,69000.0,0.0,0.0,713000.0,0.217246,109807000.0,-86000.0,113191000.0,0.0,0.0,0.0
IRC.MI,2023-06-30,3M,EUR,22000.0,,,92182000.0,1916000.0,1894000.0,,,2375000.0,4540000.0,6456000.0,13583000.0,,1312000.0,1312000.0,678000.0,678000.0,-1000.0,2375000.0,2375000.0,2376000.0,2375000.0,2375000.0,2376000.0,-720000.0,-720000.0,5936000.0,1992249.070632,10423000.0,3160000.0,105765000.0,147000.0,606000.0,,0.0,3228000.0,92182000.0,1916000.0,,328000.0,137249.070632,852000.0,0.263941,102605000.0,,105765000.0,520000.0,520000.0,-222000.0
IRC.MI,2023-09-30,3M,EUR,16000.0,,,81325000.0,1602000.0,1586000.0,,,1608000.0,4187000.0,5789000.0,11813000.0,,1037000.0,1037000.0,939000.0,939000.0,-1000.0,1608000.0,1608000.0,1609000.0,1608000.0,1608000.0,1609000.0,-98000.0,-98000.0,6337000.0,2024480.0,7996000.0,3817000.0,93138000.0,,-389000.0,-69000.0,0.0,3150000.0,81325000.0,1602000.0,,-156000.0,-131520.0,1541000.0,0.24,89321000.0,,93138000.0,-548000.0,-548000.0,225000.0
IRC.MI,2023-09-30,TTM,EUR,63000.0,26513093.0,0.4071,349887000.0,6765000.0,6702000.0,26513093.0,0.4071,10784000.0,19080000.0,25845000.0,53144000.0,,4720000.0,4720000.0,2814000.0,2814000.0,0.0,10784000.0,10784000.0,10785000.0,10784000.0,10784000.0,10785000.0,-1906000.0,-1906000.0,24897000.0,10072009.749304,37620000.0,15524000.0,403031000.0,,1277000.0,-451000.0,0.0,14360000.0,349887000.0,6765000.0,342000.0,448000.0,236009.749304,3575000.0,0.248955,387507000.0,,403031000.0,948000.0,948000.0,3000.0
IRC.MI,2024-03-31,3M,EUR,30000.0,26495180.0,0.0847,86569000.0,1703000.0,1673000.0,26495180.0,0.0847,2245000.0,4283000.0,5986000.0,13912000.0,4000.0,803000.0,803000.0,919000.0,919000.0,-12000.0,2245000.0,2245000.0,2257000.0,2245000.0,2245000.0,2257000.0,116000.0,116000.0,5990000.0,2247594.252874,10301000.0,3611000.0,100481000.0,,226000.0,,0.0,3480000.0,86569000.0,1703000.0,83000.0,-4000.0,-1405.747126,1223000.0,0.351437,96870000.0,,100481000.0,-4000.0,-4000.0,
IRC.MI,2024-03-31,TTM,EUR,163000.0,26512764.0,0.2977,337987000.0,7001000.0,6838000.0,26512764.0,0.2977,7902000.0,16879000.0,23880000.0,53271000.0,,4213000.0,4213000.0,2609000.0,2609000.0,-15000.0,7902000.0,7902000.0,7917000.0,7902000.0,7902000.0,7917000.0,-1604000.0,-1604000.0,23589000.0,7720107.76883,39101000.0,14170000.0,391258000.0,,797000.0,,0.0,12666000.0,337987000.0,7001000.0,330000.0,291000.0,109107.76883,4749000.0,0.374941,377088000.0,,391258000.0,291000.0,291000.0,
