symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
IRC.MI,2019-12-31,12M,EUR,55000.0,,,273622880.0,7292000.0,7237000.0,,,1942159.0,3486326.0,10778326.0,5240000.0,39050910.0,,763000.0,763000.0,1117000.0,1117000.0,-31125.0,1942159.0,1942159.0,1973284.0,1942159.0,1942159.0,1973284.0,399000.0,399000.0,8991326.0,647323.747812,38681481.0,369429.0,312673790.0,736000.0,1125000.0,-157000.0,0.0,2723326.0,273622880.0,7194000.0,,5240000.0,53000.0,492164.747812,750042.0,0.275414,312304361.0,422884.0,-45000.0,312673790.0,1787000.0,1787000.0,104000.0
IRC.MI,2020-12-31,12M,EUR,124000.0,26579912.0,0.103,255183000.0,7099000.0,6975000.0,26579912.0,0.103,2726000.0,5379000.0,12478000.0,4614000.0,40688000.0,0.0,1086000.0,1086000.0,967000.0,967000.0,-36000.0,2726000.0,2726000.0,2762000.0,2726000.0,2726000.0,2762000.0,1387000.0,1387000.0,12685000.0,2859178.197065,37285000.0,3403000.0,295871000.0,609000.0,1661000.0,-112000.0,0.0,4293000.0,255183000.0,7099000.0,,4614000.0,-333000.0,-73821.802935,1531000.0,0.356627,292468000.0,3196000.0,-2473000.0,295871000.0,-207000.0,-207000.0,445000.0
IRC.MI,2021-12-31,12M,EUR,100000.0,26542912.0,0.353,402712000.0,7435000.0,7335000.0,26542912.0,0.353,9376000.0,16857000.0,24292000.0,,54875000.0,162000.0,2700000.0,2700000.0,2300000.0,2300000.0,-3000.0,9376000.0,9376000.0,9379000.0,9376000.0,9376000.0,9379000.0,-400000.0,-400000.0,24981000.0,9832461.891644,40430000.0,14445000.0,457587000.0,447000.0,2529000.0,-73000.0,0.0,14157000.0,402712000.0,7435000.0,216000.0,,-89000.0,-232538.108356,4778000.0,0.337501,443142000.0,14356000.0,2028000.0,457587000.0,-689000.0,-689000.0,247000.0
IRC.MI,2022-09-30,TTM,EUR,54000.0,,,438064000.0,7279000.0,7225000.0,,,5488000.0,6567000.0,13846000.0,,45155000.0,15000.0,-42000.0,-42000.0,3165000.0,3165000.0,20000.0,5488000.0,5488000.0,5467000.0,5488000.0,5488000.0,5467000.0,1179000.0,1179000.0,14553000.0,6072834.165532,38872000.0,6283000.0,483219000.0,,1030000.0,-804000.0,0.0,6609000.0,438064000.0,7279000.0,,,-107000.0,-122165.834468,1142000.0,0.172795,476936000.0,,,483219000.0,-707000.0,-707000.0,
IRC.MI,2022-12-31,12M,EUR,42000.0,26541612.0,0.348,407997000.0,7234000.0,7192000.0,26541612.0,0.348,9224000.0,14333000.0,21567000.0,,50085000.0,0.0,4035000.0,4035000.0,3759000.0,3759000.0,20000.0,9224000.0,9224000.0,9204000.0,9224000.0,9224000.0,9204000.0,-276000.0,-276000.0,20542000.0,8307890.075743,39469000.0,10616000.0,458082000.0,,2226000.0,-1025000.0,0.0,10298000.0,407997000.0,7234000.0,270000.0,,932000.0,108890.075743,1094000.0,0.106234,447466000.0,,,458082000.0,1025000.0,1025000.0,93000.0
IRC.MI,2023-09-30,TTM,EUR,63000.0,26513093.0,0.4071,349887000.0,6765000.0,6702000.0,26513093.0,0.4071,10784000.0,19080000.0,25845000.0,,53144000.0,,4720000.0,4720000.0,2814000.0,2814000.0,0.0,10784000.0,10784000.0,10785000.0,10784000.0,10784000.0,10785000.0,-1906000.0,-1906000.0,24897000.0,10072009.749304,37620000.0,15524000.0,403031000.0,,1277000.0,-451000.0,0.0,14360000.0,349887000.0,6765000.0,342000.0,,448000.0,236009.749304,3575000.0,0.248955,387507000.0,,,403031000.0,948000.0,948000.0,3000.0
IRC.MI,2023-12-31,12M,EUR,,26524372.0,0.31,,,,26524372.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC.MI,2024-03-31,TTM,EUR,163000.0,26512764.0,0.2977,337987000.0,7001000.0,6838000.0,26512764.0,0.2977,7902000.0,16879000.0,23880000.0,,53271000.0,,4213000.0,4213000.0,2609000.0,2609000.0,-15000.0,7902000.0,7902000.0,7917000.0,7902000.0,7902000.0,7917000.0,-1604000.0,-1604000.0,23589000.0,7720107.76883,39101000.0,14170000.0,391258000.0,,797000.0,,0.0,12666000.0,337987000.0,7001000.0,330000.0,,291000.0,109107.76883,4749000.0,0.374941,377088000.0,,,391258000.0,291000.0,291000.0,
