symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MarketCap,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RestrictedCash,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkInProcess,WorkingCapital,WriteOff
RN.MI,2022-12-31,3M,EUR,,,,-1401000.0,,,,,,,,,,3049000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7026000.0,,,,,,,,,,,36659000.0,,,0.0,,,,,562802000.0,,,,,,,,,-54000.0,,,,,,,,,,,,,,,,,,,,,135000.0,,866000.0,,,,1906000.0,,,,,,-54000.0,,,,,6200000.0,,,,,,,,,6015000.0,,,,,,,,,,,,,,,,,
RN.MI,2023-03-31,3M,EUR,29118000.0,3973000.0,-34786000.0,-1401000.0,3000000.0,1791190476.0,-0.0042,9249000.0,-53000.0,359000.0,197952000.0,3154000.0,3154000.0,,105000.0,1851000.0,7485000.0,4346000.0,105000.0,197952000.0,34451000.0,3780000.0,2868000.0,671327000.0,302000.0,532235000.0,532537000.0,564633000.0,477000.0,477000.0,477000.0,477000.0,1791190476.0,-0.0042,-7523000.0,-4249000.0,-3772000.0,0.0,9354000.0,777539463.0,-206.134534,2964000.0,15851000.0,-2846000.0,119000.0,5374000.0,67555000.0,-2775000.0,3276000.0,3276000.0,17000.0,17000.0,647229000.0,603345000.0,-66000.0,57000.0,36659000.0,36716000.0,-453000.0,,53142000.0,214300463.0,0.0,,565740000.0,-7523000.0,-7523000.0,-7523000.0,0.0,-7523000.0,-7523000.0,-7523000.0,-7523000.0,,-3292000.0,-453000.0,-453000.0,-3292000.0,3417000.0,-13000.0,32769000.0,-53000.0,34332000.0,0.0,13149000.0,2055000.0,-3772000.0,-7523000.0,-2793000.0,1459000.0,-4234000.0,93000.0,1800844234.0,627000.0,,355000.0,424000.0,297000.0,257000.0,3550000.0,1542000.0,0.0,31469000.0,51000.0,-7525000.0,60225000.0,,-53000.0,2868000.0,477000.0,-453000.0,6200000.0,-163501000.0,1800844234.0,0.0,34451000.0,34332000.0,0.0,-2000.0,0.000266,6178000.0,704570000.0,71110000.0,569253000.0,34451000.0,4327000.0,670119000.0,33243000.0,105486000.0,-4233000.0,33000.0,93000.0,2094000.0,0.0,0.0,631378000.0,106694000.0,0.0
RN.MI,2023-06-30,3M,EUR,24780000.0,9187000.0,-56869000.0,-421000.0,1900000.0,,,9354000.0,-7000.0,224000.0,107690000.0,130867000.0,130867000.0,,127713000.0,291000.0,122071000.0,120517000.0,127713000.0,107690000.0,60701000.0,3780000.0,546847000.0,260618000.0,174000.0,0.0,174000.0,154341000.0,478000.0,478000.0,478000.0,478000.0,,,26250000.0,24690000.0,25168000.0,0.0,137067000.0,744382579.0,29.576549,758000.0,15824000.0,127283000.0,102000.0,9608000.0,67561000.0,39761000.0,3312000.0,3312000.0,3329000.0,3329000.0,111038000.0,60701000.0,-335000.0,50000.0,0.0,50000.0,-2402000.0,100000.0,51257000.0,178283579.0,0.0,,,26250000.0,26250000.0,27350000.0,,26250000.0,27350000.0,26250000.0,26250000.0,,-12000.0,-2402000.0,-2402000.0,-12000.0,3160000.0,-228000.0,10692000.0,-7000.0,60599000.0,0.0,3226000.0,2095000.0,25168000.0,27350000.0,127290000.0,-3335000.0,43096000.0,586608000.0,1800844234.0,1093000.0,102000.0,157000.0,-1000.0,1224000.0,317000.0,3556000.0,1299000.0,0.0,153074000.0,99000.0,21378000.0,60225000.0,,-7000.0,546847000.0,478000.0,-2402000.0,6200000.0,-46989000.0,1800844234.0,,60701000.0,60599000.0,0.0,-5972000.0,0.24,28000.0,271669000.0,60701000.0,224000.0,60701000.0,543512000.0,210968000.0,11051000.0,56627000.0,21389000.0,29000.0,586608000.0,127977000.0,,,95214000.0,106277000.0,
RN.MI,2023-09-30,3M,EUR,60942000.0,1552000.0,-38596000.0,,1900000.0,,,137067000.0,-9000.0,85000.0,107690000.0,49651000.0,49651000.0,,-81216000.0,9561000.0,-85723000.0,-79480000.0,-81216000.0,107690000.0,58632000.0,3780000.0,1935000.0,170431000.0,44000.0,309000.0,353000.0,67319000.0,43000.0,43000.0,43000.0,43000.0,,,-2069000.0,-2204000.0,-2161000.0,0.0,55851000.0,9822850.0,-4.545511,293000.0,15824000.0,-81506000.0,85000.0,,47671000.0,-1896000.0,1000.0,1000.0,561000.0,561000.0,111128000.0,58941000.0,-12000.0,41000.0,0.0,41000.0,,100000.0,47888000.0,140465850.0,0.0,0.0,,-2069000.0,-2069000.0,-2069000.0,0.0,-2069000.0,-2069000.0,-2069000.0,-2069000.0,0.0,557000.0,,,557000.0,-2562000.0,-3000.0,9075000.0,-9000.0,58547000.0,0.0,3825000.0,2146000.0,-2244000.0,-2146880.725624,-81497000.0,948000.0,-2844000.0,39000.0,1800844234.0,905000.0,85000.0,160000.0,,98000.0,262000.0,2975000.0,,0.0,66061000.0,0.0,-2205000.0,40916000.0,0.0,-9000.0,1935000.0,43000.0,,6200000.0,-49058000.0,1800844234.0,83000.0,58632000.0,58547000.0,5119.274376,-136000.0,0.061678,,179851000.0,58632000.0,394000.0,58632000.0,2883000.0,121219000.0,9420000.0,53900000.0,-2761000.0,3000.0,39000.0,4857000.0,83000.0,83000.0,95304000.0,103112000.0,0.0
RN.MI,2023-12-31,3M,EUR,64203000.0,7658000.0,-38569000.0,-421000.0,1900000.0,,,55851000.0,-53000.0,111000.0,107690000.0,50352000.0,50352000.0,,-5499000.0,-8320000.0,11705000.0,3187000.0,-5499000.0,107690000.0,52622000.0,3780000.0,13793000.0,163672000.0,46000.0,0.0,46000.0,69779000.0,46000.0,46000.0,46000.0,46000.0,,,-6010000.0,-6961000.0,-6915000.0,0.0,50352000.0,15573392.0,-2.366417,-506000.0,15304000.0,-2878000.0,69000.0,8079000.0,47668000.0,-4930000.0,2000.0,2000.0,480000.0,480000.0,102345000.0,52622000.0,-2168000.0,65000.0,0.0,65000.0,,100000.0,47571000.0,64830392.0,0.0,,,-6010000.0,-6010000.0,-6010000.0,0.0,-6010000.0,-6010000.0,-6010000.0,-6010000.0,0.0,209000.0,,,209000.0,-506000.0,-2215000.0,9099000.0,-53000.0,52553000.0,0.0,3012000.0,2265000.0,-6814000.0,-5922823.49562,-2825000.0,2142000.0,-7072000.0,8863000.0,1800844234.0,1057000.0,69000.0,2374000.0,,1466000.0,317000.0,2972000.0,934000.0,0.0,68676000.0,0.0,-6963000.0,40916000.0,0.0,-53000.0,13793000.0,46000.0,,,-55068000.0,1800844234.0,-101000.0,52622000.0,52553000.0,-13823.49562,-953000.0,0.136866,483000.0,175314000.0,52622000.0,111000.0,52622000.0,15935000.0,122692000.0,11642000.0,52913000.0,-7172000.0,269000.0,8863000.0,4156000.0,-101000.0,-101000.0,87041000.0,93893000.0,101000.0
RN.MI,2024-03-31,3M,EUR,61261000.0,5835000.0,-38487000.0,,1900000.0,1835384615.0,-0.0013,50352000.0,-7000.0,102000.0,107690000.0,42645000.0,42645000.0,,-7707000.0,1382000.0,-2894000.0,-4721000.0,-7707000.0,107690000.0,50236000.0,3780000.0,1838000.0,154941000.0,44000.0,304000.0,348000.0,67188000.0,38000.0,38000.0,38000.0,38000.0,1835384615.0,-0.0013,-2386000.0,-2379000.0,-2341000.0,0.0,42645000.0,8730184.0,,295000.0,15304000.0,-7437000.0,57000.0,5835000.0,47567000.0,-1779000.0,1000.0,1000.0,375000.0,375000.0,102706000.0,50540000.0,-572000.0,58000.0,,58000.0,-9000.0,100000.0,44933000.0,57987184.0,0.0,,,-2386000.0,-2386000.0,-2386000.0,0.0,-2386000.0,-2386000.0,-2386000.0,-2386000.0,,343000.0,-9000.0,-9000.0,343000.0,304000.0,-565000.0,9080000.0,-7000.0,50179000.0,0.0,3009000.0,1694000.0,-2341000.0,-2386000.0,-7430000.0,944000.0,-2723000.0,59000.0,1800844234.0,1565000.0,,2939000.0,-1000.0,235000.0,251000.0,2871000.0,913000.0,0.0,65275000.0,0.0,-2380000.0,40916000.0,,-7000.0,1838000.0,38000.0,-9000.0,,-57454000.0,1800844234.0,0.0,50236000.0,50179000.0,0.0,6000.0,0.4,942000.0,167117000.0,50236000.0,406000.0,50236000.0,2782000.0,116881000.0,12176000.0,49693000.0,-2723000.0,31000.0,59000.0,3763000.0,0.0,0.0,87402000.0,87753000.0,0.0
