symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
RN.MI,2019-12-31,12M,EUR,,,,,,,,,,9362000.0,255000.0,,,,,,,,,,,,,,,35605000.0,,,,,,0.0,454194000.0,,,,,,0.0,,,,,364000.0,,,,,362000.0,,,,,,,,,,,,,,,,,,,
RN.MI,2020-12-31,12M,EUR,16880000.0,5817000.0,-30753000.0,-2035000.0,,1329000.0,197952000.0,2920000.0,2920000.0,2920000.0,,197952000.0,120694000.0,3780000.0,655097000.0,1296000.0,5793000.0,7089000.0,28847000.0,38787000.0,88000.0,5817000.0,70485000.0,646254000.0,595287000.0,33896000.0,33000.0,468800000.0,468833000.0,0.0,82534000.0,,471673000.0,39732000.0,120606000.0,0.0,11850000.0,2620000.0,0.0,1800844234.0,2074000.0,88000.0,24845000.0,4573000.0,346000.0,6480000.0,972000.0,19684000.0,346000.0,46000.0,60225000.0,60000.0,-77258000.0,1800844234.0,120694000.0,120606000.0,,719951000.0,589494000.0,475922000.0,120694000.0,599257000.0,64854000.0,570410000.0,2458000.0,4263000.0,607467000.0,626250000.0
RN.MI,2021-12-31,12M,EUR,27488000.0,40197000.0,-32586000.0,-1443000.0,0.0,884000.0,197952000.0,5388000.0,5388000.0,5388000.0,,197952000.0,95759000.0,3780000.0,692277000.0,491000.0,7518000.0,8009000.0,39097000.0,15851000.0,148000.0,30153000.0,70505000.0,646604000.0,612101000.0,,393000.0,508824000.0,509217000.0,0.0,70698000.0,,510954000.0,37919000.0,95611000.0,0.0,11873000.0,2610000.0,,1800844234.0,1323000.0,148000.0,1649000.0,2739000.0,287000.0,6500000.0,7415000.0,29765000.0,,68000.0,60225000.0,20000.0,-102193000.0,1800844234.0,95759000.0,95611000.0,4072000.0,731993000.0,604583000.0,517226000.0,95759000.0,636234000.0,39716000.0,597137000.0,1990000.0,,630753000.0,653180000.0
RN.MI,2022-12-31,12M,EUR,21728000.0,13546000.0,-34407000.0,-1401000.0,3000000.0,437000.0,197952000.0,3049000.0,3049000.0,3049000.0,,197952000.0,41974000.0,3780000.0,672982000.0,409000.0,529192000.0,529601000.0,554211000.0,15851000.0,135000.0,7026000.0,67584000.0,647171000.0,607825000.0,,28000.0,36659000.0,36687000.0,0.0,58166000.0,,562802000.0,33177000.0,41839000.0,0.0,13151000.0,2021000.0,,1800844234.0,820000.0,135000.0,782000.0,866000.0,171000.0,3579000.0,1906000.0,23790000.0,,16000.0,60225000.0,6200000.0,-155978000.0,1800844234.0,41974000.0,41839000.0,6015000.0,707076000.0,78633000.0,566288000.0,41974000.0,665102000.0,34094000.0,110891000.0,1891000.0,,631320000.0,118771000.0
RN.MI,2023-12-31,12M,EUR,64203000.0,7658000.0,-38569000.0,-421000.0,1900000.0,111000.0,107690000.0,50352000.0,50352000.0,,,107690000.0,52622000.0,3780000.0,163672000.0,46000.0,0.0,46000.0,69779000.0,15304000.0,69000.0,8079000.0,47668000.0,102345000.0,52622000.0,,65000.0,0.0,65000.0,100000.0,47571000.0,,,9099000.0,52553000.0,0.0,3012000.0,2265000.0,,1800844234.0,1057000.0,69000.0,2374000.0,,317000.0,2972000.0,934000.0,68676000.0,,0.0,40916000.0,,-55068000.0,1800844234.0,52622000.0,52553000.0,483000.0,175314000.0,52622000.0,111000.0,52622000.0,122692000.0,11642000.0,52913000.0,4156000.0,,87041000.0,93893000.0
