symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
FILA.MI,2019-12-31,12M,EUR,,,,,,,,,,,,14416000.0,,,,,,,,,,,,,,,,,,,,,-1481000.0,,,,,,,3888000.0,,15403000.0,29819000.0,,,,,,,,,,,
FILA.MI,2020-12-31,12M,EUR,15311000.0,50629412.0,0.17,383795000.0,42646000.0,27335000.0,50629412.0,0.17,8607000.0,41225000.0,83871000.0,,223587000.0,1053000.0,26938000.0,26938000.0,114000.0,114000.0,485000.0,8607000.0,8607000.0,8122000.0,8607000.0,8607000.0,8122000.0,-29611000.0,-29611000.0,86180000.0,10361840.0,170800000.0,52787000.0,607382000.0,,121000.0,-577000.0,0.0,14287000.0,383795000.0,42646000.0,,1607000.0,,,-2309000.0,-554160.0,6165000.0,0.24,554595000.0,49518000.0,2787000.0,607382000.0,-2309000.0,-2309000.0,1833000.0
FILA.MI,2021-12-31,12M,EUR,14409000.0,51002297.0,0.75,400692000.0,40789000.0,26380000.0,52076060.0,0.73,38014000.0,78382000.0,119171000.0,,252587000.0,22000.0,23926000.0,23926000.0,144000.0,144000.0,-1411000.0,38014000.0,38014000.0,39425000.0,38014000.0,38014000.0,39425000.0,-27970000.0,-27970000.0,119709000.0,38403500.697811,173115000.0,79472000.0,653279000.0,,874000.0,-52000.0,0.0,54456000.0,400692000.0,40789000.0,,1122000.0,,,-538000.0,-148499.302189,15031000.0,0.276021,573807000.0,78547000.0,4188000.0,653279000.0,-538000.0,-538000.0,568000.0
FILA.MI,2022-12-31,12M,EUR,14276000.0,50870985.0,0.5,495359000.0,42249000.0,27973000.0,51743985.0,0.49,25271000.0,66309000.0,108558000.0,,269221000.0,94000.0,27687000.0,27687000.0,424000.0,424000.0,-5004000.0,25271000.0,25271000.0,30275000.0,25271000.0,25271000.0,30276000.0,-38636000.0,-38636000.0,112711000.0,28526452.203407,191988000.0,77233000.0,764580000.0,,123000.0,-86000.0,0.0,38622000.0,495359000.0,42248000.0,,2293000.0,,,-4153000.0,-897547.796593,8347000.0,0.21612,687347000.0,72744000.0,11373000.0,764580000.0,-4153000.0,-4153000.0,4145000.0
FILA.MI,2023-09-30,TTM,EUR,,50792944.0,0.48,,,,52284447.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILA.MI,2023-12-31,12M,EUR,14498000.0,50798877.0,3.36,497134000.0,41919000.0,27421000.0,51839627.0,3.29,170648000.0,244079000.0,285998000.0,,282049000.0,1358000.0,34758000.0,34758000.0,2260000.0,2260000.0,-7988000.0,170648000.0,170648000.0,178637000.0,170648000.0,170648000.0,178637000.0,-34963000.0,-34963000.0,120254000.0,29200123.637858,197966000.0,84083000.0,779183000.0,,1547000.0,-167719000.0,0.0,209321000.0,497134000.0,41919000.0,,3033000.0,,,165744000.0,24296123.637858,30684000.0,0.146588,695100000.0,78458000.0,2465000.0,779183000.0,165744000.0,165744000.0,617000.0
FILA.MI,2023-12-31,TTM,EUR,,50798877.0,3.36,,,,51839627.0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILA.MI,2024-03-31,TTM,EUR,,47982210.0,3.46,463000000.0,39890000.0,25392000.0,49022960.0,3.39,175571000.0,241721000.0,281611000.0,,269393000.0,1395000.0,28841000.0,28841000.0,2893000.0,2893000.0,-6632000.0,175571000.0,175571000.0,182204000.0,175571000.0,175571000.0,182204000.0,-28413000.0,-28413000.0,114766000.0,32768358.229989,190269000.0,79124000.0,732393000.0,,,,0.0,212880000.0,463000000.0,39890000.0,,,,,166845000.0,24042358.229989,30676000.0,0.1441,653269000.0,75731000.0,,732393000.0,166845000.0,166845000.0,-521000.0
