symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
FILA.MI,2022-12-31,3M,EUR,,,-223392000.0,154614000.0,5166000.0,,,,,88523000.0,,,,111079000.0,130000.0,,,,,,,,,,4131000.0,,,10142000.0,124701000.0,134843000.0,,,,,,,,0.0,,,,,,,,,,203620000.0,,,172808000.0,,389576000.0,,103000.0,,,,,,,,,,,,13027000.0,78381000.0,337346000.0,415727000.0,,,156694000.0,,,,,350838000.0,,,,,,,,,,,,,,,0.0,,,,153000.0,,,,24185000.0,,,,,,,,,1000.0,273689000.0,26000.0,,,-1000.0,,-7131000.0,23724000.0,215724000.0,12309000.0,,,,,,0.0,72829000.0,,,,,,,,,,,,,,,550570000.0,,,,,,,,,,,186891.0,,30627000.0,,
FILA.MI,2023-03-31,3M,EUR,118969000.0,143656000.0,,154614000.0,,62750000.0,0.02,107546000.0,-13641000.0,,46986000.0,70327000.0,72741000.0,,,-42281000.0,-22461000.0,215000.0,-2319000.0,-29205000.0,-53996000.0,-42561000.0,46986000.0,398169000.0,,113008000.0,557514000.0,,,,281510000.0,1196000.0,2365000.0,10477000.0,10477000.0,10477000.0,10477000.0,,62750000.0,0.02,1255000.0,17514000.0,27991000.0,-2534000.0,65265000.0,791048843.0,4243000.0,,-45491000.0,-9000.0,,439605000.0,,65680000.0,25000.0,12261000.0,12261000.0,1861000.0,1861000.0,-9102000.0,119000.0,327759000.0,398553000.0,-14954000.0,4019000.0,2482000.0,,,384000.0,384000.0,2482000.0,883000.0,,352538843.0,28846000.0,-1633000.0,-682000.0,,-1012000.0,1255000.0,1255000.0,2888000.0,1255000.0,1255000.0,2888000.0,2888000.0,-633000.0,-10400000.0,-1432000.0,15529000.0,15529000.0,-10400000.0,,172103000.0,-13008000.0,-41436000.0,,24717000.0,69934000.0,9928000.0,,28414000.0,1576480.0,-31850000.0,47387000.0,18293000.0,178688000.0,50871406.0,2814000.0,,,,10400000.0,,2000.0,-2481000.0,,,,,2414000.0,0.0,127859000.0,781000.0,5253000.0,,,113008000.0,10477000.0,232089000.0,51058297.0,-423000.0,398169000.0,-41436000.0,-101520.0,2365000.0,0.24,13358000.0,-4790000.0,1202229000.0,398553000.0,384000.0,427015000.0,160395000.0,775214000.0,644714000.0,493704000.0,15390000.0,178688000.0,8890000.0,-423000.0,-423000.0,186891.0,1794000.0,,276004000.0,398000.0
FILA.MI,2023-06-30,3M,EUR,87942000.0,182948000.0,-236099000.0,154614000.0,7124000.0,,,65265000.0,-6309000.0,86574000.0,46986000.0,68019000.0,69747000.0,67767000.0,252000.0,21000.0,21849000.0,-257000.0,5325000.0,-53967000.0,-27340000.0,-512000.0,46986000.0,415900000.0,3972000.0,145746000.0,583557000.0,10255000.0,150246000.0,160501000.0,300962000.0,1244000.0,7176000.0,4324000.0,10184000.0,10184000.0,3146000.0,0.0,,,20021000.0,35301000.0,45485000.0,1172000.0,65287000.0,327492251.0,-19987000.0,197048000.0,19046000.0,-46000.0,171417000.0,438199000.0,408751000.0,91172000.0,,5735000.0,5735000.0,-1308000.0,-1308000.0,-9280000.0,226000.0,305104000.0,892614000.0,-5880000.0,7124000.0,2820000.0,21823000.0,76319000.0,326468000.0,402787000.0,2820000.0,889000.0,164811000.0,399849251.0,30498000.0,-2369000.0,-6966000.0,408695000.0,-179000.0,20021000.0,20021000.0,22390000.0,20021000.0,20021000.0,22390000.0,22390000.0,-510000.0,-9194000.0,203000.0,-18681000.0,-18681000.0,-9194000.0,,172652000.0,-5799000.0,-22299000.0,,25305000.0,69680000.0,10632000.0,,46114000.0,20497334.641142,25355000.0,52206000.0,38966000.0,236918000.0,50871406.0,-638000.0,,266782000.0,,9875000.0,-1000.0,,,,26665000.0,218145000.0,12941000.0,1728000.0,0.0,136427000.0,506000.0,29566000.0,0.0,73533000.0,145746000.0,10184000.0,246005000.0,51058297.0,-629000.0,415900000.0,-22299000.0,-152665.358858,7176000.0,0.242711,12817000.0,-410000.0,1231348000.0,742368000.0,563288000.0,446398000.0,197952000.0,784950000.0,647792000.0,483988000.0,39703000.0,236918000.0,21820000.0,-629000.0,-629000.0,186891.0,1794000.0,34523000.0,282595000.0,672000.0
FILA.MI,2023-09-30,3M,EUR,111556000.0,159270000.0,,154614000.0,,,,65287000.0,-7687000.0,,46986000.0,71942000.0,73998000.0,,,5858000.0,15231000.0,-124000.0,-19206000.0,43351000.0,38995000.0,-4590000.0,46986000.0,429821000.0,,122550000.0,537827000.0,,,,241203000.0,2365000.0,5716000.0,16305000.0,10445000.0,10445000.0,17483000.0,,,,12128000.0,36840000.0,47285000.0,3784000.0,71144000.0,874567830.0,-59107000.0,,62096000.0,-56000.0,,440264000.0,,75997000.0,,16892000.0,16892000.0,6057000.0,6057000.0,-9087000.0,680000.0,292495000.0,429969000.0,-15266000.0,7371000.0,11022000.0,,,148000.0,148000.0,11022000.0,867000.0,,381026830.0,32970000.0,-2103000.0,-1247000.0,,558000.0,12128000.0,12128000.0,14231000.0,12128000.0,12128000.0,14231000.0,14231000.0,-351000.0,-8684000.0,-8259000.0,-29924000.0,-29924000.0,-8684000.0,-2000.0,174502000.0,-7336000.0,-10443000.0,,24755000.0,70152000.0,12286000.0,,46733000.0,11734172.849408,69783000.0,50365000.0,25632000.0,198547000.0,50727531.0,6663000.0,1000.0,,,8003000.0,,-1000.0,,7220000.0,,,,2056000.0,0.0,124451000.0,635000.0,19948000.0,,,122550000.0,10445000.0,258133000.0,51058297.0,552000.0,429821000.0,-10443000.0,158172.849408,5716000.0,0.286545,12064000.0,-7141000.0,1197468000.0,429969000.0,148000.0,462791000.0,172915000.0,734677000.0,659642000.0,493474000.0,27298000.0,198547000.0,12895000.0,552000.0,552000.0,330766.0,2966000.0,,296624000.0,-595000.0
FILA.MI,2023-12-31,3M,EUR,70448000.0,88819000.0,-219504000.0,154614000.0,746000.0,,,71144000.0,-2628000.0,75891000.0,46986000.0,125851000.0,127013000.0,125645000.0,206000.0,53663000.0,1661000.0,-70000.0,20001000.0,48624000.0,69538000.0,52677000.0,46986000.0,569870000.0,4410000.0,115830000.0,503765000.0,9008000.0,63897000.0,72905000.0,187567000.0,926000.0,15427000.0,-3685000.0,10813000.0,10813000.0,-3685000.0,877000.0,,,137244000.0,154424000.0,165237000.0,1549000.0,124807000.0,371537721.0,-73858000.0,176764000.0,67268000.0,-14000.0,136918000.0,378031000.0,342829000.0,49200000.0,,-130000.0,-130000.0,-4350000.0,-4350000.0,-7860000.0,1383000.0,264375000.0,923721000.0,56639000.0,746000.0,160403000.0,9235000.0,66883000.0,289954000.0,356837000.0,160403000.0,895000.0,132915000.0,445387721.0,4082000.0,-1883000.0,-272000.0,228000000.0,-2076000.0,137244000.0,137244000.0,139128000.0,137244000.0,137244000.0,139128000.0,139128000.0,-597000.0,-6685000.0,8153000.0,-58066000.0,-58066000.0,-6685000.0,0.0,123325000.0,-2031000.0,191839000.0,,23454000.0,60803000.0,10078000.0,,-1007000.0,-12406148.090635,69896000.0,48008000.0,1192000.0,165030000.0,50727531.0,-563000.0,2000.0,241113000.0,,9395000.0,,,,-6020000.0,22685000.0,196269000.0,8566000.0,1162000.0,0.0,110272000.0,232000.0,154554000.0,0.0,58437000.0,115830000.0,10813000.0,395423000.0,51058297.0,166244000.0,569870000.0,191839000.0,16593851.909365,15427000.0,0.099816,14992000.0,-7086000.0,1191009000.0,859824000.0,429742000.0,573952000.0,163838000.0,617057000.0,687245000.0,429490000.0,-3933000.0,165030000.0,17139000.0,166244000.0,166244000.0,330766.0,2966000.0,29174000.0,316198000.0,117000.0
FILA.MI,2024-03-31,3M,EUR,104626000.0,126648000.0,,,,51483333.0,0.12,124807000.0,-1050000.0,,46986000.0,65787000.0,69033000.0,,,-59826000.0,-22824000.0,-41000.0,-3040000.0,-24122000.0,-50201000.0,-59375000.0,46986000.0,554904000.0,,78874000.0,500497000.0,,,,201565000.0,877000.0,2358000.0,8448000.0,8448000.0,8448000.0,8448000.0,,51483333.0,0.12,6178000.0,15156000.0,23604000.0,5192000.0,64981000.0,706520146.0,-35694000.0,,-30709000.0,-39000.0,,381423000.0,,53024000.0,62000.0,6344000.0,6344000.0,2494000.0,2494000.0,-6316000.0,278000.0,291675000.0,554904000.0,5978000.0,2745000.0,160403000.0,,,,,160403000.0,893000.0,,403791146.0,4292000.0,-277000.0,-29451000.0,,1416000.0,6178000.0,6178000.0,6455000.0,6178000.0,6178000.0,6455000.0,6455000.0,-1050000.0,-3850000.0,-2328000.0,12572000.0,12572000.0,-3850000.0,,110822000.0,9078000.0,173481000.0,,23553000.0,61564000.0,10054000.0,,22926000.0,5681348.842488,-29659000.0,39690000.0,13334000.0,131898000.0,50727531.0,-5643000.0,,,,3850000.0,-1000.0,213000.0,-1350000.0,,,,,3246000.0,0.0,114371000.0,463000.0,8812000.0,,,78874000.0,8448000.0,372179000.0,50727531.0,678000.0,554904000.0,173481000.0,181348.842488,2357000.0,0.267476,13141000.0,-1354000.0,1180734000.0,554904000.0,,559196000.0,118564000.0,621538000.0,680237000.0,419973000.0,12663000.0,131898000.0,9745000.0,678000.0,678000.0,,2966000.0,,298932000.0,-740000.0
