symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
FRE.MI,2019-12-31,12M,EUR,,,-12636000.0,0.0,,,,,,,,1743000.0,,,,,,,,,0.0,,0.0,,,,4000.0,,,670000.0,,,,,,373000.0,,,,,,,,,,,,,,,,,,,,,,,
FRE.MI,2020-12-31,12M,EUR,76000.0,436000.0,-13385000.0,,314000.0,14829000.0,1139000.0,1848000.0,1139000.0,14829000.0,13533000.0,0.0,5396000.0,135000.0,536000.0,671000.0,1800000.0,0.0,161000.0,27090000.0,,14274000.0,,179000.0,205000.0,384000.0,,19765000.0,1489000.0,,13705000.0,13372000.0,811000.0,0.0,59317247.0,,161000.0,981000.0,4791000.0,486000.0,709000.0,1079000.0,1500000.0,2534000.0,-1296000.0,59317247.0,13533000.0,13372000.0,1126000.0,19262000.0,13738000.0,1055000.0,15022000.0,4240000.0,13866000.0,2440000.0,22000.0,1245000.0,3596000.0
FRE.MI,2021-12-31,12M,EUR,53000.0,483000.0,-14290000.0,,179000.0,14829000.0,203000.0,2691000.0,203000.0,14829000.0,13672000.0,35000.0,5048000.0,86000.0,0.0,86000.0,736000.0,0.0,154000.0,27257000.0,,13876000.0,,93000.0,204000.0,297000.0,,23601000.0,1575000.0,1000.0,12967000.0,13518000.0,802000.0,0.0,59317247.0,,154000.0,548000.0,1041000.0,390000.0,2488000.0,602000.0,1347000.0,2580000.0,-1157000.0,59317247.0,13672000.0,13518000.0,137000.0,18169000.0,13876000.0,383000.0,15247000.0,2922000.0,13121000.0,2186000.0,1000.0,1087000.0,4312000.0
FRE.MI,2022-12-31,12M,EUR,135000.0,269000.0,-18825000.0,,93000.0,14829000.0,130000.0,2901000.0,130000.0,14829000.0,10420000.0,0.0,5507000.0,86000.0,173000.0,259000.0,682000.0,0.0,123000.0,8465000.0,,11723000.0,,7000.0,1130000.0,1137000.0,,6618000.0,1454000.0,1173000.0,8465000.0,10297000.0,383000.0,0.0,59317247.0,,123000.0,245000.0,333000.0,406000.0,2771000.0,380000.0,1827000.0,1514000.0,-4409000.0,59317247.0,10420000.0,10297000.0,104000.0,14095000.0,11550000.0,1396000.0,11874000.0,2221000.0,8588000.0,1539000.0,0.0,19000.0,4825000.0
FRE.MI,2023-12-31,12M,EUR,120000.0,382000.0,,,7000.0,14829000.0,315000.0,3703000.0,315000.0,14829000.0,10624000.0,,6077000.0,7000.0,182000.0,189000.0,693000.0,0.0,113000.0,7957000.0,,11773000.0,,0.0,967000.0,967000.0,,6465000.0,1463000.0,834000.0,7957000.0,10511000.0,383000.0,0.0,59317247.0,,113000.0,311000.0,44000.0,289000.0,3388000.0,467000.0,1629000.0,1448000.0,-4205000.0,59317247.0,10624000.0,10511000.0,74000.0,14147000.0,11591000.0,1156000.0,12087000.0,2060000.0,8070000.0,1367000.0,36000.0,17000.0,5384000.0
