symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital
FRE.MI,2019-12-31,12M,EUR,,,-12636000.0,0.0,,,59317247.0,6.7e-05,,,,,,,,,,,,,,,,,1743000.0,,,,,,,,,,,,59317247.0,6.7e-05,,,,,,,,,24000.0,,,,,0.0,,,3000.0,3000.0,,0.0,,,0.0,22000.0,,,,,,4000.0,,,,,670000.0,,,,,,,,,,210000.0,,,,,,,22000.0,,,,,,,,,,,,373000.0,,,,,,,,,,,,,,4000.0,,,,,,,,,210000.0,24000.0,,22000.0,,,,,,,,,,,,,,,,,,,,,,,
FRE.MI,2020-12-31,12M,EUR,76000.0,436000.0,-13385000.0,,6000.0,,59317247.0,0.002394,1069000.0,-93000.0,314000.0,14829000.0,1139000.0,1848000.0,1139000.0,-6000.0,70000.0,260000.0,-84000.0,9000.0,179000.0,70000.0,14829000.0,13533000.0,0.0,871000.0,5396000.0,135000.0,536000.0,671000.0,1800000.0,65000.0,767000.0,767000.0,767000.0,761000.0,59317247.0,0.002394,142000.0,416000.0,1183000.0,1139000.0,18336808.0,,-1307000.0,1370000.0,22000.0,0.0,161000.0,27090000.0,1474000.0,,100000.0,100000.0,,,-102000.0,,14274000.0,-86000.0,,,179000.0,205000.0,384000.0,,-998000.0,,19765000.0,17913808.0,1489000.0,-109000.0,,142000.0,142000.0,251000.0,142000.0,142000.0,251000.0,251000.0,-20000.0,-102000.0,0.0,-998000.0,-998000.0,-102000.0,-95000.0,13705000.0,-66000.0,,13372000.0,811000.0,0.0,1190000.0,147560.126582,1463000.0,1049000.0,425000.0,2345000.0,59317247.0,,,161000.0,102000.0,131000.0,981000.0,4791000.0,486000.0,709000.0,7000.0,0.0,1079000.0,1500000.0,316000.0,2534000.0,-4000.0,-27000.0,-66000.0,871000.0,767000.0,328000.0,-998000.0,-1296000.0,7000.0,0.0,22000.0,59317247.0,,-7000.0,13533000.0,13372000.0,-1439.873418,65000.0,0.205696,1126000.0,205000.0,19262000.0,13738000.0,1055000.0,15022000.0,1920000.0,4240000.0,13866000.0,2440000.0,2000.0,2345000.0,22000.0,-7000.0,-7000.0,1245000.0,3596000.0
FRE.MI,2021-12-31,12M,EUR,53000.0,483000.0,-14290000.0,,7000.0,7000.0,59317247.0,0.002343,1139000.0,-46000.0,179000.0,14829000.0,203000.0,2691000.0,203000.0,-2000.0,-936000.0,588000.0,-23000.0,-48000.0,515000.0,-936000.0,14829000.0,13672000.0,35000.0,896000.0,5048000.0,86000.0,0.0,86000.0,736000.0,38000.0,777000.0,784000.0,784000.0,777000.0,59317247.0,0.002343,139000.0,328000.0,1112000.0,203000.0,16327981.0,,-2605000.0,1662000.0,30000.0,0.0,154000.0,27257000.0,1370000.0,0.0,65000.0,65000.0,,,-52000.0,,13876000.0,-39000.0,,,93000.0,204000.0,297000.0,,-691000.0,,23601000.0,18506981.0,1575000.0,-86000.0,1000.0,139000.0,139000.0,225000.0,139000.0,139000.0,225000.0,225000.0,7000.0,-66000.0,,-691000.0,-691000.0,-66000.0,-1779000.0,12967000.0,-46000.0,,13518000.0,802000.0,0.0,1114000.0,140711.026616,1708000.0,1053000.0,317000.0,2266000.0,59317247.0,,,154000.0,52000.0,109000.0,548000.0,1041000.0,390000.0,2488000.0,2000.0,0.0,602000.0,1347000.0,263000.0,2580000.0,0.0,0.0,-46000.0,896000.0,784000.0,293000.0,-691000.0,-1157000.0,7000.0,,30000.0,59317247.0,,-2000.0,13672000.0,13518000.0,-288.973384,38000.0,0.144487,137000.0,146000.0,18169000.0,13876000.0,383000.0,15247000.0,1949000.0,2922000.0,13121000.0,2186000.0,1000.0,2266000.0,1000.0,-2000.0,-2000.0,1087000.0,4312000.0
FRE.MI,2022-12-31,12M,EUR,135000.0,269000.0,-18825000.0,,13000.0,13000.0,59317247.0,-0.055094,203000.0,-49000.0,93000.0,14829000.0,130000.0,2901000.0,130000.0,-5000.0,-73000.0,-75000.0,82000.0,214000.0,216000.0,-73000.0,14829000.0,10420000.0,0.0,996000.0,5507000.0,86000.0,173000.0,259000.0,682000.0,-1155000.0,782000.0,795000.0,795000.0,782000.0,59317247.0,-0.055094,-3268000.0,-4453000.0,-3658000.0,130000.0,10292159.0,,-521000.0,448000.0,37000.0,0.0,123000.0,8465000.0,229000.0,3800000.0,42000.0,42000.0,,,-44000.0,,11723000.0,-49000.0,,2000.0,7000.0,1130000.0,1137000.0,2000.0,-154000.0,,6618000.0,12931159.0,1454000.0,72000.0,1173000.0,-3268000.0,-3268000.0,-3340000.0,-3268000.0,-3268000.0,-3340000.0,-3340000.0,-30000.0,-44000.0,,-152000.0,-152000.0,-44000.0,-283000.0,8465000.0,-19000.0,,10297000.0,383000.0,0.0,142000.0,-444418.242492,497000.0,894000.0,-665000.0,1225000.0,59317247.0,-27000.0,,123000.0,30000.0,99000.0,245000.0,333000.0,406000.0,2771000.0,,0.0,380000.0,1827000.0,-4495000.0,1514000.0,,-30000.0,-19000.0,996000.0,795000.0,261000.0,-154000.0,-4409000.0,0.0,,37000.0,59317247.0,,-3800000.0,10420000.0,10297000.0,-976418.242492,-1155000.0,0.256952,104000.0,195000.0,14095000.0,11550000.0,1396000.0,11874000.0,1890000.0,2221000.0,8588000.0,1539000.0,2000.0,1225000.0,0.0,-3800000.0,-3800000.0,19000.0,4825000.0
FRE.MI,2023-12-31,12M,EUR,120000.0,382000.0,,,10000.0,10000.0,,,130000.0,-21000.0,7000.0,14829000.0,315000.0,3703000.0,315000.0,-6000.0,185000.0,113000.0,-15000.0,-109000.0,-17000.0,185000.0,14829000.0,10624000.0,,1057000.0,6077000.0,7000.0,182000.0,189000.0,693000.0,19000.0,529000.0,539000.0,539000.0,529000.0,,,206000.0,328000.0,867000.0,315000.0,9365352.0,10.802021,-859000.0,1044000.0,,0.0,113000.0,7957000.0,882000.0,0.0,70000.0,70000.0,,,39000.0,,11773000.0,-21000.0,,0.0,0.0,967000.0,967000.0,0.0,-156000.0,,6465000.0,12219352.0,1463000.0,-33000.0,834000.0,206000.0,206000.0,239000.0,206000.0,206000.0,239000.0,239000.0,0.0,-72000.0,,-156000.0,-156000.0,-72000.0,-617000.0,7957000.0,-21000.0,,10511000.0,383000.0,0.0,867000.0,206000.0,1065000.0,663000.0,219000.0,1939000.0,59317247.0,,,113000.0,-39000.0,124000.0,311000.0,44000.0,289000.0,3388000.0,,0.0,467000.0,1629000.0,258000.0,1448000.0,,0.0,-21000.0,1057000.0,539000.0,322000.0,-156000.0,-4205000.0,0.0,,,59317247.0,,0.0,10624000.0,10511000.0,0.0,19000.0,0.073643,74000.0,285000.0,14147000.0,11591000.0,1156000.0,12087000.0,1720000.0,2060000.0,8070000.0,1367000.0,2000.0,1939000.0,36000.0,0.0,0.0,17000.0,5384000.0
