symbol,asOfDate,periodType,currencyCode,AccountsPayable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,ImpairmentOfCapitalAssets,InsuranceAndClaims,InterestExpense,InterestIncome,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,Payables,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,Receivables,ReconciledDepreciation,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock
BFF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,-92152892.0,,,2374834.0,6623048.0,,,,-92152892.0,,,,,,,,,,,0.0,,,,,6569790.0,,,,,,,,,0.0,,,,,,,,,,,,,,83171.0,,2367687152.0,,,,,,,,,,,1.0,,,,,,,,,,,6779000.0,,,,,,,,,,-77600.0,,,,,,,160771.0,,,,,,,,,,,,,,,,,,,,,
BFF.MI,2020-12-31,12M,EUR,2908000.0,693106.0,2090399.0,1682213924.0,170648346.0,0.52,78305302.0,11826000.0,-6978685.0,131400994.0,204468000.0,,4000.0,111295877.0,-15180401.0,15926466.0,20267039.0,111295878.0,131400994.0,,462578464.0,,5520252.0,5520252.0,5520252.0,3429853.0,0.0,176592578.0,0.52,91072581.0,0.0,,189601179.0,0.0,-2627884.0,1456095.0,114009437.0,,418573.0,39726000.0,30874236.0,36675140.0,18014000.0,5520252.0,0.0,46873000.0,245253000.0,1464510870.0,-7064360.0,1682213924.0,1682301868.0,3685000.0,1009376406.0,87944.0,181000.0,839675877.0,,0.0,-85676.0,-2627884.0,797464406.0,91072581.0,91072581.0,91072581.0,,91072581.0,91072581.0,91072581.0,91072581.0,-3940736.0,198379691.0,,1.0,18014021.0,-3037949.0,425903324.0,99919732.406941,120988122.0,82940252.0,221706077.0,169974874.0,-1.0,,5800904.0,,-4635000.0,93470000.0,2322000.0,,115374367.0,123713298.0,4128249.0,-85676.0,-3940736.0,-3037949.0,27070000.0,5520252.0,12018000.0,297625581.0,,39726000.0,170650642.0,-12018000.0,462578464.0,425903324.0,-3170848.593059,32640717.0,0.263842,4090128.0,6051313567.0,1464510870.0,1009376406.0,462578464.0,5588735103.0,221706077.0,18996367.0,-12018000.0,-12018000.0,0.0,675768.0,3517312.0
BFF.MI,2021-12-31,12M,EUR,18499000.0,66492997.0,4950500.0,5876132780.0,185312690.0,1.06,189601179.0,26307000.0,-61316500.0,142690771.0,825027000.0,-168506806.0,192000.0,364866623.0,,435839964.0,333911648.0,364866623.0,142690771.0,-168506806.0,571596602.0,2368535.0,10082922.0,10082922.0,10082922.0,5132422.0,7538861.0,195487913.0,1.01,197372423.0,3675911.0,,554467803.0,32503527.0,-97321567.0,5268845.0,471909758.0,-9840000.0,-9916310.0,81124000.0,30874236.0,67547298.0,36451000.0,1868000.0,,39546000.0,230315000.0,934221764.0,-71038068.0,5912744221.0,5926228002.0,6324000.0,379626162.0,13483781.0,252000.0,1205121856.0,,0.0,-13397479.0,71185239.0,,197372423.0,197372423.0,197372423.0,0.0,197372423.0,197372423.0,197372423.0,197372423.0,-34610887.0,190768981.0,,,36451859.0,-26705613.0,504049304.0,156420583.0,533226258.0,158406922.0,301599679.0,169974874.0,1.0,,36673062.0,-195391.0,-4581000.0,1130997000.0,3568000.0,11363000.0,1160177559.0,196658577.0,-473879.0,-13397479.0,-34610887.0,-26705613.0,84047000.0,10082922.0,-65247000.0,324914423.0,,81124000.0,170650642.0,53884000.0,571596602.0,504049304.0,12932160.0,-713846.0,0.24,41389440.0,11176697328.0,934221764.0,379626162.0,571596602.0,10605100726.0,301599679.0,10681559.0,53884000.0,53884000.0,4094816.0,675768.0,7132434.0
BFF.MI,2022-12-31,12M,EUR,11155000.0,66277204.0,6540000.0,6257325995.0,184669974.0,1.26,554467803.0,29246000.0,-33222786.0,142870383.0,911325000.0,-193830293.0,207000.0,79097226.0,0.0,-115690271.0,-214758998.0,79097227.0,142870383.0,-193830293.0,758767214.0,99154138.0,12647092.0,12647092.0,11545378.0,5005378.0,15263592.0,186293165.0,1.25,232047606.0,0.0,1314212.0,634879242.0,90329591.0,-43830293.0,6852891.0,123101209.0,14844398.0,5154401.0,80082000.0,30957000.0,70154575.0,54349000.0,1102000.0,,92989000.0,354806000.0,988359280.0,-33396475.0,6347866586.0,6361522492.0,22575000.0,242773066.0,13655906.0,199000.0,1370651130.0,,,-173689.0,150000000.0,,232047606.0,232047606.0,232047606.0,0.0,232047606.0,232047606.0,232047606.0,232047606.0,-10288313.0,261817621.0,,,54349168.0,-22934473.0,688612639.0,153284253.17504,156323995.0,190797605.0,415149380.0,184975224.0,,150000000.0,39197575.0,-4050536.0,26799227.0,1091465000.0,2329000.0,-119400000.0,1144623504.0,331201744.0,16440295.0,-173689.0,-10288313.0,-22934473.0,290019000.0,12647092.0,5879000.0,353171712.0,,80082000.0,185545952.0,112419000.0,758767214.0,688612639.0,33655647.17504,99154138.0,0.299377,513588.0,13342416883.0,988359280.0,242773066.0,758767214.0,12583649669.0,415149380.0,42003504.0,112419000.0,112419000.0,7000.0,570728.0,3883976.0
BFF.MI,2023-12-31,12M,EUR,9654000.0,66277204.0,8251000.0,5094701601.0,185626946.0,0.92,634879242.0,38674000.0,-31666179.0,143946902.0,593891000.0,-159418211.0,205000.0,-378753466.0,0.0,,-411131545.0,-378753465.0,143946902.0,-159418211.0,758811616.0,63336666.0,13054912.0,13054912.0,13055000.0,4804000.0,1215000.0,188195353.0,0.91,171661757.0,,1082465.0,257208240.0,164856452.0,-162212594.0,,-216540871.0,-14313592.0,1697429.0,87282000.0,30957000.0,74742079.0,60689000.0,0.0,,345255000.0,629408000.0,986042271.0,-31666179.0,5260725053.0,5273885375.0,18890000.0,242466655.0,13160322.0,332000.0,1922773617.0,0.0,,,-2794384.0,,171661757.0,171661757.0,171661757.0,0.0,171661757.0,171661757.0,171661757.0,171661757.0,-12614760.0,284151750.0,1.0,,60689761.0,-19051419.0,684069537.0,176404036.17029,-184874692.0,192148135.0,437802757.0,186395609.0,-2.0,150000000.0,43785079.0,-3861012.0,18025135.0,1294742000.0,2793000.0,1300000.0,1322980113.0,234998423.0,-3621879.0,,-12614760.0,-19051419.0,511011000.0,13054912.0,5192000.0,355459732.0,,87282000.0,186890463.0,-6492000.0,758811616.0,684069537.0,-1749720.82971,63336666.0,0.26952,57413940.0,12292265929.0,986042271.0,242466655.0,758811616.0,11533454313.0,437802757.0,18584113.0,-6492000.0,-6492000.0,6000.0,494854.0,4377295.0
