symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
LTMC.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2561000.0,,,,,,,-2561000.0,-2561000.0,2561000.0
LTMC.MI,2023-03-31,3M,EUR,28646000.0,251630412.0,0.166129,249937000.0,41761000.0,13115000.0,251630412.0,0.166129,41803000.0,102944000.0,144705000.0,172325000.0,,36420000.0,36420000.0,12000.0,12000.0,-1936000.0,41803000.0,41803000.0,43739000.0,41803000.0,41803000.0,43739000.0,-37466000.0,-37466000.0,144705000.0,41803000.0,68439000.0,103886000.0,422262000.0,,4788000.0,0.0,66524000.0,249937000.0,41761000.0,1936000.0,,0.0,22785000.0,0.342508,318376000.0,1058000.0,422262000.0,,,
LTMC.MI,2023-06-30,3M,EUR,,251630412.0,-0.006951,236074000.0,38956000.0,38956000.0,251630412.0,-0.006951,-1749000.0,107807000.0,146763000.0,165081000.0,,96563000.0,96563000.0,23286000.0,23286000.0,-654000.0,-1749000.0,-1749000.0,-1095000.0,-1749000.0,-1749000.0,-1095000.0,-73277000.0,-73277000.0,150731000.0,1266680.0,76237000.0,88844000.0,401155000.0,3344000.0,12805000.0,0.0,11244000.0,236074000.0,35245000.0,,-3968000.0,-952320.0,12339000.0,0.24,312311000.0,,401155000.0,-3968000.0,-3968000.0,3968000.0
LTMC.MI,2023-09-30,3M,EUR,,251630412.0,0.104924,221133000.0,49964000.0,49964000.0,251630412.0,0.104924,26402000.0,85906000.0,135870000.0,162269000.0,,38321000.0,38321000.0,2670000.0,2670000.0,-3766000.0,26402000.0,26402000.0,30168000.0,26402000.0,26402000.0,30168000.0,-35651000.0,-35651000.0,136605000.0,26867976.253021,77845000.0,84424000.0,383402000.0,,3966000.0,0.0,47585000.0,221133000.0,37971000.0,,-735000.0,-269023.746979,17417000.0,0.366019,298978000.0,,383402000.0,-735000.0,-735000.0,735000.0
LTMC.MI,2023-09-30,TTM,EUR,,251630412.0,0.32657,,,,251630412.0,0.32657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTMC.MI,2023-12-31,3M,EUR,51179000.0,,,271182000.0,66660000.0,15481000.0,,,-817000.0,58589000.0,137236000.0,170418000.0,546000.0,50012000.0,50012000.0,2171000.0,2171000.0,437000.0,-817000.0,-817000.0,-1254000.0,-817000.0,-817000.0,-1254000.0,-45754000.0,-45754000.0,139585000.0,968240.0,105477000.0,64941000.0,441600000.0,,13318000.0,0.0,8577000.0,271182000.0,78647000.0,1049000.0,-2349000.0,-563760.0,9831000.0,0.24,376659000.0,-2087000.0,441600000.0,-2349000.0,-2349000.0,1803000.0
LTMC.MI,2023-12-31,TTM,EUR,,234373124.0,0.29,,,,234373124.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTMC.MI,2024-03-31,3M,EUR,36820000.0,260072727.0,0.11,268648000.0,51921000.0,15101000.0,260072727.0,0.11,28608000.0,96384000.0,148305000.0,171431000.0,,43866000.0,43866000.0,6008000.0,6008000.0,-1528000.0,28608000.0,28608000.0,30136000.0,28608000.0,28608000.0,30136000.0,-39283000.0,-39283000.0,148305000.0,28608000.0,79630000.0,91801000.0,440079000.0,,5540000.0,0.0,52518000.0,268648000.0,51921000.0,1740000.0,,0.0,22382000.0,0.4,348278000.0,1425000.0,440079000.0,,,
LTMC.MI,2024-03-31,TTM,EUR,145505000.0,251630412.0,0.219004,1000464000.0,203784000.0,58279000.0,251630412.0,0.219004,55108000.0,345706000.0,549490000.0,668370000.0,,222072000.0,222072000.0,34135000.0,34135000.0,-5511000.0,55108000.0,55108000.0,60619000.0,55108000.0,55108000.0,60619000.0,-193965000.0,-193965000.0,555165000.0,58513000.0,336027000.0,332343000.0,1668834000.0,,33586000.0,0.0,123634000.0,1000464000.0,203784000.0,7155000.0,,-2270000.0,63015000.0,0.4,1336491000.0,6028000.0,1668834000.0,-5675000.0,-5675000.0,
