symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
LTMC.MI,2020-12-31,12M,EUR,71891000.0,251630412.0,-0.198593,63345000.0,101699000.0,29808000.0,251630412.0,-0.198593,-49972000.0,-5891000.0,95808000.0,5479000.0,325415000.0,16000.0,44799000.0,44799000.0,44000.0,44000.0,914000.0,-49972000.0,-49972000.0,-50886000.0,-49972000.0,-49972000.0,-50886000.0,-47820000.0,-47820000.0,95824000.0,-49959840.0,328217000.0,-2802000.0,388760000.0,8557000.0,5659000.0,0.0,-50690000.0,63345000.0,101699000.0,1658000.0,1658000.0,190385000.0,190385000.0,-16000.0,-3840.0,196000.0,0.24,391562000.0,3065000.0,388760000.0,-16000.0,-16000.0,886000.0
LTMC.MI,2021-12-31,12M,EUR,93389000.0,251630412.0,-0.228732,171054000.0,142611000.0,49222000.0,251630412.0,-0.228732,-57556000.0,33206000.0,175817000.0,12740000.0,644357000.0,0.0,83466000.0,83466000.0,36000.0,36000.0,328000.0,-57556000.0,-57556000.0,-57884000.0,-57556000.0,-57556000.0,-57884000.0,-95703000.0,-95703000.0,175817000.0,-57556000.0,598447000.0,45910000.0,815411000.0,7298000.0,16629000.0,0.0,-50260000.0,171054000.0,142611000.0,6296000.0,6296000.0,372107000.0,372107000.0,0.0,0.0,7624000.0,0.24,769501000.0,12273000.0,815411000.0,0.0,0.0,555000.0
LTMC.MI,2022-12-31,12M,EUR,97879000.0,251630412.0,0.286607,891367000.0,154307000.0,56428000.0,251630412.0,0.286607,72119000.0,252422000.0,406729000.0,,516319000.0,490000.0,119167000.0,119167000.0,550000.0,550000.0,-6312000.0,72119000.0,72119000.0,78431000.0,72119000.0,72119000.0,78431000.0,-124251000.0,-124251000.0,407219000.0,72491400.0,257408000.0,258911000.0,1407686000.0,13269000.0,22629000.0,0.0,133255000.0,891367000.0,154307000.0,,5588000.0,,,-490000.0,-117600.0,54824000.0,0.24,1148775000.0,5634000.0,1407686000.0,-490000.0,-490000.0,0.0
LTMC.MI,2023-09-30,TTM,EUR,,251630412.0,0.32657,,,,251630412.0,0.32657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTMC.MI,2023-12-31,12M,EUR,137331000.0,234373124.0,0.29,981753000.0,193624000.0,56293000.0,234373124.0,0.29,68303000.0,352266000.0,545890000.0,,669264000.0,553000.0,214626000.0,214626000.0,28139000.0,28139000.0,-5919000.0,68303000.0,68303000.0,74222000.0,68303000.0,68303000.0,74222000.0,-192148000.0,-192148000.0,551565000.0,72616000.0,324836000.0,344428000.0,1651017000.0,,32834000.0,0.0,137640000.0,981753000.0,193624000.0,,7351000.0,,,-5675000.0,-1362000.0,63418000.0,0.24,1306589000.0,5661000.0,1651017000.0,-5675000.0,-5675000.0,5122000.0
LTMC.MI,2023-12-31,TTM,EUR,,234373124.0,0.29,,,,234373124.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTMC.MI,2024-03-31,TTM,EUR,145505000.0,251630412.0,0.219004,1000464000.0,203784000.0,58279000.0,251630412.0,0.219004,55108000.0,345706000.0,549490000.0,,668370000.0,,222072000.0,222072000.0,34135000.0,34135000.0,-5511000.0,55108000.0,55108000.0,60619000.0,55108000.0,55108000.0,60619000.0,-193965000.0,-193965000.0,555165000.0,58513000.0,336027000.0,332343000.0,1668834000.0,,33586000.0,0.0,123634000.0,1000464000.0,203784000.0,,7155000.0,,,,-2270000.0,63015000.0,0.4,1336491000.0,6028000.0,1668834000.0,-5675000.0,-5675000.0,
