symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
LTMC.MI,2022-12-31,3M,EUR,55884000.0,88496000.0,-96311000.0,0.0,,,3991000.0,,,,53470000.0,,68215000.0,50000.0,234838000.0,236999000.0,-16726000.0,216241000.0,18597000.0,,,,,,,,50000.0,-16726000.0,51390000.0,0.0,14744000.0,,498002000.0,13934000.0,605000.0,14539000.0,523797000.0,12670000.0,,,,,1773000.0,,,,,,,,23595000.0,,3214000.0,,1428719000.0,2033137000.0,261053000.0,,0.0,1803000.0,,,,,,,3214000.0,1845620000.0,,489000.0,5794000.0,9711000.0,0.0,-819000.0,54281000.0,1793625000.0,1847906000.0,0.0,,9711000.0,27845000.0,23974000.0,,55168000.0,,-126505000.0,0.0,1559392000.0,,,,,,,,,,,,,,,-174305000.0,164742000.0,,-929000.0,-1981747000.0,0.0,0.0,123606000.0,17979000.0,2597000.0,,,,,,,251630412.0,31716000.0,31716000.0,604418000.0,,14733000.0,,,,150694000.0,168865000.0,56688000.0,2161000.0,,421679000.0,54339000.0,,0.0,-4266000.0,,,,,,,,24238000.0,-27619000.0,-25000.0,,251630412.0,-819000.0,-110000.0,-2561000.0,51390000.0,-1981747000.0,,,,2312000.0,-13818000.0,2756235000.0,1845015000.0,1862445000.0,106558000.0,,2649677000.0,2258233000.0,2125880000.0,,,215101000.0,-2561000.0,-2561000.0,106771000.0,-25795000.0,2561000.0
LTMC.MI,2023-03-31,3M,EUR,,,,,28646000.0,28646000.0,,251630412.0,0.166129,234838000.0,,-19587000.0,,,,,,,,57755000.0,443000.0,-14754000.0,-15123000.0,9536000.0,-19898000.0,57755000.0,,,,,,249937000.0,,,,,,,13115000.0,41761000.0,41761000.0,13115000.0,,251630412.0,0.166129,41803000.0,102944000.0,144705000.0,292593000.0,,,-46472000.0,,108035000.0,,,,172325000.0,,,,36420000.0,36420000.0,12000.0,12000.0,-41540000.0,,,-23395000.0,,,,,,,,,,-466000.0,,,,,,-1936000.0,-3808000.0,,,41803000.0,41803000.0,43739000.0,41803000.0,41803000.0,66524000.0,43739000.0,-8681000.0,-37466000.0,,-466000.0,-466000.0,-37466000.0,40000.0,,,-10906000.0,,,,,,,,144705000.0,41803000.0,127622000.0,68439000.0,103886000.0,422262000.0,,,,,39112000.0,,,,4788000.0,,,,,0.0,,,66524000.0,,,-3808000.0,-8681000.0,-10906000.0,249937000.0,41761000.0,1936000.0,-466000.0,,,,,,,,,,,0.0,22785000.0,0.342508,,,,,,,318376000.0,,,,1058000.0,422262000.0,,,,,,
LTMC.MI,2023-06-30,3M,EUR,78322000.0,65111000.0,-105589000.0,,,21670000.0,,251630412.0,-0.006951,292593000.0,54285000.0,-29869000.0,,10000000.0,403693000.0,428941000.0,,388289000.0,15404000.0,1020563000.0,742000.0,78817000.0,-5201000.0,11436000.0,85794000.0,1020563000.0,10000000.0,,523454000.0,,13483000.0,236074000.0,1486306000.0,,,,1538478000.0,,13575000.0,35245000.0,38956000.0,38956000.0,,251630412.0,-0.006951,-1749000.0,107807000.0,146763000.0,1313156000.0,3794418670.0,,907650000.0,,116126000.0,1541891000.0,2018374000.0,275355000.0,165081000.0,,,,96563000.0,96563000.0,23286000.0,23286000.0,-7280000.0,2029000.0,523454000.0,-33082000.0,476000.0,6950000.0,,,,,,,,-596329000.0,8753000.0,6591000.0,25481000.0,2193210670.0,10027000.0,-654000.0,,,,-1749000.0,-1749000.0,-1095000.0,-1749000.0,-1749000.0,14954000.0,-1095000.0,-19911000.0,-73277000.0,,506761000.0,513171000.0,-73277000.0,15533000.0,,169766000.0,-9958000.0,,-1494920000.0,,,70252000.0,19067000.0,,150731000.0,1266680.0,145995000.0,76237000.0,88844000.0,401155000.0,251630412.0,80455000.0,379112000.0,476483000.0,80005000.0,15288000.0,16385000.0,3344000.0,12805000.0,,182106000.0,,25248000.0,0.0,82685000.0,,11244000.0,0.0,,,-19911000.0,-9958000.0,236074000.0,35245000.0,,-602739000.0,909463000.0,-2529000.0,,,251630412.0,,,-3968000.0,523454000.0,-1494920000.0,-952320.0,12339000.0,0.24,307000.0,,3706602000.0,523454000.0,,533481000.0,312311000.0,3173121000.0,2220296000.0,1634643000.0,,401155000.0,4363000.0,-3968000.0,-3968000.0,,-52172000.0,3968000.0
LTMC.MI,2023-09-30,3M,EUR,79649000.0,78863000.0,-137526000.0,,,35836000.0,,251630412.0,0.104924,1313156000.0,59740000.0,-43759000.0,,10000000.0,293619000.0,319900000.0,0.0,265092000.0,28527000.0,-1019537000.0,1094000.0,-75311000.0,2287000.0,-12903000.0,-84833000.0,-1019537000.0,10000000.0,0.0,513344000.0,0.0,13207000.0,221133000.0,508981000.0,,,,527747000.0,,2135000.0,37971000.0,49964000.0,49964000.0,,251630412.0,0.104924,26402000.0,85906000.0,135870000.0,293619000.0,3817317038.0,,-1018127000.0,,1759000.0,1583749000.0,2033021000.0,311377000.0,162269000.0,,,,38321000.0,38321000.0,2670000.0,2670000.0,-50993000.0,1596000.0,513344000.0,-46928000.0,469000.0,6974000.0,,0.0,0.0,,,,0.0,-915000000.0,8480000.0,6655000.0,29469000.0,2216109038.0,43808000.0,-3766000.0,,0.0,,26402000.0,26402000.0,30168000.0,26402000.0,26402000.0,47585000.0,30168000.0,-34184000.0,-35651000.0,2000.0,-909114000.0,-915000000.0,-35651000.0,-6574000.0,-2990000.0,173851000.0,-9575000.0,5886000.0,-1519677000.0,,,67016000.0,20882000.0,,136605000.0,26867976.253021,45518000.0,77845000.0,84424000.0,383402000.0,251630412.0,108427000.0,306592000.0,449272000.0,30840000.0,16231000.0,16682000.0,,3966000.0,,208961000.0,,26281000.0,0.0,104697000.0,,47585000.0,0.0,1708000.0,,-34184000.0,-9575000.0,221133000.0,37971000.0,,-909114000.0,,25337000.0,,2000.0,251630412.0,0.0,5886000.0,-735000.0,513344000.0,-1519677000.0,-269023.746979,17417000.0,0.366019,195000.0,0.0,2748609000.0,513344000.0,,557152000.0,298978000.0,2191457000.0,2239628000.0,1663710000.0,,383402000.0,25048000.0,-735000.0,-735000.0,,-18766000.0,735000.0
LTMC.MI,2023-12-31,3M,EUR,47162000.0,95825000.0,-130223000.0,433832000.0,51179000.0,51179000.0,558000.0,,,293619000.0,64073000.0,-30020000.0,75908000.0,10000000.0,294682000.0,296473000.0,-1010000.0,267550000.0,27132000.0,1063000.0,463000.0,-527000.0,13285000.0,-18515000.0,-5294000.0,1063000.0,10000000.0,-1010000.0,498372000.0,0.0,12677000.0,271182000.0,1043504000.0,18592000.0,2329000.0,20921000.0,574578000.0,11649000.0,27468000.0,78647000.0,66660000.0,15481000.0,40196000.0,,,-817000.0,58589000.0,137236000.0,294682000.0,4064669733.0,,450143000.0,1495000.0,58377000.0,1481917000.0,2043238000.0,309012000.0,170418000.0,45000.0,0.0,546000.0,50012000.0,50012000.0,2171000.0,2171000.0,-38222000.0,1495000.0,2419777000.0,-537477000.0,462000.0,558000.0,285000.0,0.0,497500000.0,57316000.0,1919076000.0,1976392000.0,497500000.0,0.0,285000.0,4891000.0,32292000.0,2463461733.0,43218000.0,437000.0,-13305000.0,0.0,1626723000.0,-817000.0,-817000.0,-1254000.0,-817000.0,-817000.0,8577000.0,-1254000.0,-20115000.0,-45754000.0,0.0,496588000.0,497500000.0,-45754000.0,5127000.0,-494152000.0,178789000.0,-9905000.0,-912000.0,-1544866000.0,,,101147000.0,22016000.0,3588000.0,139585000.0,968240.0,88397000.0,105477000.0,64941000.0,441600000.0,251630412.0,36144000.0,36144000.0,561321000.0,50435000.0,,,,13318000.0,240670000.0,199970000.0,27605000.0,1791000.0,0.0,438856000.0,54151000.0,8577000.0,0.0,-7663000.0,-13305000.0,-20115000.0,-9905000.0,271182000.0,78647000.0,1049000.0,-912000.0,528639000.0,16989000.0,,,251630412.0,,-912000.0,-2349000.0,498372000.0,-1544866000.0,-563760.0,9831000.0,0.24,3127000.0,-37710000.0,3282195000.0,2417448000.0,1997313000.0,541590000.0,376659000.0,2740605000.0,2238691000.0,2166027000.0,-2087000.0,441600000.0,151024000.0,-2349000.0,-2349000.0,21385000.0,468926000.0,1803000.0
LTMC.MI,2024-03-31,3M,EUR,48290000.0,90909000.0,-138904000.0,433832000.0,36820000.0,36820000.0,3906000.0,260072727.0,0.11,294682000.0,68453000.0,-47436000.0,75937000.0,10000000.0,319294000.0,321181000.0,,294562000.0,24732000.0,24612000.0,-283000.0,-33624000.0,5235000.0,4547000.0,-24125000.0,24612000.0,10000000.0,,528466000.0,,13077000.0,268648000.0,1088675000.0,18768000.0,2728000.0,21496000.0,580400000.0,11481000.0,15101000.0,51921000.0,51921000.0,15101000.0,31682000.0,260072727.0,0.11,28608000.0,96384000.0,148305000.0,319294000.0,4496453877.0,,-47267000.0,,73235000.0,1483272000.0,2022338000.0,320653000.0,171431000.0,45000.0,,,43866000.0,43866000.0,6008000.0,6008000.0,-35901000.0,1808000.0,2452830000.0,-48792000.0,455000.0,3906000.0,,,,57169000.0,1921636000.0,1978805000.0,,-298000.0,285000.0,4830000.0,33938000.0,2795613877.0,43303000.0,-1528000.0,-1356000.0,,1605070000.0,28608000.0,28608000.0,30136000.0,28608000.0,28608000.0,52518000.0,30136000.0,-33031000.0,-39283000.0,,-298000.0,-298000.0,-39283000.0,-3219000.0,,181749000.0,-14405000.0,,-1493872000.0,,,100447000.0,22716000.0,3939000.0,148305000.0,28608000.0,120671000.0,79630000.0,91801000.0,440079000.0,251630412.0,38934000.0,38934000.0,539066000.0,40407000.0,,,,5540000.0,219411000.0,205185000.0,31031000.0,1887000.0,0.0,436566000.0,67141000.0,52518000.0,0.0,,-1356000.0,-33031000.0,-14405000.0,268648000.0,51921000.0,1740000.0,-298000.0,533797000.0,47083000.0,,,251630412.0,,,,528466000.0,-1493872000.0,0.0,22382000.0,0.4,3829000.0,,3312087000.0,2450102000.0,2000301000.0,571769000.0,348278000.0,2740318000.0,2223412000.0,2159918000.0,1425000.0,440079000.0,168865000.0,,,21438000.0,508275000.0,
