symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,DefinedPensionBenefit,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfInvestmentProperties,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfInvestmentProperties,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
ZUC.MI,2019-12-31,12M,EUR,,,,,391000.0,,,,,,,,,,,,,,,-1934000.0,,,,,,,,,-863000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3457000.0,,,,0.0,391000.0,,0.0,,,,,,,,,,,,,,,,-863000.0,65390000.0,107000.0,,,,,,,,,-744000.0,,,,,,,,,,,,,,,,,,,,,,,443000.0,,10312000.0,,,,44000.0,,,,,,,,-754000.0,,,,,,,,-863000.0,,,,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,116395.0,,,
ZUC.MI,2020-12-31,12M,EUR,24728000.0,19125000.0,-86688000.0,-4185000.0,,25332000.0,2.655,23465000.0,31481000.0,-943000.0,25771000.0,17547000.0,14350000.0,14350000.0,-2999000.0,13793000.0,557000.0,-9115000.0,-11029000.0,0.0,6300000.0,5008000.0,-450000.0,-9115000.0,17547000.0,,48732000.0,135000.0,,16000.0,35803000.0,70173000.0,6198000.0,4827000.0,11025000.0,37471000.0,278000.0,2292000.0,0.0,5510000.0,5510000.0,4553000.0,4553000.0,25332000.0,2.655,67266000.0,70113000.0,75623000.0,14350000.0,73472608.0,-13823000.0,23132000.0,8048000.0,,12000.0,11823000.0,115000.0,2080000.0,23310000.0,54483000.0,35249000.0,446000.0,446000.0,5000.0,5000.0,-189000.0,5000.0,,31538000.0,63544000.0,-4283000.0,0.0,0.0,114000.0,,135000.0,15435000.0,22017000.0,19573000.0,9985000.0,29558000.0,15435000.0,-17506000.0,114000.0,1411000.0,197000.0,44026608.0,0.0,0.0,,135000.0,462000.0,89000.0,67266000.0,67266000.0,67266000.0,67266000.0,67266000.0,67266000.0,67266000.0,-457000.0,,-9458000.0,-2071000.0,-457000.0,,-2701000.0,54483000.0,-943000.0,-7387000.0,46652000.0,6320000.0,4127000.0,953000.0,11387000.0,5243826.287912,8991000.0,32907000.0,2342000.0,71052000.0,25331766.0,2080000.0,392000.0,,402000.0,3836000.0,,,772000.0,2850000.0,-64253000.0,0.0,25544000.0,624000.0,954000.0,69667000.0,0.0,,,-943000.0,831000.0,35803000.0,5510000.0,0.0,0.0,-17506000.0,,289000.0,31185000.0,,,,16531000.0,28354000.0,25331766.0,64236000.0,48732000.0,46652000.0,2213826.287912,2401000.0,0.034464,1356000.0,-1690000.0,128091000.0,58717000.0,40583000.0,48732000.0,68710000.0,79359000.0,57918000.0,41888000.0,5657000.0,16000.0,71052000.0,816000.0,64236000.0,64236000.0,70000.0,0.0,7575000.0,32702000.0,-272000.0
ZUC.MI,2021-12-31,12M,EUR,26391000.0,17258000.0,-93426000.0,-3479000.0,,25332000.0,0.209,14350000.0,34914000.0,-1385000.0,30392000.0,17547000.0,25311000.0,25311000.0,,24855000.0,456000.0,10961000.0,-2017000.0,0.0,2657000.0,1611000.0,2839000.0,10961000.0,17547000.0,0.0,54044000.0,0.0,,281000.0,50076000.0,81979000.0,6693000.0,862000.0,7555000.0,37226000.0,887000.0,182000.0,0.0,8061000.0,8061000.0,7083000.0,7083000.0,25332000.0,0.209,5302000.0,7286000.0,15347000.0,25311000.0,122162663.0,7208000.0,23166000.0,13773000.0,-413000.0,-2000.0,10531000.0,0.0,2090000.0,20737000.0,58056000.0,48637000.0,1802000.0,1802000.0,1000.0,1000.0,-678000.0,33000.0,,33555000.0,72239000.0,-11405000.0,0.0,0.0,114000.0,,0.0,18000000.0,21950000.0,23699000.0,17333000.0,41032000.0,18000000.0,-14357000.0,114000.0,1498000.0,200000.0,97020663.0,0.0,0.0,0.0,0.0,,,5302000.0,5302000.0,5302000.0,5302000.0,5302000.0,5302000.0,5302000.0,-1714000.0,,3383000.0,3643000.0,-1714000.0,,-10719000.0,58056000.0,-1373000.0,-260000.0,51954000.0,4412000.0,4345000.0,1040000.0,15627000.0,5572707.512764,15158000.0,42272000.0,6365000.0,98713000.0,25331766.0,2090000.0,1412000.0,,722000.0,1136000.0,,,711000.0,2816000.0,-2000.0,0.0,28291000.0,493000.0,1005000.0,5484000.0,0.0,,,-1385000.0,1067000.0,50076000.0,8061000.0,0.0,0.0,-14357000.0,,381000.0,36497000.0,0.0,,12000.0,31741000.0,42272000.0,25331766.0,-280000.0,54044000.0,51954000.0,-9292.487236,182000.0,0.033187,2034000.0,-1704000.0,143279000.0,71377000.0,48587000.0,54044000.0,92348000.0,89235000.0,61300000.0,52009000.0,7122000.0,-87000.0,98713000.0,1900000.0,-280000.0,-280000.0,722000.0,,9322000.0,44753000.0,-99000.0
ZUC.MI,2022-12-31,12M,EUR,37275000.0,12712000.0,-99718000.0,-2991000.0,,25332000.0,0.121,25311000.0,40669000.0,-2124000.0,36440000.0,17547000.0,16177000.0,16177000.0,-11000000.0,15714000.0,463000.0,-9134000.0,-6352000.0,,-5444000.0,8918000.0,-3095000.0,-9134000.0,17547000.0,-11000000.0,49068000.0,,,25000.0,51422000.0,81332000.0,7776000.0,5088000.0,12864000.0,50139000.0,1572000.0,2349000.0,0.0,8986000.0,8986000.0,,,25332000.0,0.121,3070000.0,7483000.0,16469000.0,16177000.0,113400320.0,-6903000.0,36613000.0,7944000.0,,94000.0,14222000.0,7856000.0,14961000.0,15703000.0,62554000.0,62463000.0,2064000.0,2064000.0,1000.0,1000.0,-654000.0,30000.0,,45866000.0,70601000.0,-12299000.0,0.0,0.0,114000.0,0.0,,0.0,19258000.0,28664000.0,16445000.0,45109000.0,0.0,-1396000.0,114000.0,8547000.0,1463000.0,64849320.0,0.0,0.0,62000.0,,5356000.0,,3070000.0,3070000.0,3070000.0,3070000.0,3070000.0,3070000.0,3070000.0,-2101000.0,,-1315000.0,-1396000.0,-2101000.0,162000.0,-13333000.0,62554000.0,942000.0,81000.0,34107000.0,4367000.0,4392000.0,1737000.0,17254000.0,3666600.0,10068000.0,55053000.0,7410000.0,113885000.0,25331766.0,7105000.0,1414000.0,2344000.0,,1006000.0,,7353000.0,62554000.0,1984000.0,-60000.0,0.0,37275000.0,481000.0,623000.0,5419000.0,0.0,0.0,,-2124000.0,798000.0,51422000.0,8986000.0,138000.0,138000.0,-1396000.0,,847000.0,31521000.0,62000.0,,3066000.0,40693000.0,54915000.0,25331766.0,-785000.0,49068000.0,34107000.0,-188400.0,2349000.0,0.24,6577000.0,-2306000.0,161305000.0,65513000.0,57973000.0,49068000.0,106475000.0,112237000.0,79973000.0,62098000.0,7629000.0,38000.0,113885000.0,1689000.0,-785000.0,-785000.0,4050000.0,,8455000.0,31193000.0,-2000.0
ZUC.MI,2023-12-31,12M,EUR,22940000.0,9733000.0,-104512000.0,-2903000.0,,25331766.0,0.113257,16177000.0,94995000.0,-4431000.0,32753000.0,17547000.0,11114000.0,11114000.0,-2999000.0,10848000.0,266000.0,-5063000.0,3858000.0,,-1254000.0,1515000.0,2278000.0,-5063000.0,17547000.0,-2999000.0,49112000.0,,,176000.0,59988000.0,70752000.0,7960000.0,4887000.0,12847000.0,51037000.0,767000.0,1240000.0,,10276000.0,10276000.0,,,25331766.0,0.113257,2869000.0,6856000.0,17132000.0,11114000.0,95893837.0,-12658000.0,35797000.0,12082000.0,,0.0,16686000.0,8863000.0,17430000.0,12636000.0,163238000.0,71416000.0,2747000.0,2747000.0,2000.0,2000.0,-1433000.0,2000.0,,42008000.0,65625000.0,-8918000.0,,,117000.0,0.0,,,19249000.0,24793000.0,11626000.0,36419000.0,,-4619000.0,117000.0,2077000.0,25434000.0,56489837.0,0.0,0.0,-3000.0,,5399000.0,,2869000.0,2869000.0,2869000.0,2869000.0,2869000.0,2869000.0,2869000.0,-2785000.0,,-4619000.0,-4619000.0,-2785000.0,-401000.0,-4709000.0,58726000.0,-4208000.0,0.0,31682000.0,4087000.0,3646000.0,1879000.0,17517000.0,3137816.013629,16513000.0,63988000.0,7428000.0,131404000.0,25331766.0,8567000.0,2480000.0,,,259000.0,,7669000.0,23384000.0,2426000.0,,0.0,32764000.0,317000.0,863000.0,4109000.0,0.0,-3000.0,,-4431000.0,667000.0,59988000.0,10276000.0,239000.0,239000.0,-4619000.0,,389000.0,31565000.0,0.0,,223000.0,47063000.0,63749000.0,25331766.0,-385000.0,49112000.0,31682000.0,-116183.986371,1240000.0,0.301777,4608000.0,-1355000.0,149034000.0,60738000.0,49266000.0,49112000.0,123976000.0,99922000.0,78282000.0,48885000.0,7298000.0,40000.0,131404000.0,2155000.0,-385000.0,-385000.0,2656000.0,,5544000.0,19715000.0,-4000.0
