symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
ZUC.MI,2019-12-31,12M,EUR,,,,,391000.0,,,,,,,,,,,,,,,,,,,,,,,-3457000.0,,,0.0,391000.0,,0.0,,,,,,,,,65390000.0,,,,,,,,,443000.0,,,,,,,,,,,,,,,,,,,,,,,116395.0,,
ZUC.MI,2020-12-31,12M,EUR,24728000.0,19125000.0,-86688000.0,-4185000.0,,31481000.0,25771000.0,17547000.0,14350000.0,14350000.0,13793000.0,557000.0,17547000.0,48732000.0,16000.0,70173000.0,6198000.0,4827000.0,11025000.0,37471000.0,278000.0,0.0,23132000.0,115000.0,2080000.0,23310000.0,54483000.0,,31538000.0,63544000.0,0.0,0.0,114000.0,,22017000.0,19573000.0,9985000.0,29558000.0,114000.0,1411000.0,197000.0,0.0,462000.0,54483000.0,46652000.0,6320000.0,4127000.0,953000.0,25331766.0,2080000.0,,402000.0,,772000.0,2850000.0,25544000.0,624000.0,954000.0,0.0,831000.0,31185000.0,25331766.0,48732000.0,46652000.0,1356000.0,128091000.0,58717000.0,40583000.0,48732000.0,79359000.0,57918000.0,41888000.0,816000.0,70000.0,0.0,7575000.0,32702000.0
ZUC.MI,2021-12-31,12M,EUR,26391000.0,17258000.0,-93426000.0,-3479000.0,,34914000.0,30392000.0,17547000.0,25311000.0,25311000.0,24855000.0,456000.0,17547000.0,54044000.0,281000.0,81979000.0,6693000.0,862000.0,7555000.0,37226000.0,887000.0,0.0,23166000.0,0.0,2090000.0,20737000.0,58056000.0,,33555000.0,72239000.0,0.0,0.0,114000.0,,21950000.0,23699000.0,17333000.0,41032000.0,114000.0,1498000.0,200000.0,0.0,,58056000.0,51954000.0,4412000.0,4345000.0,1040000.0,25331766.0,2090000.0,,722000.0,,711000.0,2816000.0,28291000.0,493000.0,1005000.0,0.0,1067000.0,36497000.0,25331766.0,54044000.0,51954000.0,2034000.0,143279000.0,71377000.0,48587000.0,54044000.0,89235000.0,61300000.0,52009000.0,1900000.0,722000.0,,9322000.0,44753000.0
ZUC.MI,2022-12-31,12M,EUR,37275000.0,12712000.0,-99718000.0,-2991000.0,,40669000.0,36440000.0,17547000.0,16177000.0,16177000.0,15714000.0,463000.0,17547000.0,49068000.0,25000.0,81332000.0,7776000.0,5088000.0,12864000.0,50139000.0,1572000.0,0.0,36613000.0,7856000.0,14961000.0,15703000.0,62554000.0,,45866000.0,70601000.0,0.0,0.0,114000.0,0.0,19258000.0,28664000.0,16445000.0,45109000.0,114000.0,8547000.0,1463000.0,0.0,5356000.0,62554000.0,34107000.0,4367000.0,4392000.0,1737000.0,25331766.0,7105000.0,2344000.0,,7353000.0,62554000.0,1984000.0,37275000.0,481000.0,623000.0,0.0,798000.0,31521000.0,25331766.0,49068000.0,34107000.0,6577000.0,161305000.0,65513000.0,57973000.0,49068000.0,112237000.0,79973000.0,62098000.0,1689000.0,4050000.0,,8455000.0,31193000.0
ZUC.MI,2023-12-31,12M,EUR,22940000.0,9733000.0,-104512000.0,-2903000.0,,94995000.0,32753000.0,17547000.0,11114000.0,11114000.0,10848000.0,266000.0,17547000.0,49112000.0,176000.0,70752000.0,7960000.0,4887000.0,12847000.0,51037000.0,767000.0,,35797000.0,8863000.0,17430000.0,12636000.0,163238000.0,,42008000.0,65625000.0,,,117000.0,0.0,19249000.0,24793000.0,11626000.0,36419000.0,117000.0,2077000.0,25434000.0,0.0,5399000.0,58726000.0,31682000.0,4087000.0,3646000.0,1879000.0,25331766.0,8567000.0,,,7669000.0,23384000.0,2426000.0,32764000.0,317000.0,863000.0,0.0,667000.0,31565000.0,25331766.0,49112000.0,31682000.0,4608000.0,149034000.0,60738000.0,49266000.0,49112000.0,99922000.0,78282000.0,48885000.0,2155000.0,2656000.0,,5544000.0,19715000.0
