symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
IMS.MI,2022-12-31,3M,EUR,765778000.0,71694000.0,-1169262000.0,,,0.0,16000.0,,,,266073000.0,,,178464000.0,,,0.0,263506000.0,71000.0,,,,,178464000.0,0.0,,,,,,,,17858000.0,,,,,0.0,,,,,,,,,168606000.0,,,-208350000.0,613982000.0,,1538930000.0,,59000.0,,,,,,,491093000.0,,,0.0,,,,,56345000.0,,,,,,9948000.0,18603000.0,568728000.0,,,,,,,,,,,,,,,,,,,,,,,,,145597000.0,8800000.0,28123000.0,,,,,,,,,653509000.0,,1000.0,283355000.0,,186229000.0,,,28694000.0,647784000.0,40706000.0,3711000.0,,816412000.0,,40647000.0,,0.0,,,,193154000.0,,,,27087000.0,,,,-162171000.0,,,,,,,,46246000.0,,,,,,,,,,,,21940000.0,,,,129333000.0,,
IMS.MI,2023-03-31,3M,EUR,,,,20239000.0,20239000.0,,,340530000.0,0.017,263513000.0,,-34738000.0,29935000.0,,250994000.0,250994000.0,,,,-12159000.0,-98403000.0,-102157000.0,-12159000.0,,,245205000.0,433122000.0,977237000.0,12718000.0,468602000.0,481320000.0,1356226000.0,,16514000.0,36753000.0,36753000.0,16514000.0,,340530000.0,0.017,5893000.0,47694000.0,84447000.0,248929000.0,922477870.0,56340000.0,,-69243000.0,-3000.0,,,899249000.0,,120377000.0,,21020000.0,21020000.0,7370000.0,7370000.0,-7866000.0,570000.0,,1270722000.0,-33994000.0,,0.0,,,103277000.0,,17217000.0,556915000.0,574132000.0,103277000.0,-44033000.0,,,,197166870.0,177794000.0,-9658000.0,-78000.0,774523000.0,5893000.0,5893000.0,15551000.0,0.0,5893000.0,5893000.0,26674000.0,15551000.0,-22619000.0,-13650000.0,0.0,59244000.0,59244000.0,-13650000.0,,184000.0,366095000.0,-12051000.0,-654044000.0,,,,85612000.0,6778400.0,-34505000.0,78893000.0,41484000.0,553499000.0,340530000.0,-2425000.0,726243000.0,874906000.0,,,12416000.0,181363000.0,70587000.0,6558000.0,,,,,0.0,,5907000.0,,26674000.0,,-78000.0,-22619000.0,-12119000.0,,433122000.0,36753000.0,-44033000.0,,0.0,0.0,68000.0,,340530000.0,-1165000.0,245205000.0,-654044000.0,-279600.0,11123000.0,0.24,,-7376000.0,2423944000.0,802120000.0,1055452000.0,422999000.0,512015000.0,2000945000.0,1446707000.0,644719000.0,40319000.0,553499000.0,,-1165000.0,-1165000.0,,,-378989000.0,1165000.0
IMS.MI,2023-06-30,3M,EUR,768905000.0,146652000.0,-1192655000.0,,13603000.0,0.0,16000.0,,,248929000.0,272083000.0,-36187000.0,28559000.0,178464000.0,267484000.0,273430000.0,,267391000.0,93000.0,18314000.0,92903000.0,12560000.0,18314000.0,178464000.0,,241146000.0,316263000.0,1002254000.0,8781000.0,455109000.0,463890000.0,1368427000.0,21229000.0,24459000.0,38062000.0,38153000.0,-2820000.0,,,,13675000.0,61854000.0,100007000.0,267484000.0,971658230.0,-50954000.0,191663000.0,65538000.0,-2184000.0,,613982000.0,900847000.0,1557770000.0,314820000.0,,10424000.0,10424000.0,-5995000.0,-5995000.0,-18545000.0,1070000.0,488120000.0,1252659000.0,-32457000.0,0.0,16000.0,9316000.0,27000.0,18109000.0,56424000.0,19778000.0,556404000.0,576182000.0,18109000.0,-36047000.0,9343000.0,20201000.0,572168000.0,167200230.0,177349000.0,-17847000.0,-80000.0,744029000.0,13675000.0,13675000.0,31522000.0,0.0,13675000.0,13675000.0,51430000.0,31522000.0,-22429000.0,-20628000.0,,-17938000.0,-17938000.0,-20628000.0,,282000.0,365115000.0,-11300000.0,-659701000.0,130539000.0,8830000.0,27150000.0,104296000.0,16303774.217383,101725000.0,237995000.0,76825000.0,631083000.0,340530000.0,241000.0,,922000.0,1000.0,286865000.0,14432000.0,,10000.0,17093000.0,14457000.0,657095000.0,41964000.0,5946000.0,0.0,810449000.0,10969000.0,48846000.0,51430000.0,0.0,-80000.0,-22472000.0,-13715000.0,183445000.0,316263000.0,38062000.0,-36047000.0,19568000.0,43000.0,,2415000.0,,340530000.0,-4289000.0,241146000.0,-659701000.0,-1660225.782617,19908000.0,0.387089,52088000.0,-6013000.0,2435025000.0,797550000.0,1040072000.0,418495000.0,554258000.0,2016530000.0,1432771000.0,648103000.0,68186000.0,631083000.0,27087000.0,-4289000.0,-4289000.0,15730000.0,113012000.0,-366173000.0,1097000.0
IMS.MI,2023-09-30,3M,EUR,835161000.0,649919000.0,,20756000.0,27887000.0,,,,,267484000.0,,-41620000.0,28220000.0,,250249000.0,250249000.0,0.0,,,-5870000.0,-42481000.0,-216000.0,-5870000.0,,0.0,244735000.0,285779000.0,900168000.0,8454000.0,435975000.0,444429000.0,1279590000.0,,8317000.0,36204000.0,36204000.0,77177000.0,,,,3142000.0,60928000.0,97132000.0,262447000.0,922945270.0,-42141000.0,,35901000.0,-221000.0,128688000.0,,902737000.0,,174277000.0,,40472000.0,40472000.0,22904000.0,22904000.0,-8715000.0,53000.0,,1233990000.0,-41250000.0,,0.0,,,3913000.0,,19766000.0,553280000.0,573046000.0,3913000.0,-21134000.0,,,,156303270.0,165876000.0,-7782000.0,-1122000.0,739006000.0,3142000.0,3142000.0,10924000.0,0.0,3142000.0,3142000.0,20456000.0,10924000.0,-22396000.0,-13359000.0,,-17221000.0,-17221000.0,-13359000.0,,989000.0,369218000.0,-18774000.0,-658002000.0,,,,94417000.0,1078600.0,77521000.0,143494000.0,30783000.0,460056000.0,340530000.0,833000.0,649919000.0,835161000.0,,,25613000.0,163013000.0,71889000.0,-333000.0,,,,,0.0,835161000.0,5020000.0,,20456000.0,,-1122000.0,-22537000.0,-19083000.0,,285779000.0,36204000.0,-21134000.0,,141000.0,,309000.0,102350000.0,340530000.0,2715000.0,244735000.0,-658002000.0,651600.0,9532000.0,0.24,,-13433000.0,2335136000.0,798015000.0,1017475000.0,410611000.0,429273000.0,1924525000.0,1434968000.0,644935000.0,148958000.0,460056000.0,,2715000.0,2715000.0,,,-379422000.0,477000.0
IMS.MI,2023-12-31,3M,EUR,654240000.0,63007000.0,-1193153000.0,19982000.0,19373000.0,0.0,16000.0,,,262447000.0,279878000.0,-64007000.0,32177000.0,178464000.0,196096000.0,209170000.0,-5108000.0,196018000.0,78000.0,-64696000.0,63974000.0,2838000.0,-64696000.0,178464000.0,-5108000.0,228840000.0,234724000.0,797497000.0,10629000.0,428913000.0,439542000.0,1222250000.0,17275000.0,15620000.0,34993000.0,35868000.0,-45843000.0,328000.0,,,-3628000.0,-8641000.0,27227000.0,193552000.0,960987570.0,-7040000.0,149695000.0,-59612000.0,1129000.0,-47951000.0,613982000.0,922155000.0,1569208000.0,138909000.0,,-964000.0,-964000.0,-22089000.0,-22089000.0,-15790000.0,-105000.0,439659000.0,1226326000.0,-62051000.0,0.0,16000.0,,,312337000.0,56106000.0,21548000.0,568573000.0,590121000.0,312337000.0,-303859000.0,8502000.0,19137000.0,567306000.0,193761570.0,166427000.0,-505000.0,-118000.0,801390000.0,-3628000.0,-3628000.0,-3123000.0,0.0,-3628000.0,-3628000.0,-7677000.0,-3123000.0,-40900000.0,-28205000.0,,8478000.0,8478000.0,-28205000.0,,1346000.0,376055000.0,-22274000.0,-693315000.0,141478000.0,8346000.0,27512000.0,35731000.0,2835040.0,4395000.0,111349000.0,27560000.0,373633000.0,340530000.0,-4199000.0,,1420000.0,,308173000.0,5195000.0,,12175000.0,12589000.0,23870000.0,665918000.0,64859000.0,13074000.0,0.0,695007000.0,3003000.0,36881000.0,-7677000.0,0.0,-131000.0,-40938000.0,-23069000.0,166044000.0,234724000.0,34993000.0,-303859000.0,19082000.0,38000.0,,795000.0,4123000.0,340530000.0,-8506000.0,228840000.0,-693315000.0,-2040960.0,-4554000.0,0.24,20802000.0,-9930000.0,2275136000.0,797413000.0,1029663000.0,395267000.0,346073000.0,1879869000.0,1477638000.0,657619000.0,-96616000.0,373633000.0,16897000.0,-8504000.0,-8504000.0,,123920000.0,-424753000.0,1215000.0
IMS.MI,2024-03-31,3M,EUR,,,,18738000.0,18738000.0,,,340530000.0,0.005,193552000.0,,-42632000.0,32935000.0,,234793000.0,236748000.0,,,,39509000.0,-76337000.0,-94423000.0,39509000.0,,,229002000.0,328171000.0,960814000.0,10310000.0,445124000.0,455434000.0,1302385000.0,,15893000.0,34631000.0,34631000.0,15893000.0,,340530000.0,0.005,1778000.0,37823000.0,72454000.0,234062000.0,954517500.0,104463000.0,,-75381000.0,-304000.0,,,928459000.0,,106699000.0,,21473000.0,21473000.0,1561000.0,1561000.0,-7261000.0,228000.0,,1327385000.0,-32205000.0,,0.0,,,156626000.0,,22625000.0,653259000.0,675884000.0,156626000.0,-53697000.0,,,,187291500.0,179085000.0,-6587000.0,0.0,863590000.0,1778000.0,1778000.0,8365000.0,0.0,1778000.0,1778000.0,16350000.0,8365000.0,-24571000.0,-19912000.0,9466000.0,102929000.0,102929000.0,-19912000.0,4248000.0,337000.0,387791000.0,-17665000.0,-699457000.0,,,,73118000.0,2176400.0,-32749000.0,69573000.0,37126000.0,434870000.0,340530000.0,1001000.0,724066000.0,846951000.0,,,17559000.0,176576000.0,67284000.0,5276000.0,,,,1955000.0,0.0,,5114000.0,,16350000.0,,0.0,-24578000.0,-18054000.0,,328171000.0,34631000.0,-53697000.0,,7000.0,9466000.0,389000.0,,340530000.0,-664000.0,229002000.0,-699457000.0,-265600.0,7985000.0,0.4,,-5079000.0,2453640000.0,882261000.0,1131318000.0,408087000.0,397744000.0,2045553000.0,1492826000.0,743168000.0,36462000.0,434870000.0,,-664000.0,-664000.0,,,-341571000.0,664000.0
