symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
IMS.MI,2019-12-31,12M,EUR,,,,-27861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,916000.0,,,3475000.0,37000.0,,,,,,,,,112496000.0,,,3789000.0,0.0,,,,,,,,,,,,,8935000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-984000.0,,,,,,,,,,,,,134441000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21955000.0,,,-2120000.0,,,,,,,,,,0.0,,1136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7450000.0,,,
IMS.MI,2020-12-31,12M,EUR,533931000.0,74979000.0,-1108126000.0,,68719000.0,67583000.0,33514000.0,37000.0,340530000.0,0.029,212055000.0,228922000.0,-143208000.0,28837000.0,178464000.0,249886000.0,252025000.0,,249822000.0,64000.0,48964000.0,26528000.0,13115000.0,-1060000.0,-9614000.0,6918000.0,48964000.0,178464000.0,,229445000.0,835350000.0,730739000.0,8850000.0,479448000.0,488298000.0,1117028000.0,24708000.0,51071000.0,118654000.0,119790000.0,51071000.0,,340530000.0,0.029,9754000.0,25000.0,70526000.0,190316000.0,-12320000.0,248699000.0,881360155.0,0.0,37000.0,18719000.0,87787000.0,25527000.0,-25000.0,-578000.0,143571000.0,613982000.0,866099000.0,,1444976000.0,541417000.0,2617000.0,,,41122000.0,41122000.0,1415000.0,1415000.0,-32310000.0,1082000.0,305824000.0,1260423000.0,-138490000.0,4600000.0,37000.0,9157000.0,250468000.0,46009000.0,19987000.0,551530000.0,571517000.0,250468000.0,-205742000.0,9157000.0,13424000.0,539473000.0,140809155.0,132504000.0,-6052000.0,-217000.0,781092000.0,9754000.0,9754000.0,15806000.0,0.0,9754000.0,9754000.0,29404000.0,15806000.0,-88346000.0,-47513000.0,0.0,44726000.0,44726000.0,-47513000.0,,2476000.0,336850000.0,-53510000.0,-636654000.0,17164000.0,138488000.0,13635000.0,38254000.0,140106000.0,203317000.0,19634760.0,168735000.0,460552000.0,80865000.0,1376767000.0,340530000.0,,,1524000.0,-1000.0,252117000.0,37521000.0,,7025000.0,3801000.0,32905000.0,11682000.0,630572000.0,46877000.0,2139000.0,-3671000.0,0.0,559904000.0,19888000.0,26167000.0,29404000.0,0.0,19888000.0,-217000.0,-88447000.0,0.0,-54761000.0,101057000.0,835350000.0,118654000.0,9574000.0,9574000.0,-205742000.0,12695000.0,9754000.0,,101000.0,0.0,1251000.0,40478000.0,184049000.0,340530000.0,-12547000.0,229445000.0,-636654000.0,-3120240.0,13598000.0,0.24,14903000.0,-19476000.0,2127905000.0,780975000.0,1059815000.0,361949000.0,1295902000.0,1765956000.0,1397166000.0,648928000.0,66445000.0,7806000.0,1376767000.0,14291000.0,-13001000.0,-13001000.0,12098000.0,116980000.0,-386289000.0,3523000.0
IMS.MI,2021-12-31,12M,EUR,664712000.0,75657000.0,-1123390000.0,,76945000.0,131313000.0,34133000.0,16000.0,340530000.0,0.036,248699000.0,243945000.0,-159629000.0,24115000.0,178464000.0,290373000.0,294160000.0,,290299000.0,74000.0,31067000.0,-86903000.0,-8410000.0,138186000.0,-8680000.0,2972000.0,31067000.0,178464000.0,0.0,231948000.0,1066726000.0,871874000.0,8204000.0,446736000.0,454940000.0,1228870000.0,16810000.0,55642000.0,131313000.0,132762000.0,55817000.0,34000.0,340530000.0,0.036,12267000.0,19000.0,101868000.0,234630000.0,10595000.0,290361000.0,760486020.0,,,-24535000.0,112498000.0,38692000.0,-19000.0,-323000.0,30563000.0,613982000.0,888962000.0,,1478674000.0,642846000.0,176000.0,,0.0,39688000.0,39688000.0,923000.0,923000.0,-32193000.0,566000.0,392659000.0,1267550000.0,-142719000.0,0.0,16000.0,,270335000.0,50526000.0,15911000.0,588866000.0,604777000.0,270335000.0,-264752000.0,11077000.0,20098000.0,560293000.0,147790020.0,158919000.0,-23157000.0,-63000.0,745229000.0,12267000.0,12267000.0,35424000.0,0.0,12267000.0,12267000.0,62180000.0,35424000.0,-97787000.0,-47172000.0,,5583000.0,5583000.0,-47172000.0,,10975000.0,355284000.0,-56429000.0,-657014000.0,,145134000.0,13438000.0,36074000.0,,235446000.0,12887160.0,198321000.0,543506000.0,99340000.0,1709572000.0,340530000.0,10595000.0,,1257000.0,,274980000.0,35104000.0,,13955000.0,5634000.0,194465000.0,23928000.0,623910000.0,55913000.0,3787000.0,-11539000.0,0.0,708449000.0,25425000.0,30743000.0,62180000.0,0.0,,-63000.0,-97848000.0,,-61781000.0,157197000.0,1066726000.0,131313000.0,10889000.0,10889000.0,-264752000.0,10604000.0,12267000.0,,61000.0,,5352000.0,54201000.0,84764000.0,340530000.0,-796000.0,231948000.0,-657014000.0,-195840.0,26756000.0,0.24,19176000.0,-28678000.0,2308113000.0,820814000.0,1059717000.0,390867000.0,1610232000.0,1917246000.0,1436239000.0,688376000.0,97750000.0,8407000.0,1709572000.0,19809000.0,-816000.0,-816000.0,,122964000.0,-356996000.0,1731000.0
IMS.MI,2022-12-31,12M,EUR,765778000.0,71694000.0,-1169262000.0,,79484000.0,77494000.0,0.0,16000.0,340530000.0,0.08,290361000.0,266073000.0,-154471000.0,18920000.0,178464000.0,263577000.0,267288000.0,-10216000.0,263506000.0,71000.0,-25252000.0,-91895000.0,-37334000.0,132014000.0,15195000.0,-11860000.0,-25252000.0,178464000.0,-10216000.0,240265000.0,1363309000.0,917086000.0,11611000.0,393832000.0,405443000.0,1295159000.0,17858000.0,63435000.0,140929000.0,143619000.0,64135000.0,0.0,340530000.0,0.08,27087000.0,15000.0,138870000.0,282489000.0,,263513000.0,864928300.0,,,-103471000.0,168606000.0,65152000.0,-15000.0,-213000.0,214928000.0,613982000.0,897337000.0,,1538930000.0,762818000.0,59000.0,,24000.0,42021000.0,42021000.0,1556000.0,1556000.0,-33963000.0,1096000.0,491093000.0,816521000.0,-141404000.0,0.0,16000.0,,117397000.0,56345000.0,18920000.0,576256000.0,595176000.0,117397000.0,-171947000.0,9948000.0,18603000.0,568728000.0,139617300.0,168591000.0,-36811000.0,-5677000.0,312679000.0,27087000.0,27087000.0,63898000.0,0.0,27087000.0,27087000.0,96849000.0,63898000.0,-88904000.0,-47785000.0,,-54550000.0,-54550000.0,-47785000.0,,17276000.0,369668000.0,-65210000.0,-657072000.0,,145597000.0,8800000.0,28123000.0,,294613000.0,35088840.0,219623000.0,599723000.0,163095000.0,2126127000.0,340530000.0,-1596000.0,653509000.0,1432000.0,1000.0,283355000.0,29295000.0,186229000.0,15603000.0,8000.0,38495000.0,28694000.0,647784000.0,40706000.0,3711000.0,-3120000.0,0.0,816412000.0,25876000.0,40647000.0,96849000.0,0.0,,-5677000.0,-88904000.0,,-65567000.0,193154000.0,1363309000.0,140929000.0,16301000.0,16301000.0,-171947000.0,12106000.0,27087000.0,0.0,0.0,,357000.0,46179000.0,261107000.0,340530000.0,-12137000.0,240265000.0,-657072000.0,-4122160.0,32951000.0,0.34,46246000.0,-33312000.0,2370320000.0,816521000.0,595176000.0,408856000.0,1963032000.0,1961464000.0,1453234000.0,666305000.0,143679000.0,7320000.0,2126127000.0,21940000.0,-12124000.0,-12124000.0,,129333000.0,-378073000.0,3151000.0
IMS.MI,2023-12-31,12M,EUR,654240000.0,63007000.0,-1193153000.0,,81711000.0,81102000.0,0.0,16000.0,340530000.0,0.056,263513000.0,279878000.0,-176552000.0,32177000.0,178464000.0,196096000.0,209170000.0,-18389000.0,196018000.0,78000.0,-64411000.0,55447000.0,15993000.0,-110033000.0,-21286000.0,-86975000.0,-64411000.0,178464000.0,-18389000.0,228840000.0,1272745000.0,797497000.0,10629000.0,428913000.0,439542000.0,1222250000.0,17275000.0,64910000.0,146012000.0,146978000.0,65267000.0,328000.0,340530000.0,0.056,19082000.0,0.0,161835000.0,308813000.0,,193552000.0,960987570.0,,,-43795000.0,149695000.0,-27416000.0,-34000.0,-1279000.0,189533000.0,613982000.0,922155000.0,,1569208000.0,748383000.0,,,,70952000.0,70952000.0,2190000.0,2190000.0,-50916000.0,1588000.0,439659000.0,1226326000.0,-169752000.0,0.0,16000.0,,437636000.0,56106000.0,21548000.0,568573000.0,590121000.0,437636000.0,-405073000.0,8502000.0,19137000.0,567306000.0,193761570.0,166427000.0,-35792000.0,-1398000.0,801390000.0,19082000.0,19082000.0,54874000.0,0.0,19082000.0,19082000.0,90883000.0,54874000.0,-108344000.0,-75842000.0,,32563000.0,32563000.0,-75842000.0,-6205000.0,2801000.0,376055000.0,-64399000.0,-693315000.0,,141478000.0,8346000.0,27512000.0,,320056000.0,25940230.0,149136000.0,571731000.0,176652000.0,2021128000.0,340530000.0,-5550000.0,,1420000.0,,308173000.0,57656000.0,,12175000.0,3168000.0,35907000.0,23870000.0,665918000.0,64859000.0,13074000.0,-5045000.0,0.0,695007000.0,24899000.0,36881000.0,90883000.0,0.0,,-1411000.0,-108566000.0,,-67986000.0,166044000.0,1272745000.0,146012000.0,17863000.0,17863000.0,-405073000.0,12336000.0,19082000.0,13000.0,222000.0,,3587000.0,52074000.0,241607000.0,340530000.0,-11245000.0,228840000.0,-693315000.0,-4384770.0,36009000.0,0.39,20802000.0,-36752000.0,2275136000.0,797413000.0,1029663000.0,395267000.0,1844476000.0,1879869000.0,1477638000.0,657619000.0,160847000.0,7080000.0,2021128000.0,16897000.0,-11243000.0,-11243000.0,,123920000.0,-424753000.0,3954000.0
