symbol,asOfDate,periodType,currencyCode,AccountsPayable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,DeferredTax,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,ImpairmentOfCapitalAssets,InsuranceAndClaims,InterestExpense,InterestIncome,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,Receivables,ReconciledDepreciation,RentAndLandingFees,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock,WriteOff
UCG.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,2027000000.0,-4514000000.0,,,,,,,,,,,,,,,,,,,,,,886000000.0,,,,,,,,,,,,,,,,,,,,,66753000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760.0,,69000000.0
UCG.MI,2020-12-31,12M,EUR,1100000000.0,9386000000.0,471000000.0,135747000000.0,2226668543.0,-1.306,30345000000.0,5400000000.0,-1430000000.0,21060000000.0,177466000000.0,-579000000.0,0.0,8952000000.0,86808000000.0,1507000000.0,-3031000000.0,77093000000.0,86808000000.0,21060000000.0,-579000000.0,59507000000.0,118000000.0,1431000000.0,960000000.0,47608000000.0,2239530094.0,-1.306,-2907000000.0,61000000.0,-150000000.0,117003000000.0,13184000000.0,660000000.0,84149000000.0,-399000000.0,382000000.0,2631000000.0,,2117000000.0,8847000000.0,61000000.0,719000000.0,3685000000.0,13182000000.0,191273000000.0,569000000.0,1092000000.0,221414000000.0,225768000000.0,2025000000.0,134084000000.0,4354000000.0,167000000.0,17110541864.0,435000000.0,-7000000.0,521000000.0,1239000000.0,,-2785000000.0,-2907000000.0,-2827000000.0,49000000.0,-2785000000.0,-2834000000.0,-2778000000.0,-2778000000.0,-700000000.0,9497000000.0,,8847000000.0,687000000.0,57390000000.0,-371760000.0,85579000000.0,12149000000.0,18428000000.0,2237257043.0,6841000000.0,2117000000.0,1904000000.0,-193000000.0,6072000000.0,1255000000.0,88000000.0,122000000.0,8809000000.0,-2505000000.0,9641000000.0,-26000000.0,-700000000.0,-730000000.0,5457000000.0,1431000000.0,709000000.0,1502000000.0,-2785000000.0,547000000.0,0.0,1417000000.0,155000000.0,2786000000.0,2237261803.0,-2537000000.0,59507000000.0,57390000000.0,-497760000.0,322000000.0,0.24,3175000000.0,931456000000.0,191273000000.0,134084000000.0,59942000000.0,871514000000.0,18428000000.0,1637000000.0,-2074000000.0,-2074000000.0,19633000000.0,4760.0,3000000.0,122000000.0
UCG.MI,2021-12-31,12M,EUR,1355000000.0,5446000000.0,621000000.0,143571000000.0,2221699263.0,0.93,117003000000.0,5033000000.0,-1237000000.0,21133000000.0,162502000000.0,-774000000.0,0.0,8950000000.0,-9628000000.0,-5744000000.0,305000000.0,-14942000000.0,-9628000000.0,21133000000.0,-774000000.0,62185000000.0,-440000000.0,1471000000.0,850000000.0,42376000000.0,2236029199.0,0.924,2066000000.0,150000000.0,32000000.0,107407000000.0,10220000000.0,-1408000000.0,-8758000000.0,-2867000000.0,-254000000.0,1910000000.0,0.0,2234000000.0,8524000000.0,89000000.0,910000000.0,3612000000.0,12703000000.0,186038000000.0,-699000000.0,986000000.0,223134000000.0,227207000000.0,2134000000.0,125915000000.0,4073000000.0,147000000.0,29946879411.0,465000000.0,-30000000.0,-4000000.0,-634000000.0,,2096000000.0,2066000000.0,2122000000.0,4000000.0,2096000000.0,2092000000.0,2126000000.0,2126000000.0,-715000000.0,9091000000.0,,8524000000.0,-130000000.0,59951000000.0,3414400000.0,-7521000000.0,12019000000.0,18674000000.0,2211080878.0,6595000000.0,2234000000.0,1921000000.0,-161000000.0,5738000000.0,1210000000.0,300000000.0,30000000.0,9379000000.0,1779000000.0,6681000000.0,-100000000.0,-715000000.0,-522000000.0,788000000.0,1471000000.0,664000000.0,1365000000.0,2096000000.0,96000000.0,0.0,392000000.0,153000000.0,2063000000.0,2226129520.0,-1754000000.0,62185000000.0,59951000000.0,-417600000.0,-343000000.0,0.24,4005000000.0,917227000000.0,186038000000.0,125915000000.0,62650000000.0,854577000000.0,18674000000.0,2286000000.0,-1740000000.0,-1740000000.0,23854000000.0,15048642.0,200000000.0,
UCG.MI,2022-12-31,12M,EUR,1484000000.0,2516000000.0,550000000.0,137990000000.0,2069491895.0,3.085,107407000000.0,4781000000.0,-1170000000.0,21220000000.0,134240000000.0,-1702000000.0,0.0,3671000000.0,4476000000.0,-17799000000.0,-1966000000.0,1484000000.0,4476000000.0,21220000000.0,-1702000000.0,63339000000.0,587000000.0,1314000000.0,764000000.0,22240000000.0,2088536269.0,3.056,6384000000.0,136000000.0,-107000000.0,111776000000.0,6753000000.0,-5551000000.0,9094000000.0,-4889000000.0,908000000.0,1763000000.0,0.0,2354000000.0,8591000000.0,53000000.0,901000000.0,5715000000.0,16339000000.0,176953000000.0,-237000000.0,901000000.0,198536000000.0,202079000000.0,2190000000.0,115462000000.0,3543000000.0,144000000.0,25684900002.0,158000000.0,-15000000.0,404000000.0,-3543000000.0,,6458000000.0,6384000000.0,6470000000.0,3000000.0,6458000000.0,6455000000.0,6473000000.0,6473000000.0,-653000000.0,10624000000.0,-306000000.0,8591000000.0,-124000000.0,60985000000.0,6805617368.637673,10264000000.0,11812000000.0,21037000000.0,1935269741.0,6100000000.0,2354000000.0,1166000000.0,782000000.0,8787000000.0,1476000000.0,13000000.0,74000000.0,12373000000.0,7289000000.0,5443000000.0,-124000000.0,-653000000.0,-517000000.0,1204000000.0,1314000000.0,690000000.0,354000000.0,6458000000.0,528000000.0,0.0,393000000.0,116000000.0,1879000000.0,1935269741.0,-420000000.0,63339000000.0,60985000000.0,-44382631.362327,819000000.0,0.112361,4804000000.0,857773000000.0,176953000000.0,115462000000.0,63497000000.0,794276000000.0,21037000000.0,2102000000.0,-395000000.0,-395000000.0,17874000000.0,,0.0,
UCG.MI,2023-12-31,12M,EUR,1218000000.0,23000000.0,529000000.0,152847000000.0,1827892681.0,5.105,111776000000.0,4208000000.0,-1152000000.0,21278000000.0,72341000000.0,-2440000000.0,0.0,3477000000.0,-50368000000.0,,,-59297000000.0,-50368000000.0,21278000000.0,-2440000000.0,64079000000.0,1595000000.0,1196000000.0,667000000.0,17117000000.0,1849772582.0,5.045,9332000000.0,106000000.0,-408000000.0,61000000000.0,5993000000.0,-8453000000.0,-42280000000.0,907000000.0,-292000000.0,1758000000.0,0.0,2272000000.0,7764000000.0,480000000.0,728000000.0,19571000000.0,33919000000.0,184897000000.0,-787000000.0,864000000.0,207764000000.0,211789000000.0,2048000000.0,122522000000.0,4025000000.0,136000000.0,41828003121.0,164000000.0,-27000000.0,-15000000.0,-6013000000.0,48477000000.0,9507000000.0,9332000000.0,9534000000.0,0.0,9507000000.0,9507000000.0,9534000000.0,9534000000.0,-561000000.0,14348000000.0,,7764000000.0,-317000000.0,61807000000.0,10872449305.73749,-41128000000.0,12142000000.0,25373000000.0,1712423579.0,4863000000.0,2272000000.0,1764000000.0,718000000.0,6913000000.0,1372000000.0,70000000.0,175000000.0,10635000000.0,11451000000.0,4369000000.0,-107000000.0,-563000000.0,-589000000.0,5794000000.0,1196000000.0,699000000.0,1101000000.0,9507000000.0,92000000.0,2000000.0,272000000.0,124000000.0,1882000000.0,1784663080.0,-1651000000.0,64079000000.0,61807000000.0,-274550694.26251,1917000000.0,0.167409,7813000000.0,784974000000.0,184897000000.0,122522000000.0,64243000000.0,720731000000.0,25373000000.0,2504000000.0,-1640000000.0,-1640000000.0,20953000000.0,72239501.0,1727000000.0,
