symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
POR.MI,2019-12-31,12M,EUR,,,,,,,,2747618.0,1.728921,570003.0,-1549362.0,,,,,,-4594032.0,445152.0,1137268.0,-7294923.0,2213701.0,-4351400.0,-12889386.0,445152.0,,,,-1.0,,,,,,140788.0,,1903491.0,1159863.0,1159863.0,,,,2747618.0,1.728921,,-287556.0,,,1034304.0,,,5802817.0,,-4592609.0,,,,,,,,,-135354.0,,,-2314418.0,,,,,5622753.0,,,5622753.0,,,,,,,,-1.0,,,,,,,4750415.0,,-1261753.0,,-765056.0,5802818.0,5622753.0,,,,-287609.0,180065.0,,,,,-3043247.0,,,,,19149.0,219894.0,,135354.0,1.0,-199812.0,,,,,,,,92968.0,,,,319583.0,-1261753.0,-765056.0,-287609.0,,,,-1.0,,,,,,,,,,,,-335732.0,,,,,,,,,-5680.0,,,,,58607.0,,,,
POR.MI,2020-12-31,12M,EUR,3494928.0,2634326.0,-326859.0,2816250.0,1792694.0,,,2840797.0,2.096118,953676.0,-2798116.0,533690.0,2637591.0,2637591.0,2604369.0,33222.0,2529686.0,1603287.0,-7076691.0,9810962.0,-7645794.0,-12418909.0,-14800746.0,1603287.0,533690.0,16131295.0,144000.0,-1004974.0,48274195.0,47012151.0,4309699.0,4309699.0,,,23883088.0,2329548.0,1938730.0,1938730.0,1938730.0,146036.0,69556.0,2840797.0,2.096118,5954646.0,,8578412.0,10517142.0,2637591.0,46890309.0,,10354613.0,16409403.0,-8101331.0,,2921276.0,1074013.0,15729073.0,294218.0,294218.0,83.0,83.0,-293689.0,16409403.0,32625017.0,-3448111.0,,1415056.0,,144000.0,10255000.0,12184023.0,12184023.0,10255000.0,,1415056.0,69556.0,200991.0,39157575.0,,,-860974.0,13856131.0,5954646.0,5954646.0,5954646.0,5954646.0,5954646.0,5954646.0,5954646.0,-2391420.0,-293689.0,-649995.0,11215587.0,10255000.0,-293689.0,,747154.0,-406696.0,960587.0,13210019.0,197362.0,10693213.0,6081205.140921,-5303215.0,6975119.0,8753954.0,64003268.0,2840797.0,80628.0,38294.0,2921276.0,293689.0,8607.0,,2538551.0,550860.0,823022.0,958861.0,,0.0,7769510.0,127093.0,22776429.0,8284194.0,50000.0,126071.0,-2391420.0,-649995.0,-406696.0,48274195.0,1938730.0,,-1004974.0,126071.0,5954646.0,,2840797.0,-176071.0,16131295.0,13210019.0,-49511.859079,2329548.0,0.281204,1595541.0,-805706.0,52473931.0,28315318.0,16493722.0,16131295.0,55249314.0,36342636.0,5461780.0,12459548.0,-446.0,64003268.0,3723722.0,-176071.0,-176071.0,,,,23129063.0,50000.0
POR.MI,2021-12-31,12M,EUR,11880771.0,4028053.0,-638180.0,12767452.0,1768089.0,,43200.0,3274825.0,2.703757,,,619490.0,2471175.0,2471175.0,2382957.0,88218.0,,,,,,,,,619490.0,35022529.0,,,62034527.0,77362320.0,6225141.0,6225141.0,12295.0,0.0,36866158.0,,,,2079413.0,311324.0,32637.0,3274825.0,2.703757,8854332.0,,13485141.0,15564554.0,,137768323.0,0.0,,43919572.0,,1.0,5346804.0,2633970.0,26144813.0,462400.0,462400.0,45.0,45.0,,43919572.0,55476924.0,,43200.0,1022670.0,100000.0,,,14229254.0,14229254.0,,,1022670.0,32637.0,1191343.0,128181319.0,13430.0,35570.0,,17983220.0,8854332.0,8854332.0,8818762.0,8854332.0,8854332.0,,8818762.0,,-462355.0,,,,-462355.0,,1995790.0,,,29675725.0,389210.0,16203363.0,9286921.770038,,12019790.0,14125023.0,88179340.0,3274825.0,,,5346803.0,,,,4773002.0,1471912.0,1392627.0,842469.0,,0.0,20371864.0,,23490227.0,13022741.0,50000.0,,,,,62034527.0,2079413.0,,,238809.0,8854332.0,,3274825.0,-638809.0,35022529.0,29675725.0,-206219.229962,4203979.0,0.322818,2598529.0,,86561825.0,49251783.0,20454395.0,35035959.0,74054317.0,51525866.0,9199505.0,14659708.0,146602.0,88179340.0,7019181.0,-638809.0,-638809.0,8607.0,,0.0,40496162.0,400000.0
POR.MI,2022-12-31,12M,EUR,7756744.0,5943856.0,-1197344.0,12767452.0,2224008.0,2224008.0,100800.0,3544346.0,2.919471,2471175.0,-5118550.0,674450.0,2844131.0,3103390.0,2694925.0,149206.0,-8651309.0,372956.0,-12342682.0,1259796.0,-4124027.0,-8589840.0,-32448062.0,372956.0,674450.0,45614990.0,,,93323658.0,99294878.0,16207599.0,16207599.0,12295.0,405207.0,40066731.0,4507452.0,610996.0,2835004.0,2835004.0,610996.0,497756.0,3544346.0,2.919471,10347617.0,,13050720.0,15885724.0,2844131.0,121671214.0,656542.0,25591518.0,56262254.0,-21665962.0,33320.0,6312335.0,4511149.0,37159504.0,884356.0,884356.0,13504.0,13504.0,-871148.0,56262254.0,91845706.0,-8671150.0,100800.0,3457670.0,,,,30023117.0,30023117.0,,-4319693.0,3457670.0,,2817511.0,93411265.0,-2675275.0,2688705.0,-169058.0,43386585.0,10347617.0,10347617.0,7658912.0,10347617.0,10347617.0,7658912.0,7658912.0,-3189539.0,-870852.0,-3552600.0,-3739424.0,-4319693.0,-870852.0,29500000.0,3313805.0,-1929011.0,580269.0,39302655.0,752052.0,16902049.0,10987409.113601,-16547412.0,23105667.0,14053837.0,130483162.0,3544346.0,,,6279015.0,871148.0,,,9522164.0,3099529.0,1643638.0,542408.0,259259.0,0.0,21836081.0,,30164264.0,12166364.0,50000.0,2301118.0,-3189539.0,-3552600.0,-1929011.0,93323658.0,2835004.0,-4319693.0,,515584.0,10347617.0,,3552844.0,-1016325.0,45614990.0,39302655.0,-376532.886399,4507452.0,0.370485,3266411.0,-546825.0,114287978.0,75638107.0,46230716.0,42939715.0,116429325.0,71348263.0,14993100.0,31281532.0,,130483162.0,10979808.0,-1016325.0,-1016325.0,8607.0,8498.0,169058.0,59228147.0,500741.0
POR.MI,2023-12-31,12M,EUR,30874369.0,1129915.0,-2015467.0,12767452.0,2368704.0,2368704.0,129600.0,,,2844131.0,-5135626.0,674450.0,893437.0,1082326.0,663854.0,229583.0,1628088.0,-1950694.0,5304828.0,234640.0,23117625.0,-167678.0,30117503.0,-1950694.0,674450.0,12107770.0,,,108476633.0,99699234.0,26512045.0,26512045.0,5984494.0,1375318.0,84401070.0,-3964757.0,818123.0,3186827.0,3186827.0,818123.0,501959.0,,,-40988834.0,,-46436072.0,-43249245.0,893437.0,75980368.0,343560.0,13000940.0,50957426.0,-15140341.0,29618.0,8507279.0,5083128.0,-4628017.0,2408918.0,2408918.0,469479.0,469479.0,-2173850.0,50957426.0,63589369.0,-4946919.0,129600.0,3357670.0,,,,24969554.0,24969554.0,,-3933241.0,3357670.0,,3118057.0,30687610.0,-6531105.0,3891400.0,5000350.0,50588162.0,-40988834.0,-40988834.0,-44880233.0,-40988834.0,-40988834.0,-44880234.0,-44880233.0,-4563648.0,-2175404.0,188707.0,-2380675.0,-3933241.0,-2175404.0,10381265.0,3067660.0,-571978.0,1552566.0,3600491.0,923970.0,-42531720.0,-40329550.638834,-10004715.0,41325598.0,-45953615.0,103848616.0,3544195.0,,,8477661.0,2209420.0,1.0,,26641407.0,5927077.0,1915071.0,2551490.0,188889.0,0.0,53267775.0,,35145883.0,-48844990.0,50000.0,5703073.0,-4563648.0,,-571978.0,108476633.0,3186827.0,-3933241.0,,547155.0,-40992536.0,188707.0,3544195.0,-717525.0,12107770.0,3600491.0,-58241.638834,-3964757.0,0.08117,2847700.0,0.0,116373219.0,37077324.0,51481599.0,5576665.0,149802231.0,110796554.0,16673985.0,26395484.0,235965.0,103848616.0,16466329.0,-717525.0,-717525.0,,,173708.0,15298164.0,170370.0
