symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
POR.MI,2019-12-31,12M,EUR,,2747618.0,1.728921,,,,2747618.0,1.728921,,,,,,,,,,,,,,,,,,,,,,,-199812.0,,,,,,,,,,,,-5680.0,,,,
POR.MI,2019-12-31,TTM,EUR,1052471.0,,,34748070.0,1159863.0,107392.0,,,4750415.0,6794965.0,7954828.0,11249202.0,141059.0,141059.0,25.0,25.0,,4750415.0,4750415.0,4750415.0,4750415.0,4750415.0,4750415.0,-135354.0,-135354.0,7998151.0,4781344.536583,4416619.0,6832583.0,45997272.0,-199812.0,1419750.0,0.0,6653906.0,34748070.0,,,-43323.0,-12393.463417,1903491.0,0.286071,39164689.0,-5680.0,45997272.0,-43323.0,-43323.0,43323.0
POR.MI,2020-12-31,12M,EUR,1792694.0,2840797.0,2.096118,48274195.0,1938730.0,146036.0,2840797.0,2.096118,5954646.0,8578412.0,10517142.0,15729073.0,294218.0,294218.0,83.0,83.0,,5954646.0,5954646.0,5954646.0,5954646.0,5954646.0,5954646.0,-293689.0,-293689.0,10693213.0,6081205.140921,6975119.0,8753954.0,64003268.0,,2538551.0,0.0,8284194.0,48274195.0,1938730.0,126071.0,-176071.0,-49511.859079,2329548.0,0.281204,55249314.0,-446.0,64003268.0,-176071.0,-176071.0,50000.0
POR.MI,2021-12-31,12M,EUR,1768089.0,3274825.0,2.703757,62034527.0,2079413.0,311324.0,3274825.0,2.703757,8854332.0,13485141.0,15564554.0,26144813.0,462400.0,462400.0,45.0,45.0,35570.0,8854332.0,8854332.0,8818762.0,8854332.0,8854332.0,8818762.0,-462355.0,-462355.0,16203363.0,9286921.770038,12019790.0,14125023.0,88179340.0,,4773002.0,0.0,13022741.0,62034527.0,2079413.0,238809.0,-638809.0,-206219.229962,4203979.0,0.322818,74054317.0,146602.0,88179340.0,-638809.0,-638809.0,400000.0
POR.MI,2022-12-31,12M,EUR,2224008.0,3544346.0,2.919471,93323658.0,2835004.0,610996.0,3544346.0,2.919471,10347617.0,13050720.0,15885724.0,37159504.0,884356.0,884356.0,13504.0,13504.0,2688705.0,10347617.0,10347617.0,7658912.0,10347617.0,10347617.0,7658912.0,-870852.0,-870852.0,16902049.0,10987409.113601,23105667.0,14053837.0,130483162.0,,9522164.0,0.0,12166364.0,93323658.0,2835004.0,515584.0,-1016325.0,-376532.886399,4507452.0,0.370485,116429325.0,,130483162.0,-1016325.0,-1016325.0,500741.0
POR.MI,2023-06-30,TTM,EUR,,3544195.0,-1.167348,,,,3544195.0,-1.167348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR.MI,2023-12-31,12M,EUR,2368704.0,,,108476633.0,3186827.0,818123.0,,,-40988834.0,-46436072.0,-43249245.0,-4628017.0,2408918.0,2408918.0,469479.0,469479.0,3891400.0,-40988834.0,-40988834.0,-44880233.0,-40988834.0,-40988834.0,-44880233.0,-2175404.0,-2175404.0,-42531720.0,-40329550.638834,41325598.0,-45953615.0,103848616.0,,26641407.0,0.0,-48844990.0,108476633.0,3186827.0,547155.0,-717525.0,-58241.638834,-3964757.0,0.08117,149802231.0,235965.0,103848616.0,-717525.0,-717525.0,170370.0
POR.MI,2023-12-31,TTM,EUR,2368704.0,3544195.0,-11.565062,108476633.0,3186827.0,818123.0,3544195.0,-11.565062,-40988834.0,-46436072.0,-43249245.0,-4628017.0,2408918.0,2408918.0,469479.0,469479.0,3891400.0,-40988834.0,-40988834.0,-44880233.0,-40988834.0,-40988834.0,-44880233.0,-2175404.0,-2175404.0,-42531720.0,-40329550.638834,41325598.0,-45953615.0,103848616.0,,26641407.0,0.0,-48844990.0,108476633.0,3186827.0,547155.0,-717525.0,-58241.638834,-3964757.0,0.08117,149802231.0,235965.0,103848616.0,-717525.0,-717525.0,170370.0
