symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
S3D.MI,2020-12-31,12M,EUR,11833000.0,16102000.0,,,-603000.0,700000.0,2772000.0,2872000.0,2772000.0,,700000.0,1111000.0,844000.0,30600000.0,4419000.0,4419000.0,,0.0,33082000.0,13000.0,,1414000.0,7292000.0,16705000.0,2046000.0,2829000.0,10002000.0,,2563000.0,20000.0,462000.0,4472000.0,4472000.0,3045000.0,507000.0,374000.0,,6119000.0,2046000.0,-6181000.0,,222000.0,9074243.0,17000.0,3976000.0,5878000.0,,3055000.0,7207000.0,575000.0,5183000.0,100000.0,20407000.0,,2966000.0,253000.0,,-126000.0,9074243.0,1111000.0,-6181000.0,631000.0,43384000.0,5583000.0,8891000.0,1111000.0,42273000.0,12784000.0,9191000.0,1367000.0,935000.0,,,,-2482000.0
S3D.MI,2021-12-31,12M,EUR,12951476.0,18253250.0,,0.0,-726000.0,700000.0,2988625.0,2988625.0,2989000.0,,700000.0,730413.0,5104.0,29728464.0,12672903.0,12672903.0,357656.0,31000.0,39684093.0,3690.0,2576644.0,1253489.0,8718037.0,18979000.0,1965016.0,2725093.0,17704301.0,855000.0,6982333.0,19700.0,398142.0,4300985.0,4300985.0,7400175.0,1183634.0,350705.0,1267297.0,13985263.0,1965016.0,-7987624.0,,0.0,9074243.0,-1000.0,4676000.0,7464548.0,,492000.0,828066.0,564928.0,3319146.0,302000.0,21283220.0,3158264.0,1771477.0,1044279.0,78687.0,-441045.0,9074243.0,730413.0,-7987624.0,313217.0,48200287.0,5031398.0,16973888.0,1997710.0,46202577.0,18471823.0,6518484.0,7503678.0,1033865.0,,,69762.0,-9955629.0
S3D.MI,2022-12-31,12M,EUR,13767438.0,18700145.0,-4857246.0,6337700.0,,1165700.0,3290041.0,3290041.0,3288297.0,1744.0,1165700.0,8444890.0,7165869.0,31006275.0,4429819.0,4429819.0,210900.0,26300.0,35020954.0,2710.0,2504276.0,1298060.0,11414085.0,,14209778.0,2619249.0,20518554.0,,650832.0,19700.0,108500.0,7643845.0,7643845.0,779032.0,561271.0,3777538.0,204840.0,8783623.0,9352532.0,-2969195.0,538598.0,266912.0,12499098.0,,,10116025.0,1.0,-1.0,7803935.0,2139607.0,4135385.0,,25949293.0,3024144.0,1454517.0,1126764.0,61614.0,-147904.0,12499098.0,8444890.0,-2969195.0,596038.0,52947967.0,16088735.0,12073664.0,8649730.0,44298237.0,21941692.0,9277283.0,4377920.0,266658.0,,0.0,53359.0,-4014679.0
S3D.MI,2023-12-31,12M,EUR,19284334.0,23892929.0,-5138805.0,11505172.0,,1553375.0,2746051.0,2757951.0,2744203.0,1848.0,1553375.0,11980541.0,8268080.0,38081315.0,8645566.0,8645566.0,496592.0,21763.0,45041195.0,1731.0,3502195.0,4233829.0,16181535.0,,15758905.0,4219526.0,26769205.0,,28346.0,19700.0,583500.0,6143098.0,6143098.0,631546.0,562692.0,3920579.0,444550.0,12042613.0,10620100.0,-4200994.0,488190.0,264663.0,15477347.0,,,11947706.0,,,9708539.0,2390432.0,3863409.0,11900.0,31697897.0,3362412.0,1638683.0,1179814.0,30498.0,-1863385.0,15556663.0,11980541.0,-4200994.0,1212225.0,65972236.0,18123639.0,14788664.0,12425091.0,53547145.0,27890920.0,8505950.0,2705024.0,1047307.0,79316.0,309949.0,686833.0,-6959880.0
