symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
TNXT.MI,2020-12-31,12M,EUR,15723000.0,46734735.0,0.79,161970000.0,22453000.0,6730000.0,47068031.0,0.79,37143000.0,54089000.0,76542000.0,104912000.0,1767000.0,1767000.0,13000.0,13000.0,-635000.0,37143000.0,37143000.0,37778000.0,0.0,37143000.0,37143000.0,37778000.0,688000.0,688000.0,82646000.0,41550088.0,46281000.0,58631000.0,266882000.0,52000.0,2597000.0,155000.0,0.0,52322000.0,161970000.0,22453000.0,419000.0,3697000.0,-5992000.0,-1696912.0,14544000.0,0.278,208251000.0,52691000.0,-2442000.0,266882000.0,-6104000.0,-6104000.0,2140000.0
TNXT.MI,2021-12-31,12M,EUR,25188000.0,46157893.0,0.81,189338000.0,23910000.0,23910000.0,47245273.0,0.79,37471000.0,39891000.0,74842000.0,112158000.0,-1811000.0,-1811000.0,27000.0,27000.0,-1204000.0,37471000.0,37471000.0,28711000.0,9964000.0,37471000.0,27507000.0,38675000.0,4628000.0,4628000.0,80196000.0,31190552.0,61334000.0,50824000.0,301496000.0,55000.0,3722000.0,-206000.0,0.0,41702000.0,189338000.0,34951000.0,650000.0,5137000.0,-5835000.0,-1670448.0,12991000.0,0.312,250672000.0,44989000.0,-2790000.0,301496000.0,-5354000.0,-5354000.0,904000.0
TNXT.MI,2022-09-30,TTM,EUR,,,,268241000.0,34506000.0,9318000.0,,,78759000.0,59220000.0,93726000.0,141131000.0,3381000.0,3381000.0,50000.0,50000.0,-987000.0,78759000.0,78759000.0,42876000.0,36871000.0,78759000.0,41888000.0,79747000.0,-4233000.0,-4233000.0,101986000.0,48230296.602733,72722000.0,68409000.0,409372000.0,,4397000.0,,0.0,55839000.0,268241000.0,30380000.0,,,-7800000.0,-1917703.397267,12964000.0,0.232167,340963000.0,60666000.0,,409372000.0,-8260000.0,-8260000.0,1852000.0
TNXT.MI,2022-12-31,12M,EUR,24786000.0,45934325.0,1.65,224018000.0,32687000.0,7901000.0,46846753.0,1.62,75726000.0,47969000.0,84532000.0,133126000.0,2850000.0,2850000.0,66000.0,66000.0,-2401000.0,75726000.0,75726000.0,32601000.0,45527000.0,75726000.0,30199000.0,78128000.0,-6481000.0,-6481000.0,91337000.0,34703910.0,74322000.0,58804000.0,357144000.0,,3958000.0,-144000.0,0.0,45119000.0,224018000.0,36563000.0,962000.0,6172000.0,-7191000.0,-2300090.0,12518000.0,0.338,298340000.0,51613000.0,3697000.0,357144000.0,-6805000.0,-6805000.0,1163000.0
TNXT.MI,2023-09-30,TTM,EUR,,45649066.0,1.33,,,,46102636.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNXT.MI,2023-12-31,12M,EUR,30626000.0,45510108.0,1.38,246231000.0,38420000.0,7794000.0,46432699.0,1.36,62995000.0,59152000.0,97572000.0,149060000.0,8538000.0,8538000.0,742000.0,742000.0,-6866000.0,62995000.0,62995000.0,34248000.0,35614000.0,62995000.0,27381000.0,69861000.0,-8964000.0,-8964000.0,98840000.0,28239436.0,88218000.0,60842000.0,395291000.0,,4774000.0,-433000.0,0.0,50614000.0,246231000.0,38420000.0,842000.0,6368000.0,-8443000.0,-409564.0,16366000.0,0.323,334449000.0,52397000.0,1168000.0,395291000.0,-1268000.0,-1268000.0,2508000.0
TNXT.MI,2023-12-31,TTM,EUR,,45648551.0,1.38,,,,46319853.0,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNXT.MI,2024-03-31,TTM,EUR,,45021530.0,0.47,263432000.0,40387000.0,9761000.0,45807699.0,0.46,21400000.0,53903000.0,94290000.0,144240000.0,9266000.0,9266000.0,2583000.0,2583000.0,-6732000.0,21400000.0,21400000.0,30150000.0,-2017000.0,21400000.0,23417000.0,28132000.0,-7851000.0,-7851000.0,96169000.0,24686167.954836,90138000.0,54102000.0,407672000.0,,4727000.0,,0.0,44637000.0,263432000.0,40387000.0,,,-9054000.0,-609832.045164,14487000.0,0.324551,353570000.0,45046000.0,,407672000.0,-1879000.0,-1879000.0,3119000.0
