symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PreferredSecuritiesOutsideStockEquity,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfBusiness,SaleOfInvestment,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
TNXT.MI,2022-12-31,3M,EUR,,,-44260000.0,,-6846000.0,,10853000.0,,,,,51899000.0,,43001000.0,,,,-77000.0,0.0,115278000.0,,,,,,,,,,-6431000.0,164000.0,,,4744000.0,47411000.0,52155000.0,,,,,,,,,,,,,1145000.0,0.0,,,,,,,,1058000.0,,511000.0,,316060000.0,,117905000.0,92684000.0,,,,,,,,,,,,0.0,,4305000.0,66000.0,,520000.0,38257000.0,121324000.0,159581000.0,,,,,27392000.0,,,,,,53457000.0,,,,,,,,,,,,,,,,,,,146000.0,,,,,,,1373000.0,,,,,,,,0.0,1000.0,1610000.0,1000.0,171277000.0,,,-1000.0,,,62776000.0,12709000.0,,,,,,60755000.0,8083000.0,,0.0,,,,,,868000.0,,,,-6431000.0,,,,,874000.0,,,,,,,,,,211736000.0,,,,,,,,,,,60755000.0,,,,
TNXT.MI,2023-03-31,3M,EUR,,,,,,,0.0,2059000.0,45837647.0,0.85,,,,,,,,-77000.0,,,,,,,,,,,,-1612000.0,,,,,,,,,,,,,,,,46383333.0,0.84,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2059000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622000.0,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,20880000.0,,,,,,,,,,,,,,,,,,-1612000.0,,,,,687000.0,,,,,,,,,,,,,,,,,,,,,,,,,
TNXT.MI,2023-06-30,3M,EUR,45504000.0,89178000.0,-46746000.0,55439000.0,,,480000.0,,,,124020000.0,53408000.0,-5777000.0,5753000.0,47207000.0,165393000.0,234999000.0,-30792000.0,98714000.0,66679000.0,41373000.0,-237000.0,1045000.0,-357000.0,-555000.0,532000.0,41374000.0,47207000.0,405395000.0,-1371000.0,1282000.0,48700000.0,378360000.0,5753000.0,42996000.0,48749000.0,35430000.0,298073000.0,583000.0,3872000.0,-4772000.0,8822000.0,8822000.0,-4772000.0,21000.0,,,4045000.0,,0.0,13485000.0,22307000.0,,165393000.0,737496741.0,7778000.0,-61450000.0,1445000.0,6694000.0,,,316060000.0,495594000.0,,95953000.0,45210000.0,15000.0,2364000.0,2364000.0,-700000.0,-700000.0,-1578000.0,1608000.0,2212000.0,448391000.0,90353000.0,,,,,0.0,520000.0,37949000.0,100228000.0,138177000.0,0.0,-21662000.0,31009000.0,2534000.0,27518000.0,765493741.0,42017000.0,-1638000.0,-27890000.0,-1371000.0,,4045000.0,4045000.0,7249000.0,-1566000.0,4045000.0,5611000.0,5683000.0,5683000.0,-4349000.0,-3676000.0,122412000.0,-22284000.0,-21662000.0,-3676000.0,-3912000.0,,49208000.0,-1428000.0,,-90199000.0,8513000.0,15934000.0,11734000.0,39895000.0,17897000.0,3928000.0,22734000.0,5889404.0,12471000.0,30160000.0,15050000.0,93910000.0,45456873.0,,,6586000.0,1000.0,179534000.0,1838000.0,37229000.0,-1000.0,-1000.0,1077000.0,104658000.0,13225000.0,9523000.0,69606000.0,0.0,164082000.0,374000.0,,,11121000.0,0.0,330000.0,-26551000.0,-4349000.0,-72774000.0,-1428000.0,767000.0,48700000.0,8822000.0,-21662000.0,-1371000.0,-1339000.0,195186000.0,47207120.0,-4674000.0,,405395000.0,-90199000.0,-148596.0,3872000.0,0.348,6523000.0,-10063000.0,988549000.0,405395000.0,48749000.0,447412000.0,78860000.0,541137000.0,610186000.0,243064000.0,10951000.0,93910000.0,13920000.0,-427000.0,-427000.0,,1750247.0,30420000.0,80287000.0,882000.0
TNXT.MI,2023-09-30,3M,EUR,83072000.0,103083000.0,,55439000.0,,,0.0,1893000.0,,,165393000.0,,-4402000.0,,47207000.0,172808000.0,197644000.0,-2130000.0,,,7317000.0,214000.0,-1934000.0,-6868000.0,5692000.0,-2062000.0,7318000.0,47207000.0,406560000.0,-325000.0,,95525000.0,333472000.0,,,,28578000.0,266960000.0,706000.0,1466000.0,22672000.0,9078000.0,9078000.0,22672000.0,22000.0,,,2096000.0,,0.0,7699000.0,16777000.0,,172808000.0,517350922.0,8393000.0,-35752000.0,,7396000.0,,,,536834000.0,,,-5941000.0,0.0,2741000.0,2741000.0,4625000.0,4625000.0,10000.0,1184000.0,1999000.0,406560000.0,31272000.0,,1893000.0,,,0.0,,,,,0.0,-4092000.0,28104000.0,2812000.0,,703600922.0,42973000.0,-976000.0,-13410000.0,-325000.0,,2096000.0,2096000.0,2988000.0,84000.0,2096000.0,2012000.0,3072000.0,3072000.0,-3876000.0,2496000.0,47901000.0,-3089000.0,-4092000.0,2496000.0,-28919000.0,,48574000.0,-526000.0,,-130274000.0,9071000.0,15663000.0,11764000.0,38567000.0,18167000.0,,18383000.0,2980418.0,11798000.0,-10294000.0,4353000.0,89584000.0,45435913.0,,,,,,1866000.0,-36175000.0,,1000.0,889000.0,,,,24836000.0,0.0,85440000.0,482000.0,,,4958000.0,,-55000.0,-15222000.0,-3876000.0,-19010000.0,-526000.0,,95525000.0,9078000.0,-4092000.0,-325000.0,1812000.0,66911000.0,47207120.0,2641000.0,,406560000.0,-130274000.0,-637582.0,1970000.0,0.397,2168000.0,-1600000.0,982696000.0,406560000.0,,449533000.0,85231000.0,533163000.0,649224000.0,266203000.0,6420000.0,89584000.0,2368000.0,-1606000.0,-1606000.0,,1771207.0,30725000.0,66512000.0,1151000.0
TNXT.MI,2023-12-31,3M,EUR,55843000.0,127219000.0,-43436000.0,55439000.0,-9457000.0,,0.0,1947000.0,,,172808000.0,55125000.0,-9906000.0,44118000.0,47207000.0,161678000.0,185456000.0,-416000.0,54965000.0,106712000.0,-11130000.0,-85000.0,12098000.0,21412000.0,-42725000.0,-8834000.0,-11131000.0,47207000.0,409713000.0,,63000.0,30101000.0,364420000.0,6328000.0,43657000.0,49985000.0,2215000.0,314201000.0,539000.0,9193000.0,-18659000.0,11967000.0,11967000.0,-18659000.0,15000.0,,,17892000.0,983000.0,0.0,32879000.0,44846000.0,0.0,161678000.0,734508907.0,4525000.0,-20514000.0,1402000.0,14891000.0,,,362883000.0,541416000.0,136676000.0,94600000.0,95643000.0,0.0,1762000.0,1762000.0,-3994000.0,-3994000.0,-1820000.0,804000.0,2084000.0,536046000.0,-15414000.0,,1947000.0,,,4494000.0,377000.0,37790000.0,82676000.0,120466000.0,4494000.0,-17767000.0,27784000.0,3195000.0,23544000.0,920758907.0,45689000.0,-3496000.0,-2647000.0,215000.0,,17892000.0,17892000.0,21924000.0,-535000.0,17892000.0,18427000.0,21388000.0,21388000.0,-7928000.0,-6691000.0,-3665000.0,-14281000.0,-13273000.0,-6691000.0,-2898000.0,0.0,51164000.0,-1978000.0,-1008000.0,-131703000.0,9947000.0,18397000.0,11912000.0,36019000.0,18972000.0,2585000.0,43801000.0,17690727.865797,24797000.0,59001000.0,36642000.0,125744000.0,45471127.0,,,1685000.0,1000.0,178533000.0,1877000.0,37380000.0,-1000.0,309000.0,2010000.0,95363000.0,15491000.0,30418000.0,23778000.0,0.0,169992000.0,975000.0,,11021000.0,31117000.0,0.0,43000.0,-2098000.0,-7928000.0,-22764000.0,-1978000.0,682000.0,30101000.0,11967000.0,-17772000.0,,-549000.0,19099000.0,47207120.0,-6130000.0,1107000.0,409713000.0,-131703000.0,308727.865797,9193000.0,0.295433,6007000.0,-10195000.0,1019093000.0,492389000.0,170451000.0,455402000.0,89102000.0,563691000.0,654671000.0,249490000.0,30742000.0,125744000.0,17803000.0,1045000.0,1045000.0,36302000.0,1735993.0,30059000.0,50219000.0,-38000.0
TNXT.MI,2024-03-31,3M,EUR,109188000.0,140766000.0,,55439000.0,,7978000.0,,2433000.0,43883333.0,-0.06,161678000.0,,-6307000.0,,47207000.0,113456000.0,117388000.0,,38000000.0,75456000.0,-48311000.0,290000.0,4861000.0,-4919000.0,17749000.0,18704000.0,-48311000.0,47207000.0,401509000.0,,,89106000.0,307430000.0,,,,8443000.0,337963000.0,516000.0,-548000.0,2542000.0,10520000.0,10520000.0,10520000.0,16000.0,43883333.0,-0.06,-2633000.0,,,-160000.0,10360000.0,,113457000.0,678156124.0,5114000.0,-22365000.0,,21372000.0,,0.0,,669032000.0,,,9328000.0,90000.0,2399000.0,2399000.0,2652000.0,2652000.0,-2011000.0,2894000.0,1794000.0,401509000.0,-53625000.0,,2433000.0,,,51000.0,,,,,51000.0,-18523000.0,28039000.0,3195000.0,,864406124.0,49692000.0,-622000.0,-70348000.0,2306000.0,,-2633000.0,-2633000.0,-2011000.0,0.0,-2633000.0,-2633000.0,-2011000.0,-2011000.0,-5436000.0,253000.0,20136000.0,-18472000.0,-18472000.0,253000.0,-2460000.0,,53443000.0,-871000.0,,-267523000.0,9840000.0,14408000.0,13095000.0,35254000.0,19930000.0,,11484000.0,-1749536.0,27679000.0,11271000.0,-1943000.0,98434000.0,45681241.0,90000.0,,1000.0,,,2086000.0,-254000.0,,-2000.0,751000.0,,,36944000.0,3932000.0,0.0,113528000.0,1141000.0,,,-2559000.0,,58000.0,-70348000.0,-5436000.0,-1045000.0,-871000.0,,89106000.0,10520000.0,-18523000.0,,0.0,21181000.0,47207120.0,-1124000.0,1066000.0,401509000.0,-267523000.0,-240536.0,-548000.0,0.214,2005000.0,-727000.0,1094131000.0,401509000.0,,451201000.0,100377000.0,642930000.0,786700000.0,304967000.0,-3067000.0,98434000.0,4340000.0,-1124000.0,-1124000.0,,1525879.0,26420000.0,-30533000.0,1124000.0
TNXT.MI,2024-06-30,3M,EUR,57653000.0,126176000.0,-49002000.0,55439000.0,-13007000.0,8823000.0,,2888000.0,,,113457000.0,62023000.0,-9823000.0,8052000.0,47207000.0,67581000.0,70653000.0,,6500000.0,61082000.0,-45903000.0,-187000.0,-794000.0,2387000.0,-2316000.0,-1018000.0,-45903000.0,47207000.0,384401000.0,,2096000.0,54521000.0,270919000.0,8052000.0,62808000.0,70860000.0,6725000.0,307949000.0,650000.0,-1889000.0,2897000.0,11720000.0,11720000.0,-5081000.0,185000.0,,,2938000.0,,,5141000.0,16861000.0,,67581000.0,722290229.0,3438000.0,-32267000.0,1374000.0,-7124000.0,,15000.0,482238000.0,671617000.0,139183000.0,108193000.0,46600000.0,431000.0,2717000.0,2717000.0,-2208000.0,-2208000.0,-1323000.0,-1559000.0,1986000.0,447209000.0,-16335000.0,,2888000.0,,,69526000.0,517000.0,,,,69526000.0,-23259000.0,25305000.0,3264000.0,25187000.0,737295229.0,44951000.0,-1375000.0,70220000.0,1800000.0,,2938000.0,2938000.0,4313000.0,0.0,2938000.0,2938000.0,4313000.0,4313000.0,-7228000.0,-7552000.0,-1132000.0,50608000.0,46267000.0,-7552000.0,-53165000.0,,59191000.0,-2595000.0,,-287216000.0,9769000.0,16829000.0,21692000.0,37369000.0,21024000.0,,15321000.0,1767600.0,2699000.0,38033000.0,8567000.0,101121000.0,45845255.0,,,1690000.0,1000.0,189379000.0,2115000.0,1571000.0,,-1000.0,1818000.0,39668000.0,18370000.0,41972000.0,3072000.0,0.0,115972000.0,439000.0,,14604000.0,2424000.0,0.0,128000.0,70220000.0,-7228000.0,-2000000.0,-2595000.0,612000.0,54521000.0,11720000.0,-23259000.0,,0.0,868000.0,47207120.0,-734000.0,1051000.0,384401000.0,-287216000.0,369600.0,-1889000.0,0.24,8372000.0,-14206000.0,1070021000.0,384401000.0,70860000.0,429352000.0,92554000.0,640669000.0,799101000.0,332720000.0,3950000.0,101121000.0,18651000.0,1540000.0,1540000.0,,1361865.0,23581000.0,-37030000.0,1059000.0
