symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,DividendReceivedCFO,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestReceivedCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfInvestment,RepaymentOfDebt,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE
GROW.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,-1791515.0,,,,,,,,,,,,,,,,,,
GROW.MI,2023-09-30,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,64550994.0,,,,,,,,,,,,,,,,,,
GROW.MI,2023-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,-3490931.0,,,,,,,,,,,,,,,,,,
GROW.MI,2023-12-31,TTM,EUR,7153665.0,-8595535.0,33334425.0,-5980620.0,10229461.0,-4346694.0,33334425.0,353617.0,4002155.0,4002155.0,376842.0,40488090.0,-26065065.0,-5674460.0,-376842.0,42959.0,65073950.0,379200.0,379200.0,-3403281.0,58060395.0,-18003263.0,11801.0,58213479.0,58131733.0,2337427.0,3973742.0,-3170181.0,-3024081.0,-4891621.0,702386.0,-146100.0,-5674460.0,-64514970.0,548702.0,187034.0,-4646000.0,-3403281.0,58060395.0,2337427.0,8619742.0,702386.0
